n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
1830,4,1,8,2,2,4,1048576,0,0.704907,6045.382
1831,4,1,8,2,2,8,524288,0,0.716103,5471.354
1832,4,1,8,2,4,1,4194304,0,0.72838,7205.94
1833,4,1,8,2,4,2,2097152,0,0.703684,7500.136
1834,4,1,8,2,4,4,1048576,0,0.707965,7764.806
1835,4,1,8,2,4,8,524288,0,0.704836,6501.04
1836,4,1,8,2,8,1,4194304,0,0.753533,8876.686
1837,4,1,8,2,8,2,2097152,0,0.70299,9987.502
1838,4,1,8,4,1,1,4194304,0,0.73008,5147.632
1839,4,1,8,4,1,2,2097152,0,0.698294,5226.102
1840,4,1,8,4,1,4,1048576,0,0.702576,5341.812
1841,4,1,8,4,1,8,524288,0,0.727774,5229.56
1842,4,1,8,4,2,1,4194304,0,0.738332,7026.39
1843,4,1,8,4,2,2,2097152,0,0.702601,7309.946
1844,4,1,8,4,2,4,1048576,0,0.726971,7330.162
1845,4,1,8,4,2,8,524288,0,0.706224,6938.876
1846,4,1,8,4,4,1,4194304,0,0.716855,9145.346
1847,4,1,8,4,4,2,2097152,0,0.705495,10352.188
1848,4,1,8,8,1,1,4194304,0,0.731397,6153.378
1849,4,1,8,8,1,2,2097152,0,0.693847,6447.84
1850,4,1,8,8,1,4,1048576,0,0.708011,6666.492
1851,4,1,8,8,1,8,524288,0,0.715257,6055.49
1852,4,1,8,8,2,1,4194304,0,0.733228,9578.128
1853,4,1,8,8,2,2,2097152,0,0.715774,9994.95
1854,4,2,1,1,1,1,4194304,0,0.696775,4051.978
1855,4,2,1,1,1,2,2097152,0,0.69896,4121.138
1856,4,2,1,1,1,4,1048576,0,0.715434,4261.852
1857,4,2,1,1,1,8,524288,0,0.717115,4324.096
1858,4,2,1,1,2,1,4194304,0,0.695631,4149.6
1859,4,2,1,1,2,2,2097152,0,0.705211,4369.05
1860,4,2,1,1,2,4,1048576,0,0.7079,4415.6
1861,4,2,1,1,2,8,524288,0,0.710421,4432.89
1862,4,2,1,1,4,1,4194304,0,0.693882,4440.072
1863,4,2,1,1,4,2,2097152,0,0.697748,4626.538
1864,4,2,1,1,4,4,1048576,0,0.701109,4677.876
1865,4,2,1,1,4,8,524288,0,0.710183,4668.3
1866,4,2,1,1,8,1,4194304,0,0.68511,5143.642
1867,4,2,1,1,8,2,2097152,0,0.702755,5385.968
1868,4,2,1,1,8,4,1048576,0,0.707292,5553.548
1869,4,2,1,1,8,8,524288,0,0.713678,5174.498
1870,4,2,1,2,1,1,4194304,0,0.691395,4262.916
1871,4,2,1,2,1,2,2097152,0,0.705852,4395.384
1872,4,2,1,2,1,4,1048576,0,0.715097,4420.654
1873,4,2,1,2,1,8,524288,0,0.704171,4467.47
1874,4,2,1,2,2,1,4194304,0,0.693949,4491.676
1875,4,2,1,2,2,2,2097152,0,0.69479,4668.034
1876,4,2,1,2,2,4,1048576,0,0.702689,4716.446
1877,4,2,1,2,2,8,524288,0,0.711597,4718.574
1878,4,2,1,2,4,1,4194304,0,0.692537,5193.65
1879,4,2,1,2,4,2,2097152,0,0.698755,5688.144
1880,4,2,1,2,4,4,1048576,0,0.692201,6020.91
1881,4,2,1,2,4,8,524288,0,0.705309,5230.358
1882,4,2,1,2,8,1,4194304,0,0.68679,7197.96
1883,4,2,1,2,8,2,2097152,0,0.697377,7748.048
1884,4,2,1,2,8,4,1048576,0,0.705779,7774.382
1885,4,2,1,2,8,8,524288,0,0.717542,6495.986
1886,4,2,1,4,1,1,4194304,0,0.69274,4565.624
1887,4,2,1,4,1,2,2097152,0,0.697278,4820.186
1888,4,2,1,4,1,4,1048576,0,0.70333,4866.204
1889,4,2,1,4,1,8,524288,0,0.714929,4759.006
1890,4,2,1,4,2,1,4194304,0,0.693949,5181.148
1891,4,2,1,4,2,2,2097152,0,0.708067,6000.694
1892,4,2,1,4,2,4,1048576,0,0.711428,5875.94
1893,4,2,1,4,2,8,524288,0,0.707395,5378.786
1894,4,2,1,4,4,1,4194304,0,0.696066,6941.004
1895,4,2,1,4,4,2,2097152,0,0.704301,7797.258
1896,4,2,1,4,4,4,1048576,0,0.720602,7243.18
1897,4,2,1,4,4,8,524288,0,0.714048,6554.24
1898,4,2,1,8,1,1,4194304,0,0.692403,5065.438
1899,4,2,1,8,1,2,2097152,0,0.698623,5468.428
1900,4,2,1,8,1,4,1048576,0,0.70333,5473.216
1901,4,2,1,8,1,8,524288,0,0.718627,5323.724
1902,4,2,1,8,2,1,4194304,0,0.704873,6863.066
1903,4,2,1,8,2,2,2097152,0,0.701008,7853.916
1904,4,2,1,8,2,4,1048576,0,0.706722,7201.418
1905,4,2,1,8,2,8,524288,0,0.713613,6322.288
1906,4,2,2,1,1,1,4194304,0,0.714145,4782.68
1907,4,2,2,1,1,2,2097152,0,0.712475,4825.506
1908,4,2,2,1,1,4,1048576,0,0.722331,4427.304
1909,4,2,2,1,1,8,524288,0,0.709134,4542.216
1910,4,2,2,1,2,1,4194304,0,0.693963,5745.068
1911,4,2,2,1,2,2,2097152,0,0.693295,5869.556
1912,4,2,2,1,2,4,1048576,0,0.702648,4885.356
1913,4,2,2,1,2,8,524288,0,0.70816,4901.582
1914,4,2,2,1,4,1,4194304,0,0.714102,7865.886
1915,4,2,2,1,4,2,2097152,0,0.708925,7862.694
1916,4,2,2,1,4,4,1048576,0,0.713267,5537.854
1917,4,2,2,1,4,8,524288,0,0.713601,5322.394
1918,4,2,2,1,8,1,4194304,0,0.709725,10911.32
1919,4,2,2,1,8,2,2097152,0,0.713399,11266.43
1920,4,2,2,1,8,4,1048576,0,0.706719,6484.814
1921,4,2,2,1,8,8,524288,0,0.719411,5988.99
1922,4,2,2,2,1,1,4194304,0,0.691426,5755.708
1923,4,2,2,2,1,2,2097152,0,0.69176,5911.052
1924,4,2,2,2,1,4,1048576,0,0.707463,4886.952
1925,4,2,2,2,1,8,524288,0,0.725504,4842.264
1926,4,2,2,2,2,1,4194304,0,0.713671,7739.802
1927,4,2,2,2,2,2,2097152,0,0.710998,7870.94
1928,4,2,2,2,2,4,1048576,0,0.706322,5622.442
1929,4,2,2,2,2,8,524288,0,0.712334,5286.75
1930,4,2,2,2,4,1,4194304,0,0.723287,10820.082
1931,4,2,2,2,4,2,2097152,0,0.713267,11055.492
1932,4,2,2,2,4,4,1048576,0,0.715104,6665.96
1933,4,2,2,2,4,8,524288,0,0.717108,6163.22
1934,4,2,2,2,8,1,4194304,0,0.756149,17891.957
1935,4,2,2,2,8,2,2097152,0,0.719243,18943.988
1936,4,2,2,2,8,4,1048576,0,0.728094,9194.024
1937,4,2,2,2,8,8,524288,0,0.737112,7853.384
1938,4,2,2,4,1,1,4194304,0,0.718655,7767.998
1939,4,2,2,4,1,2,2097152,0,0.709133,7642.446
1940,4,2,2,4,1,4,1048576,0,0.707629,5732.566
1941,4,2,2,4,1,8,524288,0,0.715982,5372.934
1942,4,2,2,4,2,1,4194304,0,0.708159,11436.138
1943,4,2,2,4,2,2,2097152,0,0.710831,10827.796
1944,4,2,2,4,2,4,1048576,0,0.705987,6909.616
1945,4,2,2,4,2,8,524288,0,0.715006,6170.668
1946,4,2,2,4,4,1,4194304,0,0.708924,16980.908
1947,4,2,2,4,4,2,2097152,0,0.740655,18963.141
1948,4,2,2,4,4,4,1048576,0,0.714268,7757.092
1949,4,2,2,4,4,8,524288,0,0.72028,7338.408
1950,4,2,2,8,1,1,4194304,0,0.706794,11334.526
1951,4,2,2,8,1,2,2097152,0,0.706961,11578.182
1952,4,2,2,8,1,4,1048576,0,0.716817,7124.81
1953,4,2,2,8,1,8,524288,0,0.721328,6593.874
1954,4,2,2,8,2,1,4194304,0,0.744736,17900.471
1955,4,2,2,8,2,2,2097152,0,0.728869,20633.619
1956,4,2,2,8,2,4,1048576,0,0.708994,9850.246
1957,4,2,2,8,2,8,524288,0,0.730205,8344.686
1958,4,2,4,1,1,1,4194304,0,0.682272,4573.072
1959,4,2,4,1,1,2,2097152,0,0.693394,4540.088
1960,4,2,4,1,1,4,1048576,0,0.702358,4653.67
1961,4,2,4,1,1,8,524288,0,0.719457,4725.224
1962,4,2,4,1,2,1,4194304,0,0.69193,4913.552
1963,4,2,4,1,2,2,2097152,0,0.6911,4913.552
1964,4,2,4,1,2,4,1048576,0,0.699398,5034.582
1965,4,2,4,1,2,8,524288,0,0.720145,4978.722
1966,4,2,4,1,4,1,4194304,0,0.693023,5581.744
1967,4,2,4,1,4,2,2097152,0,0.712274,5471.088
1968,4,2,4,1,4,4,1048576,0,0.733516,6051.5
1969,4,2,4,1,4,8,524288,0,0.718248,5429.592
1970,4,2,4,1,8,1,4194304,0,0.703443,7039.69
1971,4,2,4,1,8,2,2097152,0,0.689504,7394.268
1972,4,2,4,1,8,4,1048576,0,0.702282,7060.97
1973,4,2,4,1,8,8,524288,0,0.713234,6432.678
1974,4,2,4,2,1,1,4194304,0,0.69273,4765.39
1975,4,2,4,2,1,2,2097152,0,0.690904,4799.704
1976,4,2,4,2,1,4,1048576,0,0.706674,4938.822
1977,4,2,4,2,1,8,524288,0,0.70933,4951.856
1978,4,2,4,2,2,1,4194304,0,0.694087,5797.736
1979,4,2,4,2,2,2,2097152,0,0.703049,5628.56
1980,4,2,4,2,2,4,1048576,0,0.695415,6122.788
1981,4,2,4,2,2,8,524288,0,0.714833,5495.826
1982,4,2,4,2,4,1,4194304,0,0.706133,6933.556
1983,4,2,4,2,4,2,2097152,0,0.711111,6529.236
1984,4,2,4,2,4,4,1048576,0,0.708456,6669.418
1985,4,2,4,2,4,8,524288,0,0.715592,6112.946
1986,4,2,4,2,8,1,4194304,0,0.698465,9550.73
1987,4,2,4,2,8,2,2097152,0,0.702945,9831.36
1988,4,2,4,2,8,4,1048576,0,0.740117,9764.328
1989,4,2,4,4,1,1,4194304,0,0.697876,5274.514
1990,4,2,4,4,1,2,2097152,0,0.679117,5293.932
1991,4,2,4,4,1,4,1048576,0,0.71597,5681.494
1992,4,2,4,4,1,8,524288,0,0.709662,5311.488
1993,4,2,4,4,2,1,4194304,0,0.726617,7208.068
1994,4,2,4,4,2,2,2097152,0,0.713007,7224.294
1995,4,2,4,4,2,4,1048576,0,0.723297,7546.42
1996,4,2,4,4,2,8,524288,0,0.733255,6460.608
1997,4,2,4,4,4,1,4194304,0,0.713766,8753.794
1998,4,2,4,4,4,2,2097152,0,0.693354,8831.2
1999,4,2,4,4,4,4,1048576,0,0.695014,8908.074
2000,4,2,4,8,1,1,4194304,0,0.71929,6439.86
2001,4,2,4,8,1,2,2097152,0,0.707172,6747.622
2002,4,2,4,8,1,4,1048576,0,0.698539,6523.118
2003,4,2,4,8,1,8,524288,0,0.704682,6110.286
2004,4,2,4,8,2,1,4194304,0,0.739064,10359.37
2005,4,2,4,8,2,2,2097152,0,0.7306,11269.09
2006,4,2,4,8,2,4,1048576,0,0.725289,10347.134
2007,4,2,8,1,1,1,4194304,0,0.690935,4417.462
2008,4,2,8,1,1,2,2097152,0,0.696197,4694.102
2009,4,2,8,1,1,4,1048576,0,0.713462,4786.67
2010,4,2,8,1,1,8,524288,0,0.727274,4830.826
2011,4,2,8,1,2,1,4194304,0,0.716279,4856.894
2012,4,2,8,1,2,2,2097152,0,0.697538,5120.766
2013,4,2,8,1,2,4,1048576,0,0.723184,5295.794
2014,4,2,8,1,2,8,524288,0,0.724335,5206.684
2015,4,2,8,1,4,1,4194304,0,0.702728,5566.848
2016,4,2,8,1,4,2,2097152,0,0.692537,6091.666
2017,4,2,8,1,4,4,1048576,0,0.690564,6004.95
2018,4,2,8,1,4,8,524288,0,0.723934,5810.77
2019,4,2,8,1,8,1,4194304,0,0.697762,7667.716
2020,4,2,8,1,8,2,2097152,0,0.704995,7541.632
2021,4,2,8,1,8,4,1048576,0,0.708775,8254.778
2022,4,2,8,1,8,8,524288,0,0.73754,7458.374
2023,4,2,8,2,1,1,4194304,0,0.695539,4848.648
2024,4,2,8,2,1,2,2097152,0,0.70228,5065.172
2025,4,2,8,2,1,4,1048576,0,0.723163,5227.964
2026,4,2,8,2,1,8,524288,0,0.604445,5121.032
2027,4,2,8,2,2,1,4194304,0,0.695236,5496.624
2028,4,2,8,2,2,2,2097152,0,0.695071,6172.796
2029,4,2,8,2,2,4,1048576,0,0.701318,6448.372
2030,4,2,8,2,2,8,524288,0,0.716936,6272.014
2031,4,2,8,2,4,1,4194304,0,0.716865,7365.274
2032,4,2,8,2,4,2,2097152,0,0.704207,7796.992
2033,4,2,8,2,4,4,1048576,0,0.713577,8023.358
2034,4,2,8,2,4,8,524288,0,0.62662,7382.032
2035,4,2,8,2,8,1,4194304,0,0.723239,9562.966
2036,4,2,8,4,1,1,4194304,0,0.694059,5971.7
2037,4,2,8,4,1,2,2097152,0,0.692414,6446.776
2038,4,2,8,4,1,4,1048576,0,0.699978,6430.55
2039,4,2,8,4,1,8,524288,0,0.629766,5866.098
2040,4,2,8,4,2,1,4194304,0,0.711182,7948.612
2041,4,2,8,4,2,2,2097152,0,0.709045,7753.102
2042,4,2,8,4,2,4,1048576,0,0.713812,7692.454
2043,4,2,8,4,2,8,524288,0,0.622736,7490.294
2044,4,2,8,4,4,1,4194304,0,0.72722,9426.508
2045,4,2,8,8,1,1,4194304,0,0.698005,7575.414
2046,4,2,8,8,1,2,2097152,0,0.708857,7863.226
2047,4,2,8,8,1,4,1048576,0,0.708693,8291.752
2048,4,2,8,8,1,8,524288,0,0.623189,7327.768
2049,4,2,8,8,2,1,4194304,0,0.730416,10654.63
2050,4,4,1,1,1,1,4194304,0,0.701898,4054.904
2051,4,4,1,1,1,2,2097152,0,0.708108,4117.68
2052,4,4,1,1,1,4,1048576,0,0.697535,4109.168
2053,4,4,1,1,1,8,524288,0,0.71029,4278.344
2054,4,4,1,1,2,1,4194304,0,0.691525,4101.454
2055,4,4,1,1,2,2,2097152,0,0.70646,4195.352
2056,4,4,1,1,2,4,1048576,0,0.695385,4180.456
2057,4,4,1,1,2,8,524288,0,0.709984,4339.79
2058,4,4,1,1,4,1,4194304,0,0.688605,4116.084
2059,4,4,1,1,4,2,2097152,0,0.699176,4198.544
2060,4,4,1,1,4,4,1048576,0,0.69431,4177.53
2061,4,4,1,1,4,8,524288,0,0.714613,4328.352
2062,4,4,1,1,8,1,4194304,0,0.707363,4127.788
2063,4,4,1,1,8,2,2097152,0,0.706189,4207.322
2064,4,4,1,1,8,4,1048576,0,0.701994,4205.46
2065,4,4,1,1,8,8,524288,0,0.702833,4360.272
2066,4,4,1,2,1,1,4194304,0,0.693674,4211.312
2067,4,4,1,2,1,2,2097152,0,0.702737,4286.856
2068,4,4,1,2,1,4,1048576,0,0.708779,4390.33
2069,4,4,1,2,1,8,524288,0,0.703744,4411.876
2070,4,4,1,2,2,1,4194304,0,0.697398,4192.16
2071,4,4,1,2,2,2,2097152,0,0.708305,4311.86
2072,4,4,1,2,2,4,1048576,0,0.709312,4403.364
2073,4,4,1,2,2,8,524288,0,0.720052,4374.902
2074,4,4,1,2,4,1,4194304,0,0.689444,4206.79
2075,4,4,1,2,4,2,2097152,0,0.70639,4352.558
2076,4,4,1,2,4,4,1048576,0,0.705719,4411.876
2077,4,4,1,2,4,8,524288,0,0.717632,4459.756
2078,4,4,1,2,8,8,524288,0,0.715584,4589.83
2079,4,4,1,4,1,1,4194304,0,0.691827,4236.582
2080,4,4,1,4,1,2,2097152,0,0.691827,4359.74
2081,4,4,1,4,1,4,1048576,0,0.709786,4366.656
2082,4,4,1,4,1,8,524288,0,0.717842,4493.006
2083,4,4,1,4,2,1,4194304,0,0.691692,4301.486
2084,4,4,1,4,2,2,2097152,0,0.705284,4430.762
2085,4,4,1,4,2,4,1048576,0,0.695216,4440.87
2086,4,4,1,4,2,8,524288,0,0.707801,4572.806
2087,4,4,1,4,4,1,4194304,0,0.691625,4618.558
2088,4,4,1,4,4,8,524288,0,0.71931,4550.462
2089,4,4,1,8,1,1,4194304,0,0.690484,4758.208
2090,4,4,1,8,1,2,2097152,0,0.693506,4738.79
2091,4,4,1,8,1,4,1048576,0,0.707604,4938.822
2092,4,4,1,8,1,8,524288,0,0.715157,4809.014
2093,4,4,1,8,2,1,4194304,0,0.69035,4787.468
2094,4,4,1,8,2,8,524288,0,0.697565,4897.06
2095,4,4,2,1,1,1,4194304,0,0.698514,4902.646
2096,4,4,2,1,1,2,2097152,0,0.700515,4985.106
2097,4,4,2,1,1,4,1048576,0,0.722865,4521.202
2098,4,4,2,1,1,8,524288,0,0.734707,4664.044
2099,4,4,2,1,2,1,4194304,0,0.689038,5868.492
2100,4,4,2,1,2,2,2097152,0,0.712051,5929.672
2101,4,4,2,1,2,4,1048576,0,0.701712,5041.764
2102,4,4,2,1,2,8,524288,0,0.720555,4976.062
2103,4,4,2,1,4,1,4194304,0,0.709813,7462.896
2104,4,4,2,1,4,2,2097152,0,0.700642,7625.422
2105,4,4,2,1,4,4,1048576,0,0.70231,5581.212
2106,4,4,2,1,4,8,524288,0,0.716816,5315.478
2107,4,4,2,1,8,1,4194304,0,0.726451,10259.354
2108,4,4,2,1,8,2,2097152,0,0.701942,10621.38
2109,4,4,2,1,8,4,1048576,0,0.700275,6048.042
2110,4,4,2,1,8,8,524288,0,0.717781,5575.892
2111,4,4,2,2,1,1,4194304,0,0.691842,5979.946
2112,4,4,2,2,1,2,2097152,0,0.689674,6132.63
2113,4,4,2,2,1,4,1048576,0,0.707186,5183.542
2114,4,4,2,2,1,8,524288,0,0.720363,5138.588
2115,4,4,2,2,2,1,4194304,0,0.704046,7779.17
2116,4,4,2,2,2,2,2097152,0,0.711883,7558.922
2117,4,4,2,2,2,4,1048576,0,0.705713,5902.54
2118,4,4,2,2,2,8,524288,0,0.722056,5365.486
2119,4,4,2,2,4,1,4194304,0,0.745495,11162.956
2120,4,4,2,2,4,2,2097152,0,0.701642,11118.534
2121,4,4,2,2,4,4,1048576,0,0.696807,6652.926
2122,4,4,2,2,4,8,524288,0,0.722485,6216.154
2123,4,4,2,2,8,8,524288,0,0.727618,8340.696
2124,4,4,2,4,1,1,4194304,0,0.714025,8185.086
2125,4,4,2,4,1,2,2097152,0,0.705685,8040.382
2126,4,4,2,4,1,4,1048576,0,0.728202,6019.846
2127,4,4,2,4,1,8,524288,0,0.736541,5670.322
2128,4,4,2,4,2,2,2097152,0,0.710883,11244.618
2129,4,4,2,4,2,4,1048576,0,0.719054,6715.436
2130,4,4,2,4,2,8,524288,0,0.718387,6243.02
2131,4,4,2,4,4,8,524288,0,0.733156,8663.354
2132,4,4,2,8,1,1,4194304,0,0.726033,11801.888
2133,4,4,2,8,1,2,2097152,0,0.71269,11937.548
2134,4,4,2,8,1,4,1048576,0,0.715192,7394.002
2135,4,4,2,8,1,8,524288,0,0.715025,7172.424
2136,4,4,2,8,2,8,524288,0,0.720221,8946.644
2137,4,4,4,1,1,1,4194304,0,0.691471,4575.732
2138,4,4,4,1,1,2,2097152,0,0.701581,4581.584
2139,4,4,4,1,1,4,1048576,0,0.695448,4652.606
2140,4,4,4,1,1,8,524288,0,0.710034,4735.332
2141,4,4,4,1,2,1,4194304,0,0.711882,5071.822
2142,4,4,4,1,2,2,2097152,0,0.695642,5033.518
2143,4,4,4,1,2,4,1048576,0,0.699785,5202.694
2144,4,4,4,1,2,8,524288,0,0.707408,5051.606
2145,4,4,4,1,4,1,4194304,0,0.689774,5932.332
2146,4,4,4,1,4,2,2097152,0,0.713137,5929.406
2147,4,4,4,1,4,4,1048576,0,0.694579,6567.806
2148,4,4,4,1,4,8,524288,0,0.723575,5739.216
2149,4,4,4,1,8,1,4194304,0,0.697196,7628.348
2150,4,4,4,1,8,2,2097152,0,0.705149,8167.264
2151,4,4,4,1,8,4,1048576,0,0.705977,7404.642
2152,4,4,4,1,8,8,524288,0,0.712439,6884.08
2153,4,4,4,2,1,1,4194304,0,0.694951,5068.63
2154,4,4,4,2,1,2,2097152,0,0.692299,5089.91
2155,4,4,4,2,1,4,1048576,0,0.709536,5142.578
2156,4,4,4,2,1,8,524288,0,0.697437,5134.864
2157,4,4,4,2,2,1,4194304,0,0.673934,6554.506
2158,4,4,4,2,2,2,2097152,0,0.693985,6392.246
2159,4,4,4,2,2,4,1048576,0,0.709396,6484.548
2160,4,4,4,2,2,8,524288,0,0.71155,5869.29
2161,4,4,4,2,4,1,4194304,0,0.720758,7911.106
2162,4,4,4,2,4,2,2097152,0,0.722581,7668.248
2163,4,4,4,2,4,4,1048576,0,0.723906,8770.02
2164,4,4,4,2,4,8,524288,0,0.721918,7157.262
2165,4,4,4,4,1,1,4194304,0,0.703237,6116.67
2166,4,4,4,4,1,2,2097152,0,0.711524,6027.56
2167,4,4,4,4,1,4,1048576,0,0.710861,6101.242
2168,4,4,4,4,1,8,524288,0,0.707381,5875.94
2169,4,4,4,4,2,1,4194304,0,0.696967,8550.038
2170,4,4,4,4,2,2,2097152,0,0.749331,8075.76
2171,4,4,4,4,2,4,1048576,0,0.712544,8264.886
2172,4,4,4,4,2,8,524288,0,0.728949,7633.402
2173,4,4,4,8,1,1,4194304,0,0.708541,8323.938
2174,4,4,4,8,1,2,2097152,0,0.730916,8749.804
2175,4,4,4,8,1,4,1048576,0,0.736883,8763.104
2176,4,4,4,8,1,8,524288,0,0.728927,7295.05
2177,4,4,8,1,1,1,4194304,0,0.69558,4390.596
2178,4,4,8,1,1,2,2097152,0,0.695087,4692.24
2179,4,4,8,1,1,4,1048576,0,0.719712,4829.496
2180,4,4,8,1,1,8,524288,0,0.709862,4872.588
2181,4,4,8,1,2,1,4194304,0,0.699544,4871.79
2182,4,4,8,1,2,2,2097152,0,0.701185,5149.228
2183,4,4,8,1,2,4,1048576,0,0.719076,5298.72
2184,4,4,8,1,2,8,524288,0,0.722851,5189.128
2185,4,4,8,1,4,1,4194304,0,0.6957,5555.942
2186,4,4,8,1,4,2,2097152,0,0.7021,5991.118
2187,4,4,8,1,4,4,1048576,0,0.695207,6518.33
2188,4,4,8,1,4,8,524288,0,0.710798,5622.708
2189,4,4,8,1,8,1,4194304,0,0.703378,6906.69
2190,4,4,8,1,8,2,2097152,0,0.699111,7670.908
2191,4,4,8,1,8,4,1048576,0,0.704527,7747.782
2192,4,4,8,1,8,8,524288,0,0.717656,6401.29
2193,4,4,8,2,1,2,2097152,0,0.695087,5153.484
2194,4,4,8,2,1,4,1048576,0,0.712652,5352.984
2195,4,4,8,2,1,8,524288,0,0.714951,5275.578
2196,4,4,8,2,2,1,4194304,0,0.689039,5816.622
2197,4,4,8,2,2,2,2097152,0,0.699379,6296.752
2198,4,4,8,2,2,4,1048576,0,0.702006,6552.91
2199,4,4,8,2,2,8,524288,0,0.718255,6285.846
2200,4,4,8,2,4,1,4194304,0,0.697997,7753.634
2201,4,4,8,2,4,2,2097152,0,0.719332,8762.306
2202,4,4,8,2,4,4,1048576,0,0.715065,7878.92
2203,4,4,8,4,1,1,4194304,0,0.699519,6276.802
2204,4,4,8,4,1,2,2097152,0,0.703623,6636.7
2205,4,4,8,4,1,4,1048576,0,0.706742,6621.272
2206,4,4,8,4,1,8,524288,0,0.726771,6348.888
2207,4,4,8,4,2,1,4194304,0,0.726461,8217.804
2208,4,4,8,4,2,2,2097152,0,0.689203,8878.282
2209,4,4,8,4,2,4,1048576,0,0.712182,8334.046
2210,4,4,8,4,2,8,524288,0,0.704631,7383.894
2211,4,4,8,8,1,1,4194304,0,0.723487,7004.046
2212,4,4,8,8,1,2,2097152,0,0.698205,7390.81
2213,4,4,8,8,1,4,1048576,0,0.710025,6987.022
2214,4,4,8,8,1,8,524288,0,0.719875,6485.878
2215,4,8,1,1,1,1,4194304,0,0.690653,4065.012
2216,4,8,1,1,1,2,2097152,0,0.700052,4154.654
2217,4,8,1,1,1,4,1048576,0,0.695856,4170.614
2218,4,8,1,1,1,8,524288,0,0.705423,4271.96
2219,4,8,1,1,2,1,4194304,0,0.69958,4149.866
2220,4,8,1,1,2,2,2097152,0,0.7026,4241.104
2221,4,8,1,1,2,4,1048576,0,0.705117,4313.456
2222,4,8,1,1,2,8,524288,0,0.704278,4361.07
2223,4,8,1,1,4,1,4194304,0,0.700854,4191.362
2224,4,8,1,1,4,2,2097152,0,0.702532,4281.27
2225,4,8,1,1,4,4,1048576,0,0.699679,4290.314
2226,4,8,1,1,4,8,524288,0,0.702867,4464.012
2227,4,8,1,1,8,1,4194304,0,0.695954,4275.95
2228,4,8,1,1,8,2,2097152,0,0.697296,4691.442
2229,4,8,1,1,8,4,1048576,0,0.699645,4579.456
2230,4,8,1,1,8,8,524288,0,0.709041,4649.414
2231,4,8,1,2,1,1,4194304,0,0.708108,4237.912
2232,4,8,1,2,1,2,2097152,0,0.698541,4391.128
2233,4,8,1,2,1,4,1048576,0,0.701059,4424.378
2234,4,8,1,2,1,8,524288,0,0.72657,4531.044
2235,4,8,1,2,2,1,4194304,0,0.692196,4326.756
2236,4,8,1,2,2,2,2097152,0,0.692867,4468.002
2237,4,8,1,2,2,4,1048576,0,0.709648,4495.134
2238,4,8,1,2,2,8,524288,0,0.710487,4531.842
2239,4,8,1,2,4,1,4194304,0,0.681893,4595.682
2240,4,8,1,2,4,2,2097152,0,0.693471,4879.238
2241,4,8,1,2,4,4,1048576,0,0.694477,4963.028
2242,4,8,1,2,4,8,524288,0,0.705551,4801.034
2243,4,8,1,4,1,1,4194304,0,0.701058,4550.994
2244,4,8,1,4,1,2,2097152,0,0.702737,4718.042
2245,4,8,1,4,1,4,1048576,0,0.708108,4683.462
2246,4,8,1,4,1,8,524288,0,0.711632,4677.876
2247,4,8,1,4,2,1,4194304,0,0.692867,4849.446
2248,4,8,1,4,2,2,2097152,0,0.702935,5313.084
2249,4,8,1,4,2,4,1048576,0,0.695887,5302.178
2250,4,8,1,4,2,8,524288,0,0.702935,5060.118
2251,4,8,1,8,1,1,4194304,0,0.692331,5405.12
2252,4,8,1,8,1,2,2097152,0,0.707436,5646.382
2253,4,8,1,8,1,4,1048576,0,0.707772,5346.068
2254,4,8,1,8,1,8,524288,0,0.714821,5356.176
2255,4,8,2,1,1,1,4194304,0,0.698347,4883.494
2256,4,8,2,1,1,2,2097152,0,0.692343,5022.878
2257,4,8,2,1,1,4,1048576,0,0.704852,4645.424
2258,4,8,2,1,1,8,524288,0,0.72003,4719.904
2259,4,8,2,1,2,1,4194304,0,0.679533,5988.458
2260,4,8,2,1,2,2,2097152,0,0.701545,6639.892
2261,4,8,2,1,2,4,1048576,0,0.686037,5127.15
2262,4,8,2,1,2,8,524288,0,0.715386,5055.33
2263,4,8,2,1,4,1,4194304,0,0.731489,8346.282
2264,4,8,2,1,4,2,2097152,0,0.726821,8948.506
2265,4,8,2,1,4,4,1048576,0,0.70381,6284.782
2266,4,8,2,1,4,8,524288,0,0.717983,6163.752
2267,4,8,2,1,8,1,4194304,0,0.725451,12133.058
2268,4,8,2,1,8,2,2097152,0,0.728619,12737.41
2269,4,8,2,1,8,4,1048576,0,0.708444,8065.386
2270,4,8,2,1,8,8,524288,0,0.72145,7121.086
2271,4,8,2,2,1,1,4194304,0,0.704518,6316.702
2272,4,8,2,2,1,2,2097152,0,0.708854,6369.104
2273,4,8,2,2,1,4,1048576,0,0.700515,5125.554
2274,4,8,2,2,1,8,524288,0,0.710022,5123.958
2275,4,8,2,2,2,1,4194304,0,0.716219,8418.368
2276,4,8,2,2,2,2,2097152,0,0.72489,8639.414
2277,4,8,2,2,2,4,1048576,0,0.716386,5909.722
2278,4,8,2,2,2,8,524288,0,0.721222,5850.936
2279,4,8,2,2,4,1,4194304,0,0.734824,12491.36
2280,4,8,2,2,4,2,2097152,0,0.736658,12175.086
2281,4,8,2,2,4,4,1048576,0,0.707145,8905.946
