Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Flow
Throughput,27027.027027027027,catapult,Area,13666.016,catapult_asic_area
Throughput,26315.78947368421,catapult,Area,14097.734,catapult_asic_area
Throughput,35714.28571428572,catapult,Area,15160.936,catapult_asic_area
Throughput,43478.260869565216,catapult,Area,14604.464,catapult_asic_area
Throughput,49999.99999999999,catapult,Area,8875.090,catapult_asic_area
Throughput,40000.0,catapult,Area,11976.916,catapult_asic_area
Throughput,41666.666666666664,catapult,Area,12491.626,catapult_asic_area
Throughput,27777.777777777777,catapult,Area,14944.678,catapult_asic_area
Throughput,43478.260869565216,catapult,Area,11369.638,catapult_asic_area
Throughput,18181.81818181818,catapult,Area,10336.228,catapult_asic_area
Throughput,16949.15254237288,catapult,Area,14386.078,catapult_asic_area
Throughput,18867.924528301886,catapult,Area,17148.223,catapult_asic_area
Throughput,12987.012987012988,catapult,Area,17305.693,catapult_asic_area
Throughput,22727.272727272728,catapult,Area,18194.932,catapult_asic_area
Throughput,18867.924528301886,catapult,Area,10012.772,catapult_asic_area
Throughput,16949.15254237288,catapult,Area,13415.710,catapult_asic_area
Throughput,17857.14285714286,catapult,Area,17092.895,catapult_asic_area
Throughput,13333.333333333334,catapult,Area,17128.537,catapult_asic_area
Throughput,23255.81395348837,catapult,Area,17695.650,catapult_asic_area
Throughput,12048.192771084337,catapult,Area,10140.186,catapult_asic_area
Throughput,10989.010989010989,catapult,Area,15308.832,catapult_asic_area
Throughput,12345.679012345678,catapult,Area,17041.822,catapult_asic_area
Throughput,15625.0,catapult,Area,17193.441,catapult_asic_area
Throughput,20408.163265306124,catapult,Area,19970.217,catapult_asic_area
Throughput,18181.81818181818,catapult,Area,9962.232,catapult_asic_area
Throughput,16129.032258064515,catapult,Area,13277.922,catapult_asic_area
Throughput,18518.51851851852,catapult,Area,14106.778,catapult_asic_area
Throughput,18867.924528301886,catapult,Area,16829.820,catapult_asic_area
Throughput,23809.52380952381,catapult,Area,17791.676,catapult_asic_area
Throughput,11904.761904761905,catapult,Area,11539.612,catapult_asic_area
Throughput,11363.636363636364,catapult,Area,15108.534,catapult_asic_area
Throughput,11494.252873563219,catapult,Area,15053.206,catapult_asic_area
Throughput,12048.192771084337,catapult,Area,16506.098,catapult_asic_area
Throughput,13157.894736842105,catapult,Area,20184.346,catapult_asic_area
Throughput,14705.882352941177,catapult,Area,11810.932,catapult_asic_area
Throughput,14084.507042253521,catapult,Area,14582.120,catapult_asic_area
Throughput,13888.888888888889,catapult,Area,15004.528,catapult_asic_area
Throughput,11764.70588235294,catapult,Area,16450.238,catapult_asic_area
Throughput,13157.894736842105,catapult,Area,19791.730,catapult_asic_area
Throughput,11764.70588235294,catapult,Area,12555.466,catapult_asic_area
Throughput,10869.565217391304,catapult,Area,15212.806,catapult_asic_area
Throughput,11363.636363636364,catapult,Area,15328.516,catapult_asic_area
Throughput,10752.688172043012,catapult,Area,17255.420,catapult_asic_area
Throughput,15384.615384615387,catapult,Area,22895.684,catapult_asic_area
Throughput,14705.882352941177,catapult,Area,11196.472,catapult_asic_area
Throughput,14285.714285714286,catapult,Area,14493.542,catapult_asic_area
Throughput,14285.714285714286,catapult,Area,14381.024,catapult_asic_area
Throughput,11627.906976744185,catapult,Area,16411.137,catapult_asic_area
Throughput,13157.894736842105,catapult,Area,19876.584,catapult_asic_area
Throughput,8264.462809917355,catapult,Area,14308.406,catapult_asic_area
Throughput,8474.57627118644,catapult,Area,16871.582,catapult_asic_area
Throughput,8474.57627118644,catapult,Area,19788.805,catapult_asic_area
Throughput,8849.557522123894,catapult,Area,19587.176,catapult_asic_area
Throughput,12345.679012345678,catapult,Area,20644.793,catapult_asic_area
Throughput,8620.689655172413,catapult,Area,13749.274,catapult_asic_area
Throughput,10101.010101010103,catapult,Area,15969.576,catapult_asic_area
Throughput,9259.25925925926,catapult,Area,19690.650,catapult_asic_area
Throughput,9615.384615384615,catapult,Area,19607.924,catapult_asic_area
Throughput,12658.227848101267,catapult,Area,20190.197,catapult_asic_area
Throughput,8333.333333333334,catapult,Area,13978.300,catapult_asic_area
Throughput,8333.333333333334,catapult,Area,18379.270,catapult_asic_area
Throughput,8264.462809917355,catapult,Area,19863.283,catapult_asic_area
Throughput,8849.557522123894,catapult,Area,20299.523,catapult_asic_area
Throughput,12820.51282051282,catapult,Area,22189.188,catapult_asic_area
Throughput,8771.929824561403,catapult,Area,13929.622,catapult_asic_area
Throughput,8771.929824561403,catapult,Area,15823.808,catapult_asic_area
Throughput,9433.962264150943,catapult,Area,16879.029,catapult_asic_area
Throughput,10309.278350515464,catapult,Area,18901.693,catapult_asic_area
Throughput,12820.51282051282,catapult,Area,20191.795,catapult_asic_area
Throughput,29411.764705882353,catapult,Area,9375.170,catapult_asic_area
Throughput,24999.999999999996,catapult,Area,13134.016,catapult_asic_area
Throughput,24999.999999999996,catapult,Area,13657.504,catapult_asic_area
Throughput,24999.999999999996,catapult,Area,15379.322,catapult_asic_area
Throughput,37037.03703703704,catapult,Area,12183.332,catapult_asic_area
Throughput,27777.777777777777,catapult,Area,9692.774,catapult_asic_area
Throughput,22222.222222222223,catapult,Area,12413.954,catapult_asic_area
Throughput,22222.222222222223,catapult,Area,13637.554,catapult_asic_area
Throughput,22222.222222222223,catapult,Area,15381.716,catapult_asic_area
Throughput,35714.28571428572,catapult,Area,11773.426,catapult_asic_area
Throughput,29411.764705882353,catapult,Area,9495.934,catapult_asic_area
Throughput,23255.81395348837,catapult,Area,13553.764,catapult_asic_area
Throughput,23255.81395348837,catapult,Area,13638.352,catapult_asic_area
Throughput,23809.52380952381,catapult,Area,15335.698,catapult_asic_area
Throughput,33333.333333333336,catapult,Area,14780.822,catapult_asic_area
Throughput,27027.027027027027,catapult,Area,9274.622,catapult_asic_area
Throughput,22222.222222222223,catapult,Area,12280.156,catapult_asic_area
Throughput,25641.02564102564,catapult,Area,12594.834,catapult_asic_area
Throughput,23809.52380952381,catapult,Area,15323.196,catapult_asic_area
Throughput,38461.53846153846,catapult,Area,12038.894,catapult_asic_area
Throughput,13888.888888888889,catapult,Area,10478.006,catapult_asic_area
Throughput,12658.227848101267,catapult,Area,14549.402,catapult_asic_area
Throughput,13698.630136986301,catapult,Area,17593.506,catapult_asic_area
Throughput,13698.630136986301,catapult,Area,17621.436,catapult_asic_area
Throughput,16393.44262295082,catapult,Area,17691.395,catapult_asic_area
Throughput,13888.888888888889,catapult,Area,10907.596,catapult_asic_area
Throughput,12345.679012345678,catapult,Area,13863.122,catapult_asic_area
Throughput,13888.888888888889,catapult,Area,17416.350,catapult_asic_area
Throughput,13698.630136986301,catapult,Area,17537.113,catapult_asic_area
Throughput,17241.379310344826,catapult,Area,17307.557,catapult_asic_area
Throughput,11494.252873563219,catapult,Area,10522.428,catapult_asic_area
Throughput,9708.73786407767,catapult,Area,15619.520,catapult_asic_area
Throughput,12658.227848101267,catapult,Area,17478.062,catapult_asic_area
Throughput,12345.679012345678,catapult,Area,17513.973,catapult_asic_area
Throughput,15384.615384615387,catapult,Area,20194.986,catapult_asic_area
Throughput,14492.753623188406,catapult,Area,10348.464,catapult_asic_area
Throughput,12820.51282051282,catapult,Area,13303.192,catapult_asic_area
Throughput,13888.888888888889,catapult,Area,14347.508,catapult_asic_area
Throughput,14084.507042253521,catapult,Area,17587.389,catapult_asic_area
Throughput,15873.015873015873,catapult,Area,17276.967,catapult_asic_area
Throughput,7874.0157480314965,catapult,Area,11976.650,catapult_asic_area
Throughput,7142.857142857143,catapult,Area,15893.500,catapult_asic_area
Throughput,7812.5,catapult,Area,15455.398,catapult_asic_area
Throughput,8130.081300813007,catapult,Area,17609.998,catapult_asic_area
Throughput,8695.652173913044,catapult,Area,20217.330,catapult_asic_area
Throughput,7936.507936507936,catapult,Area,11937.814,catapult_asic_area
Throughput,7407.407407407407,catapult,Area,14642.236,catapult_asic_area
Throughput,8474.57627118644,catapult,Area,15280.370,catapult_asic_area
Throughput,8000.0,catapult,Area,17775.449,catapult_asic_area
Throughput,8928.57142857143,catapult,Area,19730.816,catapult_asic_area
Throughput,6896.551724137931,catapult,Area,12075.602,catapult_asic_area
Throughput,6289.30817610063,catapult,Area,16891.266,catapult_asic_area
Throughput,6711.4093959731545,catapult,Area,15519.504,catapult_asic_area
Throughput,6944.444444444444,catapult,Area,17987.984,catapult_asic_area
Throughput,8474.57627118644,catapult,Area,22338.414,catapult_asic_area
Throughput,8474.57627118644,catapult,Area,11597.866,catapult_asic_area
Throughput,7936.507936507936,catapult,Area,14940.156,catapult_asic_area
Throughput,8064.516129032258,catapult,Area,14962.766,catapult_asic_area
Throughput,8928.57142857143,catapult,Area,17875.732,catapult_asic_area
Throughput,8620.689655172413,catapult,Area,20831.523,catapult_asic_area
Throughput,6249.999999999999,catapult,Area,15082.732,catapult_asic_area
Throughput,6289.30817610063,catapult,Area,17662.135,catapult_asic_area
Throughput,6211.180124223602,catapult,Area,21109.760,catapult_asic_area
Throughput,6896.551724137931,catapult,Area,21785.135,catapult_asic_area
Throughput,6993.006993006993,catapult,Area,21229.992,catapult_asic_area
Throughput,6711.4093959731545,catapult,Area,15700.916,catapult_asic_area
Throughput,6249.999999999999,catapult,Area,17902.598,catapult_asic_area
Throughput,6535.9477124183,catapult,Area,20586.537,catapult_asic_area
Throughput,6711.4093959731545,catapult,Area,21673.414,catapult_asic_area
Throughput,7692.307692307693,catapult,Area,21780.080,catapult_asic_area
Throughput,5586.59217877095,catapult,Area,15760.234,catapult_asic_area
Throughput,5464.48087431694,catapult,Area,18745.553,catapult_asic_area
Throughput,5780.346820809248,catapult,Area,21127.051,catapult_asic_area
Throughput,6134.9693251533745,catapult,Area,22283.352,catapult_asic_area
Throughput,7042.2535211267605,catapult,Area,22470.615,catapult_asic_area
Throughput,7142.857142857143,catapult,Area,14860.090,catapult_asic_area
Throughput,6622.51655629139,catapult,Area,17570.896,catapult_asic_area
Throughput,7142.857142857143,catapult,Area,18192.805,catapult_asic_area
Throughput,6944.444444444444,catapult,Area,21577.654,catapult_asic_area
Throughput,7142.857142857143,catapult,Area,21209.775,catapult_asic_area
Throughput,21276.595744680853,catapult,Area,10923.822,catapult_asic_area
Throughput,18518.51851851852,catapult,Area,14642.768,catapult_asic_area
Throughput,14925.373134328358,catapult,Area,15068.900,catapult_asic_area
Throughput,17241.379310344826,catapult,Area,17494.555,catapult_asic_area
Throughput,25641.02564102564,catapult,Area,13756.988,catapult_asic_area
Throughput,22727.272727272728,catapult,Area,10695.594,catapult_asic_area
Throughput,16129.032258064515,catapult,Area,14032.830,catapult_asic_area
Throughput,16129.032258064515,catapult,Area,14924.994,catapult_asic_area
Throughput,15384.615384615387,catapult,Area,17454.389,catapult_asic_area
Throughput,27027.027027027027,catapult,Area,12522.482,catapult_asic_area
Throughput,19607.843137254902,catapult,Area,10963.456,catapult_asic_area
Throughput,15873.015873015873,catapult,Area,15778.056,catapult_asic_area
Throughput,16666.666666666668,catapult,Area,15134.336,catapult_asic_area
Throughput,16949.15254237288,catapult,Area,17761.885,catapult_asic_area
Throughput,27777.777777777777,catapult,Area,16006.550,catapult_asic_area
Throughput,21276.595744680853,catapult,Area,11032.084,catapult_asic_area
Throughput,18181.81818181818,catapult,Area,13856.738,catapult_asic_area
Throughput,15151.51515151515,catapult,Area,14407.624,catapult_asic_area
Throughput,15151.51515151515,catapult,Area,17677.828,catapult_asic_area
Throughput,25641.02564102564,catapult,Area,12892.222,catapult_asic_area
Throughput,8196.72131147541,catapult,Area,14807.422,catapult_asic_area
Throughput,7042.2535211267605,catapult,Area,17778.109,catapult_asic_area
Throughput,7874.0157480314965,catapult,Area,21777.686,catapult_asic_area
Throughput,7874.0157480314965,catapult,Area,21254.996,catapult_asic_area
Throughput,11363.636363636364,catapult,Area,19583.451,catapult_asic_area
Throughput,8849.557522123894,catapult,Area,14840.672,catapult_asic_area
Throughput,7575.757575757575,catapult,Area,16934.623,catapult_asic_area
Throughput,8333.333333333334,catapult,Area,21214.564,catapult_asic_area
Throughput,8474.57627118644,catapult,Area,21509.293,catapult_asic_area
Throughput,11111.111111111111,catapult,Area,19470.668,catapult_asic_area
Throughput,8403.361344537814,catapult,Area,14733.740,catapult_asic_area
Throughput,7692.307692307693,catapult,Area,18694.215,catapult_asic_area
Throughput,7692.307692307693,catapult,Area,21618.352,catapult_asic_area
Throughput,8620.689655172413,catapult,Area,21629.523,catapult_asic_area
Throughput,12048.192771084337,catapult,Area,21589.623,catapult_asic_area
Throughput,8547.008547008547,catapult,Area,14784.546,catapult_asic_area
Throughput,7142.857142857143,catapult,Area,17046.877,catapult_asic_area
Throughput,8333.333333333334,catapult,Area,18466.783,catapult_asic_area
Throughput,8928.57142857143,catapult,Area,21226.268,catapult_asic_area
Throughput,11494.252873563219,catapult,Area,19084.436,catapult_asic_area
Throughput,6134.9693251533745,catapult,Area,14647.290,catapult_asic_area
Throughput,5917.15976331361,catapult,Area,18130.826,catapult_asic_area
Throughput,5780.346820809248,catapult,Area,18111.939,catapult_asic_area
Throughput,5847.953216374269,catapult,Area,20207.754,catapult_asic_area
Throughput,7092.198581560283,catapult,Area,22217.650,catapult_asic_area
Throughput,6369.426751592357,catapult,Area,14705.012,catapult_asic_area
Throughput,5714.285714285715,catapult,Area,16864.666,catapult_asic_area
Throughput,5780.346820809248,catapult,Area,17285.213,catapult_asic_area
Throughput,5917.15976331361,catapult,Area,20420.820,catapult_asic_area
Throughput,6849.315068493151,catapult,Area,21574.463,catapult_asic_area
Throughput,4366.812227074236,catapult,Area,15785.504,catapult_asic_area
Throughput,5494.505494505494,catapult,Area,19055.975,catapult_asic_area
Throughput,5181.347150259067,catapult,Area,18466.783,catapult_asic_area
Throughput,5154.639175257732,catapult,Area,20127.156,catapult_asic_area
Throughput,6622.51655629139,catapult,Area,23707.250,catapult_asic_area
Throughput,5025.125628140703,catapult,Area,14683.998,catapult_asic_area
Throughput,5882.35294117647,catapult,Area,16667.826,catapult_asic_area
Throughput,5813.953488372093,catapult,Area,16889.404,catapult_asic_area
Throughput,6024.096385542169,catapult,Area,20395.283,catapult_asic_area
Throughput,6896.551724137931,catapult,Area,21825.832,catapult_asic_area
Throughput,4000.0,catapult,Area,19647.559,catapult_asic_area
Throughput,4098.360655737705,catapult,Area,21310.059,catapult_asic_area
Throughput,4329.004329004329,catapult,Area,23375.281,catapult_asic_area
Throughput,4385.964912280701,catapult,Area,24544.086,catapult_asic_area
Throughput,5649.717514124294,catapult,Area,24082.311,catapult_asic_area
Throughput,4048.582995951417,catapult,Area,19006.232,catapult_asic_area
Throughput,3937.0078740157483,catapult,Area,20176.633,catapult_asic_area
