Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,128.68356710848025,vivado,LUT,3955,FF,1961,None
Throughput,128.68356710848025,vivado,FF,1961,FF,1961,None
Throughput,128.68356710848025,vivado,DSP,6,FF,1961,None
Throughput,128.68356710848025,vivado,BRAM,0,FF,1961,None
Throughput,100.82677959265982,vivado,CLB,930,FF,1976,None
Throughput,100.82677959265982,vivado,LUT,5253,FF,1976,None
Throughput,100.82677959265982,vivado,FF,1976,FF,1976,None
Throughput,100.82677959265982,vivado,DSP,6,FF,1976,None
Throughput,100.82677959265982,vivado,BRAM,0,FF,1976,None
Throughput,97.90483649892303,vivado,CLB,1669,FF,1923,None
Throughput,97.90483649892303,vivado,LUT,9338,FF,1923,None
Throughput,97.90483649892303,vivado,FF,1923,FF,1923,None
Throughput,97.90483649892303,vivado,DSP,6,FF,1923,None
Throughput,97.90483649892303,vivado,BRAM,0,FF,1923,None
Throughput,121.46240738491436,vivado,CLB,856,FF,2156,None
Throughput,121.46240738491436,vivado,LUT,4735,FF,2156,None
Throughput,121.46240738491436,vivado,FF,2156,FF,2156,None
Throughput,121.46240738491436,vivado,DSP,6,FF,2156,None
Throughput,121.46240738491436,vivado,BRAM,0,FF,2156,None
Throughput,94.40196356084206,vivado,CLB,1173,FF,2189,None
Throughput,94.40196356084206,vivado,LUT,6653,FF,2189,None
Throughput,94.40196356084206,vivado,FF,2189,FF,2189,None
Throughput,94.40196356084206,vivado,DSP,6,FF,2189,None
Throughput,94.40196356084206,vivado,BRAM,0,FF,2189,None
Throughput,81.9000819000819,vivado,CLB,2048,FF,2058,None
Throughput,81.9000819000819,vivado,LUT,11315,FF,2058,None
Throughput,81.9000819000819,vivado,FF,2058,FF,2058,None
Throughput,81.9000819000819,vivado,DSP,6,FF,2058,None
Throughput,81.9000819000819,vivado,BRAM,0,FF,2058,None
Throughput,212.67545725223312,vivado,CLB,457,FF,1470,None
Throughput,212.67545725223312,vivado,LUT,2444,FF,1470,None
Throughput,212.67545725223312,vivado,FF,1470,FF,1470,None
Throughput,212.67545725223312,vivado,DSP,6,FF,1470,None
Throughput,212.67545725223312,vivado,BRAM,0,FF,1470,None
Throughput,198.76764062810574,vivado,CLB,612,FF,1702,None
Throughput,198.76764062810574,vivado,LUT,3393,FF,1702,None
Throughput,198.76764062810574,vivado,FF,1702,FF,1702,None
Throughput,198.76764062810574,vivado,DSP,6,FF,1702,None
Throughput,198.76764062810574,vivado,BRAM,0,FF,1702,None
Throughput,188.00526414739613,vivado,CLB,944,FF,1571,None
Throughput,188.00526414739613,vivado,LUT,5048,FF,1571,None
Throughput,188.00526414739613,vivado,FF,1571,FF,1571,None
Throughput,188.00526414739613,vivado,DSP,6,FF,1571,None
Throughput,188.00526414739613,vivado,BRAM,0,FF,1571,None
Throughput,136.1841209314994,vivado,CLB,689,FF,1862,None
Throughput,136.1841209314994,vivado,LUT,3498,FF,1862,None
Throughput,136.1841209314994,vivado,FF,1862,FF,1862,None
Throughput,136.1841209314994,vivado,DSP,6,FF,1862,None
Throughput,136.1841209314994,vivado,BRAM,0,FF,1862,None
Throughput,109.13456291607552,vivado,CLB,801,FF,2094,None
Throughput,109.13456291607552,vivado,LUT,4431,FF,2094,None
Throughput,109.13456291607552,vivado,FF,2094,FF,2094,None
Throughput,109.13456291607552,vivado,DSP,6,FF,2094,None
Throughput,109.13456291607552,vivado,BRAM,0,FF,2094,None
Throughput,153.75153751537516,vivado,CLB,1311,FF,1834,None
Throughput,153.75153751537516,vivado,LUT,7141,FF,1834,None
Throughput,153.75153751537516,vivado,FF,1834,FF,1834,None
Throughput,153.75153751537516,vivado,DSP,6,FF,1834,None
Throughput,153.75153751537516,vivado,BRAM,0,FF,1834,None
Throughput,119.56001912960306,vivado,CLB,724,FF,2056,None
Throughput,119.56001912960306,vivado,LUT,3875,FF,2056,None
Throughput,119.56001912960306,vivado,FF,2056,FF,2056,None
Throughput,119.56001912960306,vivado,DSP,6,FF,2056,None
Throughput,119.56001912960306,vivado,BRAM,0,FF,2056,None
Throughput,99.81036031540074,vivado,CLB,990,FF,2296,None
Throughput,99.81036031540074,vivado,LUT,5654,FF,2296,None
Throughput,99.81036031540074,vivado,FF,2296,FF,2296,None
Throughput,99.81036031540074,vivado,DSP,6,FF,2296,None
Throughput,99.81036031540074,vivado,BRAM,0,FF,2296,None
Throughput,131.13034356150013,vivado,CLB,1737,FF,1912,None
Throughput,131.13034356150013,vivado,LUT,9485,FF,1912,None
Throughput,131.13034356150013,vivado,FF,1912,FF,1912,None
Throughput,131.13034356150013,vivado,DSP,6,FF,1912,None
Throughput,131.13034356150013,vivado,BRAM,0,FF,1912,None
Throughput,111.38338159946537,vivado,CLB,845,FF,2255,None
Throughput,111.38338159946537,vivado,LUT,4662,FF,2255,None
Throughput,111.38338159946537,vivado,FF,2255,FF,2255,None
Throughput,111.38338159946537,vivado,DSP,6,FF,2255,None
Throughput,111.38338159946537,vivado,BRAM,0,FF,2255,None
Throughput,97.76126698602013,vivado,CLB,1230,FF,2519,None
Throughput,97.76126698602013,vivado,LUT,6814,FF,2519,None
Throughput,97.76126698602013,vivado,FF,2519,FF,2519,None
Throughput,97.76126698602013,vivado,DSP,6,FF,2519,None
Throughput,97.76126698602013,vivado,BRAM,0,FF,2519,None
Throughput,134.4628210299852,vivado,CLB,1956,FF,2046,None
Throughput,134.4628210299852,vivado,LUT,10715,FF,2046,None
Throughput,134.4628210299852,vivado,FF,2046,FF,2046,None
Throughput,134.4628210299852,vivado,DSP,6,FF,2046,None
Throughput,134.4628210299852,vivado,BRAM,0,FF,2046,None
Throughput,224.26553038797934,vivado,CLB,436,FF,1440,None
Throughput,224.26553038797934,vivado,LUT,2379,FF,1440,None
Throughput,224.26553038797934,vivado,FF,1440,FF,1440,None
Throughput,224.26553038797934,vivado,DSP,6,FF,1440,None
Throughput,224.26553038797934,vivado,BRAM,0,FF,1440,None
Throughput,260.96033402922757,vivado,CLB,672,FF,1453,None
Throughput,260.96033402922757,vivado,LUT,3675,FF,1453,None
Throughput,260.96033402922757,vivado,FF,1453,FF,1453,None
Throughput,260.96033402922757,vivado,DSP,6,FF,1453,None
Throughput,260.96033402922757,vivado,BRAM,0,FF,1453,None
Throughput,180.8972503617945,vivado,CLB,979,FF,1581,None
Throughput,180.8972503617945,vivado,LUT,5214,FF,1581,None
