n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
2037,4,4,4,2,8,1,4194304,0,1.610939,594,3503,276,1,0
2040,4,4,4,4,1,1,4194304,0,1.476749,279,1498,251,1,0
2041,4,4,4,4,1,2,2097152,0,1.631716,343,1781,255,1,0
2042,4,4,4,4,1,4,1048576,0,1.603375,532,2398,259,1,0
2043,4,4,4,4,2,1,4194304,0,1.621120,422,2404,265,1,0
2044,4,4,4,4,2,2,2097152,0,1.605709,587,3038,263,1,0
2045,4,4,4,4,2,4,1048576,0,1.567430,758,3877,272,1,0
2046,4,4,4,4,4,1,4194304,0,1.589644,584,3236,277,1,0
2052,4,4,4,8,1,1,4194304,0,1.540890,412,2362,260,1,0
2053,4,4,4,8,1,2,2097152,0,1.576690,562,3164,268,1,0
2054,4,4,4,8,1,4,1048576,0,1.598071,773,4132,280,1,0
2055,4,4,4,8,2,1,4194304,0,1.550031,699,3860,294,1,0
2064,4,4,8,1,1,1,4194304,0,1.559924,124,678,344,1,0
2065,4,4,8,1,1,2,2097152,0,1.583071,208,1043,349,1,0
2066,4,4,8,1,1,4,1048576,0,1.527747,304,1413,353,1,0
2067,4,4,8,1,2,1,4194304,0,1.353623,149,823,240,1,0
2068,4,4,8,1,2,2,2097152,0,1.476068,232,1181,242,1,0
2069,4,4,8,1,2,4,1048576,0,1.522682,343,1713,255,1,0
2070,4,4,8,1,4,1,4194304,0,1.371869,205,1126,241,1,0
2071,4,4,8,1,4,2,2097152,0,1.535331,338,1624,244,1,0
2072,4,4,8,1,4,4,1048576,0,1.600486,552,2605,254,1,0
2073,4,4,8,1,8,1,4194304,0,1.456974,338,1831,245,1,0
2074,4,4,8,1,8,2,2097152,0,1.548383,515,2627,245,1,0
2076,4,4,8,2,1,1,4194304,0,1.492778,191,984,468,1,0
2077,4,4,8,2,1,2,2097152,0,1.482599,237,1323,470,1,0
2078,4,4,8,2,1,4,1048576,0,1.520358,402,1963,483,1,0
2079,4,4,8,2,2,1,4194304,0,1.522024,222,1260,241,1,0
2080,4,4,8,2,2,2,2097152,0,1.579307,353,1844,245,1,0
2081,4,4,8,2,2,4,1048576,0,1.587350,586,2868,254,1,0
2082,4,4,8,2,4,1,4194304,0,1.524662,348,1924,242,1,0
2083,4,4,8,2,4,2,2097152,0,1.546982,535,2815,246,1,0
2088,4,4,8,4,1,1,4194304,0,1.449273,225,1257,241,1,0
2089,4,4,8,4,1,2,2097152,0,1.547774,366,1862,243,1,0
2090,4,4,8,4,1,4,1048576,0,1.541863,550,2608,250,1,0
2091,4,4,8,4,2,1,4194304,0,1.577501,380,1969,242,1,0
2092,4,4,8,4,2,2,2097152,0,1.517100,629,3466,248,1,0
2100,4,4,8,8,1,1,4194304,0,1.478166,384,2160,242,1,0
2101,4,4,8,8,1,2,2097152,0,1.571742,594,3349,247,1,0
2112,4,8,1,1,1,1,4194304,0,1.528392,89,482,303,1,0
2113,4,8,1,1,1,2,2097152,0,1.580921,147,593,305,1,0
2114,4,8,1,1,1,4,1048576,0,1.581763,152,793,317,1,0
2115,4,8,1,1,2,1,4194304,0,1.375420,118,588,243,1,0
2116,4,8,1,1,2,2,2097152,0,1.485844,170,757,244,1,0
2117,4,8,1,1,2,4,1048576,0,1.498469,231,964,254,1,0
2118,4,8,1,1,4,1,4194304,0,1.407939,158,764,243,1,0
2119,4,8,1,1,4,2,2097152,0,1.618499,216,991,245,1,0
2120,4,8,1,1,4,4,1048576,0,1.488056,360,1423,254,1,0
2121,4,8,1,1,8,1,4194304,0,1.516932,223,1108,244,1,0
2122,4,8,1,1,8,2,2097152,0,1.553118,318,1580,247,1,0
2123,4,8,1,1,8,4,1048576,0,1.543019,508,2261,258,1,0
2124,4,8,1,2,1,1,4194304,0,1.418788,104,521,242,1,0
2125,4,8,1,2,1,2,2097152,0,1.646918,166,710,244,1,0
2126,4,8,1,2,1,4,1048576,0,1.558696,242,928,251,1,0
2127,4,8,1,2,2,1,4194304,0,1.484497,141,750,243,1,0
2128,4,8,1,2,2,2,2097152,0,1.643399,233,1056,246,1,0
2129,4,8,1,2,2,4,1048576,0,1.615793,324,1392,256,1,0
2130,4,8,1,2,4,1,4194304,0,1.593250,235,1266,244,1,0
2131,4,8,1,2,4,2,2097152,0,1.565647,310,1710,250,1,0
2132,4,8,1,2,4,4,1048576,0,1.626408,481,2289,255,1,0
2136,4,8,1,4,1,1,4194304,0,1.568461,149,838,243,1,0
2137,4,8,1,4,1,2,2097152,0,1.508861,231,1110,245,1,0
2138,4,8,1,4,1,4,1048576,0,1.541018,313,1416,252,1,0
2139,4,8,1,4,2,1,4194304,0,1.505537,222,1224,244,1,0
2140,4,8,1,4,2,2,2097152,0,1.623704,368,1755,246,1,0
2141,4,8,1,4,2,4,1048576,0,1.586840,470,2289,256,1,0
2148,4,8,1,8,1,1,4194304,0,1.546068,225,1223,244,1,0
2149,4,8,1,8,1,2,2097152,0,1.558527,397,2316,250,1,0
2150,4,8,1,8,1,4,1048576,0,1.574858,535,2932,255,1,0
2160,4,8,2,1,1,1,4194304,0,1.516828,155,846,470,1,0
2161,4,8,2,1,1,2,2097152,0,1.655481,218,1020,472,1,0
2162,4,8,2,1,1,4,1048576,0,1.520503,221,1167,331,1,0
2163,4,8,2,1,2,1,4194304,0,1.437363,222,1067,545,1,0
2164,4,8,2,1,2,2,2097152,0,1.430182,299,1444,550,1,0
2165,4,8,2,1,2,4,1048576,0,1.499828,379,1676,259,1,0
2166,4,8,2,1,4,1,4194304,0,1.504858,395,1615,853,1,0
2167,4,8,2,1,4,2,2097152,0,1.644639,441,2270,857,1,0
2168,4,8,2,1,4,4,1048576,0,1.598547,487,2496,262,1,0
2169,4,8,2,1,8,1,4194304,0,1.483910,584,3001,1476,1,0
2170,4,8,2,1,8,2,2097152,0,1.537849,837,3991,1476,1,0
2171,4,8,2,1,8,4,1048576,0,1.615669,838,4082,268,1,0
2172,4,8,2,2,1,1,4194304,0,1.574793,221,1085,545,1,0
2173,4,8,2,2,1,2,2097152,0,1.541216,315,1483,548,1,0
2174,4,8,2,2,1,4,1048576,0,1.465709,332,1648,253,1,0
2175,4,8,2,2,2,1,4194304,0,1.530058,348,1768,853,1,0
2176,4,8,2,2,2,2,2097152,0,1.560956,442,2371,855,1,0
2177,4,8,2,2,2,4,1048576,0,1.616573,532,2498,268,1,0
2178,4,8,2,2,4,1,4194304,0,1.644972,685,2888,1475,1,0
2179,4,8,2,2,4,2,2097152,0,1.558632,780,4296,1477,1,0
2180,4,8,2,2,4,4,1048576,0,1.625600,751,4307,281,1,0
2184,4,8,2,4,1,1,4194304,0,1.501791,377,1689,855,1,0
2185,4,8,2,4,1,2,2097152,0,1.520835,492,2688,863,1,0
2186,4,8,2,4,1,4,1048576,0,1.574793,526,2617,260,1,0
2187,4,8,2,4,2,1,4194304,0,1.601708,656,2925,1472,1,0
2188,4,8,2,4,2,2,2097152,0,1.611562,852,4309,1485,1,0
2189,4,8,2,4,2,4,1048576,0,1.613900,757,3947,277,1,0
2196,4,8,2,8,1,1,4194304,0,1.571452,715,3030,1477,1,0
2197,4,8,2,8,1,2,2097152,0,1.575795,898,5042,1482,1,0
2198,4,8,2,8,1,4,1048576,0,1.553410,846,4529,276,1,0
2208,4,8,4,1,1,1,4194304,0,1.551997,168,940,353,1,0
2209,4,8,4,1,1,2,2097152,0,1.618127,227,1113,355,1,0
2210,4,8,4,1,1,4,1048576,0,1.572880,305,1460,361,1,0
2211,4,8,4,1,2,1,4194304,0,1.574392,193,1048,245,1,0
2212,4,8,4,1,2,2,2097152,0,1.580358,260,1247,247,1,0
2213,4,8,4,1,2,4,1048576,0,1.501315,404,2050,255,1,0
2214,4,8,4,1,4,1,4194304,0,1.484100,260,1456,246,1,0
2215,4,8,4,1,4,2,2097152,0,1.621790,366,1764,251,1,0
2216,4,8,4,1,4,4,1048576,0,1.521215,580,2883,259,1,0
2217,4,8,4,1,8,1,4194304,0,1.516666,397,2160,254,1,0
2218,4,8,4,1,8,2,2097152,0,1.546821,544,2651,255,1,0
2220,4,8,4,2,1,1,4194304,0,1.442938,205,1162,245,1,0
2221,4,8,4,2,1,2,2097152,0,1.535090,302,1466,247,1,0
2222,4,8,4,2,1,4,1048576,0,1.578846,410,2139,255,1,0
2223,4,8,4,2,2,1,4194304,0,1.544232,279,1620,253,1,0
2224,4,8,4,2,2,2,2097152,0,1.556991,371,2065,255,1,0
2225,4,8,4,2,2,4,1048576,0,1.585990,573,3000,260,1,0
2226,4,8,4,2,4,1,4194304,0,1.604060,455,2621,263,1,0
2227,4,8,4,2,4,2,2097152,0,1.500337,626,3160,269,1,0
2232,4,8,4,4,1,1,4194304,0,1.589950,330,1812,254,1,0
2233,4,8,4,4,1,2,2097152,0,1.567575,429,2202,259,1,0
2234,4,8,4,4,1,4,1048576,0,1.634700,632,3169,264,1,0
2235,4,8,4,4,2,1,4194304,0,1.605046,509,2796,262,1,0
2236,4,8,4,4,2,2,2097152,0,1.586984,655,3500,270,1,0
2244,4,8,4,8,1,1,4194304,0,1.524979,494,2734,268,1,0
2245,4,8,4,8,1,2,2097152,0,1.464152,660,3661,273,1,0
2256,4,8,8,1,1,1,4194304,0,1.460930,159,814,240,1,0
2257,4,8,8,1,1,2,2097152,0,1.509032,207,1092,242,1,0
2258,4,8,8,1,1,4,1048576,0,1.513793,307,1644,249,1,0
2259,4,8,8,1,2,1,4194304,0,1.503806,209,1109,241,1,0
2260,4,8,8,1,2,2,2097152,0,1.522190,304,1541,245,1,0
2262,4,8,8,1,4,1,4194304,0,1.483306,279,1560,242,1,0
2268,4,8,8,2,1,1,4194304,0,1.511657,222,1173,241,1,0
2269,4,8,8,2,1,2,2097152,0,1.552699,353,1665,245,1,0
2270,4,8,8,2,1,4,1048576,0,1.553356,480,2432,252,1,0
2271,4,8,8,2,2,1,4194304,0,1.496419,338,1902,244,1,0
2280,4,8,8,4,1,1,4194304,0,1.589308,368,1961,242,1,0
2281,4,8,8,4,1,2,2097152,0,1.509194,550,2780,247,1,0
2304,8,1,1,1,1,1,4194304,0,1.308533,87,415,248,1,0
2305,8,1,1,1,1,2,2097152,0,1.278471,115,515,251,1,0
2306,8,1,1,1,1,4,1048576,0,1.398718,159,652,260,1,0
2307,8,1,1,1,2,1,4194304,0,1.197342,93,429,265,1,0
2308,8,1,1,1,2,2,2097152,0,1.356233,133,543,267,1,0
2309,8,1,1,1,2,4,1048576,0,1.301694,197,683,276,1,0
2310,8,1,1,1,4,1,4194304,0,1.286710,126,616,234,1,0
2311,8,1,1,1,4,2,2097152,0,1.435962,164,704,234,1,0
2312,8,1,1,1,4,4,1048576,0,1.395779,245,903,241,1,0
2313,8,1,1,1,8,1,4194304,0,1.346244,150,743,240,1,0
2314,8,1,1,1,8,2,2097152,0,1.437749,214,923,242,1,0
2315,8,1,1,1,8,4,1048576,0,1.451762,269,1176,250,1,0
2316,8,1,1,2,1,1,4194304,0,1.329643,90,432,266,1,0
2317,8,1,1,2,1,2,2097152,0,1.453099,115,529,268,1,0
2318,8,1,1,2,1,4,1048576,0,1.339438,151,675,277,1,0
2319,8,1,1,2,2,1,4194304,0,1.485237,119,609,301,1,0
2320,8,1,1,2,2,2,2097152,0,1.671313,176,725,303,1,0
2321,8,1,1,2,2,4,1048576,0,1.666248,229,920,310,1,0
2322,8,1,1,2,4,1,4194304,0,1.519366,122,684,240,1,0
2323,8,1,1,2,4,2,2097152,0,1.580317,198,867,242,1,0
2324,8,1,1,2,4,4,1048576,0,1.560900,212,1148,249,1,0
2325,8,1,1,2,8,1,4194304,0,1.563188,172,951,241,1,0
2326,8,1,1,2,8,2,2097152,0,1.617889,256,1247,244,1,0
2327,8,1,1,2,8,4,1048576,0,1.592733,371,1544,254,1,0
2328,8,1,1,4,1,1,4194304,0,1.403277,119,614,235,1,0
2329,8,1,1,4,1,2,2097152,0,1.629584,166,758,234,1,0
2330,8,1,1,4,1,4,1048576,0,1.625193,172,925,241,1,0
2331,8,1,1,4,2,1,4194304,0,1.434580,139,759,240,1,0
2332,8,1,1,4,2,2,2097152,0,1.658311,173,956,242,1,0
2333,8,1,1,4,2,4,1048576,0,1.578105,307,1245,249,1,0
2334,8,1,1,4,4,1,4194304,0,1.563939,166,851,241,1,0
2335,8,1,1,4,4,2,2097152,0,1.574576,213,1105,243,1,0
2336,8,1,1,4,4,4,1048576,0,1.617460,328,1548,254,1,0
2337,8,1,1,4,8,1,4194304,0,1.543772,242,1293,242,1,0
2338,8,1,1,4,8,2,2097152,0,1.676641,377,1845,248,1,0
2339,8,1,1,4,8,4,1048576,0,1.621602,524,2418,253,1,0
2340,8,1,1,8,1,1,4194304,0,1.438742,140,779,240,1,0
2341,8,1,1,8,1,2,2097152,0,1.663699,192,951,242,1,0
2342,8,1,1,8,1,4,1048576,0,1.620464,304,1184,249,1,0
2343,8,1,1,8,2,1,4194304,0,1.578105,194,1061,241,1,0
2344,8,1,1,8,2,2,2097152,0,1.588236,250,1328,244,1,0
2345,8,1,1,8,2,4,1048576,0,1.620994,366,1692,252,1,0
2346,8,1,1,8,4,1,4194304,0,1.611382,223,1206,242,1,0
2347,8,1,1,8,4,2,2097152,0,1.647513,343,1676,246,1,0
2348,8,1,1,8,4,4,1048576,0,1.621512,426,2337,254,1,0
2352,8,1,2,1,1,1,4194304,0,1.274582,103,480,278,1,0
2353,8,1,2,1,1,2,2097152,0,1.310610,112,572,280,1,0
2354,8,1,2,1,1,4,1048576,0,1.460088,196,785,271,1,0
2355,8,1,2,1,2,1,4194304,0,1.248531,108,509,323,1,0
2356,8,1,2,1,2,2,2097152,0,1.318564,165,641,325,1,0
2357,8,1,2,1,2,4,1048576,0,1.300804,205,853,296,1,0
2358,8,1,2,1,4,1,4194304,0,1.344904,154,800,414,1,0
2359,8,1,2,1,4,2,2097152,0,1.648462,229,1263,422,1,0
2360,8,1,2,1,4,4,1048576,0,1.643604,311,1432,355,1,0
2361,8,1,2,1,8,1,4194304,0,1.388226,210,1101,394,1,0
2362,8,1,2,1,8,2,2097152,0,1.518052,340,1739,406,1,0
2363,8,1,2,1,8,4,1048576,0,1.569145,430,1833,259,1,0
2364,8,1,2,2,1,1,4194304,0,1.329043,102,514,324,1,0
2365,8,1,2,2,1,2,2097152,0,1.461092,145,748,326,1,0
2366,8,1,2,2,1,4,1048576,0,1.462936,235,852,297,1,0
2367,8,1,2,2,2,1,4194304,0,1.608244,145,798,415,1,0
2368,8,1,2,2,2,2,2097152,0,1.635051,201,1007,418,1,0
2369,8,1,2,2,2,4,1048576,0,1.573731,254,1204,352,1,0
2370,8,1,2,2,4,1,4194304,0,1.453293,200,1130,396,1,0
2371,8,1,2,2,4,2,2097152,0,1.604067,339,1627,400,1,0
2372,8,1,2,2,4,4,1048576,0,1.571566,368,1918,263,1,0
2373,8,1,2,2,8,1,4194304,0,1.574337,333,1693,554,1,0
2374,8,1,2,2,8,2,2097152,0,1.644695,646,3999,656,1,0
2375,8,1,2,2,8,4,1048576,0,1.592429,715,4342,381,1,0
2376,8,1,2,4,1,1,4194304,0,1.544712,145,762,417,1,0
2377,8,1,2,4,1,2,2097152,0,1.539852,200,899,419,1,0
2378,8,1,2,4,1,4,1048576,0,1.568173,246,1169,352,1,0
2379,8,1,2,4,2,1,4194304,0,1.587133,227,1114,397,1,0
2380,8,1,2,4,2,2,2097152,0,1.532850,347,1562,397,1,0
2381,8,1,2,4,2,4,1048576,0,1.556138,357,1796,255,1,0
2382,8,1,2,4,4,1,4194304,0,1.601050,328,1736,562,1,0
2383,8,1,2,4,4,2,2097152,0,1.588821,563,3201,657,1,0
2384,8,1,2,4,4,4,1048576,0,1.603563,716,3773,382,1,0
2385,8,1,2,4,8,1,4194304,0,1.609683,560,2835,875,1,0
2386,8,1,2,4,8,2,2097152,0,1.578357,820,4702,890,1,0
2387,8,1,2,4,8,4,1048576,0,1.561773,881,4834,313,1,0
2388,8,1,2,8,1,1,4194304,0,1.525105,196,998,396,1,0
2389,8,1,2,8,1,2,2097152,0,1.568843,237,1302,398,1,0
2390,8,1,2,8,1,4,1048576,0,1.445339,273,1454,255,1,0
2391,8,1,2,8,2,1,4194304,0,1.559153,340,1701,556,1,0
2392,8,1,2,8,2,2,2097152,0,1.531509,476,2649,591,1,0
2393,8,1,2,8,2,4,1048576,0,1.571887,547,2933,295,1,0
2394,8,1,2,8,4,1,4194304,0,1.496514,604,3118,878,1,0
2395,8,1,2,8,4,2,2097152,0,1.560509,939,5129,972,1,0
2396,8,1,2,8,4,4,1048576,0,1.588486,969,5336,390,1,0
2400,8,1,4,1,1,1,4194304,0,1.294041,101,544,280,1,0
2401,8,1,4,1,1,2,2097152,0,1.393468,129,687,282,1,0
2402,8,1,4,1,1,4,1048576,0,1.382993,235,960,284,1,0
2403,8,1,4,1,2,1,4194304,0,1.487613,114,643,239,1,0
2404,8,1,4,1,2,2,2097152,0,1.456528,162,776,241,1,0
2405,8,1,4,1,2,4,1048576,0,1.461016,214,1062,245,1,0
2406,8,1,4,1,4,1,4194304,0,1.403361,158,894,250,1,0
2407,8,1,4,1,4,2,2097152,0,1.508243,213,971,249,1,0
2408,8,1,4,1,4,4,1048576,0,1.432948,312,1363,252,1,0
2409,8,1,4,1,8,1,4194304,0,1.441021,219,1175,252,1,0
2410,8,1,4,1,8,2,2097152,0,1.567339,292,1407,254,1,0
2411,8,1,4,1,8,4,1048576,0,1.616370,403,1871,260,1,0
2412,8,1,4,2,1,1,4194304,0,1.538948,143,760,324,1,0
2413,8,1,4,2,1,2,2097152,0,1.551585,191,896,326,1,0
2414,8,1,4,2,1,4,1048576,0,1.643197,247,1225,332,1,0
2415,8,1,4,2,2,1,4194304,0,1.453368,168,929,247,1,0
2416,8,1,4,2,2,2,2097152,0,1.582530,220,1088,249,1,0
2417,8,1,4,2,2,4,1048576,0,1.464838,272,1488,251,1,0
2418,8,1,4,2,4,1,4194304,0,1.547469,235,1304,252,1,0
2419,8,1,4,2,4,2,2097152,0,1.560434,328,1684,257,1,0
2420,8,1,4,2,4,4,1048576,0,1.602985,476,2233,260,1,0
2421,8,1,4,2,8,1,4194304,0,1.543072,333,1841,261,1,0
2422,8,1,4,2,8,2,2097152,0,1.550218,525,2667,266,1,0
2423,8,1,4,2,8,4,1048576,0,1.619195,658,3500,277,1,0
2424,8,1,4,4,1,1,4194304,0,1.498878,182,1008,247,1,0
2425,8,1,4,4,1,2,2097152,0,1.585835,253,1263,249,1,0
2426,8,1,4,4,1,4,1048576,0,1.598471,357,1645,256,1,0
2427,8,1,4,4,2,1,4194304,0,1.563579,263,1434,252,1,0
2428,8,1,4,4,2,2,2097152,0,1.573387,444,2211,279,1,0
2429,8,1,4,4,2,4,1048576,0,1.549450,518,2629,291,1,0
2430,8,1,4,4,4,1,4194304,0,1.576556,397,2152,265,1,0
2431,8,1,4,4,4,2,2097152,0,1.597666,543,2751,262,1,0
2432,8,1,4,4,4,4,1048576,0,1.600990,683,3609,277,1,0
2436,8,1,4,8,1,1,4194304,0,1.542938,268,1545,248,1,0
2437,8,1,4,8,1,2,2097152,0,1.615097,339,1824,254,1,0
2438,8,1,4,8,1,4,1048576,0,1.578851,464,2460,256,1,0
2439,8,1,4,8,2,1,4194304,0,1.523517,412,2408,262,1,0
2440,8,1,4,8,2,2,2097152,0,1.570893,663,3711,312,1,0
2441,8,1,4,8,2,4,1048576,0,1.549948,807,4392,319,1,0
2448,8,1,8,1,1,1,4194304,0,1.573057,106,590,307,1,0
2449,8,1,8,1,1,2,2097152,0,1.529553,201,882,310,1,0
2450,8,1,8,1,1,4,1048576,0,1.556969,294,1377,318,1,0
2451,8,1,8,1,2,1,4194304,0,1.306188,135,717,242,1,0
2452,8,1,8,1,2,2,2097152,0,1.501180,177,870,244,1,0
2453,8,1,8,1,2,4,1048576,0,1.457356,275,1330,255,1,0
2454,8,1,8,1,4,1,4194304,0,1.371377,180,910,243,1,0
2455,8,1,8,1,4,2,2097152,0,1.551251,255,1225,245,1,0
2456,8,1,8,1,4,4,1048576,0,1.578987,365,1698,253,1,0
2457,8,1,8,1,8,1,4194304,0,1.429403,250,1410,244,1,0
2458,8,1,8,1,8,2,2097152,0,1.505386,385,1898,247,1,0
2459,8,1,8,1,8,4,1048576,0,1.567584,534,2636,259,1,0
2460,8,1,8,2,1,1,4194304,0,1.471272,128,695,242,1,0
2461,8,1,8,2,1,2,2097152,0,1.455840,183,926,245,1,0
2462,8,1,8,2,1,4,1048576,0,1.533163,317,1319,253,1,0
2463,8,1,8,2,2,1,4194304,0,1.440777,164,895,243,1,0
2464,8,1,8,2,2,2,2097152,0,1.531872,249,1228,245,1,0
2465,8,1,8,2,2,4,1048576,0,1.570116,296,1685,252,1,0
2466,8,1,8,2,4,1,4194304,0,1.546654,251,1385,246,1,0
2467,8,1,8,2,4,2,2097152,0,1.510876,377,1875,248,1,0
2468,8,1,8,2,4,4,1048576,0,1.585879,517,2606,253,1,0
2472,8,1,8,4,1,1,4194304,0,1.477181,173,943,243,1,0
2473,8,1,8,4,1,2,2097152,0,1.555982,256,1273,245,1,0
2474,8,1,8,4,1,4,1048576,0,1.499672,334,1717,252,1,0
2475,8,1,8,4,2,1,4194304,0,1.569623,261,1464,246,1,0
2476,8,1,8,4,2,2,2097152,0,1.472455,365,1856,248,1,0
2477,8,1,8,4,2,4,1048576,0,1.563550,582,2796,257,1,0
2484,8,1,8,8,1,1,4194304,0,1.476853,274,1501,244,1,0
2485,8,1,8,8,1,2,2097152,0,1.550072,394,1987,246,1,0
2486,8,1,8,8,1,4,1048576,0,1.521506,565,2623,255,1,0
2496,8,2,1,1,1,1,4194304,0,1.390139,92,420,256,1,0
2497,8,2,1,1,1,2,2097152,0,1.257601,109,539,258,1,0
2498,8,2,1,1,1,4,1048576,0,1.310380,180,651,267,1,0
2499,8,2,1,1,2,1,4194304,0,1.229876,93,428,281,1,0
2500,8,2,1,1,2,2,2097152,0,1.373516,129,525,283,1,0
2501,8,2,1,1,2,4,1048576,0,1.322601,197,698,292,1,0
2502,8,2,1,1,4,1,4194304,0,1.509928,136,680,332,1,0
2503,8,2,1,1,4,2,2097152,0,1.502848,178,854,334,1,0
2504,8,2,1,1,4,4,1048576,0,1.653386,208,984,341,1,0
2505,8,2,1,1,8,1,4194304,0,1.416132,167,888,240,1,0
2506,8,2,1,1,8,2,2097152,0,1.548288,235,1051,242,1,0
2507,8,2,1,1,8,4,1048576,0,1.582507,358,1347,251,1,0
2508,8,2,1,2,1,1,4194304,0,1.311559,86,436,282,1,0
2509,8,2,1,2,1,2,2097152,0,1.552186,133,560,284,1,0
2510,8,2,1,2,1,4,1048576,0,1.423695,190,678,293,1,0
2511,8,2,1,2,2,1,4194304,0,1.559303,135,697,333,1,0
2512,8,2,1,2,2,2,2097152,0,1.662649,228,956,335,1,0
2513,8,2,1,2,2,4,1048576,0,1.631291,260,1050,346,1,0
2514,8,2,1,2,4,1,4194304,0,1.509253,164,851,240,1,0
2515,8,2,1,2,4,2,2097152,0,1.461546,251,1113,242,1,0
2516,8,2,1,2,4,4,1048576,0,1.617478,314,1433,251,1,0
2517,8,2,1,2,8,1,4194304,0,1.594812,254,1310,241,1,0
2518,8,2,1,2,8,2,2097152,0,1.562278,359,1673,243,1,0
2519,8,2,1,2,8,4,1048576,0,1.640662,459,2279,256,1,0
2520,8,2,1,4,1,1,4194304,0,1.575119,140,778,335,1,0
2521,8,2,1,4,1,2,2097152,0,1.662466,192,856,337,1,0
2522,8,2,1,4,1,4,1048576,0,1.553029,269,1092,346,1,0
2523,8,2,1,4,2,1,4194304,0,1.537722,175,904,240,1,0
2524,8,2,1,4,2,2,2097152,0,1.564360,224,1109,242,1,0
2525,8,2,1,4,2,4,1048576,0,1.599258,320,1417,251,1,0
2526,8,2,1,4,4,1,4194304,0,1.601463,260,1293,241,1,0
2527,8,2,1,4,4,2,2097152,0,1.635346,322,1617,243,1,0
2528,8,2,1,4,4,4,1048576,0,1.564376,471,2257,256,1,0
2529,8,2,1,4,8,1,4194304,0,1.565312,337,1894,245,1,0
2530,8,2,1,4,8,2,2097152,0,1.648247,517,2546,250,1,0
2531,8,2,1,4,8,4,1048576,0,1.645887,670,3306,256,1,0
2532,8,2,1,8,1,1,4194304,0,1.583381,155,823,240,1,0
2533,8,2,1,8,1,2,2097152,0,1.557244,235,1104,242,1,0
2534,8,2,1,8,1,4,1048576,0,1.649482,327,1463,249,1,0
2535,8,2,1,8,2,1,4194304,0,1.583916,256,1339,241,1,0
2536,8,2,1,8,2,2,2097152,0,1.627413,341,1730,243,1,0
2537,8,2,1,8,2,4,1048576,0,1.653544,481,2314,258,1,0
2538,8,2,1,8,4,1,4194304,0,1.524930,355,1987,248,1,0
2539,8,2,1,8,4,2,2097152,0,1.636189,525,2659,248,1,0
2540,8,2,1,8,4,4,1048576,0,1.592191,627,3281,259,1,0
2544,8,2,2,1,1,1,4194304,0,1.358252,111,504,303,1,0
2545,8,2,2,1,1,2,2097152,0,1.368626,145,628,305,1,0
2546,8,2,2,1,1,4,1048576,0,1.505321,251,825,277,1,0
2547,8,2,2,1,2,1,4194304,0,1.412018,145,706,308,1,0
2548,8,2,2,1,2,2,2097152,0,1.470232,195,815,310,1,0
2549,8,2,2,1,2,4,1048576,0,1.466719,287,1057,242,1,0
2550,8,2,2,1,4,1,4194304,0,1.327578,171,929,392,1,0
2551,8,2,2,1,4,2,2097152,0,1.472262,249,1171,396,1,0
2552,8,2,2,1,4,4,1048576,0,1.607077,323,1410,252,1,0
2553,8,2,2,1,8,1,4194304,0,1.387391,267,1270,548,1,0
2554,8,2,2,1,8,2,2097152,0,1.644966,353,1644,554,1,0
2555,8,2,2,1,8,4,1048576,0,1.632087,435,1903,267,1,0
2556,8,2,2,2,1,1,4194304,0,1.622607,132,733,377,1,0
2557,8,2,2,2,1,2,2097152,0,1.654564,239,1021,379,1,0
2558,8,2,2,2,1,4,1048576,0,1.586802,227,1141,312,1,0
2559,8,2,2,2,2,1,4194304,0,1.595357,194,977,392,1,0
2560,8,2,2,2,2,2,2097152,0,1.449990,239,1265,396,1,0
2561,8,2,2,2,2,4,1048576,0,1.555377,285,1474,251,1,0
2562,8,2,2,2,4,1,4194304,0,1.525618,276,1452,549,1,0
2563,8,2,2,2,4,2,2097152,0,1.559573,359,1892,555,1,0
2564,8,2,2,2,4,4,1048576,0,1.594866,416,2159,264,1,0
2565,8,2,2,2,8,1,4194304,0,1.536917,464,2184,862,1,0
2566,8,2,2,2,8,2,2097152,0,1.635933,605,3245,870,1,0
2567,8,2,2,2,8,4,1048576,0,1.642623,679,3712,275,1,0
2568,8,2,2,4,1,1,4194304,0,1.543132,204,1044,392,1,0
2569,8,2,2,4,1,2,2097152,0,1.559362,270,1236,395,1,0
2570,8,2,2,4,1,4,1048576,0,1.591318,354,1505,251,1,0
2571,8,2,2,4,2,1,4194304,0,1.515898,309,1551,551,1,0
2572,8,2,2,4,2,2,2097152,0,1.649388,423,2074,557,1,0
2573,8,2,2,4,2,4,1048576,0,1.618775,436,2265,261,1,0
2574,8,2,2,4,4,1,4194304,0,1.510397,488,2447,864,1,0
2575,8,2,2,4,4,2,2097152,0,1.579644,600,3456,867,1,0
2576,8,2,2,4,4,4,1048576,0,1.565427,700,3577,272,1,0
2580,8,2,2,8,1,1,4194304,0,1.537611,299,1589,552,1,0
2581,8,2,2,8,1,2,2097152,0,1.642349,411,2126,556,1,0
2582,8,2,2,8,1,4,1048576,0,1.557354,440,2243,258,1,0
2583,8,2,2,8,2,1,4194304,0,1.580802,519,2456,866,1,0
2584,8,2,2,8,2,2,2097152,0,1.594519,626,3430,870,1,0
