n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,FF
2794,16,2,3,2,256,16,0,0.000859,10031.658,934
2795,16,2,3,2,128,1,0,0.000914,14821.520,1455
2796,16,2,3,2,128,2,0,0.000914,14821.520,1455
2797,16,2,3,2,128,4,0,0.000916,14771.778,1453
2798,16,2,3,2,128,8,0,0.000923,14623.882,1455
2799,16,2,3,2,128,16,0,0.000845,10592.918,937
2800,16,2,3,2,64,1,0,0.000912,15276.380,1470
2801,16,2,3,2,64,2,0,0.000912,15276.380,1470
2802,16,2,3,2,64,4,0,0.000922,15271.858,1466
2803,16,2,3,2,64,8,0,0.000953,15331.176,1473
2804,16,2,3,2,64,16,0,0.000834,11043.256,950
2805,16,2,3,2,32,1,0,0.000922,16930.102,1500
2806,16,2,3,2,32,2,0,0.000922,16930.102,1500
2807,16,2,3,2,32,4,0,0.000926,16823.701,1496
2808,16,2,3,2,32,8,0,0.000924,16895.256,1503
2809,16,2,3,2,32,16,0,0.000833,12445.342,981
2810,16,2,3,3,512,1,0,0.001058,14971.544,1418
2811,16,2,3,3,512,2,0,0.001054,15574.566,1463
2812,16,2,3,3,512,4,0,0.001097,14983.780,1420
2813,16,2,3,3,512,8,0,0.001100,15061.984,1418
2814,16,2,3,3,512,16,0,0.001025,10587.864,981
2815,16,2,3,3,256,1,0,0.001069,15416.562,1429
2816,16,2,3,3,256,2,0,0.001080,15957.606,1474
2817,16,2,3,3,256,4,0,0.001115,15343.412,1431
2818,16,2,3,3,256,8,0,0.001125,15311.226,1429
2819,16,2,3,3,256,16,0,0.001032,10960.264,992
2820,16,2,3,3,128,1,0,0.001072,16008.412,1432
2821,16,2,3,3,128,2,0,0.001076,16556.105,1477
2822,16,2,3,3,128,4,0,0.001119,15815.030,1432
2823,16,2,3,3,128,8,0,0.001103,15785.238,1432
2824,16,2,3,3,128,16,0,0.001052,11537.484,996
2825,16,2,3,3,64,1,0,0.001096,16507.693,1453
2826,16,2,3,3,64,2,0,0.001079,17041.289,1498
2827,16,2,3,3,64,4,0,0.001114,16512.748,1455
2828,16,2,3,3,64,8,0,0.001107,16219.882,1453
2829,16,2,3,3,64,16,0,0.001043,12138.910,1015
2830,16,2,3,3,32,1,0,0.001104,18310.908,1495
2831,16,2,3,3,32,2,0,0.001083,18772.152,1540
2832,16,2,3,3,32,4,0,0.001124,17974.152,1497
2833,16,2,3,3,32,8,0,0.001134,17941.434,1495
2834,16,2,3,3,32,16,0,0.001038,13650.854,1057
2835,16,2,3,4,512,1,0,0.000867,15977.024,1534
2836,16,2,3,4,512,2,0,0.000877,15763.426,1534
2837,16,2,3,4,512,4,0,0.000877,15763.426,1534
2838,16,2,3,4,512,8,0,0.000863,15408.316,1532
2839,16,2,3,4,512,16,0,0.000822,11822.636,1076
2840,16,2,3,4,256,1,0,0.000874,16752.945,1536
2841,16,2,3,4,256,2,0,0.000882,16711.717,1536
2842,16,2,3,4,256,4,0,0.000882,16711.717,1536
2843,16,2,3,4,256,8,0,0.000846,15953.350,1534
2844,16,2,3,4,256,16,0,0.000823,12294.520,1078
2845,16,2,3,4,128,1,0,0.000876,16834.873,1540
2846,16,2,3,4,128,2,0,0.000872,16969.203,1540
2847,16,2,3,4,128,4,0,0.000872,16969.203,1540
2848,16,2,3,4,128,8,0,0.000883,16276.274,1538
2849,16,2,3,4,128,16,0,0.000839,12940.634,1082
2850,16,2,3,4,64,1,0,0.000868,17524.611,1562
2851,16,2,3,4,64,2,0,0.000873,17635.268,1562
2852,16,2,3,4,64,4,0,0.000873,17635.268,1562
2853,16,2,3,4,64,8,0,0.000881,16851.365,1562
2854,16,2,3,4,64,16,0,0.000847,13359.052,1106
2855,16,2,3,4,32,1,0,0.000882,19571.482,1615
2856,16,2,3,4,32,2,0,0.000879,19451.781,1615
2857,16,2,3,4,32,4,0,0.000879,19451.781,1615
2858,16,2,3,4,32,8,0,0.000863,18846.365,1615
2859,16,2,3,4,32,16,0,0.000830,15213.338,1159
2860,16,2,4,1,512,1,0,0.000886,13695.276,1433
2861,16,2,4,1,512,2,0,0.000893,13214.348,1382
2862,16,2,4,1,512,4,0,0.000878,13308.512,1385
2863,16,2,4,1,512,8,0,0.000874,13242.278,1379
2864,16,2,4,1,512,16,0,0.000879,8949.038,843
2865,16,2,4,1,256,1,0,0.000907,13979.098,1438
2866,16,2,4,1,256,2,0,0.000899,13519.716,1388
2867,16,2,4,1,256,4,0,0.000900,13560.946,1391
2868,16,2,4,1,256,8,0,0.000887,13618.668,1385
2869,16,2,4,1,256,16,0,0.000881,9306.542,849
2870,16,2,4,1,128,1,0,0.000900,14437.948,1439
2871,16,2,4,1,128,2,0,0.000898,14067.144,1389
2872,16,2,4,1,128,4,0,0.000891,14264.250,1391
2873,16,2,4,1,128,8,0,0.000884,14125.930,1389
2874,16,2,4,1,128,16,0,0.000906,9716.980,853
2875,16,2,4,1,64,1,0,0.000925,15039.108,1453
2876,16,2,4,1,64,2,0,0.000905,14325.430,1402
2877,16,2,4,1,64,4,0,0.000904,14539.826,1405
2878,16,2,4,1,64,8,0,0.000889,14327.558,1402
2879,16,2,4,1,64,16,0,0.000897,10156.412,866
2880,16,2,4,1,32,1,0,0.000895,16407.943,1473
2881,16,2,4,1,32,2,0,0.000895,15852.536,1422
2882,16,2,4,1,32,4,0,0.000920,16000.432,1425
2883,16,2,4,1,32,8,0,0.000903,15997.506,1422
2884,16,2,4,1,32,16,0,0.000915,11557.434,886
2885,16,2,4,2,512,1,0,0.000847,14168.224,1455
2886,16,2,4,2,512,2,0,0.000847,14168.224,1455
2887,16,2,4,2,512,4,0,0.000848,14116.620,1451
2888,16,2,4,2,512,8,0,0.000848,14159.446,1455
2889,16,2,4,2,512,16,0,0.000832,9710.064,925
2890,16,2,4,2,256,1,0,0.000862,14617.764,1456
2891,16,2,4,2,256,2,0,0.000862,14617.764,1456
2892,16,2,4,2,256,4,0,0.000861,14429.170,1452
2893,16,2,4,2,256,8,0,0.000858,14468.272,1456
2894,16,2,4,2,256,16,0,0.000859,10031.658,934
2895,16,2,4,2,128,1,0,0.000914,14821.520,1455
2896,16,2,4,2,128,2,0,0.000914,14821.520,1455
2897,16,2,4,2,128,4,0,0.000916,14771.778,1453
2898,16,2,4,2,128,8,0,0.000923,14623.882,1455
2899,16,2,4,2,128,16,0,0.000845,10592.918,937
2900,16,2,4,2,64,1,0,0.000912,15276.380,1470
2901,16,2,4,2,64,2,0,0.000912,15276.380,1470
2902,16,2,4,2,64,4,0,0.000922,15271.858,1466
2903,16,2,4,2,64,8,0,0.000953,15331.176,1473
2904,16,2,4,2,64,16,0,0.000834,11043.256,950
2905,16,2,4,2,32,1,0,0.000922,16930.102,1500
2906,16,2,4,2,32,2,0,0.000922,16930.102,1500
2907,16,2,4,2,32,4,0,0.000926,16823.701,1496
2908,16,2,4,2,32,8,0,0.000924,16895.256,1503
2909,16,2,4,2,32,16,0,0.000833,12445.342,981
2910,16,2,4,3,512,1,0,0.001058,14971.544,1418
2911,16,2,4,3,512,2,0,0.001054,15574.566,1463
2912,16,2,4,3,512,4,0,0.001097,14983.780,1420
2913,16,2,4,3,512,8,0,0.001100,15061.984,1418
2914,16,2,4,3,512,16,0,0.001025,10587.864,981
2915,16,2,4,3,256,1,0,0.001069,15416.562,1429
2916,16,2,4,3,256,2,0,0.001080,15957.606,1474
2917,16,2,4,3,256,4,0,0.001115,15343.412,1431
2918,16,2,4,3,256,8,0,0.001125,15311.226,1429
2919,16,2,4,3,256,16,0,0.001032,10960.264,992
2920,16,2,4,3,128,1,0,0.001072,16008.412,1432
2921,16,2,4,3,128,2,0,0.001076,16556.105,1477
2922,16,2,4,3,128,4,0,0.001119,15815.030,1432
2923,16,2,4,3,128,8,0,0.001103,15785.238,1432
2924,16,2,4,3,128,16,0,0.001052,11537.484,996
2925,16,2,4,3,64,1,0,0.001096,16507.693,1453
2926,16,2,4,3,64,2,0,0.001079,17041.289,1498
2927,16,2,4,3,64,4,0,0.001114,16512.748,1455
2928,16,2,4,3,64,8,0,0.001107,16219.882,1453
2929,16,2,4,3,64,16,0,0.001043,12138.910,1015
2930,16,2,4,3,32,1,0,0.001104,18310.908,1495
2931,16,2,4,3,32,2,0,0.001083,18772.152,1540
2932,16,2,4,3,32,4,0,0.001124,17974.152,1497
2933,16,2,4,3,32,8,0,0.001134,17941.434,1495
2934,16,2,4,3,32,16,0,0.001038,13650.854,1057
2935,16,2,4,4,512,1,0,0.000867,15977.024,1534
2936,16,2,4,4,512,2,0,0.000877,15763.426,1534
2937,16,2,4,4,512,4,0,0.000877,15763.426,1534
2938,16,2,4,4,512,8,0,0.000863,15408.316,1532
2939,16,2,4,4,512,16,0,0.000822,11822.636,1076
2940,16,2,4,4,256,1,0,0.000874,16752.945,1536
2941,16,2,4,4,256,2,0,0.000882,16711.717,1536
2942,16,2,4,4,256,4,0,0.000882,16711.717,1536
2943,16,2,4,4,256,8,0,0.000846,15953.350,1534
2944,16,2,4,4,256,16,0,0.000823,12294.520,1078
2945,16,2,4,4,128,1,0,0.000876,16834.873,1540
2946,16,2,4,4,128,2,0,0.000872,16969.203,1540
2947,16,2,4,4,128,4,0,0.000872,16969.203,1540
2948,16,2,4,4,128,8,0,0.000883,16276.274,1538
2949,16,2,4,4,128,16,0,0.000839,12940.634,1082
2950,16,2,4,4,64,1,0,0.000868,17524.611,1562
2951,16,2,4,4,64,2,0,0.000873,17635.268,1562
2952,16,2,4,4,64,4,0,0.000873,17635.268,1562
2953,16,2,4,4,64,8,0,0.000881,16851.365,1562
2954,16,2,4,4,64,16,0,0.000847,13359.052,1106
2955,16,2,4,4,32,1,0,0.000882,19571.482,1615
2956,16,2,4,4,32,2,0,0.000879,19451.781,1615
2957,16,2,4,4,32,4,0,0.000879,19451.781,1615
2958,16,2,4,4,32,8,0,0.000863,18846.365,1615
2959,16,2,4,4,32,16,0,0.000830,15213.338,1159
2960,16,3,1,1,512,1,0,0.000913,13889.456,1449
2961,16,3,1,1,512,2,0,0.000916,13451.088,1398
2962,16,3,1,1,512,4,0,0.000893,13518.652,1401
2963,16,3,1,1,512,8,0,0.000890,13434.862,1395
2964,16,3,1,1,512,16,0,0.000880,9392.726,859
2965,16,3,1,1,256,1,0,0.000920,14157.052,1450
2966,16,3,1,1,256,2,0,0.000913,13660.696,1400
2967,16,3,1,1,256,4,0,0.000941,13855.142,1403
2968,16,3,1,1,256,8,0,0.000913,15287.286,1397
2969,16,3,1,1,256,16,0,0.000888,9671.228,861
2970,16,3,1,1,128,1,0,0.000922,14817.530,1451
2971,16,3,1,1,128,2,0,0.000946,14538.762,1401
2972,16,3,1,1,128,4,0,0.000924,14440.076,1403
2973,16,3,1,1,128,8,0,0.000906,16270.156,1401
2974,16,3,1,1,128,16,0,0.000892,10234.616,865
2975,16,3,1,1,64,1,0,0.000925,15235.948,1467
2976,16,3,1,1,64,2,0,0.000926,14529.718,1416
2977,16,3,1,1,64,4,0,0.000920,14730.814,1419
2978,16,3,1,1,64,8,0,0.000921,16477.104,1416
2979,16,3,1,1,64,16,0,0.000899,10663.674,880
2980,16,3,1,1,32,1,0,0.000923,16727.676,1501
2981,16,3,1,1,32,2,0,0.000919,16118.004,1450
2982,16,3,1,1,32,4,0,0.000952,16341.444,1453
2983,16,3,1,1,32,8,0,0.000936,17766.141,1450
2984,16,3,1,1,32,16,0,0.000906,12157.264,914
2985,16,3,1,2,512,1,0,0.000846,15468.698,1486
2986,16,3,1,2,512,2,0,0.000851,15459.920,1486
2987,16,3,1,2,512,4,0,0.000880,15179.024,1482
2988,16,3,1,2,512,8,0,0.000850,15255.366,1486
2989,16,3,1,2,512,16,0,0.000853,10281.698,945
2990,16,3,1,2,256,1,0,0.000875,16894.725,1488
2991,16,3,1,2,256,2,0,0.000865,17134.123,1488
2992,16,3,1,2,256,4,0,0.000873,16786.729,1484
2993,16,3,1,2,256,8,0,0.000887,17273.773,1488
2994,16,3,1,2,256,16,0,0.000878,10882.858,947
2995,16,3,1,2,128,1,0,0.000923,17812.158,1488
2996,16,3,1,2,128,2,0,0.000923,17822.531,1488
2997,16,3,1,2,128,4,0,0.000899,17883.979,1486
2998,16,3,1,2,128,8,0,0.000912,17730.762,1488
2999,16,3,1,2,128,16,0,0.000893,11617.550,951
3000,16,3,1,2,64,1,0,0.000891,18164.873,1506
3001,16,3,1,2,64,2,0,0.000902,18396.561,1506
3002,16,3,1,2,64,4,0,0.000901,18215.945,1502
3003,16,3,1,2,64,8,0,0.000882,18360.916,1509
3004,16,3,1,2,64,16,0,0.000894,11740.442,967
3005,16,3,1,2,32,1,0,0.000887,19996.816,1551
3006,16,3,1,2,32,2,0,0.000894,20129.551,1551
3007,16,3,1,2,32,4,0,0.000897,20053.207,1547
3008,16,3,1,2,32,8,0,0.000861,20049.484,1554
3009,16,3,1,2,32,16,0,0.000886,13758.850,1013
3010,16,3,1,3,512,1,0,0.001060,15417.094,1319
3011,16,3,1,3,512,2,0,0.001062,15279.572,1364
3012,16,3,1,3,512,4,0,0.001195,14939.890,1321
3013,16,3,1,3,512,8,0,0.001166,14763.266,1319
3014,16,3,1,3,512,16,0,0.001117,11425.232,1002
3015,16,3,1,3,256,1,0,0.001068,15825.138,1322
3016,16,3,1,3,256,2,0,0.001059,15905.470,1367
3017,16,3,1,3,256,4,0,0.001143,15298.990,1324
3018,16,3,1,3,256,8,0,0.001167,15026.606,1322
3019,16,3,1,3,256,16,0,0.001115,11773.426,1005
3020,16,3,1,3,128,1,0,0.001099,16403.953,1325
3021,16,3,1,3,128,2,0,0.001094,16922.121,1370
3022,16,3,1,3,128,4,0,0.001194,16432.150,1325
3023,16,3,1,3,128,8,0,0.001217,16541.742,1325
3024,16,3,1,3,128,16,0,0.001095,12364.212,1009
3025,16,3,1,3,64,1,0,0.001064,17274.838,1348
3026,16,3,1,3,64,2,0,0.001085,17057.781,1393
3027,16,3,1,3,64,4,0,0.001182,17000.061,1350
3028,16,3,1,3,64,8,0,0.001155,17193.975,1348
3029,16,3,1,3,64,16,0,0.001100,12947.816,1031
3030,16,3,1,3,32,1,0,0.001114,19902.918,1404
3031,16,3,1,3,32,2,0,0.001098,19045.068,1449
3032,16,3,1,3,32,4,0,0.001185,19254.145,1406
3033,16,3,1,3,32,8,0,0.001192,18567.598,1404
3034,16,3,1,3,32,16,0,0.001110,15253.770,1086
3035,16,3,1,4,512,1,0,0.000858,17924.410,1574
3036,16,3,1,4,512,2,0,0.000863,17870.146,1574
3037,16,3,1,4,512,4,0,0.000863,17870.146,1574
3038,16,3,1,4,512,8,0,0.000838,18655.910,1652
3039,16,3,1,4,512,16,0,0.000817,12079.592,1076
3040,16,3,1,4,256,1,0,0.000848,17656.549,1576
3041,16,3,1,4,256,2,0,0.000850,17593.240,1576
3042,16,3,1,4,256,4,0,0.000850,17593.240,1576
3043,16,3,1,4,256,8,0,0.000835,19034.961,1654
3044,16,3,1,4,256,16,0,0.000813,12604.942,1078
3045,16,3,1,4,128,1,0,0.000844,18098.373,1580
3046,16,3,1,4,128,2,0,0.000889,18532.221,1580
3047,16,3,1,4,128,4,0,0.000889,18532.221,1580
3048,16,3,1,4,128,8,0,0.000870,19781.889,1658
3049,16,3,1,4,128,16,0,0.000815,13821.360,1082
3050,16,3,1,4,64,1,0,0.000864,18863.656,1604
3051,16,3,1,4,64,2,0,0.000857,18794.762,1604
3052,16,3,1,4,64,4,0,0.000857,18794.762,1604
3053,16,3,1,4,64,8,0,0.000856,19298.033,1684
3054,16,3,1,4,64,16,0,0.000835,13914.726,1108
3055,16,3,1,4,32,1,0,0.000859,20768.217,1671
3056,16,3,1,4,32,2,0,0.000853,20715.814,1671
3057,16,3,1,4,32,4,0,0.000853,20715.814,1671
3058,16,3,1,4,32,8,0,0.000877,21706.398,1751
3059,16,3,1,4,32,16,0,0.000825,16361.394,1175
3060,16,3,2,1,512,1,0,0.000913,13889.456,1449
3061,16,3,2,1,512,2,0,0.000916,13451.088,1398
3062,16,3,2,1,512,4,0,0.000893,13518.652,1401
3063,16,3,2,1,512,8,0,0.000890,13434.862,1395
3064,16,3,2,1,512,16,0,0.000880,9392.726,859
3065,16,3,2,1,256,1,0,0.000920,14157.052,1450
3066,16,3,2,1,256,2,0,0.000913,13660.696,1400
3067,16,3,2,1,256,4,0,0.000941,13855.142,1403
3068,16,3,2,1,256,8,0,0.000913,15287.286,1397
3069,16,3,2,1,256,16,0,0.000888,9671.228,861
3070,16,3,2,1,128,1,0,0.000922,14817.530,1451
3071,16,3,2,1,128,2,0,0.000946,14538.762,1401
3072,16,3,2,1,128,4,0,0.000924,14440.076,1403
3073,16,3,2,1,128,8,0,0.000906,16270.156,1401
3074,16,3,2,1,128,16,0,0.000892,10234.616,865
3075,16,3,2,1,64,1,0,0.000925,15235.948,1467
3076,16,3,2,1,64,2,0,0.000926,14529.718,1416
3077,16,3,2,1,64,4,0,0.000920,14730.814,1419
3078,16,3,2,1,64,8,0,0.000921,16477.104,1416
3079,16,3,2,1,64,16,0,0.000899,10663.674,880
3080,16,3,2,1,32,1,0,0.000923,16727.676,1501
3081,16,3,2,1,32,2,0,0.000919,16118.004,1450
3082,16,3,2,1,32,4,0,0.000952,16341.444,1453
3083,16,3,2,1,32,8,0,0.000936,17766.141,1450
3084,16,3,2,1,32,16,0,0.000906,12157.264,914
3085,16,3,2,2,512,1,0,0.000846,15468.698,1486
3086,16,3,2,2,512,2,0,0.000851,15459.920,1486
3087,16,3,2,2,512,4,0,0.000880,15179.024,1482
3088,16,3,2,2,512,8,0,0.000850,15255.366,1486
3089,16,3,2,2,512,16,0,0.000853,10281.698,945
3090,16,3,2,2,256,1,0,0.000875,16894.725,1488
3091,16,3,2,2,256,2,0,0.000865,17134.123,1488
3092,16,3,2,2,256,4,0,0.000873,16786.729,1484
3093,16,3,2,2,256,8,0,0.000887,17273.773,1488
3094,16,3,2,2,256,16,0,0.000878,10882.858,947
3095,16,3,2,2,128,1,0,0.000923,17812.158,1488
3096,16,3,2,2,128,2,0,0.000923,17822.531,1488
3097,16,3,2,2,128,4,0,0.000899,17883.979,1486
3098,16,3,2,2,128,8,0,0.000912,17730.762,1488
3099,16,3,2,2,128,16,0,0.000893,11617.550,951
3100,16,3,2,2,64,1,0,0.000891,18164.873,1506
3101,16,3,2,2,64,2,0,0.000902,18396.561,1506
3102,16,3,2,2,64,4,0,0.000901,18215.945,1502
3103,16,3,2,2,64,8,0,0.000882,18360.916,1509
3104,16,3,2,2,64,16,0,0.000894,11740.442,967
3105,16,3,2,2,32,1,0,0.000887,19996.816,1551
3106,16,3,2,2,32,2,0,0.000894,20129.551,1551
3107,16,3,2,2,32,4,0,0.000897,20053.207,1547
3108,16,3,2,2,32,8,0,0.000861,20049.484,1554
3109,16,3,2,2,32,16,0,0.000886,13758.850,1013
3110,16,3,2,3,512,1,0,0.001060,15417.094,1319
3111,16,3,2,3,512,2,0,0.001062,15279.572,1364
3112,16,3,2,3,512,4,0,0.001195,14939.890,1321
3113,16,3,2,3,512,8,0,0.001166,14763.266,1319
3114,16,3,2,3,512,16,0,0.001117,11425.232,1002
3115,16,3,2,3,256,1,0,0.001068,15825.138,1322
3116,16,3,2,3,256,2,0,0.001059,15905.470,1367
3117,16,3,2,3,256,4,0,0.001143,15298.990,1324
3118,16,3,2,3,256,8,0,0.001167,15026.606,1322
3119,16,3,2,3,256,16,0,0.001115,11773.426,1005
3120,16,3,2,3,128,1,0,0.001099,16403.953,1325
3121,16,3,2,3,128,2,0,0.001094,16922.121,1370
3122,16,3,2,3,128,4,0,0.001194,16432.150,1325
3123,16,3,2,3,128,8,0,0.001217,16541.742,1325
3124,16,3,2,3,128,16,0,0.001095,12364.212,1009
3125,16,3,2,3,64,1,0,0.001064,17274.838,1348
3126,16,3,2,3,64,2,0,0.001085,17057.781,1393
3127,16,3,2,3,64,4,0,0.001182,17000.061,1350
3128,16,3,2,3,64,8,0,0.001155,17193.975,1348
3129,16,3,2,3,64,16,0,0.001100,12947.816,1031
3130,16,3,2,3,32,1,0,0.001114,19902.918,1404
3131,16,3,2,3,32,2,0,0.001098,19045.068,1449
3132,16,3,2,3,32,4,0,0.001185,19254.145,1406
3133,16,3,2,3,32,8,0,0.001192,18567.598,1404
3134,16,3,2,3,32,16,0,0.001110,15253.770,1086
3135,16,3,2,4,512,1,0,0.000858,17924.410,1574
3136,16,3,2,4,512,2,0,0.000863,17870.146,1574
3137,16,3,2,4,512,4,0,0.000863,17870.146,1574
3138,16,3,2,4,512,8,0,0.000838,18655.910,1652
3139,16,3,2,4,512,16,0,0.000817,12079.592,1076
3140,16,3,2,4,256,1,0,0.000848,17656.549,1576
3141,16,3,2,4,256,2,0,0.000850,17593.240,1576
3142,16,3,2,4,256,4,0,0.000850,17593.240,1576
3143,16,3,2,4,256,8,0,0.000835,19034.961,1654
3144,16,3,2,4,256,16,0,0.000813,12604.942,1078
3145,16,3,2,4,128,1,0,0.000844,18098.373,1580
3146,16,3,2,4,128,2,0,0.000889,18532.221,1580
3147,16,3,2,4,128,4,0,0.000889,18532.221,1580
3148,16,3,2,4,128,8,0,0.000870,19781.889,1658
3149,16,3,2,4,128,16,0,0.000815,13821.360,1082
3150,16,3,2,4,64,1,0,0.000864,18863.656,1604
3151,16,3,2,4,64,2,0,0.000857,18794.762,1604
3152,16,3,2,4,64,4,0,0.000857,18794.762,1604
3153,16,3,2,4,64,8,0,0.000856,19298.033,1684
3154,16,3,2,4,64,16,0,0.000835,13914.726,1108
3155,16,3,2,4,32,1,0,0.000859,20768.217,1671
3156,16,3,2,4,32,2,0,0.000853,20715.814,1671
3157,16,3,2,4,32,4,0,0.000853,20715.814,1671
3158,16,3,2,4,32,8,0,0.000877,21706.398,1751
3159,16,3,2,4,32,16,0,0.000825,16361.394,1175
3160,16,3,3,1,512,1,0,0.000913,13889.456,1449
3161,16,3,3,1,512,2,0,0.000916,13451.088,1398
3162,16,3,3,1,512,4,0,0.000893,13518.652,1401
3163,16,3,3,1,512,8,0,0.000890,13434.862,1395
3164,16,3,3,1,512,16,0,0.000880,9392.726,859
3165,16,3,3,1,256,1,0,0.000920,14157.052,1450
3166,16,3,3,1,256,2,0,0.000913,13660.696,1400
3167,16,3,3,1,256,4,0,0.000941,13855.142,1403
3168,16,3,3,1,256,8,0,0.000913,15287.286,1397
3169,16,3,3,1,256,16,0,0.000888,9671.228,861
3170,16,3,3,1,128,1,0,0.000922,14817.530,1451
3171,16,3,3,1,128,2,0,0.000946,14538.762,1401
3172,16,3,3,1,128,4,0,0.000924,14440.076,1403
3173,16,3,3,1,128,8,0,0.000906,16270.156,1401
3174,16,3,3,1,128,16,0,0.000892,10234.616,865
3175,16,3,3,1,64,1,0,0.000925,15235.948,1467
3176,16,3,3,1,64,2,0,0.000926,14529.718,1416
3177,16,3,3,1,64,4,0,0.000920,14730.814,1419
3178,16,3,3,1,64,8,0,0.000921,16477.104,1416
3179,16,3,3,1,64,16,0,0.000899,10663.674,880
3180,16,3,3,1,32,1,0,0.000923,16727.676,1501
3181,16,3,3,1,32,2,0,0.000919,16118.004,1450
3182,16,3,3,1,32,4,0,0.000952,16341.444,1453
3183,16,3,3,1,32,8,0,0.000936,17766.141,1450
3184,16,3,3,1,32,16,0,0.000906,12157.264,914
3185,16,3,3,2,512,1,0,0.000846,15468.698,1486
3186,16,3,3,2,512,2,0,0.000851,15459.920,1486
3187,16,3,3,2,512,4,0,0.000880,15179.024,1482
3188,16,3,3,2,512,8,0,0.000850,15255.366,1486
3189,16,3,3,2,512,16,0,0.000853,10281.698,945
3190,16,3,3,2,256,1,0,0.000875,16894.725,1488
3191,16,3,3,2,256,2,0,0.000865,17134.123,1488
3192,16,3,3,2,256,4,0,0.000873,16786.729,1484
3193,16,3,3,2,256,8,0,0.000887,17273.773,1488
3194,16,3,3,2,256,16,0,0.000878,10882.858,947
3195,16,3,3,2,128,1,0,0.000923,17812.158,1488
3196,16,3,3,2,128,2,0,0.000923,17822.531,1488
3197,16,3,3,2,128,4,0,0.000899,17883.979,1486
3198,16,3,3,2,128,8,0,0.000912,17730.762,1488
3199,16,3,3,2,128,16,0,0.000893,11617.550,951
3200,16,3,3,2,64,1,0,0.000891,18164.873,1506
3201,16,3,3,2,64,2,0,0.000902,18396.561,1506
3202,16,3,3,2,64,4,0,0.000901,18215.945,1502
3203,16,3,3,2,64,8,0,0.000882,18360.916,1509
3204,16,3,3,2,64,16,0,0.000894,11740.442,967
3205,16,3,3,2,32,1,0,0.000887,19996.816,1551
3206,16,3,3,2,32,2,0,0.000894,20129.551,1551
3207,16,3,3,2,32,4,0,0.000897,20053.207,1547
3208,16,3,3,2,32,8,0,0.000861,20049.484,1554
3209,16,3,3,2,32,16,0,0.000886,13758.850,1013
3210,16,3,3,3,512,1,0,0.001060,15417.094,1319
3211,16,3,3,3,512,2,0,0.001062,15279.572,1364
3212,16,3,3,3,512,4,0,0.001195,14939.890,1321
3213,16,3,3,3,512,8,0,0.001166,14763.266,1319
3214,16,3,3,3,512,16,0,0.001117,11425.232,1002
3215,16,3,3,3,256,1,0,0.001068,15825.138,1322
3216,16,3,3,3,256,2,0,0.001059,15905.470,1367
3217,16,3,3,3,256,4,0,0.001143,15298.990,1324
3218,16,3,3,3,256,8,0,0.001167,15026.606,1322
3219,16,3,3,3,256,16,0,0.001115,11773.426,1005
3220,16,3,3,3,128,1,0,0.001099,16403.953,1325
3221,16,3,3,3,128,2,0,0.001094,16922.121,1370
3222,16,3,3,3,128,4,0,0.001194,16432.150,1325
3223,16,3,3,3,128,8,0,0.001217,16541.742,1325
3224,16,3,3,3,128,16,0,0.001095,12364.212,1009
3225,16,3,3,3,64,1,0,0.001064,17274.838,1348
3226,16,3,3,3,64,2,0,0.001085,17057.781,1393
3227,16,3,3,3,64,4,0,0.001182,17000.061,1350
3228,16,3,3,3,64,8,0,0.001155,17193.975,1348
3229,16,3,3,3,64,16,0,0.001100,12947.816,1031
3230,16,3,3,3,32,1,0,0.001114,19902.918,1404
3231,16,3,3,3,32,2,0,0.001098,19045.068,1449
3232,16,3,3,3,32,4,0,0.001185,19254.145,1406
3233,16,3,3,3,32,8,0,0.001192,18567.598,1404
3234,16,3,3,3,32,16,0,0.001110,15253.770,1086
3235,16,3,3,4,512,1,0,0.000858,17924.410,1574
3236,16,3,3,4,512,2,0,0.000863,17870.146,1574
3237,16,3,3,4,512,4,0,0.000863,17870.146,1574
3238,16,3,3,4,512,8,0,0.000838,18655.910,1652
3239,16,3,3,4,512,16,0,0.000817,12079.592,1076
3240,16,3,3,4,256,1,0,0.000848,17656.549,1576
3241,16,3,3,4,256,2,0,0.000850,17593.240,1576
3242,16,3,3,4,256,4,0,0.000850,17593.240,1576
3243,16,3,3,4,256,8,0,0.000835,19034.961,1654
3244,16,3,3,4,256,16,0,0.000813,12604.942,1078
3245,16,3,3,4,128,1,0,0.000844,18098.373,1580
3246,16,3,3,4,128,2,0,0.000889,18532.221,1580
3247,16,3,3,4,128,4,0,0.000889,18532.221,1580
3248,16,3,3,4,128,8,0,0.000870,19781.889,1658
3249,16,3,3,4,128,16,0,0.000815,13821.360,1082
3250,16,3,3,4,64,1,0,0.000864,18863.656,1604
3251,16,3,3,4,64,2,0,0.000857,18794.762,1604
3252,16,3,3,4,64,4,0,0.000857,18794.762,1604
3253,16,3,3,4,64,8,0,0.000856,19298.033,1684
3254,16,3,3,4,64,16,0,0.000835,13914.726,1108
3255,16,3,3,4,32,1,0,0.000859,20768.217,1671
3256,16,3,3,4,32,2,0,0.000853,20715.814,1671
3257,16,3,3,4,32,4,0,0.000853,20715.814,1671
3258,16,3,3,4,32,8,0,0.000877,21706.398,1751
