n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
2038,8,3,3,2,32,4,0,0.000277,13194.132
2039,8,3,3,2,32,8,0,0.000277,11078.368
2040,8,3,3,3,512,1,0,0.000329,11785.928
2041,8,3,3,3,512,2,0,0.000341,15765.82
2042,8,3,3,3,512,4,0,0.000339,10871.154
2043,8,3,3,3,512,8,0,0.000316,8942.122
2044,8,3,3,3,256,1,0,0.000336,11555.306
2045,8,3,3,3,256,2,0,0.000352,16470.986
2046,8,3,3,3,256,4,0,0.000342,11323.62
2047,8,3,3,3,256,8,0,0.000317,9456.034
2048,8,3,3,3,128,1,0,0.000334,12577.544
2049,8,3,3,3,128,2,0,0.000346,17577.547
2050,8,3,3,3,128,4,0,0.000348,12116.034
2051,8,3,3,3,128,8,0,0.00032,10169.978
2052,8,3,3,3,64,1,0,0.000333,13015.114
2053,8,3,3,3,64,2,0,0.000359,17573.557
2054,8,3,3,3,64,4,0,0.000342,12218.71
2055,8,3,3,3,64,8,0,0.000325,10456.46
2056,8,3,3,3,32,1,0,0.000334,14703.15
2057,8,3,3,3,32,2,0,0.000352,19945.479
2058,8,3,3,3,32,4,0,0.000353,14853.972
2059,8,3,3,3,32,8,0,0.000321,12334.42
2060,8,3,3,4,512,1,0,0.000263,8988.938
2061,8,3,3,4,512,2,0,0.000263,8988.938
2062,8,3,3,4,512,4,0,0.000263,8988.938
2063,8,3,3,4,512,8,0,0.000259,9586.108
2064,8,3,3,4,256,1,0,0.000262,9779.756
2065,8,3,3,4,256,2,0,0.000262,9779.756
2066,8,3,3,4,256,4,0,0.000262,9779.756
2067,8,3,3,4,256,8,0,0.00026,10492.902
2068,8,3,3,4,128,1,0,0.000269,10645.054
2069,8,3,3,4,128,2,0,0.000269,10645.054
2070,8,3,3,4,128,4,0,0.000269,10645.054
2071,8,3,3,4,128,8,0,0.000263,11310.586
2072,8,3,3,4,64,1,0,0.000265,10697.456
2073,8,3,3,4,64,2,0,0.000265,10697.456
2074,8,3,3,4,64,4,0,0.000265,10697.456
2075,8,3,3,4,64,8,0,0.000265,11759.062
2076,8,3,3,4,32,1,0,0.000271,13282.444
2077,8,3,3,4,32,2,0,0.000271,13282.444
2078,8,3,3,4,32,4,0,0.000271,13282.444
2079,8,3,3,4,32,8,0,0.000267,13733.048
2080,8,3,4,1,512,1,0,0.000295,9590.364
2081,8,3,4,1,512,2,0,0.000295,9448.586
2082,8,3,4,1,512,4,0,0.000299,9490.614
2083,8,3,4,1,512,8,0,0.000293,6899.508
2084,8,3,4,1,256,1,0,0.000304,9077.516
2085,8,3,4,1,256,2,0,0.000305,9018.73
2086,8,3,4,1,256,4,0,0.000303,8993.992
2087,8,3,4,1,256,8,0,0.000301,7178.542
2088,8,3,4,1,128,1,0,0.000299,9622.284
2089,8,3,4,1,128,2,0,0.000305,10224.774
2090,8,3,4,1,128,4,0,0.000301,9526.258
2091,8,3,4,1,128,8,0,0.000301,7764.274
2092,8,3,4,1,64,1,0,0.000301,9797.312
2093,8,3,4,1,64,2,0,0.000307,9842.532
2094,8,3,4,1,64,4,0,0.0003,9839.872
2095,8,3,4,1,64,8,0,0.000303,8231.636
2096,8,3,4,1,32,1,0,0.000301,11585.364
2097,8,3,4,1,32,2,0,0.000303,11578.182
2098,8,3,4,1,32,4,0,0.000301,11634.84
2099,8,3,4,1,32,8,0,0.000298,9677.08
2100,8,3,4,2,512,1,0,0.000271,9586.906
2101,8,3,4,2,512,2,0,0.000271,9586.906
2102,8,3,4,2,512,4,0,0.000272,10032.988
2103,8,3,4,2,512,8,0,0.00027,7883.442
2104,8,3,4,2,256,1,0,0.000271,9882.698
2105,8,3,4,2,256,2,0,0.000271,9882.698
2106,8,3,4,2,256,4,0,0.000272,10443.16
2107,8,3,4,2,256,8,0,0.000282,8379
2108,8,3,4,2,128,1,0,0.00029,10592.12
2109,8,3,4,2,128,2,0,0.00029,10592.12
2110,8,3,4,2,128,4,0,0.000279,11115.608
2111,8,3,4,2,128,8,0,0.000281,9017.932
2112,8,3,4,2,64,1,0,0.00028,10854.662
2113,8,3,4,2,64,2,0,0.00028,10854.662
2114,8,3,4,2,64,4,0,0.000272,11170.67
2115,8,3,4,2,64,8,0,0.000278,9352.56
2116,8,3,4,2,32,1,0,0.000275,12830.776
2117,8,3,4,2,32,2,0,0.000275,12830.776
2118,8,3,4,2,32,4,0,0.000277,13194.132
2119,8,3,4,2,32,8,0,0.000277,11078.368
2120,8,3,4,3,512,1,0,0.000329,11785.928
2121,8,3,4,3,512,2,0,0.000341,15765.82
2122,8,3,4,3,512,4,0,0.000339,10871.154
2123,8,3,4,3,512,8,0,0.000316,8942.122
2124,8,3,4,3,256,1,0,0.000336,11555.306
2125,8,3,4,3,256,2,0,0.000352,16470.986
2126,8,3,4,3,256,4,0,0.000342,11323.62
2127,8,3,4,3,256,8,0,0.000317,9456.034
2128,8,3,4,3,128,1,0,0.000334,12577.544
2129,8,3,4,3,128,2,0,0.000346,17577.547
2130,8,3,4,3,128,4,0,0.000348,12116.034
2131,8,3,4,3,128,8,0,0.00032,10169.978
2132,8,3,4,3,64,1,0,0.000333,13015.114
2133,8,3,4,3,64,2,0,0.000359,17573.557
2134,8,3,4,3,64,4,0,0.000342,12218.71
2135,8,3,4,3,64,8,0,0.000325,10456.46
2136,8,3,4,3,32,1,0,0.000334,14703.15
2137,8,3,4,3,32,2,0,0.000352,19945.479
2138,8,3,4,3,32,4,0,0.000353,14853.972
2139,8,3,4,3,32,8,0,0.000321,12334.42
2140,8,3,4,4,512,1,0,0.000263,8988.938
2141,8,3,4,4,512,2,0,0.000263,8988.938
2142,8,3,4,4,512,4,0,0.000263,8988.938
2143,8,3,4,4,512,8,0,0.000259,9586.108
2144,8,3,4,4,256,1,0,0.000262,9779.756
2145,8,3,4,4,256,2,0,0.000262,9779.756
2146,8,3,4,4,256,4,0,0.000262,9779.756
2147,8,3,4,4,256,8,0,0.00026,10492.902
2148,8,3,4,4,128,1,0,0.000269,10645.054
2149,8,3,4,4,128,2,0,0.000269,10645.054
2150,8,3,4,4,128,4,0,0.000269,10645.054
2151,8,3,4,4,128,8,0,0.000263,11310.586
2152,8,3,4,4,64,1,0,0.000265,10697.456
2153,8,3,4,4,64,2,0,0.000265,10697.456
2154,8,3,4,4,64,4,0,0.000265,10697.456
2155,8,3,4,4,64,8,0,0.000265,11759.062
2156,8,3,4,4,32,1,0,0.000271,13282.444
2157,8,3,4,4,32,2,0,0.000271,13282.444
2158,8,3,4,4,32,4,0,0.000271,13282.444
2159,8,3,4,4,32,8,0,0.000267,13733.048
2160,16,1,1,1,512,1,0,0.000915,13496.84
2161,16,1,1,1,512,2,0,0.000933,13089.062
2162,16,1,1,1,512,4,0,0.000915,13145.454
2163,16,1,1,1,512,8,0,0.000926,13121.78
2164,16,1,1,1,512,16,0,0.000937,8572.382
2165,16,1,1,1,256,1,0,0.000938,13621.594
2166,16,1,1,1,256,2,0,0.000948,13423.424
2167,16,1,1,1,256,4,0,0.000948,13391.238
2168,16,1,1,1,256,8,0,0.000915,13403.474
2169,16,1,1,1,256,16,0,0.000906,8829.604
2170,16,1,1,1,128,1,0,0.000945,14075.922
2171,16,1,1,1,128,2,0,0.000951,13661.76
2172,16,1,1,1,128,4,0,0.000948,13645.002
2173,16,1,1,1,128,8,0,0.000932,13733.314
2174,16,1,1,1,128,16,0,0.000935,9196.684
2175,16,1,1,1,64,1,0,0.000962,14601.804
2176,16,1,1,1,64,2,0,0.000951,13942.922
2177,16,1,1,1,64,4,0,0.000974,13997.718
2178,16,1,1,1,64,8,0,0.00093,13971.384
2179,16,1,1,1,64,16,0,0.000934,9638.244
2180,16,1,1,1,32,1,0,0.000952,16017.456
2181,16,1,1,1,32,2,0,0.000931,15359.638
2182,16,1,1,1,32,4,0,0.000958,15313.088
2183,16,1,1,1,32,8,0,0.000947,15297.66
2184,16,1,1,1,32,16,0,0.000941,10955.742
2185,16,1,1,2,512,1,0,0.000867,13741.028
2186,16,1,1,2,512,2,0,0.000867,13741.028
2187,16,1,1,2,512,4,0,0.000852,13663.356
2188,16,1,1,2,512,8,0,0.000843,13726.398
2189,16,1,1,2,512,16,0,0.000862,9213.442
2190,16,1,1,2,256,1,0,0.000856,14018.466
2191,16,1,1,2,256,2,0,0.000856,14018.466
2192,16,1,1,2,256,4,0,0.000875,13901.692
2193,16,1,1,2,256,8,0,0.000875,14005.698
2194,16,1,1,2,256,16,0,0.000866,9528.918
2195,16,1,1,2,128,1,0,0.000898,14340.06
2196,16,1,1,2,128,2,0,0.000898,14340.06
2197,16,1,1,2,128,4,0,0.000902,14292.712
2198,16,1,1,2,128,8,0,0.000902,14359.744
2199,16,1,1,2,128,16,0,0.000847,9957.444
2200,16,1,1,2,64,1,0,0.000899,14868.07
2201,16,1,1,2,64,2,0,0.000899,14868.07
2202,16,1,1,2,64,4,0,0.000886,14759.276
2203,16,1,1,2,64,8,0,0.000849,14781.886
2204,16,1,1,2,64,16,0,0.000861,10331.174
2205,16,1,1,2,32,1,0,0.000953,16330.272
2206,16,1,1,2,32,2,0,0.000953,16330.272
2207,16,1,1,2,32,4,0,0.000918,16247.28
2208,16,1,1,2,32,8,0,0.000888,16320.43
2209,16,1,1,2,32,16,0,0.000909,11831.414
2210,16,1,1,3,512,1,0,0.001006,13301.596
2211,16,1,1,3,512,2,0,0.001005,13863.122
2212,16,1,1,3,512,4,0,0.001025,13635.958
2213,16,1,1,3,512,8,0,0.001002,13611.486
2214,16,1,1,3,512,16,0,0.001006,10295.264
2215,16,1,1,3,256,1,0,0.00101,13739.432
2216,16,1,1,3,256,2,0,0.000996,14359.478
2217,16,1,1,3,256,4,0,0.001021,13850.886
2218,16,1,1,3,256,8,0,0.001019,14058.366
2219,16,1,1,3,256,16,0,0.001012,10387.3
2220,16,1,1,3,128,1,0,0.001017,13912.332
2221,16,1,1,3,128,2,0,0.001011,14359.212
2222,16,1,1,3,128,4,0,0.001028,14042.406
2223,16,1,1,3,128,8,0,0.001029,14582.386
2224,16,1,1,3,128,16,0,0.001021,10784.438
2225,16,1,1,3,64,1,0,0.001042,14373.044
2226,16,1,1,3,64,2,0,0.001004,14831.096
2227,16,1,1,3,64,4,0,0.00103,14599.144
2228,16,1,1,3,64,8,0,0.001015,14392.196
2229,16,1,1,3,64,16,0,0.001013,11289.572
2230,16,1,1,3,32,1,0,0.001042,16208.444
2231,16,1,1,3,32,2,0,0.001032,16555.043
2232,16,1,1,3,32,4,0,0.001058,16357.138
2233,16,1,1,3,32,8,0,0.001019,15989.526
2234,16,1,1,3,32,16,0,0.001029,12952.338
2235,16,1,1,4,512,1,0,0.000777,14942.816
2236,16,1,1,4,512,2,0,0.000777,14942.816
2237,16,1,1,4,512,4,0,0.000777,14942.816
2238,16,1,1,4,512,8,0,0.000833,14745.444
2239,16,1,1,4,512,16,0,0.00082,10763.69
2240,16,1,1,4,256,1,0,0.000839,15467.634
2241,16,1,1,4,256,2,0,0.000839,15467.634
2242,16,1,1,4,256,4,0,0.000839,15467.634
2243,16,1,1,4,256,8,0,0.00082,15212.54
2244,16,1,1,4,256,16,0,0.000837,10942.708
2245,16,1,1,4,128,1,0,0.000805,15628.564
2246,16,1,1,4,128,2,0,0.000805,15628.564
2247,16,1,1,4,128,4,0,0.000805,15628.564
2248,16,1,1,4,128,8,0,0.000802,15662.346
2249,16,1,1,4,128,16,0,0.000782,11616.22
2250,16,1,1,4,64,1,0,0.000826,15936.06
2251,16,1,1,4,64,2,0,0.000826,15936.06
2252,16,1,1,4,64,4,0,0.000826,15936.06
2253,16,1,1,4,64,8,0,0.000832,15954.68
2254,16,1,1,4,64,16,0,0.000821,11948.454
2255,16,1,1,4,32,1,0,0.000834,17707.887
2256,16,1,1,4,32,2,0,0.000834,17707.887
2257,16,1,1,4,32,4,0,0.000834,17707.887
2258,16,1,1,4,32,8,0,0.000828,17779.973
2259,16,1,1,4,32,16,0,0.000819,13651.918
2260,16,1,2,1,512,1,0,0.000915,13496.84
2261,16,1,2,1,512,2,0,0.000933,13089.062
2262,16,1,2,1,512,4,0,0.000915,13145.454
2263,16,1,2,1,512,8,0,0.000926,13121.78
2264,16,1,2,1,512,16,0,0.000937,8572.382
2265,16,1,2,1,256,1,0,0.000938,13621.594
2266,16,1,2,1,256,2,0,0.000948,13423.424
2267,16,1,2,1,256,4,0,0.000948,13391.238
2268,16,1,2,1,256,8,0,0.000915,13403.474
2269,16,1,2,1,256,16,0,0.000906,8829.604
2270,16,1,2,1,128,1,0,0.000945,14075.922
2271,16,1,2,1,128,2,0,0.000951,13661.76
2272,16,1,2,1,128,4,0,0.000948,13645.002
2273,16,1,2,1,128,8,0,0.000932,13733.314
2274,16,1,2,1,128,16,0,0.000935,9196.684
2275,16,1,2,1,64,1,0,0.000962,14601.804
2276,16,1,2,1,64,2,0,0.000951,13942.922
2277,16,1,2,1,64,4,0,0.000974,13997.718
2278,16,1,2,1,64,8,0,0.00093,13971.384
2279,16,1,2,1,64,16,0,0.000934,9638.244
2280,16,1,2,1,32,1,0,0.000952,16017.456
2281,16,1,2,1,32,2,0,0.000931,15359.638
2282,16,1,2,1,32,4,0,0.000958,15313.088
2283,16,1,2,1,32,8,0,0.000947,15297.66
2284,16,1,2,1,32,16,0,0.000941,10955.742
2285,16,1,2,2,512,1,0,0.000867,13741.028
2286,16,1,2,2,512,2,0,0.000867,13741.028
2287,16,1,2,2,512,4,0,0.000852,13663.356
2288,16,1,2,2,512,8,0,0.000843,13726.398
2289,16,1,2,2,512,16,0,0.000862,9213.442
2290,16,1,2,2,256,1,0,0.000856,14018.466
2291,16,1,2,2,256,2,0,0.000856,14018.466
2292,16,1,2,2,256,4,0,0.000875,13901.692
2293,16,1,2,2,256,8,0,0.000875,14005.698
2294,16,1,2,2,256,16,0,0.000866,9528.918
2295,16,1,2,2,128,1,0,0.000898,14340.06
2296,16,1,2,2,128,2,0,0.000898,14340.06
2297,16,1,2,2,128,4,0,0.000902,14292.712
2298,16,1,2,2,128,8,0,0.000902,14359.744
2299,16,1,2,2,128,16,0,0.000847,9957.444
2300,16,1,2,2,64,1,0,0.000899,14868.07
2301,16,1,2,2,64,2,0,0.000899,14868.07
2302,16,1,2,2,64,4,0,0.000886,14759.276
2303,16,1,2,2,64,8,0,0.000849,14781.886
2304,16,1,2,2,64,16,0,0.000861,10331.174
2305,16,1,2,2,32,1,0,0.000953,16330.272
2306,16,1,2,2,32,2,0,0.000953,16330.272
2307,16,1,2,2,32,4,0,0.000918,16247.28
2308,16,1,2,2,32,8,0,0.000888,16320.43
2309,16,1,2,2,32,16,0,0.000909,11831.414
2310,16,1,2,3,512,1,0,0.001006,13301.596
2311,16,1,2,3,512,2,0,0.001005,13863.122
2312,16,1,2,3,512,4,0,0.001025,13635.958
2313,16,1,2,3,512,8,0,0.001002,13611.486
2314,16,1,2,3,512,16,0,0.001006,10295.264
2315,16,1,2,3,256,1,0,0.00101,13739.432
2316,16,1,2,3,256,2,0,0.000996,14359.478
2317,16,1,2,3,256,4,0,0.001021,13850.886
2318,16,1,2,3,256,8,0,0.001019,14058.366
2319,16,1,2,3,256,16,0,0.001012,10387.3
2320,16,1,2,3,128,1,0,0.001017,13912.332
2321,16,1,2,3,128,2,0,0.001011,14359.212
2322,16,1,2,3,128,4,0,0.001028,14042.406
2323,16,1,2,3,128,8,0,0.001029,14582.386
2324,16,1,2,3,128,16,0,0.001021,10784.438
2325,16,1,2,3,64,1,0,0.001042,14373.044
2326,16,1,2,3,64,2,0,0.001004,14831.096
2327,16,1,2,3,64,4,0,0.00103,14599.144
2328,16,1,2,3,64,8,0,0.001015,14392.196
2329,16,1,2,3,64,16,0,0.001013,11289.572
2330,16,1,2,3,32,1,0,0.001042,16208.444
2331,16,1,2,3,32,2,0,0.001032,16555.043
2332,16,1,2,3,32,4,0,0.001058,16357.138
2333,16,1,2,3,32,8,0,0.001019,15989.526
2334,16,1,2,3,32,16,0,0.001029,12952.338
2335,16,1,2,4,512,1,0,0.000777,14942.816
2336,16,1,2,4,512,2,0,0.000777,14942.816
2337,16,1,2,4,512,4,0,0.000777,14942.816
2338,16,1,2,4,512,8,0,0.000833,14745.444
2339,16,1,2,4,512,16,0,0.00082,10763.69
2340,16,1,2,4,256,1,0,0.000839,15467.634
2341,16,1,2,4,256,2,0,0.000839,15467.634
2342,16,1,2,4,256,4,0,0.000839,15467.634
2343,16,1,2,4,256,8,0,0.00082,15212.54
2344,16,1,2,4,256,16,0,0.000837,10942.708
2345,16,1,2,4,128,1,0,0.000805,15628.564
2346,16,1,2,4,128,2,0,0.000805,15628.564
2347,16,1,2,4,128,4,0,0.000805,15628.564
2348,16,1,2,4,128,8,0,0.000802,15662.346
2349,16,1,2,4,128,16,0,0.000782,11616.22
2350,16,1,2,4,64,1,0,0.000826,15936.06
2351,16,1,2,4,64,2,0,0.000826,15936.06
2352,16,1,2,4,64,4,0,0.000826,15936.06
2353,16,1,2,4,64,8,0,0.000832,15954.68
2354,16,1,2,4,64,16,0,0.000821,11948.454
2355,16,1,2,4,32,1,0,0.000834,17707.887
2356,16,1,2,4,32,2,0,0.000834,17707.887
2357,16,1,2,4,32,4,0,0.000834,17707.887
2358,16,1,2,4,32,8,0,0.000828,17779.973
2359,16,1,2,4,32,16,0,0.000819,13651.918
2360,16,1,3,1,512,1,0,0.000915,13496.84
2361,16,1,3,1,512,2,0,0.000933,13089.062
2362,16,1,3,1,512,4,0,0.000915,13145.454
2363,16,1,3,1,512,8,0,0.000926,13121.78
2364,16,1,3,1,512,16,0,0.000937,8572.382
2365,16,1,3,1,256,1,0,0.000938,13621.594
2366,16,1,3,1,256,2,0,0.000948,13423.424
2367,16,1,3,1,256,4,0,0.000948,13391.238
2368,16,1,3,1,256,8,0,0.000915,13403.474
2369,16,1,3,1,256,16,0,0.000906,8829.604
2370,16,1,3,1,128,1,0,0.000945,14075.922
2371,16,1,3,1,128,2,0,0.000951,13661.76
2372,16,1,3,1,128,4,0,0.000948,13645.002
2373,16,1,3,1,128,8,0,0.000932,13733.314
2374,16,1,3,1,128,16,0,0.000935,9196.684
2375,16,1,3,1,64,1,0,0.000962,14601.804
2376,16,1,3,1,64,2,0,0.000951,13942.922
2377,16,1,3,1,64,4,0,0.000974,13997.718
2378,16,1,3,1,64,8,0,0.00093,13971.384
2379,16,1,3,1,64,16,0,0.000934,9638.244
2380,16,1,3,1,32,1,0,0.000952,16017.456
2381,16,1,3,1,32,2,0,0.000931,15359.638
2382,16,1,3,1,32,4,0,0.000958,15313.088
2383,16,1,3,1,32,8,0,0.000947,15297.66
2384,16,1,3,1,32,16,0,0.000941,10955.742
2385,16,1,3,2,512,1,0,0.000867,13741.028
2386,16,1,3,2,512,2,0,0.000867,13741.028
2387,16,1,3,2,512,4,0,0.000852,13663.356
2388,16,1,3,2,512,8,0,0.000843,13726.398
2389,16,1,3,2,512,16,0,0.000862,9213.442
2390,16,1,3,2,256,1,0,0.000856,14018.466
2391,16,1,3,2,256,2,0,0.000856,14018.466
2392,16,1,3,2,256,4,0,0.000875,13901.692
2393,16,1,3,2,256,8,0,0.000875,14005.698
2394,16,1,3,2,256,16,0,0.000866,9528.918
2395,16,1,3,2,128,1,0,0.000898,14340.06
2396,16,1,3,2,128,2,0,0.000898,14340.06
2397,16,1,3,2,128,4,0,0.000902,14292.712
2398,16,1,3,2,128,8,0,0.000902,14359.744
2399,16,1,3,2,128,16,0,0.000847,9957.444
2400,16,1,3,2,64,1,0,0.000899,14868.07
2401,16,1,3,2,64,2,0,0.000899,14868.07
2402,16,1,3,2,64,4,0,0.000886,14759.276
2403,16,1,3,2,64,8,0,0.000849,14781.886
2404,16,1,3,2,64,16,0,0.000861,10331.174
2405,16,1,3,2,32,1,0,0.000953,16330.272
2406,16,1,3,2,32,2,0,0.000953,16330.272
2407,16,1,3,2,32,4,0,0.000918,16247.28
2408,16,1,3,2,32,8,0,0.000888,16320.43
2409,16,1,3,2,32,16,0,0.000909,11831.414
2410,16,1,3,3,512,1,0,0.001006,13301.596
2411,16,1,3,3,512,2,0,0.001005,13863.122
2412,16,1,3,3,512,4,0,0.001025,13635.958
2413,16,1,3,3,512,8,0,0.001002,13611.486
2414,16,1,3,3,512,16,0,0.001006,10295.264
2415,16,1,3,3,256,1,0,0.00101,13739.432
2416,16,1,3,3,256,2,0,0.000996,14359.478
2417,16,1,3,3,256,4,0,0.001021,13850.886
2418,16,1,3,3,256,8,0,0.001019,14058.366
2419,16,1,3,3,256,16,0,0.001012,10387.3
2420,16,1,3,3,128,1,0,0.001017,13912.332
2421,16,1,3,3,128,2,0,0.001011,14359.212
2422,16,1,3,3,128,4,0,0.001028,14042.406
2423,16,1,3,3,128,8,0,0.001029,14582.386
2424,16,1,3,3,128,16,0,0.001021,10784.438
2425,16,1,3,3,64,1,0,0.001042,14373.044
2426,16,1,3,3,64,2,0,0.001004,14831.096
2427,16,1,3,3,64,4,0,0.00103,14599.144
2428,16,1,3,3,64,8,0,0.001015,14392.196
2429,16,1,3,3,64,16,0,0.001013,11289.572
2430,16,1,3,3,32,1,0,0.001042,16208.444
2431,16,1,3,3,32,2,0,0.001032,16555.043
2432,16,1,3,3,32,4,0,0.001058,16357.138
2433,16,1,3,3,32,8,0,0.001019,15989.526
2434,16,1,3,3,32,16,0,0.001029,12952.338
2435,16,1,3,4,512,1,0,0.000777,14942.816
2436,16,1,3,4,512,2,0,0.000777,14942.816
2437,16,1,3,4,512,4,0,0.000777,14942.816
2438,16,1,3,4,512,8,0,0.000833,14745.444
2439,16,1,3,4,512,16,0,0.00082,10763.69
2440,16,1,3,4,256,1,0,0.000839,15467.634
2441,16,1,3,4,256,2,0,0.000839,15467.634
2442,16,1,3,4,256,4,0,0.000839,15467.634
2443,16,1,3,4,256,8,0,0.00082,15212.54
2444,16,1,3,4,256,16,0,0.000837,10942.708
2445,16,1,3,4,128,1,0,0.000805,15628.564
2446,16,1,3,4,128,2,0,0.000805,15628.564
2447,16,1,3,4,128,4,0,0.000805,15628.564
2448,16,1,3,4,128,8,0,0.000802,15662.346
2449,16,1,3,4,128,16,0,0.000782,11616.22
2450,16,1,3,4,64,1,0,0.000826,15936.06
2451,16,1,3,4,64,2,0,0.000826,15936.06
2452,16,1,3,4,64,4,0,0.000826,15936.06
2453,16,1,3,4,64,8,0,0.000832,15954.68
2454,16,1,3,4,64,16,0,0.000821,11948.454
2455,16,1,3,4,32,1,0,0.000834,17707.887
2456,16,1,3,4,32,2,0,0.000834,17707.887
2457,16,1,3,4,32,4,0,0.000834,17707.887
2458,16,1,3,4,32,8,0,0.000828,17779.973
2459,16,1,3,4,32,16,0,0.000819,13651.918
2460,16,1,4,1,512,1,0,0.000915,13496.84
2461,16,1,4,1,512,2,0,0.000933,13089.062
2462,16,1,4,1,512,4,0,0.000915,13145.454
2463,16,1,4,1,512,8,0,0.000926,13121.78
2464,16,1,4,1,512,16,0,0.000937,8572.382
2465,16,1,4,1,256,1,0,0.000938,13621.594
2466,16,1,4,1,256,2,0,0.000948,13423.424
2467,16,1,4,1,256,4,0,0.000948,13391.238
2468,16,1,4,1,256,8,0,0.000915,13403.474
2469,16,1,4,1,256,16,0,0.000906,8829.604
2470,16,1,4,1,128,1,0,0.000945,14075.922
2471,16,1,4,1,128,2,0,0.000951,13661.76
2472,16,1,4,1,128,4,0,0.000948,13645.002
2473,16,1,4,1,128,8,0,0.000932,13733.314
2474,16,1,4,1,128,16,0,0.000935,9196.684
2475,16,1,4,1,64,1,0,0.000962,14601.804
2476,16,1,4,1,64,2,0,0.000951,13942.922
2477,16,1,4,1,64,4,0,0.000974,13997.718
2478,16,1,4,1,64,8,0,0.00093,13971.384
2479,16,1,4,1,64,16,0,0.000934,9638.244
2480,16,1,4,1,32,1,0,0.000952,16017.456
2481,16,1,4,1,32,2,0,0.000931,15359.638
2482,16,1,4,1,32,4,0,0.000958,15313.088
2483,16,1,4,1,32,8,0,0.000947,15297.66
2484,16,1,4,1,32,16,0,0.000941,10955.742
2485,16,1,4,2,512,1,0,0.000867,13741.028
2486,16,1,4,2,512,2,0,0.000867,13741.028
2487,16,1,4,2,512,4,0,0.000852,13663.356
2488,16,1,4,2,512,8,0,0.000843,13726.398
2489,16,1,4,2,512,16,0,0.000862,9213.442
2490,16,1,4,2,256,1,0,0.000856,14018.466
2491,16,1,4,2,256,2,0,0.000856,14018.466
2492,16,1,4,2,256,4,0,0.000875,13901.692
2493,16,1,4,2,256,8,0,0.000875,14005.698
2494,16,1,4,2,256,16,0,0.000866,9528.918
2495,16,1,4,2,128,1,0,0.000898,14340.06
2496,16,1,4,2,128,2,0,0.000898,14340.06
2497,16,1,4,2,128,4,0,0.000902,14292.712
2498,16,1,4,2,128,8,0,0.000902,14359.744
2499,16,1,4,2,128,16,0,0.000847,9957.444
2500,16,1,4,2,64,1,0,0.000899,14868.07
2501,16,1,4,2,64,2,0,0.000899,14868.07
2502,16,1,4,2,64,4,0,0.000886,14759.276
2503,16,1,4,2,64,8,0,0.000849,14781.886
2504,16,1,4,2,64,16,0,0.000861,10331.174
2505,16,1,4,2,32,1,0,0.000953,16330.272
2506,16,1,4,2,32,2,0,0.000953,16330.272
2507,16,1,4,2,32,4,0,0.000918,16247.28
2508,16,1,4,2,32,8,0,0.000888,16320.43
2509,16,1,4,2,32,16,0,0.000909,11831.414
2510,16,1,4,3,512,1,0,0.001006,13301.596
2511,16,1,4,3,512,2,0,0.001005,13863.122
2512,16,1,4,3,512,4,0,0.001025,13635.958
2513,16,1,4,3,512,8,0,0.001002,13611.486
2514,16,1,4,3,512,16,0,0.001006,10295.264
2515,16,1,4,3,256,1,0,0.00101,13739.432
2516,16,1,4,3,256,2,0,0.000996,14359.478
2517,16,1,4,3,256,4,0,0.001021,13850.886
2518,16,1,4,3,256,8,0,0.001019,14058.366
2519,16,1,4,3,256,16,0,0.001012,10387.3
2520,16,1,4,3,128,1,0,0.001017,13912.332
2521,16,1,4,3,128,2,0,0.001011,14359.212
2522,16,1,4,3,128,4,0,0.001028,14042.406
2523,16,1,4,3,128,8,0,0.001029,14582.386
2524,16,1,4,3,128,16,0,0.001021,10784.438
2525,16,1,4,3,64,1,0,0.001042,14373.044
2526,16,1,4,3,64,2,0,0.001004,14831.096
2527,16,1,4,3,64,4,0,0.00103,14599.144
2528,16,1,4,3,64,8,0,0.001015,14392.196
2529,16,1,4,3,64,16,0,0.001013,11289.572
2530,16,1,4,3,32,1,0,0.001042,16208.444
2531,16,1,4,3,32,2,0,0.001032,16555.043
2532,16,1,4,3,32,4,0,0.001058,16357.138
2533,16,1,4,3,32,8,0,0.001019,15989.526
2534,16,1,4,3,32,16,0,0.001029,12952.338
2535,16,1,4,4,512,1,0,0.000777,14942.816
2536,16,1,4,4,512,2,0,0.000777,14942.816
2537,16,1,4,4,512,4,0,0.000777,14942.816
2538,16,1,4,4,512,8,0,0.000833,14745.444
2539,16,1,4,4,512,16,0,0.00082,10763.69
2540,16,1,4,4,256,1,0,0.000839,15467.634
2541,16,1,4,4,256,2,0,0.000839,15467.634
2542,16,1,4,4,256,4,0,0.000839,15467.634
2543,16,1,4,4,256,8,0,0.00082,15212.54
2544,16,1,4,4,256,16,0,0.000837,10942.708
2545,16,1,4,4,128,1,0,0.000805,15628.564
2546,16,1,4,4,128,2,0,0.000805,15628.564
2547,16,1,4,4,128,4,0,0.000805,15628.564
2548,16,1,4,4,128,8,0,0.000802,15662.346
2549,16,1,4,4,128,16,0,0.000782,11616.22
2550,16,1,4,4,64,1,0,0.000826,15936.06
2551,16,1,4,4,64,2,0,0.000826,15936.06
2552,16,1,4,4,64,4,0,0.000826,15936.06
