n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
0,2,1,1,1,512,1,0,0.000146,119
1,2,1,1,1,512,2,0,0.000147,113
2,2,1,1,1,256,1,0,0.000175,178
3,2,1,1,1,256,2,0,0.000171,171
4,2,1,1,1,128,1,0,0.000226,236
5,2,1,1,1,128,2,0,0.000204,262
6,2,1,1,2,512,1,0,0.00015,121
7,2,1,1,2,512,2,0,0.00015,121
8,2,1,1,2,256,1,0,0.00018,193
9,2,1,1,2,256,2,0,0.00018,193
10,2,1,1,2,128,1,0,0.000171,202
11,2,1,1,2,128,2,0,0.000171,202
12,2,1,1,3,512,1,0,0.000246,148
13,2,1,1,3,512,2,0,0.000246,148
14,2,1,1,3,256,1,0,0.000253,220
15,2,1,1,3,256,2,0,0.000253,220
16,2,1,1,3,128,1,0,0.000286,315
17,2,1,1,3,128,2,0,0.000277,284
18,2,1,1,4,512,1,0,3.9E-05,91
19,2,1,1,4,512,2,0,3.9E-05,91
20,2,1,1,4,256,1,0,3.7E-05,150
21,2,1,1,4,256,2,0,3.7E-05,150
22,2,1,1,4,128,1,0,4.6E-05,222
23,2,1,1,4,128,2,0,4.6E-05,222
24,2,1,2,1,512,1,0,0.000146,119
25,2,1,2,1,512,2,0,0.000147,113
26,2,1,2,1,256,1,0,0.000175,178
27,2,1,2,1,256,2,0,0.000171,171
28,2,1,2,1,128,1,0,0.000226,236
29,2,1,2,1,128,2,0,0.000204,262
30,2,1,2,2,512,1,0,0.00015,121
31,2,1,2,2,512,2,0,0.00015,121
32,2,1,2,2,256,1,0,0.00018,193
33,2,1,2,2,256,2,0,0.00018,193
34,2,1,2,2,128,1,0,0.000171,202
35,2,1,2,2,128,2,0,0.000171,202
36,2,1,2,3,512,1,0,0.000246,148
37,2,1,2,3,512,2,0,0.000246,148
38,2,1,2,3,256,1,0,0.000253,220
39,2,1,2,3,256,2,0,0.000253,220
40,2,1,2,3,128,1,0,0.000286,315
41,2,1,2,3,128,2,0,0.000277,284
42,2,1,2,4,512,1,0,3.9E-05,91
43,2,1,2,4,512,2,0,3.9E-05,91
44,2,1,2,4,256,1,0,3.7E-05,150
45,2,1,2,4,256,2,0,3.7E-05,150
46,2,1,2,4,128,1,0,4.6E-05,222
47,2,1,2,4,128,2,0,4.6E-05,222
48,2,1,3,1,512,1,0,0.000146,119
49,2,1,3,1,512,2,0,0.000147,113
50,2,1,3,1,256,1,0,0.000175,178
51,2,1,3,1,256,2,0,0.000171,171
52,2,1,3,1,128,1,0,0.000226,236
53,2,1,3,1,128,2,0,0.000204,262
54,2,1,3,2,512,1,0,0.00015,121
55,2,1,3,2,512,2,0,0.00015,121
56,2,1,3,2,256,1,0,0.00018,193
57,2,1,3,2,256,2,0,0.00018,193
58,2,1,3,2,128,1,0,0.000171,202
59,2,1,3,2,128,2,0,0.000171,202
60,2,1,3,3,512,1,0,0.000246,148
61,2,1,3,3,512,2,0,0.000246,148
62,2,1,3,3,256,1,0,0.000253,220
63,2,1,3,3,256,2,0,0.000253,220
64,2,1,3,3,128,1,0,0.000286,315
65,2,1,3,3,128,2,0,0.000275,279
66,2,1,3,4,512,1,0,3.9E-05,91
67,2,1,3,4,512,2,0,3.9E-05,91
68,2,1,3,4,256,1,0,3.7E-05,150
69,2,1,3,4,256,2,0,3.7E-05,150
70,2,1,3,4,128,1,0,4.6E-05,222
71,2,1,3,4,128,2,0,4.6E-05,222
72,2,1,4,1,512,1,0,0.000146,119
73,2,1,4,1,512,2,0,0.000147,113
74,2,1,4,1,256,1,0,0.000175,178
75,2,1,4,1,256,2,0,0.000171,171
76,2,1,4,1,128,1,0,0.000226,236
77,2,1,4,1,128,2,0,0.000204,262
78,2,1,4,2,512,1,0,0.00015,121
79,2,1,4,2,512,2,0,0.00015,121
80,2,1,4,2,256,1,0,0.00018,193
81,2,1,4,2,256,2,0,0.00018,193
82,2,1,4,2,128,1,0,0.000171,202
83,2,1,4,2,128,2,0,0.000171,202
84,2,1,4,3,512,1,0,0.000246,148
85,2,1,4,3,512,2,0,0.000246,148
86,2,1,4,3,256,1,0,0.000253,220
87,2,1,4,3,256,2,0,0.000253,220
88,2,1,4,3,128,1,0,0.000286,315
89,2,1,4,3,128,2,0,0.000277,284
90,2,1,4,4,512,1,0,3.9E-05,91
91,2,1,4,4,512,2,0,3.9E-05,91
92,2,1,4,4,256,1,0,3.7E-05,150
93,2,1,4,4,256,2,0,3.7E-05,150
94,2,1,4,4,128,1,0,4.6E-05,222
95,2,1,4,4,128,2,0,4.6E-05,222
96,2,2,1,1,512,1,0,0.000148,142
97,2,2,1,1,512,2,0,0.000144,146
98,2,2,1,1,256,1,0,0.000153,204
99,2,2,1,1,256,2,0,0.000145,201
100,2,2,1,1,128,1,0,0.000176,252
101,2,2,1,1,128,2,0,0.000174,280
102,2,2,1,2,512,1,0,0.000146,129
103,2,2,1,2,512,2,0,0.000146,129
104,2,2,1,2,256,1,0,0.000138,196
105,2,2,1,2,256,2,0,0.000138,196
106,2,2,1,2,128,1,0,0.000159,248
107,2,2,1,2,128,2,0,0.000159,248
108,2,2,1,3,512,1,0,0.000243,174
109,2,2,1,3,512,2,0,0.000243,174
110,2,2,1,3,256,1,0,0.000261,255
111,2,2,1,3,256,2,0,0.000261,255
112,2,2,1,3,128,1,0,0.000273,295
113,2,2,1,3,128,2,0,0.000262,275
114,2,2,1,4,512,1,0,3.7E-05,147
115,2,2,1,4,512,2,0,3.7E-05,147
116,2,2,1,4,256,1,0,3.6E-05,238
117,2,2,1,4,256,2,0,3.6E-05,238
118,2,2,1,4,128,1,0,4E-05,325
119,2,2,1,4,128,2,0,4E-05,325
120,2,2,2,1,512,1,0,0.000148,142
121,2,2,2,1,512,2,0,0.000144,146
122,2,2,2,1,256,1,0,0.000153,204
123,2,2,2,1,256,2,0,0.000145,201
124,2,2,2,1,128,1,0,0.000176,252
125,2,2,2,1,128,2,0,0.000174,280
126,2,2,2,2,512,1,0,0.000146,129
127,2,2,2,2,512,2,0,0.000146,129
128,2,2,2,2,256,1,0,0.000138,196
129,2,2,2,2,256,2,0,0.000138,196
130,2,2,2,2,128,1,0,0.000159,248
131,2,2,2,2,128,2,0,0.000159,248
132,2,2,2,3,512,1,0,0.000243,174
133,2,2,2,3,512,2,0,0.000243,174
134,2,2,2,3,256,1,0,0.000261,255
135,2,2,2,3,256,2,0,0.000261,255
136,2,2,2,3,128,1,0,0.000273,295
137,2,2,2,3,128,2,0,0.000262,275
138,2,2,2,4,512,1,0,3.7E-05,147
139,2,2,2,4,512,2,0,3.7E-05,147
140,2,2,2,4,256,1,0,3.6E-05,238
141,2,2,2,4,256,2,0,3.6E-05,238
142,2,2,2,4,128,1,0,4E-05,325
143,2,2,2,4,128,2,0,4E-05,325
144,2,2,3,1,512,1,0,0.000148,142
145,2,2,3,1,512,2,0,0.000144,146
146,2,2,3,1,256,1,0,0.000153,207
147,2,2,3,1,256,2,0,0.000145,201
148,2,2,3,1,128,1,0,0.000176,252
149,2,2,3,1,128,2,0,0.000174,280
150,2,2,3,2,512,1,0,0.000146,129
151,2,2,3,2,512,2,0,0.000146,129
152,2,2,3,2,256,1,0,0.000138,196
153,2,2,3,2,256,2,0,0.000138,196
154,2,2,3,2,128,1,0,0.000159,248
155,2,2,3,2,128,2,0,0.000159,248
156,2,2,3,3,512,1,0,0.000243,174
157,2,2,3,3,512,2,0,0.000243,174
158,2,2,3,3,256,1,0,0.000261,255
159,2,2,3,3,256,2,0,0.000261,255
160,2,2,3,3,128,1,0,0.000273,295
161,2,2,3,3,128,2,0,0.000258,272
162,2,2,3,4,512,1,0,3.7E-05,147
163,2,2,3,4,512,2,0,3.7E-05,147
164,2,2,3,4,256,1,0,3.6E-05,238
165,2,2,3,4,256,2,0,3.6E-05,238
166,2,2,3,4,128,1,0,4E-05,325
167,2,2,3,4,128,2,0,4E-05,325
168,2,2,4,1,512,1,0,0.000148,142
169,2,2,4,1,512,2,0,0.000144,146
170,2,2,4,1,256,1,0,0.000153,204
171,2,2,4,1,256,2,0,0.000145,201
172,2,2,4,1,128,1,0,0.000176,252
173,2,2,4,1,128,2,0,0.000174,280
174,2,2,4,2,512,1,0,0.000146,129
175,2,2,4,2,512,2,0,0.000146,129
176,2,2,4,2,256,1,0,0.000138,196
177,2,2,4,2,256,2,0,0.000138,196
178,2,2,4,2,128,1,0,0.000159,248
179,2,2,4,2,128,2,0,0.000159,248
180,2,2,4,3,512,1,0,0.000243,174
181,2,2,4,3,512,2,0,0.000243,174
182,2,2,4,3,256,1,0,0.000261,255
183,2,2,4,3,256,2,0,0.000261,255
184,2,2,4,3,128,1,0,0.000273,295
185,2,2,4,3,128,2,0,0.000262,275
186,2,2,4,4,512,1,0,3.7E-05,147
187,2,2,4,4,512,2,0,3.7E-05,147
188,2,2,4,4,256,1,0,3.6E-05,238
189,2,2,4,4,256,2,0,3.6E-05,238
190,2,2,4,4,128,1,0,4E-05,325
191,2,2,4,4,128,2,0,4E-05,325
192,2,3,1,1,512,1,0,0.000139,141
193,2,3,1,1,512,2,0,0.000135,144
194,2,3,1,1,256,1,0,0.00019,217
195,2,3,1,1,256,2,0,0.000178,205
196,2,3,1,1,128,1,0,0.000188,334
197,2,3,1,1,128,2,0,0.000176,329
198,2,3,1,2,512,1,0,0.000152,158
199,2,3,1,2,512,2,0,0.000152,158
200,2,3,1,2,256,1,0,0.000167,219
201,2,3,1,2,256,2,0,0.000167,219
202,2,3,1,2,128,1,0,0.000183,367
203,2,3,1,2,128,2,0,0.000183,367
204,2,3,1,3,512,1,0,0.000296,230
205,2,3,1,3,512,2,0,0.000296,230
206,2,3,1,3,256,1,0,0.0003,321
207,2,3,1,3,256,2,0,0.0003,321
208,2,3,1,3,128,1,0,0.000291,403
209,2,3,1,3,128,2,0,0.000309,417
210,2,3,1,4,512,1,0,3.4E-05,163
211,2,3,1,4,512,2,0,3.4E-05,163
212,2,3,1,4,256,1,0,4E-05,251
213,2,3,1,4,256,2,0,4E-05,251
214,2,3,1,4,128,1,0,3.8E-05,390
215,2,3,1,4,128,2,0,3.8E-05,390
216,2,3,2,1,512,1,0,0.000139,141
217,2,3,2,1,512,2,0,0.000135,144
218,2,3,2,1,256,1,0,0.00019,217
219,2,3,2,1,256,2,0,0.000178,205
220,2,3,2,1,128,1,0,0.000188,334
221,2,3,2,1,128,2,0,0.000176,329
222,2,3,2,2,512,1,0,0.000152,158
223,2,3,2,2,512,2,0,0.000152,158
224,2,3,2,2,256,1,0,0.000167,219
225,2,3,2,2,256,2,0,0.000167,219
226,2,3,2,2,128,1,0,0.000182,365
227,2,3,2,2,128,2,0,0.000183,367
228,2,3,2,3,512,1,0,0.000296,230
229,2,3,2,3,512,2,0,0.000296,230
230,2,3,2,3,256,1,0,0.0003,321
231,2,3,2,3,256,2,0,0.0003,321
232,2,3,2,3,128,1,0,0.000291,403
233,2,3,2,3,128,2,0,0.000309,417
234,2,3,2,4,512,1,0,3.4E-05,163
235,2,3,2,4,512,2,0,3.4E-05,163
236,2,3,2,4,256,1,0,4E-05,251
237,2,3,2,4,256,2,0,4E-05,251
238,2,3,2,4,128,1,0,3.8E-05,390
239,2,3,2,4,128,2,0,3.8E-05,390
240,2,3,3,1,512,1,0,0.000139,141
241,2,3,3,1,512,2,0,0.000135,144
242,2,3,3,1,256,1,0,0.00019,217
243,2,3,3,1,256,2,0,0.000178,205
244,2,3,3,1,128,1,0,0.000188,334
245,2,3,3,1,128,2,0,0.000176,329
246,2,3,3,2,512,1,0,0.000152,158
247,2,3,3,2,512,2,0,0.000152,158
248,2,3,3,2,256,1,0,0.000167,219
249,2,3,3,2,256,2,0,0.000167,219
250,2,3,3,2,128,1,0,0.000183,367
251,2,3,3,2,128,2,0,0.000183,367
252,2,3,3,3,512,1,0,0.000296,230
253,2,3,3,3,512,2,0,0.000296,230
254,2,3,3,3,256,1,0,0.0003,321
255,2,3,3,3,256,2,0,0.0003,321
256,2,3,3,3,128,1,0,0.000291,403
257,2,3,3,3,128,2,0,0.000309,417
258,2,3,3,4,512,1,0,3.4E-05,163
