n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
4585,32,2,2,1,460800,0,0.116705,24839.346,641
4586,32,2,2,1,230400,0,0.116635,24850.518,650
4587,32,2,2,1,115200,0,0.113785,25664.744,680
4588,32,2,2,1,57600,0,0.114042,27712.412,738
4589,32,2,2,1,28800,0,0.116494,31805.354,851
4590,32,2,2,1,14400,0,0.115864,42923.887,1065
4592,32,2,2,2,460800,0,0.112769,29288.994,859
4593,32,2,2,2,230400,0,0.116459,28879.887,941
4594,32,2,2,2,115200,0,0.115584,32793.809,1234
4595,32,2,2,2,57600,0,0.11486,40147.91,1921
4599,32,2,2,3,460800,0,0.115257,32007.248,992
4600,32,2,2,3,230400,0,0.111847,34087.633,1096
4601,32,2,2,3,115200,0,0.115864,37737.688,1305
4603,32,2,2,3,28800,0,0.113575,60198.992,3504
4606,32,2,2,4,460800,0,0.113855,31742.047,1064
4607,32,2,2,4,230400,0,0.110854,32517.969,1099
4608,32,2,2,4,115200,0,0.115187,37679.164,1443
4609,32,2,2,4,57600,0,0.112559,44533.453,2118
4613,32,2,2,5,460800,0,0.113248,34375.18,1114
4614,32,2,2,5,230400,0,0.116448,36640.703,1220
4620,32,2,3,1,460800,0,0.116705,24839.346,641
4621,32,2,3,1,230400,0,0.116635,24850.518,650
4622,32,2,3,1,115200,0,0.113785,25664.744,680
4623,32,2,3,1,57600,0,0.114042,27712.412,738
4624,32,2,3,1,28800,0,0.116494,31805.354,851
4625,32,2,3,1,14400,0,0.115864,42923.887,1065
4627,32,2,3,2,460800,0,0.112769,29288.994,859
4628,32,2,3,2,230400,0,0.116459,28879.887,941
4629,32,2,3,2,115200,0,0.115584,32793.809,1234
4630,32,2,3,2,57600,0,0.11486,40147.91,1921
4631,32,2,3,2,28800,0,0.114381,52658.156,3290
4634,32,2,3,3,460800,0,0.115257,32007.248,992
4635,32,2,3,3,230400,0,0.111847,34087.633,1096
4636,32,2,3,3,115200,0,0.115864,37737.688,1305
4638,32,2,3,3,28800,0,0.113575,60198.992,3504
4641,32,2,3,4,460800,0,0.113855,31742.047,1064
4642,32,2,3,4,230400,0,0.110854,32517.969,1099
4643,32,2,3,4,115200,0,0.115187,37679.164,1443
4644,32,2,3,4,57600,0,0.112559,44533.453,2118
4648,32,2,3,5,460800,0,0.113248,34375.18,1114
4649,32,2,3,5,230400,0,0.116448,36640.703,1220
4655,32,2,4,1,460800,0,0.116705,24839.346,641
4656,32,2,4,1,230400,0,0.116635,24850.518,650
4657,32,2,4,1,115200,0,0.113785,25664.744,680
4658,32,2,4,1,57600,0,0.114042,27712.412,738
4659,32,2,4,1,28800,0,0.116494,31805.354,851
4660,32,2,4,1,14400,0,0.115864,42923.887,1065
4662,32,2,4,2,460800,0,0.112769,29288.994,859
4663,32,2,4,2,230400,0,0.116459,28879.887,941
4664,32,2,4,2,115200,0,0.115584,32793.809,1234
4665,32,2,4,2,57600,0,0.11486,40147.91,1921
4669,32,2,4,3,460800,0,0.115257,32007.248,992
4670,32,2,4,3,230400,0,0.111847,34087.633,1096
4671,32,2,4,3,115200,0,0.115864,37737.688,1305
4673,32,2,4,3,28800,0,0.113575,60198.992,3504
4676,32,2,4,4,460800,0,0.113855,31742.047,1064
4677,32,2,4,4,230400,0,0.110854,32517.969,1099
4678,32,2,4,4,115200,0,0.115187,37679.164,1443
4679,32,2,4,4,57600,0,0.112559,44533.453,2118
4683,32,2,4,5,460800,0,0.113248,34375.18,1114
4684,32,2,4,5,230400,0,0.116448,36640.703,1220
4685,32,2,4,5,115200,0,0.113809,39903.191,1415
4690,32,2,5,1,460800,0,0.116705,24839.346,641
4691,32,2,5,1,230400,0,0.116635,24850.518,650
4692,32,2,5,1,115200,0,0.113785,25664.744,680
4693,32,2,5,1,57600,0,0.114042,27712.412,738
4694,32,2,5,1,28800,0,0.116494,31805.354,851
4695,32,2,5,1,14400,0,0.115864,42923.887,1065
4697,32,2,5,2,460800,0,0.112769,29288.994,859
4698,32,2,5,2,230400,0,0.116459,28879.887,941
4699,32,2,5,2,115200,0,0.115584,32793.809,1234
4700,32,2,5,2,57600,0,0.11486,40147.91,1921
4701,32,2,5,2,28800,0,0.114381,52658.156,3290
4704,32,2,5,3,460800,0,0.115257,32007.248,992
4705,32,2,5,3,230400,0,0.111847,34087.633,1096
4706,32,2,5,3,115200,0,0.115864,37737.688,1305
4708,32,2,5,3,28800,0,0.113575,60198.992,3504
4711,32,2,5,4,460800,0,0.113855,31742.047,1064
4712,32,2,5,4,230400,0,0.110854,32517.969,1099
4713,32,2,5,4,115200,0,0.115187,37679.164,1443
4714,32,2,5,4,57600,0,0.112559,44533.453,2118
4718,32,2,5,5,460800,0,0.113248,34375.18,1114
4719,32,2,5,5,230400,0,0.116448,36640.703,1220
4725,32,3,1,1,460800,0,0.130109,30167.061,1123
4726,32,3,1,1,230400,0,0.132919,28501.635,1133
4727,32,3,1,1,115200,0,0.128578,29939.631,1155
4728,32,3,1,1,57600,0,0.131468,31206.057,1210
4729,32,3,1,1,28800,0,0.131108,31678.738,1230
4730,32,3,1,1,14400,0,0.132986,35376.672,1409
4731,32,3,1,1,7200,0,0.133106,38442.055,1545
4732,32,3,1,2,460800,0,0.122333,33248.938,1444
4733,32,3,1,2,230400,0,0.122137,36118.277,1454
4734,32,3,1,2,115200,0,0.12215,36430.828,1477
4735,32,3,1,2,57600,0,0.117621,34139.504,1540
4736,32,3,1,2,28800,0,0.119983,39991.77,1683
4737,32,3,1,2,14400,0,0.121574,41549.996,1845
4739,32,3,1,3,460800,0,0.132083,35856.004,1442
4740,32,3,1,3,230400,0,0.130165,35367.891,1452
4741,32,3,1,3,115200,0,0.128234,36855.363,1483
4742,32,3,1,3,57600,0,0.12657,39537.973,1548
4743,32,3,1,3,28800,0,0.132855,41397.848,1629
4744,32,3,1,3,14400,0,0.128115,44553.402,1800
4746,32,3,1,4,460800,0,0.132533,41380.555,1699
4747,32,3,1,4,230400,0,0.133039,38834.938,1709
4748,32,3,1,4,115200,0,0.127313,40570.852,1740
4749,32,3,1,4,57600,0,0.132826,41590.43,1810
4750,32,3,1,4,28800,0,0.1324,45969.59,1884
4753,32,3,1,5,460800,0,0.130882,36584.574,1761
4754,32,3,1,5,230400,0,0.127606,38001.559,1771
4755,32,3,1,5,115200,0,0.127273,39117.43,1802
4756,32,3,1,5,57600,0,0.131121,40231.703,1867
4757,32,3,1,5,28800,0,0.126994,43700.344,1951
4760,32,3,2,1,460800,0,0.135043,30277.184,986
4761,32,3,2,1,230400,0,0.135624,32391.617,1003
4762,32,3,2,1,115200,0,0.134103,32936.652,1064
4763,32,3,2,1,57600,0,0.1329,35401.141,1196
4764,32,3,2,1,28800,0,0.133522,38667.09,1350
4765,32,3,2,1,14400,0,0.134573,47060.188,1647
4767,32,3,2,2,460800,0,0.122158,33718.426,1291
4768,32,3,2,2,230400,0,0.126647,36937.559,1317
4769,32,3,2,2,115200,0,0.126137,37550.422,1366
4770,32,3,2,2,57600,0,0.127157,43052.367,1499
4771,32,3,2,2,28800,0,0.121763,52108.336,1695
4774,32,3,2,3,460800,0,0.136235,37686.613,1341
4775,32,3,2,3,230400,0,0.137839,38937.613,1364
4776,32,3,2,3,115200,0,0.132252,36851.375,1426
4777,32,3,2,3,57600,0,0.135225,41782.48,1535
4778,32,3,2,3,28800,0,0.137632,50556.758,1743
4781,32,3,2,4,460800,0,0.134504,41666.238,1546
4782,32,3,2,4,230400,0,0.138237,39445.406,1566
4783,32,3,2,4,115200,0,0.133425,44884.309,1609
4784,32,3,2,4,57600,0,0.138251,47803.656,1718
4788,32,3,2,5,460800,0,0.13207,38000.492,1598
4789,32,3,2,5,230400,0,0.136094,40599.848,1621
4790,32,3,2,5,115200,0,0.136633,39352.305,1683
4791,32,3,2,5,57600,0,0.136868,46182.652,1797
4795,32,3,3,1,460800,0,0.129801,28700.602,995
4796,32,3,3,1,230400,0,0.126236,31535.363,1025
4797,32,3,3,1,115200,0,0.129892,31792.586,1075
4798,32,3,3,1,57600,0,0.129853,36368.316,1220
4799,32,3,3,1,28800,0,0.130048,40067.312,1413
4802,32,3,3,2,460800,0,0.117413,37228.031,1266
4803,32,3,3,2,230400,0,0.115552,38578.777,1495
4804,32,3,3,2,115200,0,0.114561,42742.211,1846
4809,32,3,3,3,460800,0,0.129218,41669.164,1381
4810,32,3,3,3,230400,0,0.125601,40326.664,1527
4816,32,3,3,4,460800,0,0.128929,40134.078,1488
4817,32,3,3,4,230400,0,0.129488,43441.523,1682
4830,32,3,4,1,460800,0,0.129801,28700.602,995
4831,32,3,4,1,230400,0,0.126236,31535.363,1025
4832,32,3,4,1,115200,0,0.129892,31792.586,1075
4833,32,3,4,1,57600,0,0.129853,36368.316,1220
4834,32,3,4,1,28800,0,0.130048,40067.312,1413
4835,32,3,4,1,14400,0,0.124896,54316.668,1777
4837,32,3,4,2,460800,0,0.117413,37228.031,1266
4838,32,3,4,2,230400,0,0.115552,38578.777,1495
4839,32,3,4,2,115200,0,0.114561,42742.211,1846
4841,32,3,4,2,28800,0,0.117079,80029.023,5370
4844,32,3,4,3,460800,0,0.129218,41669.164,1381
4845,32,3,4,3,230400,0,0.125601,40326.664,1527
4851,32,3,4,4,460800,0,0.128929,40134.078,1488
4852,32,3,4,4,230400,0,0.129488,43441.523,1682
4865,32,3,5,1,460800,0,0.129801,28700.602,995
4866,32,3,5,1,230400,0,0.126236,31535.363,1025
4867,32,3,5,1,115200,0,0.129892,31792.586,1075
4868,32,3,5,1,57600,0,0.129853,36368.316,1220
4869,32,3,5,1,28800,0,0.130048,40067.312,1413
4870,32,3,5,1,14400,0,0.124896,54316.668,1777
4872,32,3,5,2,460800,0,0.117413,37228.031,1266
4873,32,3,5,2,230400,0,0.115552,38578.777,1495
4874,32,3,5,2,115200,0,0.114561,42742.211,1846
4879,32,3,5,3,460800,0,0.129218,41669.164,1381
4880,32,3,5,3,230400,0,0.125601,40326.664,1527
4886,32,3,5,4,460800,0,0.128929,40134.078,1488
4887,32,3,5,4,230400,0,0.129488,43441.523,1682
4893,32,3,5,5,460800,0,0.128799,45175.047,1686
4900,32,4,1,1,460800,0,0.114013,28887.865,1299
4901,32,4,1,1,230400,0,0.114299,30741.887,1309
4902,32,4,1,1,115200,0,0.111151,30914.254,1336
4904,32,4,1,1,28800,0,0.112216,34528.395,1482
4905,32,4,1,1,14400,0,0.11383,35168.391,1598
4906,32,4,1,1,7200,0,0.114425,37700.18,1696
4907,32,4,1,2,460800,0,0.109527,35674.855,1742
4908,32,4,1,2,230400,0,0.10976,38424.496,1752
4909,32,4,1,2,115200,0,0.110926,38767.105,1776
4910,32,4,1,2,57600,0,0.110382,39685.871,1834
4911,32,4,1,2,28800,0,0.107684,42861.645,1942
4912,32,4,1,2,14400,0,0.111015,43411.465,2107
4914,32,4,1,3,460800,0,0.114334,37974.691,1878
4915,32,4,1,3,230400,0,0.110476,38997.461,1888
4916,32,4,1,3,115200,0,0.114253,39109.98,1919
4917,32,4,1,3,57600,0,0.113979,40731.516,1990
4919,32,4,1,3,14400,0,0.11375,45761.309,2248
4921,32,4,1,4,460800,0,0.109704,42085.988,2054
4922,32,4,1,4,230400,0,0.108307,41649.215,2064
4923,32,4,1,4,115200,0,0.108141,44923.41,2088
4924,32,4,1,4,57600,0,0.110114,44201.219,2152
4928,32,4,1,5,460800,0,0.11217,44089.766,2151
4929,32,4,1,5,230400,0,0.113544,41563.297,2161
4930,32,4,1,5,115200,0,0.11399,41906.172,2192
4931,32,4,1,5,57600,0,0.114242,45189.676,2263
4935,32,4,2,1,460800,0,0.11254,30652.775,1202
4936,32,4,2,1,230400,0,0.110394,31695.23,1195
4937,32,4,2,1,115200,0,0.112302,31593.885,1227
4938,32,4,2,1,57600,0,0.111614,34172.488,1331
4939,32,4,2,1,28800,0,0.111557,37975.488,1453
4940,32,4,2,1,14400,0,0.112573,37481.793,1683
4942,32,4,2,2,460800,0,0.109402,37214.199,1587
4943,32,4,2,2,230400,0,0.106359,35731.516,1603
4944,32,4,2,2,115200,0,0.108921,37945.699,1631
4945,32,4,2,2,57600,0,0.109216,40864.25,1676
4946,32,4,2,2,28800,0,0.107081,41600.008,1773
4949,32,4,2,3,460800,0,0.110247,38192.281,1735
4950,32,4,2,3,230400,0,0.107491,38105.562,1751
4951,32,4,2,3,115200,0,0.112811,39573.883,1791
4952,32,4,2,3,57600,0,0.11272,42062.312,1876
4956,32,4,2,4,460800,0,0.103604,41572.344,1877
4957,32,4,2,4,230400,0,0.106369,43142.273,1905
4958,32,4,2,4,115200,0,0.105484,42273.254,1930
4959,32,4,2,4,57600,0,0.104041,45742.426,1979
4963,32,4,2,5,460800,0,0.112935,40574.043,1994
4964,32,4,2,5,230400,0,0.112664,40295.012,2010
4965,32,4,2,5,115200,0,0.107785,43224.469,2048
4970,32,4,3,1,460800,0,0.121919,32024.537,1304
4971,32,4,3,1,230400,0,0.116752,32213.664,1323
4972,32,4,3,1,115200,0,0.121784,34387.684,1382
4973,32,4,3,1,57600,0,0.121284,38931.762,1461
4974,32,4,3,1,28800,0,0.121565,45205.902,1754
4977,32,4,3,2,460800,0,0.118659,39073.273,1744
4978,32,4,3,2,230400,0,0.113888,38672.941,1768
4979,32,4,3,2,115200,0,0.118576,41921.336,1817
4980,32,4,3,2,57600,0,0.116084,46077.051,1896
4981,32,4,3,2,28800,0,0.118695,56677.684,2121
4984,32,4,3,3,460800,0,0.121968,40253.781,1939
4985,32,4,3,3,230400,0,0.117424,42433.383,1977
4986,32,4,3,3,115200,0,0.116581,44722.848,2040
4987,32,4,3,3,57600,0,0.122102,49654.219,2155
4991,32,4,3,4,460800,0,0.115102,46518.613,2073
4992,32,4,3,4,230400,0,0.113277,46017.734,2093
4993,32,4,3,4,115200,0,0.118349,50251.656,2144
4998,32,4,3,5,460800,0,0.118645,43409.605,2211
4999,32,4,3,5,230400,0,0.117912,46440.941,2251
5005,32,4,4,1,460800,0,0.110853,30319.479,1162
5006,32,4,4,1,230400,0,0.107522,31811.473,1164
5007,32,4,4,1,115200,0,0.10916,30262.021,1206
5008,32,4,4,1,57600,0,0.111243,36278.676,1266
5009,32,4,4,1,28800,0,0.110764,37721.727,1398
5010,32,4,4,1,14400,0,0.109293,41841.27,1629
5012,32,4,4,2,460800,0,0.105201,33924.043,1454
5013,32,4,4,2,230400,0,0.106119,35400.344,1712
5014,32,4,4,2,115200,0,0.103193,43288.574,2405
5015,32,4,4,2,57600,0,0.106097,56131.852,3846
5019,32,4,4,3,460800,0,0.107233,39065.559,1654
5020,32,4,4,3,230400,0,0.105862,43826.16,1892
5021,32,4,4,3,115200,0,0.111287,50908.145,2622
5026,32,4,4,4,460800,0,0.107436,38829.883,1795
5027,32,4,4,4,230400,0,0.106335,43499.246,2072
5033,32,4,4,5,460800,0,0.109182,42665.336,1937
5040,32,4,5,1,460800,0,0.110853,30319.479,1162
5041,32,4,5,1,230400,0,0.107522,31811.473,1164
5042,32,4,5,1,115200,0,0.10916,30262.021,1206
5043,32,4,5,1,57600,0,0.111243,36278.676,1266
5044,32,4,5,1,28800,0,0.110764,37721.727,1398
5047,32,4,5,2,460800,0,0.105201,33924.043,1454
5048,32,4,5,2,230400,0,0.106119,35400.344,1712
5049,32,4,5,2,115200,0,0.103193,43288.574,2405
5050,32,4,5,2,57600,0,0.106097,56131.852,3846
5054,32,4,5,3,460800,0,0.107233,39065.559,1654
5055,32,4,5,3,230400,0,0.105862,43826.16,1892
5056,32,4,5,3,115200,0,0.111287,50908.145,2622
5061,32,4,5,4,460800,0,0.107436,38829.883,1795
5062,32,4,5,4,230400,0,0.106335,43499.246,2072
5063,32,4,5,4,115200,0,0.106475,53086.684,2813
5068,32,4,5,5,460800,0,0.109182,42665.336,1937
5082,32,5,1,2,460800,0,0.122429,41250.215,2116
5083,32,5,1,2,230400,0,0.12532,43859.676,2121
5084,32,5,1,2,115200,0,0.128237,42454.398,2149
5085,32,5,1,2,57600,0,0.126779,46642.301,2208
5086,32,5,1,2,28800,0,0.127204,49339.809,2334
5087,32,5,1,2,14400,0,0.128018,51670.234,2412
5089,32,5,1,3,460800,0,0.125204,45464.453,2298
5090,32,5,1,3,230400,0,0.129011,44659.008,2303
5091,32,5,1,3,115200,0,0.125036,46264.848,2331
5092,32,5,1,3,57600,0,0.125423,47463.445,2391
5093,32,5,1,3,28800,0,0.125591,50236.227,2484
5096,32,5,1,4,460800,0,0.123707,49892.555,2509
5097,32,5,1,4,230400,0,0.127914,50524.84,2512
5098,32,5,1,4,115200,0,0.127579,51070.672,2535
5103,32,5,1,5,460800,0,0.128805,49233.406,2650
5117,32,5,2,2,460800,0,0.127799,42933.73,2023
5118,32,5,2,2,230400,0,0.126365,45275.859,2044
5119,32,5,2,2,115200,0,0.130771,46421.258,2090
5120,32,5,2,2,57600,0,0.131521,48182.707,2191
5121,32,5,2,2,28800,0,0.130508,55054.816,2476
5124,32,5,2,3,460800,0,0.131481,48479.031,2240
5125,32,5,2,3,230400,0,0.125497,46672.094,2251
5126,32,5,2,3,115200,0,0.128982,47790.094,2300
5127,32,5,2,3,57600,0,0.125984,51083.438,2449
5131,32,5,2,4,460800,0,0.12743,52648.848,2508
5132,32,5,2,4,230400,0,0.125944,51318.848,2529
5145,32,5,3,1,460800,0,0.130867,38172.062,1611
5146,32,5,3,1,230400,0,0.12533,34966.496,1661
5147,32,5,3,1,115200,0,0.130631,37529.406,1729
5148,32,5,3,1,57600,0,0.130815,39833.5,1881
5149,32,5,3,1,28800,0,0.130553,47688.215,2129
5150,32,5,3,1,14400,0,0.130317,53663.637,2538
5152,32,5,3,2,460800,0,0.130723,47348.797,2239
5153,32,5,3,2,230400,0,0.125958,50428.016,2265
5154,32,5,3,2,115200,0,0.128209,52548.035,2346
5155,32,5,3,2,57600,0,0.129623,56111.637,2544
5159,32,5,3,3,460800,0,0.125369,51535.371,2373
5160,32,5,3,3,230400,0,0.130527,53102.91,2415
5161,32,5,3,3,115200,0,0.127607,56986.242,2511
5180,32,5,4,1,460800,0,0.13821,34666.449,1488
5181,32,5,4,1,230400,0,0.135776,37365.02,1533
5182,32,5,4,1,115200,0,0.131642,39881.379,1664
5183,32,5,4,1,57600,0,0.136523,45368.43,1863
5187,32,5,4,2,460800,0,0.134241,44560.32,1775
5188,32,5,4,2,230400,0,0.133273,45276.926,1824
5189,32,5,4,2,115200,0,0.137007,47746.734,1916
5190,32,5,4,2,57600,0,0.138113,53415.195,2115
5194,32,5,4,3,460800,0,0.138279,43062.207,1981
5195,32,5,4,3,230400,0,0.138224,47324.594,2060
5196,32,5,4,3,115200,0,0.136786,51136.637,2200
5201,32,5,4,4,460800,0,0.134905,50797.754,2129
5202,32,5,4,4,230400,0,0.137601,51255.008,2125
5216,32,5,5,1,230400,0,0.125185,40664.75,1547
5217,32,5,5,1,115200,0,0.121619,41433.488,1649
5219,32,5,5,1,28800,0,0.125991,48975.121,2097
5222,32,5,5,2,460800,0,0.125663,49324.379,1909
5223,32,5,5,2,230400,0,0.125336,49252.559,2332
5229,32,5,5,3,460800,0,0.124655,50461.266,2261
5250,64,1,1,1,460800,0,0.150326,23441.25,458
5251,64,1,1,1,230400,0,0.147028,25452.742,461
5252,64,1,1,1,115200,0,0.147706,22039.963,474
5253,64,1,1,1,57600,0,0.146652,22110.186,521
5254,64,1,1,1,28800,0,0.150235,25908.4,597
5255,64,1,1,1,14400,0,0.149272,32598.033,792
5256,64,1,1,1,7200,0,0.145432,39737.473,855
5257,64,1,1,2,460800,0,0.142295,23695.279,569
5258,64,1,1,2,230400,0,0.145667,24500.463,578
5259,64,1,1,2,115200,0,0.143244,26513.018,644
5260,64,1,1,2,57600,0,0.145375,31310.859,981
5261,64,1,1,2,28800,0,0.145754,37530.207,1565
5262,64,1,1,2,14400,0,0.142178,53515.742,2724
5264,64,1,1,3,460800,0,0.143324,25954.418,627
5265,64,1,1,3,230400,0,0.150491,26658.785,654
5266,64,1,1,3,115200,0,0.150506,28193.074,749
5267,64,1,1,3,57600,0,0.150296,31606.119,1088
5268,64,1,1,3,28800,0,0.143595,38440.191,1714
5271,64,1,1,4,460800,0,0.150506,26776.357,712
5272,64,1,1,4,230400,0,0.148429,28979.637,675
5273,64,1,1,4,115200,0,0.148971,29556.855,771
5274,64,1,1,4,57600,0,0.148564,34228.348,1078
5278,64,1,1,5,460800,0,0.150491,26624.473,705
5279,64,1,1,5,230400,0,0.150552,27725.18,726
5280,64,1,1,5,115200,0,0.148594,28895.58,814
5282,64,1,1,5,28800,0,0.150491,42984.535,1778
5285,64,1,2,1,460800,0,0.150326,23441.25,458
5286,64,1,2,1,230400,0,0.147028,25452.742,461
5287,64,1,2,1,115200,0,0.147706,22039.963,474
5288,64,1,2,1,57600,0,0.146652,22110.186,521
5289,64,1,2,1,28800,0,0.150235,25908.4,597
5290,64,1,2,1,14400,0,0.149272,32598.033,792
5291,64,1,2,1,7200,0,0.145432,39737.473,855
5292,64,1,2,2,460800,0,0.142295,23695.279,569
5293,64,1,2,2,230400,0,0.145667,24500.463,578
5294,64,1,2,2,115200,0,0.143244,26513.018,644
5295,64,1,2,2,57600,0,0.145375,31310.859,981
5296,64,1,2,2,28800,0,0.145754,37530.207,1565
5297,64,1,2,2,14400,0,0.142178,53515.742,2724
5299,64,1,2,3,460800,0,0.143324,25954.418,627
5300,64,1,2,3,230400,0,0.150491,26658.785,654
5301,64,1,2,3,115200,0,0.150506,28193.074,749
5302,64,1,2,3,57600,0,0.150296,31606.119,1088
5303,64,1,2,3,28800,0,0.143595,38440.191,1714
5306,64,1,2,4,460800,0,0.150506,26776.357,712
5307,64,1,2,4,230400,0,0.148429,28979.637,675
5308,64,1,2,4,115200,0,0.148971,29556.855,771
5309,64,1,2,4,57600,0,0.148564,34228.348,1078
5313,64,1,2,5,460800,0,0.150491,26624.473,705
5314,64,1,2,5,230400,0,0.150552,27725.18,726
5315,64,1,2,5,115200,0,0.148594,28895.58,814
5317,64,1,2,5,28800,0,0.150491,42984.535,1778
5320,64,1,3,1,460800,0,0.150326,23441.25,458
5321,64,1,3,1,230400,0,0.147028,25452.742,461
5322,64,1,3,1,115200,0,0.147706,22039.963,474
5323,64,1,3,1,57600,0,0.146652,22110.186,521
5324,64,1,3,1,28800,0,0.150235,25908.4,597
5325,64,1,3,1,14400,0,0.149272,32598.033,792
5326,64,1,3,1,7200,0,0.145432,39737.473,855
5327,64,1,3,2,460800,0,0.142295,23695.279,569
5328,64,1,3,2,230400,0,0.145667,24500.463,578
5329,64,1,3,2,115200,0,0.143244,26513.018,644
5330,64,1,3,2,57600,0,0.145375,31310.859,981
5331,64,1,3,2,28800,0,0.145754,37530.207,1565
5332,64,1,3,2,14400,0,0.142178,53515.742,2724
5334,64,1,3,3,460800,0,0.143324,25954.418,627
5335,64,1,3,3,230400,0,0.150491,26658.785,654
5336,64,1,3,3,115200,0,0.150506,28193.074,749
5337,64,1,3,3,57600,0,0.150296,31606.119,1088
5338,64,1,3,3,28800,0,0.143595,38440.191,1714
5341,64,1,3,4,460800,0,0.150506,26776.357,712
5342,64,1,3,4,230400,0,0.148429,28979.637,675
5343,64,1,3,4,115200,0,0.148971,29556.855,771
5344,64,1,3,4,57600,0,0.148564,34228.348,1078
5345,64,1,3,4,28800,0,0.140479,44295.383,1666
5348,64,1,3,5,460800,0,0.150491,26624.473,705
5349,64,1,3,5,230400,0,0.150552,27725.18,726
5350,64,1,3,5,115200,0,0.148594,28895.58,814
5352,64,1,3,5,28800,0,0.150491,42984.535,1778
5355,64,1,4,1,460800,0,0.150326,23441.25,458
5356,64,1,4,1,230400,0,0.147028,25452.742,461
5357,64,1,4,1,115200,0,0.147706,22039.963,474
5358,64,1,4,1,57600,0,0.146652,22110.186,521
5359,64,1,4,1,28800,0,0.150235,25908.4,597
5360,64,1,4,1,14400,0,0.149272,32598.033,792
5361,64,1,4,1,7200,0,0.145432,39737.473,855
5362,64,1,4,2,460800,0,0.142295,23695.279,569
5363,64,1,4,2,230400,0,0.145667,24500.463,578
5364,64,1,4,2,115200,0,0.143244,26513.018,644
5365,64,1,4,2,57600,0,0.145375,31310.859,981
5366,64,1,4,2,28800,0,0.145754,37530.207,1565
5367,64,1,4,2,14400,0,0.142178,53515.742,2724
5369,64,1,4,3,460800,0,0.143324,25954.418,627
5370,64,1,4,3,230400,0,0.150491,26658.785,654
5371,64,1,4,3,115200,0,0.150506,28193.074,749
5372,64,1,4,3,57600,0,0.150296,31606.119,1088
5373,64,1,4,3,28800,0,0.143595,38440.191,1714
5376,64,1,4,4,460800,0,0.150506,26776.357,712
5377,64,1,4,4,230400,0,0.148429,28979.637,675
5378,64,1,4,4,115200,0,0.148971,29556.855,771
5379,64,1,4,4,57600,0,0.148564,34228.348,1078
5380,64,1,4,4,28800,0,0.140479,44295.383,1666
5383,64,1,4,5,460800,0,0.150491,26624.473,705
5384,64,1,4,5,230400,0,0.150552,27725.18,726
5385,64,1,4,5,115200,0,0.148594,28895.58,814
5387,64,1,4,5,28800,0,0.150491,42984.535,1778
5390,64,1,5,1,460800,0,0.150326,23441.25,458
5391,64,1,5,1,230400,0,0.147028,25452.742,461
5392,64,1,5,1,115200,0,0.147706,22039.963,474
5393,64,1,5,1,57600,0,0.146652,22110.186,521
5394,64,1,5,1,28800,0,0.150235,25908.4,597
5395,64,1,5,1,14400,0,0.149272,32598.033,792
5396,64,1,5,1,7200,0,0.145432,39737.473,855
5397,64,1,5,2,460800,0,0.142295,23695.279,569
5398,64,1,5,2,230400,0,0.145667,24500.463,578
5399,64,1,5,2,115200,0,0.143244,26513.018,644
5400,64,1,5,2,57600,0,0.145375,31310.859,981
5401,64,1,5,2,28800,0,0.145754,37530.207,1565
5402,64,1,5,2,14400,0,0.142178,53515.742,2724
5404,64,1,5,3,460800,0,0.143324,25954.418,627
5405,64,1,5,3,230400,0,0.150491,26658.785,654
5406,64,1,5,3,115200,0,0.150506,28193.074,749
5407,64,1,5,3,57600,0,0.150296,31606.119,1088
5408,64,1,5,3,28800,0,0.143595,38440.191,1714
5411,64,1,5,4,460800,0,0.150506,26776.357,712
5412,64,1,5,4,230400,0,0.148429,28979.637,675
5413,64,1,5,4,115200,0,0.148971,29556.855,771
5414,64,1,5,4,57600,0,0.148564,34228.348,1078
5418,64,1,5,5,460800,0,0.150491,26624.473,705
5419,64,1,5,5,230400,0,0.150552,27725.18,726
5420,64,1,5,5,115200,0,0.148594,28895.58,814
5422,64,1,5,5,28800,0,0.150491,42984.535,1778
5425,64,2,1,1,460800,0,0.119379,24138.969,729
5426,64,2,1,1,230400,0,0.119811,25356.717,735
5427,64,2,1,1,115200,0,0.1154,24996.818,755
5428,64,2,1,1,57600,0,0.116958,27318.199,809
5429,64,2,1,1,28800,0,0.115856,30769.816,924
5430,64,2,1,1,14400,0,0.116803,31640.967,1060
5431,64,2,1,1,7200,0,0.119595,34427.848,1146
5432,64,2,1,2,460800,0,0.116012,28515.467,916
5433,64,2,1,2,230400,0,0.119523,28759.121,924
5434,64,2,1,2,115200,0,0.116695,29711.137,950
5435,64,2,1,2,57600,0,0.119655,29962.771,1003
5436,64,2,1,2,28800,0,0.119811,34834.562,1114
5437,64,2,1,2,14400,0,0.119835,34075.664,1184
5439,64,2,1,3,460800,0,0.119583,31403.162,1015
5440,64,2,1,3,230400,0,0.118852,29515.094,1021
5441,64,2,1,3,115200,0,0.119415,30462.32,1039
5442,64,2,1,3,57600,0,0.116095,32662.406,1097
5443,64,2,1,3,28800,0,0.115664,37172.172,1217
5444,64,2,1,3,14400,0,0.115652,35678.047,1350
5446,64,2,1,4,460800,0,0.117026,32836.902,1113
