n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
2444,4,2,4,1,8,1,4194304,0,1.932721,349,1916,279,1,0
2445,4,2,4,1,8,2,2097152,0,2.055773,459,2314,289,1,0
2446,4,2,4,1,8,4,1048576,0,1.939246,710,3314,297,1,0
2448,4,2,4,2,1,1,4194304,0,1.812910,156,800,266,1,0
2449,4,2,4,2,1,2,2097152,0,1.921073,197,948,267,1,0
2450,4,2,4,2,1,4,1048576,0,1.833190,285,1337,275,1,0
2452,4,2,4,2,2,1,4194304,0,1.845053,244,1248,272,1,0
2453,4,2,4,2,2,2,2097152,0,1.834331,290,1486,276,1,0
2454,4,2,4,2,2,4,1048576,0,1.906352,418,2009,284,1,0
2456,4,2,4,2,4,1,4194304,0,2.158159,394,2093,277,1,0
2457,4,2,4,2,4,2,2097152,0,2.004105,625,3315,291,1,0
2458,4,2,4,2,4,4,1048576,0,1.958891,648,3355,286,1,0
2460,4,2,4,2,8,1,4194304,0,2.039692,582,3301,305,1,0
2461,4,2,4,2,8,2,2097152,0,2.022212,823,4635,313,1,0
2464,4,2,4,4,1,1,4194304,0,2.017115,184,970,267,1,0
2465,4,2,4,4,1,2,2097152,0,1.935293,242,1235,273,1,0
2466,4,2,4,4,1,4,1048576,0,1.859531,398,1766,276,1,0
2468,4,2,4,4,2,1,4194304,0,2.008207,366,2032,276,1,0
2469,4,2,4,4,2,2,2097152,0,2.025222,563,2896,286,1,0
2470,4,2,4,4,2,4,1048576,0,2.090018,737,3594,291,1,0
2472,4,2,4,4,4,1,4194304,0,2.171210,611,3471,296,1,0
2473,4,2,4,4,4,2,2097152,0,1.990120,867,4771,316,1,0
2480,4,2,4,8,1,1,4194304,0,1.967462,269,1420,269,1,0
2481,4,2,4,8,1,2,2097152,0,2.184256,375,1760,271,1,0
2482,4,2,4,8,1,4,1048576,0,1.971192,630,2994,292,1,0
2496,4,2,8,1,1,1,4194304,0,1.783081,118,556,257,1,0
2497,4,2,8,1,1,2,2097152,0,1.869677,173,794,259,1,0
2498,4,2,8,1,1,4,1048576,0,1.720566,255,1142,266,1,0
2500,4,2,8,1,2,1,4194304,0,1.822417,171,789,265,1,0
2501,4,2,8,1,2,2,2097152,0,1.867560,222,1078,267,1,0
2502,4,2,8,1,2,4,1048576,0,1.834918,362,1676,275,1,0
2504,4,2,8,1,4,1,4194304,0,1.896364,232,1221,266,1,0
2505,4,2,8,1,4,2,2097152,0,1.912337,358,1766,268,1,0
2506,4,2,8,1,4,4,1048576,0,1.912337,521,2415,278,1,0
2508,4,2,8,1,8,1,4194304,0,2.138427,364,2001,267,1,0
2509,4,2,8,1,8,2,2097152,0,1.951621,507,2628,269,1,0
2510,4,2,8,1,8,4,1048576,0,1.979631,717,3633,282,1,0
2512,4,2,8,2,1,1,4194304,0,1.864582,153,752,265,1,0
2513,4,2,8,2,1,2,2097152,0,1.891441,234,1165,267,1,0
2514,4,2,8,2,1,4,1048576,0,1.859488,329,1622,278,1,0
2516,4,2,8,2,2,1,4194304,0,1.939326,242,1305,266,1,0
2517,4,2,8,2,2,2,2097152,0,1.882144,365,1788,268,1,0
2518,4,2,8,2,2,4,1048576,0,1.918259,518,2667,275,1,0
2520,4,2,8,2,4,1,4194304,0,2.136650,348,1897,267,1,0
2521,4,2,8,2,4,2,2097152,0,2.024840,565,2885,276,1,0
2522,4,2,8,2,4,4,1048576,0,1.861408,760,3950,282,1,0
2524,4,2,8,2,8,1,4194304,0,2.059954,612,3399,275,1,0
2525,4,2,8,2,8,2,2097152,0,1.994676,1005,5340,281,1,0
2528,4,2,8,4,1,1,4194304,0,1.896765,209,1076,266,1,0
2529,4,2,8,4,1,2,2097152,0,1.958123,351,1680,268,1,0
2530,4,2,8,4,1,4,1048576,0,2.005589,493,2274,276,1,0
2532,4,2,8,4,2,1,4194304,0,2.043735,359,2032,267,1,0
2533,4,2,8,4,2,2,2097152,0,1.942567,578,3228,275,1,0
2534,4,2,8,4,2,4,1048576,0,2.142819,812,3773,278,1,0
2536,4,2,8,4,4,1,4194304,0,1.965347,558,3266,277,1,0
2537,4,2,8,4,4,2,2097152,0,2.186651,999,5470,283,1,0
2544,4,2,8,8,1,1,4194304,0,1.969700,295,1648,267,1,0
2545,4,2,8,8,1,2,2097152,0,2.064399,486,2459,271,1,0
2546,4,2,8,8,1,4,1048576,0,2.034531,635,3165,279,1,0
2548,4,2,8,8,2,1,4194304,0,2.009009,568,3140,271,1,0
2549,4,2,8,8,2,2,2097152,0,1.968727,965,5552,279,1,0
2560,4,4,1,1,1,1,4194304,0,1.877930,123,518,255,1,0
2561,4,4,1,1,1,2,2097152,0,1.957577,151,616,257,1,0
2562,4,4,1,1,1,4,1048576,0,1.681279,179,852,264,1,0
2564,4,4,1,1,2,1,4194304,0,1.852062,127,594,263,1,0
2565,4,4,1,1,2,2,2097152,0,1.970694,187,808,265,1,0
2566,4,4,1,1,2,4,1048576,0,1.829746,272,1132,272,1,0
2568,4,4,1,1,4,1,4194304,0,1.880591,146,731,264,1,0
2569,4,4,1,1,4,2,2097152,0,1.886698,206,959,266,1,0
2570,4,4,1,1,4,4,1048576,0,1.904550,314,1395,273,1,0
2572,4,4,1,1,8,1,4194304,0,1.884988,212,1064,265,1,0
2573,4,4,1,1,8,2,2097152,0,2.120817,259,1280,267,1,0
2574,4,4,1,1,8,4,1048576,0,1.927503,395,1943,274,1,0
2576,4,4,1,2,1,1,4194304,0,1.915755,125,580,263,1,0
2577,4,4,1,2,1,2,2097152,0,1.894375,170,810,265,1,0
2578,4,4,1,2,1,4,1048576,0,2.114755,299,1082,272,1,0
2580,4,4,1,2,2,1,4194304,0,2.025898,156,836,264,1,0
2581,4,4,1,2,2,2,2097152,0,2.114460,235,1156,266,1,0
2582,4,4,1,2,2,4,1048576,0,2.086271,335,1442,273,1,0
2584,4,4,1,2,4,1,4194304,0,1.869080,227,1139,265,1,0
2585,4,4,1,2,4,2,2097152,0,1.947066,350,1626,267,1,0
2586,4,4,1,2,4,4,1048576,0,1.977367,448,2220,278,1,0
2588,4,4,1,2,8,1,4194304,0,2.131621,305,1614,266,1,0
2592,4,4,1,4,1,1,4194304,0,2.009733,170,766,264,1,0
2593,4,4,1,4,1,2,2097152,0,1.947708,232,1090,266,1,0
2594,4,4,1,4,1,4,1048576,0,2.056488,350,1496,275,1,0
2596,4,4,1,4,2,1,4194304,0,1.891996,280,1351,266,1,0
2597,4,4,1,4,2,2,2097152,0,1.835617,346,1787,269,1,0
2598,4,4,1,4,2,4,1048576,0,2.116104,528,2439,275,1,0
2600,4,4,1,4,4,1,4194304,0,1.932267,352,1907,268,1,0
2608,4,4,1,8,1,1,4194304,0,2.073169,239,1214,265,1,0
2609,4,4,1,8,1,2,2097152,0,2.077398,315,1625,269,1,0
2610,4,4,1,8,1,4,1048576,0,1.999396,441,2074,276,1,0
2612,4,4,1,8,2,1,4194304,0,1.967403,389,2084,269,1,0
2624,4,4,2,1,1,1,4194304,0,1.894342,129,604,331,1,0
2625,4,4,2,1,1,2,2097152,0,1.920305,185,823,333,1,0
2626,4,4,2,1,1,4,1048576,0,1.894342,267,966,268,1,0
2628,4,4,2,1,2,1,4194304,0,1.728500,188,955,415,1,0
2629,4,4,2,1,2,2,2097152,0,1.934769,261,1270,417,1,0
2630,4,4,2,1,2,4,1048576,0,1.754693,349,1483,274,1,0
2632,4,4,2,1,4,1,4194304,0,1.959889,279,1346,570,1,0
2633,4,4,2,1,4,2,2097152,0,1.992862,362,1867,572,1,0
2634,4,4,2,1,4,4,1048576,0,1.907507,447,2001,278,1,0
2636,4,4,2,1,8,1,4194304,0,1.954208,459,2296,884,1,0
2637,4,4,2,1,8,2,2097152,0,1.983438,565,3087,887,1,0
2638,4,4,2,1,8,4,1048576,0,1.910480,631,3184,289,1,0
2640,4,4,2,2,1,1,4194304,0,2.028131,186,957,415,1,0
2641,4,4,2,2,1,2,2097152,0,2.022517,268,1298,419,1,0
2642,4,4,2,2,1,4,1048576,0,2.002636,310,1488,277,1,0
2644,4,4,2,2,2,1,4194304,0,1.924244,333,1460,576,1,0
2645,4,4,2,2,2,2,2097152,0,1.903664,378,1986,579,1,0
2646,4,4,2,2,2,4,1048576,0,2.039540,514,2282,290,1,0
2648,4,4,2,2,4,1,4194304,0,1.865179,493,2394,883,1,0
2649,4,4,2,2,4,2,2097152,0,1.992861,633,3285,894,1,0
2650,4,4,2,2,4,4,1048576,0,2.050622,671,3399,294,1,0
2652,4,4,2,2,8,1,4194304,0,2.103865,746,3811,1496,1,0
2656,4,4,2,4,1,1,4194304,0,2.033977,308,1476,577,1,0
2657,4,4,2,4,1,2,2097152,0,2.123093,347,1973,577,1,0
2658,4,4,2,4,1,4,1048576,0,2.099469,476,2170,280,1,0
2660,4,4,2,4,2,1,4194304,0,2.000484,546,2611,887,1,0
2661,4,4,2,4,2,2,2097152,0,2.084207,756,3995,905,1,0
2662,4,4,2,4,2,4,1048576,0,2.119287,673,3523,295,1,0
2664,4,4,2,4,4,1,4194304,0,2.099495,840,4435,1507,1,0
2672,4,4,2,8,1,1,4194304,0,2.090347,494,2487,888,1,0
2673,4,4,2,8,1,2,2097152,0,2.089411,615,3296,891,1,0
2674,4,4,2,8,1,4,1048576,0,2.101340,783,3768,295,1,0
2676,4,4,2,8,2,1,4194304,0,2.048426,881,4680,1500,1,0
2688,4,4,4,1,1,1,4194304,0,2.070266,150,746,336,1,0
2689,4,4,4,1,1,2,2097152,0,2.099140,182,836,337,1,0
2690,4,4,4,1,1,4,1048576,0,2.141053,335,1310,351,1,0
2692,4,4,4,1,2,1,4194304,0,1.842746,193,992,264,1,0
2693,4,4,4,1,2,2,2097152,0,1.885584,225,1120,270,1,0
2694,4,4,4,1,2,4,1048576,0,1.984997,407,1738,273,1,0
2696,4,4,4,1,4,1,4194304,0,1.905938,250,1289,265,1,0
2697,4,4,4,1,4,2,2097152,0,1.991841,341,1738,266,1,0
2698,4,4,4,1,4,4,1048576,0,1.922699,478,2130,275,1,0
2700,4,4,4,1,8,1,4194304,0,1.961741,346,1851,272,1,0
2701,4,4,4,1,8,2,2097152,0,2.025759,455,2334,270,1,0
2702,4,4,4,1,8,4,1048576,0,1.909828,681,3412,293,1,0
2704,4,4,4,2,1,1,4194304,0,1.863728,200,1042,264,1,0
2705,4,4,4,2,1,2,2097152,0,1.918680,238,1209,270,1,0
2706,4,4,4,2,1,4,1048576,0,1.967346,391,1679,278,1,0
2708,4,4,4,2,2,1,4194304,0,1.999198,271,1441,269,1,0
2709,4,4,4,2,2,2,2097152,0,2.233644,332,1717,274,1,0
2710,4,4,4,2,2,4,1048576,0,2.009442,488,2479,286,1,0
2712,4,4,4,2,4,1,4194304,0,2.035607,419,2264,273,1,0
2713,4,4,4,2,4,2,2097152,0,2.057955,517,2668,279,1,0
2714,4,4,4,2,4,4,1048576,0,2.015819,741,3442,290,1,0
2716,4,4,4,2,8,1,4194304,0,2.041820,540,3088,279,1,0
2720,4,4,4,4,1,1,4194304,0,2.098207,295,1547,267,1,0
2721,4,4,4,4,1,2,2097152,0,2.090988,375,1909,277,1,0
2722,4,4,4,4,1,4,1048576,0,2.005533,519,2573,287,1,0
2724,4,4,4,4,2,1,4194304,0,2.040638,458,2400,281,1,0
2725,4,4,4,4,2,2,2097152,0,2.107457,560,2942,287,1,0
2726,4,4,4,4,2,4,1048576,0,2.037612,790,4107,296,1,0
2728,4,4,4,4,4,1,4194304,0,2.104049,662,3634,293,1,0
2736,4,4,4,8,1,1,4194304,0,2.022996,408,2281,284,1,0
2737,4,4,4,8,1,2,2097152,0,2.100069,515,2765,288,1,0
2738,4,4,4,8,1,4,1048576,0,2.019736,804,4055,300,1,0
2740,4,4,4,8,2,1,4194304,0,2.179397,645,3617,304,1,0
2752,4,4,8,1,1,1,4194304,0,1.784069,125,596,255,1,0
2753,4,4,8,1,1,2,2097152,0,1.893232,174,798,257,1,0
2754,4,4,8,1,1,4,1048576,0,1.816679,302,1207,264,1,0
2756,4,4,8,1,2,1,4194304,0,1.785204,158,775,263,1,0
2757,4,4,8,1,2,2,2097152,0,1.873539,242,1136,265,1,0
2758,4,4,8,1,2,4,1048576,0,1.848102,334,1696,278,1,0
2760,4,4,8,1,4,1,4194304,0,1.908091,222,1211,264,1,0
2761,4,4,8,1,4,2,2097152,0,1.917340,377,1812,268,1,0
2762,4,4,8,1,4,4,1048576,0,1.980927,520,2650,279,1,0
2764,4,4,8,1,8,1,4194304,0,2.075426,346,1926,269,1,0
2765,4,4,8,1,8,2,2097152,0,2.121670,576,3068,271,1,0
2766,4,4,8,1,8,4,1048576,0,1.886751,796,4177,280,1,0
2768,4,4,8,2,1,1,4194304,0,1.784300,168,859,263,1,0
2769,4,4,8,2,1,2,2097152,0,2.058594,244,1220,265,1,0
2770,4,4,8,2,1,4,1048576,0,1.876579,401,1851,272,1,0
2772,4,4,8,2,2,1,4194304,0,1.904525,237,1246,264,1,0
2773,4,4,8,2,2,2,2097152,0,1.964417,400,1991,267,1,0
2774,4,4,8,2,2,4,1048576,0,2.157968,547,2715,281,1,0
2776,4,4,8,2,4,1,4194304,0,2.025091,351,1949,265,1,0
2777,4,4,8,2,4,2,2097152,0,2.059544,544,2883,267,1,0
2778,4,4,8,2,4,4,1048576,0,1.900459,774,3946,296,1,0
2780,4,4,8,2,8,1,4194304,0,2.067101,525,2852,269,1,0
2784,4,4,8,4,1,1,4194304,0,1.948968,288,1361,264,1,0
2785,4,4,8,4,1,2,2097152,0,2.029221,395,2015,270,1,0
2786,4,4,8,4,1,4,1048576,0,1.916821,564,2832,279,1,0
2788,4,4,8,4,2,1,4194304,0,2.164442,373,2055,267,1,0
2789,4,4,8,4,2,2,2097152,0,1.840701,628,3491,271,1,0
2790,4,4,8,4,2,4,1048576,0,1.986847,749,3849,282,1,0
2800,4,4,8,8,1,1,4194304,0,1.937635,444,2333,268,1,0
2801,4,4,8,8,1,2,2097152,0,2.074551,661,3546,272,1,0
2802,4,4,8,8,1,4,1048576,0,1.961225,751,3784,283,1,0
2804,4,4,8,8,2,1,4194304,0,2.092294,653,3602,276,1,0
2816,4,8,1,1,1,1,4194304,0,1.996108,137,614,359,1,0
2817,4,8,1,1,1,2,2097152,0,1.999867,158,782,361,1,0
2818,4,8,1,1,1,4,1048576,0,2.172788,241,992,368,1,0
2820,4,8,1,1,2,1,4194304,0,1.854646,147,705,263,1,0
2821,4,8,1,1,2,2,2097152,0,1.964351,219,953,265,1,0
2822,4,8,1,1,2,4,1048576,0,1.911026,331,1247,274,1,0
2824,4,8,1,1,4,1,4194304,0,1.846296,202,974,264,1,0
2825,4,8,1,1,4,2,2097152,0,2.019885,297,1389,266,1,0
2826,4,8,1,1,4,4,1048576,0,1.941429,433,1768,277,1,0
2828,4,8,1,1,8,1,4194304,0,2.008540,295,1482,265,1,0
2829,4,8,1,1,8,2,2097152,0,2.290642,429,2042,267,1,0
2830,4,8,1,1,8,4,1048576,0,1.992098,552,2543,276,1,0
2832,4,8,1,2,1,1,4194304,0,1.911526,156,737,263,1,0
2833,4,8,1,2,1,2,2097152,0,2.003390,207,948,265,1,0
2834,4,8,1,2,1,4,1048576,0,1.877459,317,1324,274,1,0
2836,4,8,1,2,2,1,4194304,0,1.889883,215,1059,264,1,0
2837,4,8,1,2,2,2,2097152,0,2.078518,272,1494,268,1,0
2838,4,8,1,2,2,4,1048576,0,2.161678,439,1950,277,1,0
2840,4,8,1,2,4,1,4194304,0,1.916999,295,1494,265,1,0
2841,4,8,1,2,4,2,2097152,0,1.974079,437,2159,267,1,0
2842,4,8,1,2,4,4,1048576,0,1.996394,607,2917,284,1,0
2848,4,8,1,4,1,1,4194304,0,1.970967,212,1036,264,1,0
2849,4,8,1,4,1,2,2097152,0,2.052024,283,1443,268,1,0
2850,4,8,1,4,1,4,1048576,0,1.932436,427,1984,275,1,0
2852,4,8,1,4,2,1,4194304,0,2.065832,311,1647,265,1,0
2853,4,8,1,4,2,2,2097152,0,1.977035,456,2447,268,1,0
2854,4,8,1,4,2,4,1048576,0,2.064893,692,3026,278,1,0
2864,4,8,1,8,1,1,4194304,0,2.087500,292,1604,266,1,0
2865,4,8,1,8,1,2,2097152,0,1.973551,526,2680,273,1,0
2866,4,8,1,8,1,4,1048576,0,2.127911,668,3239,281,1,0
2880,4,8,2,1,1,1,4194304,0,1.914223,147,756,439,1,0
2881,4,8,2,1,1,2,2097152,0,2.017372,202,989,441,1,0
2882,4,8,2,1,1,4,1048576,0,1.936210,330,1200,376,1,0
2884,4,8,2,1,2,1,4194304,0,2.117418,185,912,415,1,0
2885,4,8,2,1,2,2,2097152,0,1.928922,245,1227,417,1,0
2886,4,8,2,1,2,4,1048576,0,1.790942,368,1552,275,1,0
2888,4,8,2,1,4,1,4194304,0,2.044776,294,1396,575,1,0
2889,4,8,2,1,4,2,2097152,0,1.998007,388,1845,578,1,0
2890,4,8,2,1,4,4,1048576,0,1.951237,427,2043,279,1,0
2892,4,8,2,1,8,1,4194304,0,1.872832,455,2127,881,1,0
2893,4,8,2,1,8,2,2097152,0,1.928486,524,2773,884,1,0
2894,4,8,2,1,8,4,1048576,0,1.988349,618,3010,290,1,0
2896,4,8,2,2,1,1,4194304,0,1.848965,209,1064,415,1,0
2897,4,8,2,2,1,2,2097152,0,1.922409,300,1477,417,1,0
2898,4,8,2,2,1,4,1048576,0,2.026025,379,1666,277,1,0
2900,4,8,2,2,2,1,4194304,0,1.994404,325,1507,577,1,0
2901,4,8,2,2,2,2,2097152,0,2.032056,428,2194,582,1,0
2902,4,8,2,2,2,4,1048576,0,2.007266,532,2446,285,1,0
2904,4,8,2,2,4,1,4194304,0,2.096456,502,2380,888,1,0
2905,4,8,2,2,4,2,2097152,0,2.050388,669,3649,901,1,0
2906,4,8,2,2,4,4,1048576,0,2.049686,681,3452,287,1,0
2912,4,8,2,4,1,1,4194304,0,1.922876,347,1658,578,1,0
2913,4,8,2,4,1,2,2097152,0,2.044971,460,2223,576,1,0
2914,4,8,2,4,1,4,1048576,0,2.150459,543,2540,286,1,0
2916,4,8,2,4,2,1,4194304,0,1.975928,509,2531,891,1,0
2917,4,8,2,4,2,2,2097152,0,2.047724,791,4216,904,1,0
2918,4,8,2,4,2,4,1048576,0,2.061522,829,4076,291,1,0
2928,4,8,2,8,1,1,4194304,0,2.159347,608,2906,896,1,0
2929,4,8,2,8,1,2,2097152,0,2.073740,832,4335,902,1,0
2930,4,8,2,8,1,4,1048576,0,1.988601,746,3676,298,1,0
2944,4,8,4,1,1,1,4194304,0,2.187855,143,774,372,1,0
2945,4,8,4,1,1,2,2097152,0,2.060254,205,952,378,1,0
2946,4,8,4,1,1,4,1048576,0,2.146874,338,1393,385,1,0
2948,4,8,4,1,2,1,4194304,0,1.840650,200,999,264,1,0
2949,4,8,4,1,2,2,2097152,0,1.828777,259,1271,265,1,0
2950,4,8,4,1,2,4,1048576,0,1.855783,384,1735,274,1,0
2952,4,8,4,1,4,1,4194304,0,1.971355,273,1476,271,1,0
2953,4,8,4,1,4,2,2097152,0,1.957387,389,1898,274,1,0
2954,4,8,4,1,4,4,1048576,0,2.056793,520,2562,287,1,0
2956,4,8,4,1,8,1,4194304,0,1.969656,394,2165,275,1,0
2957,4,8,4,1,8,2,2097152,0,1.947075,565,2848,284,1,0
2958,4,8,4,1,8,4,1048576,0,2.089544,751,3881,294,1,0
2960,4,8,4,2,1,1,4194304,0,1.868385,192,1051,264,1,0
2961,4,8,4,2,1,2,2097152,0,1.904011,276,1301,267,1,0
2962,4,8,4,2,1,4,1048576,0,2.011587,401,1740,274,1,0
2964,4,8,4,2,2,1,4194304,0,2.080218,309,1620,272,1,0
2965,4,8,4,2,2,2,2097152,0,2.039242,402,2004,271,1,0
2966,4,8,4,2,2,4,1048576,0,1.957989,572,2668,285,1,0
2968,4,8,4,2,4,1,4194304,0,2.019776,455,2449,272,1,0
2969,4,8,4,2,4,2,2097152,0,2.036305,678,3636,292,1,0
2970,4,8,4,2,4,4,1048576,0,2.062146,727,4005,291,1,0
2976,4,8,4,4,1,1,4194304,0,1.910996,289,1597,269,1,0
2977,4,8,4,4,1,2,2097152,0,2.002505,425,2032,275,1,0
2978,4,8,4,4,1,4,1048576,0,2.049308,555,2690,283,1,0
2980,4,8,4,4,2,1,4194304,0,2.067412,453,2577,293,1,0
2981,4,8,4,4,2,2,2097152,0,2.078820,672,3761,294,1,0
2982,4,8,4,4,2,4,1048576,0,2.060661,780,4171,303,1,0
2992,4,8,4,8,1,1,4194304,0,2.074223,510,2655,281,1,0
2993,4,8,4,8,1,2,2097152,0,2.009956,709,3730,297,1,0
2994,4,8,4,8,1,4,1048576,0,1.994821,757,4026,303,1,0
3008,4,8,8,1,1,1,4194304,0,1.829862,131,659,264,1,0
3009,4,8,8,1,1,2,2097152,0,1.865941,215,991,266,1,0
3010,4,8,8,1,1,4,1048576,0,1.833562,308,1431,275,1,0
3012,4,8,8,1,2,1,4194304,0,1.833765,129,643,265,1,0
3013,4,8,8,1,2,2,2097152,0,1.822434,221,994,269,1,0
3014,4,8,8,1,2,4,1048576,0,1.838159,350,1525,277,1,0
3016,4,8,8,1,4,1,4194304,0,1.808894,145,777,266,1,0
3017,4,8,8,1,4,2,2097152,0,1.781378,264,1196,269,1,0
3018,4,8,8,1,4,4,1048576,0,1.724496,378,1787,278,1,0
3020,4,8,8,1,8,1,4194304,0,1.909410,155,812,267,1,0
3021,4,8,8,1,8,2,2097152,0,1.864785,252,1322,270,1,0
3024,4,8,8,2,1,1,4194304,0,1.851601,149,783,265,1,0
3025,4,8,8,2,1,2,2097152,0,1.888605,233,1131,269,1,0
3026,4,8,8,2,1,4,1048576,0,1.932085,414,1799,276,1,0
3028,4,8,8,2,2,1,4194304,0,1.806015,202,935,266,1,0
3029,4,8,8,2,2,2,2097152,0,1.868913,275,1303,270,1,0
3030,4,8,8,2,2,4,1048576,0,1.909381,458,2249,278,1,0
3032,4,8,8,2,4,1,4194304,0,1.826697,233,1257,270,1,0
3033,4,8,8,2,4,2,2097152,0,1.968902,385,1809,273,1,0
3040,4,8,8,4,1,1,4194304,0,1.981115,262,1297,266,1,0
3041,4,8,8,4,1,2,2097152,0,2.106930,378,1870,270,1,0
3042,4,8,8,4,1,4,1048576,0,1.939023,540,2575,278,1,0
3044,4,8,8,4,2,1,4194304,0,1.871688,260,1405,270,1,0
3045,4,8,8,4,2,2,2097152,0,1.930424,427,2251,273,1,0
3056,4,8,8,8,1,1,4194304,0,2.063450,312,1653,270,1,0
3057,4,8,8,8,1,2,2097152,0,1.868715,457,2498,272,1,0
3072,8,1,1,1,1,1,4194304,0,2.023168,115,578,335,1,0
3073,8,1,1,1,1,2,2097152,0,2.079916,151,660,337,1,0
3074,8,1,1,1,1,4,1048576,0,1.935572,218,1009,348,1,0
3076,8,1,1,1,2,1,4194304,0,1.811463,124,583,265,1,0
3077,8,1,1,1,2,2,2097152,0,1.751426,168,854,267,1,0
3078,8,1,1,1,2,4,1048576,0,1.842305,306,1144,278,1,0
3080,8,1,1,1,4,1,4194304,0,1.919631,164,859,266,1,0
3081,8,1,1,1,4,2,2097152,0,2.050525,207,1106,270,1,0
3082,8,1,1,1,4,4,1048576,0,1.865954,388,1669,281,1,0
3084,8,1,1,1,8,1,4194304,0,1.992777,244,1249,267,1,0
3085,8,1,1,1,8,2,2097152,0,2.044804,322,1664,269,1,0
3086,8,1,1,1,8,4,1048576,0,2.018438,578,2531,286,1,0
3088,8,1,1,2,1,1,4194304,0,1.819013,133,661,265,1,0
3089,8,1,1,2,1,2,2097152,0,1.888242,179,829,267,1,0
3090,8,1,1,2,1,4,1048576,0,1.812420,239,1181,276,1,0
3092,8,1,1,2,2,1,4194304,0,1.889392,173,904,266,1,0
3093,8,1,1,2,2,2,2097152,0,1.938598,225,1174,269,1,0
3094,8,1,1,2,2,4,1048576,0,1.917409,420,1784,281,1,0
3096,8,1,1,2,4,1,4194304,0,2.006029,252,1306,267,1,0
3097,8,1,1,2,4,2,2097152,0,1.949528,371,1719,269,1,0
3098,8,1,1,2,4,4,1048576,0,2.007206,505,2507,284,1,0
3104,8,1,1,4,1,1,4194304,0,1.844915,199,965,266,1,0
3105,8,1,1,4,1,2,2097152,0,2.143963,265,1272,270,1,0
3106,8,1,1,4,1,4,1048576,0,2.012570,394,1781,279,1,0
3108,8,1,1,4,2,1,4194304,0,2.080331,300,1501,267,1,0
3109,8,1,1,4,2,2,2097152,0,2.014880,348,1757,271,1,0
3110,8,1,1,4,2,4,1048576,0,2.056317,587,2828,280,1,0
3120,8,1,1,8,1,1,4194304,0,2.163742,303,1570,267,1,0
3121,8,1,1,8,1,2,2097152,0,2.138076,560,3114,273,1,0
3122,8,1,1,8,1,4,1048576,0,2.015631,523,2810,284,1,0
3136,8,1,2,1,1,1,4194304,0,1.923906,152,725,495,1,0
3137,8,1,2,1,1,2,2097152,0,2.154812,182,922,497,1,0
3138,8,1,2,1,1,4,1048576,0,1.876552,255,1071,352,1,0
3140,8,1,2,1,2,1,4194304,0,2.036847,192,980,569,1,0
3141,8,1,2,1,2,2,2097152,0,1.829881,258,1276,572,1,0
3142,8,1,2,1,2,4,1048576,0,1.880040,322,1448,277,1,0
3144,8,1,2,1,4,1,4194304,0,1.853659,369,1451,880,1,0
3145,8,1,2,1,4,2,2097152,0,1.948815,405,1973,882,1,0
3146,8,1,2,1,4,4,1048576,0,1.953502,425,1943,283,1,0
3148,8,1,2,1,8,1,4194304,0,1.939372,583,2418,1495,1,0
3149,8,1,2,1,8,2,2097152,0,1.963746,745,3359,1498,1,0
3150,8,1,2,1,8,4,1048576,0,1.871406,737,3386,288,1,0
3152,8,1,2,2,1,1,4194304,0,1.876786,232,1025,570,1,0
3153,8,1,2,2,1,2,2097152,0,1.798723,286,1427,574,1,0
3154,8,1,2,2,1,4,1048576,0,1.847483,328,1586,281,1,0
3156,8,1,2,2,2,1,4194304,0,2.093568,371,1598,880,1,0
3157,8,1,2,2,2,2,2097152,0,2.019735,436,2293,885,1,0
3158,8,1,2,2,2,4,1048576,0,1.992077,483,2305,288,1,0
3160,8,1,2,2,4,1,4194304,0,2.015376,678,2724,1501,1,0
3161,8,1,2,2,4,2,2097152,0,1.917876,823,4433,1504,1,0
3162,8,1,2,2,4,4,1048576,0,1.972720,751,3646,297,1,0
3168,8,1,2,4,1,1,4194304,0,1.908901,400,1720,883,1,0
3169,8,1,2,4,1,2,2097152,0,1.987901,510,2380,888,1,0
3170,8,1,2,4,1,4,1048576,0,2.038302,569,2508,289,1,0
3172,8,1,2,4,2,1,4194304,0,2.072238,625,2798,1498,1,0
3173,8,1,2,4,2,2,2097152,0,2.038486,805,4057,1504,1,0
3174,8,1,2,4,2,4,1048576,0,2.147008,769,3961,300,1,0
3184,8,1,2,8,1,1,4194304,0,1.956723,696,2981,1497,1,0
3185,8,1,2,8,1,2,2097152,0,2.095032,913,5300,1514,1,0
3186,8,1,2,8,1,4,1048576,0,2.044397,871,4326,306,1,0
3200,8,1,4,1,1,1,4194304,0,2.132571,157,730,360,1,0
3201,8,1,4,1,1,2,2097152,0,2.100599,183,806,366,1,0
3202,8,1,4,1,1,4,1048576,0,2.044356,305,1214,369,1,0
3204,8,1,4,1,2,1,4194304,0,1.821928,171,908,266,1,0
3205,8,1,4,1,2,2,2097152,0,1.794160,214,1052,267,1,0
3206,8,1,4,1,2,4,1048576,0,1.815861,395,1731,278,1,0
3208,8,1,4,1,4,1,4194304,0,1.921896,258,1319,272,1,0
3209,8,1,4,1,4,2,2097152,0,2.048358,323,1593,278,1,0
3210,8,1,4,1,4,4,1048576,0,1.994227,557,2603,287,1,0
