n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,tmpsize,size,knob_I_B,obj1,obj2
3041,5,400,4,4,4,1,2,25,160000,0,0.738463,316
3042,5,400,4,4,4,1,3,25,160000,0,0.698973,296
3043,5,400,4,4,4,1,4,25,160000,0,0.896492,302
3044,5,400,4,4,4,2,1,25,160000,0,0.716443,291
3045,5,400,4,4,4,2,2,25,160000,0,0.763884,301
3046,5,400,4,4,4,2,3,25,160000,0,0.745184,272
3047,5,400,4,4,4,2,4,25,160000,0,0.872628,258
3048,5,400,4,4,4,3,1,25,160000,0,0.67443,270
3049,5,400,4,4,4,3,2,25,160000,0,0.685956,278
3050,5,400,4,4,4,3,3,25,160000,0,0.682863,300
3051,5,400,4,4,4,3,4,25,160000,0,0.82212,306
3052,5,400,4,4,4,4,1,25,160000,0,0.699732,298
3053,5,400,4,4,4,4,2,25,160000,0,0.665185,281
3054,5,400,4,4,4,4,3,25,160000,0,0.675814,305
3055,5,400,4,4,4,4,4,25,160000,0,0.888345,295
3056,10,100,1,1,1,1,1,100,10000,0,1.503201,136
3057,10,100,1,1,1,1,2,100,10000,0,1.606902,140
3058,10,100,1,1,1,1,3,100,10000,0,2.136715,130
3059,10,100,1,1,1,1,4,100,10000,0,1.855647,124
3060,10,100,1,1,1,2,1,100,10000,0,1.396872,132
3061,10,100,1,1,1,2,2,100,10000,0,1.566783,127
3062,10,100,1,1,1,2,3,100,10000,0,1.387149,151
3063,10,100,1,1,1,2,4,100,10000,0,1.974308,155
3064,10,100,1,1,1,3,1,100,10000,0,1.756466,152
3065,10,100,1,1,1,3,2,100,10000,0,1.502885,166
3066,10,100,1,1,1,3,3,100,10000,0,1.899173,144
3067,10,100,1,1,1,3,4,100,10000,0,2.053145,149
3068,10,100,1,1,1,4,1,100,10000,0,1.496524,141
3069,10,100,1,1,1,4,2,100,10000,0,1.681966,143
3070,10,100,1,1,1,4,3,100,10000,0,1.954312,147
3071,10,100,1,1,1,4,4,100,10000,0,2.022517,140
3072,10,100,1,1,2,1,1,100,10000,0,1.428158,132
3073,10,100,1,1,2,1,2,100,10000,0,1.44431,129
3074,10,100,1,1,2,1,3,100,10000,0,1.461095,133
3075,10,100,1,1,2,1,4,100,10000,0,1.986922,144
3076,10,100,1,1,2,2,1,100,10000,0,1.314965,125
3077,10,100,1,1,2,2,2,100,10000,0,1.535976,147
3078,10,100,1,1,2,2,3,100,10000,0,1.452049,166
3079,10,100,1,1,2,2,4,100,10000,0,1.972985,147
3080,10,100,1,1,2,3,1,100,10000,0,1.557603,143
3081,10,100,1,1,2,3,2,100,10000,0,1.790901,146
3082,10,100,1,1,2,3,3,100,10000,0,1.535887,147
3083,10,100,1,1,2,3,4,100,10000,0,2.391632,153
3084,10,100,1,1,2,4,1,100,10000,0,1.707276,149
3085,10,100,1,1,2,4,2,100,10000,0,1.797095,145
3086,10,100,1,1,2,4,3,100,10000,0,1.690597,162
3087,10,100,1,1,2,4,4,100,10000,0,2.255851,165
3088,10,100,1,1,3,1,1,100,10000,0,1.427684,132
3089,10,100,1,1,3,1,2,100,10000,0,1.820645,133
3090,10,100,1,1,3,1,3,100,10000,0,1.345222,144
3091,10,100,1,1,3,1,4,100,10000,0,1.654739,137
3092,10,100,1,1,3,2,1,100,10000,0,1.481644,138
3093,10,100,1,1,3,2,2,100,10000,0,1.695203,133
3094,10,100,1,1,3,2,3,100,10000,0,1.465781,165
3095,10,100,1,1,3,2,4,100,10000,0,2.093,159
3096,10,100,1,1,3,3,1,100,10000,0,1.474079,154
3097,10,100,1,1,3,3,2,100,10000,0,1.437603,167
3098,10,100,1,1,3,3,3,100,10000,0,1.803402,150
3099,10,100,1,1,3,3,4,100,10000,0,2.228051,155
3100,10,100,1,1,3,4,1,100,10000,0,1.788291,150
3101,10,100,1,1,3,4,2,100,10000,0,2.013344,155
3102,10,100,1,1,3,4,3,100,10000,0,1.648183,165
3103,10,100,1,1,3,4,4,100,10000,0,2.116333,150
3104,10,100,1,1,4,1,1,100,10000,0,1.811421,130
3105,10,100,1,1,4,1,2,100,10000,0,1.805747,150
3106,10,100,1,1,4,1,3,100,10000,0,1.462971,152
3107,10,100,1,1,4,1,4,100,10000,0,1.819433,147
3108,10,100,1,1,4,2,1,100,10000,0,2.049885,137
3109,10,100,1,1,4,2,2,100,10000,0,1.621737,146
3110,10,100,1,1,4,2,3,100,10000,0,1.42221,147
3111,10,100,1,1,4,2,4,100,10000,0,2.003935,154
3112,10,100,1,1,4,3,1,100,10000,0,1.744351,147
3113,10,100,1,1,4,3,2,100,10000,0,1.450285,169
3114,10,100,1,1,4,3,3,100,10000,0,1.469052,172
3115,10,100,1,1,4,3,4,100,10000,0,1.778134,172
3116,10,100,1,1,4,4,1,100,10000,0,1.484462,147
3117,10,100,1,1,4,4,2,100,10000,0,1.63644,137
3118,10,100,1,1,4,4,3,100,10000,0,1.554731,167
3119,10,100,1,1,4,4,4,100,10000,0,2.132215,168
3120,10,100,1,2,1,1,1,100,10000,0,1.523376,140
3121,10,100,1,2,1,1,2,100,10000,0,1.662077,139
3122,10,100,1,2,1,1,3,100,10000,0,1.763922,162
3123,10,100,1,2,1,1,4,100,10000,0,1.889805,151
3124,10,100,1,2,1,2,1,100,10000,0,1.640245,153
3125,10,100,1,2,1,2,2,100,10000,0,1.738897,152
3126,10,100,1,2,1,2,3,100,10000,0,1.652632,157
3127,10,100,1,2,1,2,4,100,10000,0,2.177469,156
3128,10,100,1,2,1,3,1,100,10000,0,1.730737,144
3129,10,100,1,2,1,3,2,100,10000,0,2.050658,165
3130,10,100,1,2,1,3,3,100,10000,0,1.714171,173
3131,10,100,1,2,1,3,4,100,10000,0,1.982991,162
3132,10,100,1,2,1,4,1,100,10000,0,1.673965,145
3133,10,100,1,2,1,4,2,100,10000,0,1.86785,161
3134,10,100,1,2,1,4,3,100,10000,0,1.837214,156
3135,10,100,1,2,1,4,4,100,10000,0,2.373478,165
3136,10,100,1,2,2,1,1,100,10000,0,1.61959,152
3137,10,100,1,2,2,1,2,100,10000,0,1.542761,164
3138,10,100,1,2,2,1,3,100,10000,0,1.646008,155
3139,10,100,1,2,2,1,4,100,10000,0,2.110085,172
3140,10,100,1,2,2,2,1,100,10000,0,1.575901,168
3141,10,100,1,2,2,2,2,100,10000,0,1.722376,150
3142,10,100,1,2,2,2,3,100,10000,0,1.861023,164
3143,10,100,1,2,2,2,4,100,10000,0,2.274647,184
3144,10,100,1,2,2,3,1,100,10000,0,1.664578,184
3145,10,100,1,2,2,3,2,100,10000,0,1.709981,175
3146,10,100,1,2,2,3,3,100,10000,0,1.494884,178
3147,10,100,1,2,2,3,4,100,10000,0,2.205307,169
3148,10,100,1,2,2,4,1,100,10000,0,1.928919,160
3149,10,100,1,2,2,4,2,100,10000,0,1.896594,160
3150,10,100,1,2,2,4,3,100,10000,0,1.730523,174
3151,10,100,1,2,2,4,4,100,10000,0,2.172272,152
3152,10,100,1,2,3,1,1,100,10000,0,1.674092,166
3153,10,100,1,2,3,1,2,100,10000,0,1.835498,164
3154,10,100,1,2,3,1,3,100,10000,0,1.732164,175
3155,10,100,1,2,3,1,4,100,10000,0,1.921441,172
3156,10,100,1,2,3,2,1,100,10000,0,1.618229,154
3157,10,100,1,2,3,2,2,100,10000,0,1.696474,169
3158,10,100,1,2,3,2,3,100,10000,0,1.681484,170
3159,10,100,1,2,3,2,4,100,10000,0,2.347703,165
3160,10,100,1,2,3,3,1,100,10000,0,1.623113,164
3161,10,100,1,2,3,3,2,100,10000,0,1.884432,193
3162,10,100,1,2,3,3,3,100,10000,0,1.624072,177
3163,10,100,1,2,3,3,4,100,10000,0,2.353552,174
3164,10,100,1,2,3,4,1,100,10000,0,1.784131,159
3165,10,100,1,2,3,4,2,100,10000,0,1.898173,153
3166,10,100,1,2,3,4,3,100,10000,0,1.8442,168
3167,10,100,1,2,3,4,4,100,10000,0,2.411803,181
3168,10,100,1,2,4,1,1,100,10000,0,1.997576,150
3169,10,100,1,2,4,1,2,100,10000,0,1.845408,161
3170,10,100,1,2,4,1,3,100,10000,0,1.562896,168
3171,10,100,1,2,4,1,4,100,10000,0,2.392897,163
3172,10,100,1,2,4,2,1,100,10000,0,1.700411,149
3173,10,100,1,2,4,2,2,100,10000,0,1.903895,169
3174,10,100,1,2,4,2,3,100,10000,0,1.723708,162
3175,10,100,1,2,4,2,4,100,10000,0,2.087752,173
3176,10,100,1,2,4,3,1,100,10000,0,1.701639,184
3177,10,100,1,2,4,3,2,100,10000,0,1.97501,176
3178,10,100,1,2,4,3,3,100,10000,0,1.606278,179
3179,10,100,1,2,4,3,4,100,10000,0,2.273239,184
3180,10,100,1,2,4,4,1,100,10000,0,1.79741,144
3181,10,100,1,2,4,4,2,100,10000,0,1.951001,170
3182,10,100,1,2,4,4,3,100,10000,0,1.947414,174
3183,10,100,1,2,4,4,4,100,10000,0,2.200325,179
3184,10,100,1,3,1,1,1,100,10000,0,1.810345,120
3185,10,100,1,3,1,1,2,100,10000,0,1.740637,138
3186,10,100,1,3,1,1,3,100,10000,0,1.580343,128
3187,10,100,1,3,1,1,4,100,10000,0,2.398462,131
3188,10,100,1,3,1,2,1,100,10000,0,1.602253,133
3189,10,100,1,3,1,2,2,100,10000,0,1.813689,147
3190,10,100,1,3,1,2,3,100,10000,0,1.709212,129
3191,10,100,1,3,1,2,4,100,10000,0,2.329566,148
3192,10,100,1,3,1,3,1,100,10000,0,1.677344,132
3193,10,100,1,3,1,3,2,100,10000,0,1.549152,138
3194,10,100,1,3,1,3,3,100,10000,0,1.455754,149
3195,10,100,1,3,1,3,4,100,10000,0,2.276299,156
3196,10,100,1,3,1,4,1,100,10000,0,1.569082,160
3197,10,100,1,3,1,4,2,100,10000,0,2.017991,155
3198,10,100,1,3,1,4,3,100,10000,0,1.464302,136
3199,10,100,1,3,1,4,4,100,10000,0,2.18736,145
3200,10,100,1,3,2,1,1,100,10000,0,1.792128,136
3201,10,100,1,3,2,1,2,100,10000,0,1.614613,131
3202,10,100,1,3,2,1,3,100,10000,0,1.814877,158
3203,10,100,1,3,2,1,4,100,10000,0,2.449693,164
3204,10,100,1,3,2,2,1,100,10000,0,1.568535,130
3205,10,100,1,3,2,2,2,100,10000,0,1.965706,143
3206,10,100,1,3,2,2,3,100,10000,0,1.6997,150
3207,10,100,1,3,2,2,4,100,10000,0,2.049807,150
3208,10,100,1,3,2,3,1,100,10000,0,1.652343,157
3209,10,100,1,3,2,3,2,100,10000,0,1.719506,168
3210,10,100,1,3,2,3,3,100,10000,0,1.655207,154
3211,10,100,1,3,2,3,4,100,10000,0,1.925101,153
3212,10,100,1,3,2,4,1,100,10000,0,1.563593,150
3213,10,100,1,3,2,4,2,100,10000,0,1.497492,144
3214,10,100,1,3,2,4,3,100,10000,0,1.48782,148
3215,10,100,1,3,2,4,4,100,10000,0,2.111372,166
3216,10,100,1,3,3,1,1,100,10000,0,1.399486,155
3217,10,100,1,3,3,1,2,100,10000,0,1.774222,142
3218,10,100,1,3,3,1,3,100,10000,0,1.401618,144
3219,10,100,1,3,3,1,4,100,10000,0,2.154866,140
3220,10,100,1,3,3,2,1,100,10000,0,1.53089,152
3221,10,100,1,3,3,2,2,100,10000,0,1.649077,147
3222,10,100,1,3,3,2,3,100,10000,0,1.664423,167
3223,10,100,1,3,3,2,4,100,10000,0,2.058137,161
3224,10,100,1,3,3,3,1,100,10000,0,1.875233,160
3225,10,100,1,3,3,3,2,100,10000,0,1.625801,146
3226,10,100,1,3,3,3,3,100,10000,0,1.79147,150
3227,10,100,1,3,3,3,4,100,10000,0,2.061987,172
3228,10,100,1,3,3,4,1,100,10000,0,1.598859,167
3229,10,100,1,3,3,4,2,100,10000,0,1.841917,163
3230,10,100,1,3,3,4,3,100,10000,0,1.807592,153
3231,10,100,1,3,3,4,4,100,10000,0,1.852179,148
3232,10,100,1,3,4,1,1,100,10000,0,1.668109,138
3233,10,100,1,3,4,1,2,100,10000,0,1.976518,138
3234,10,100,1,3,4,1,3,100,10000,0,1.826345,145
3235,10,100,1,3,4,1,4,100,10000,0,2.020357,158
3236,10,100,1,3,4,2,1,100,10000,0,1.504101,141
3237,10,100,1,3,4,2,2,100,10000,0,1.443802,139
3238,10,100,1,3,4,2,3,100,10000,0,1.505758,147
3239,10,100,1,3,4,2,4,100,10000,0,2.076418,152
3240,10,100,1,3,4,3,1,100,10000,0,1.705943,162
3241,10,100,1,3,4,3,2,100,10000,0,1.916832,166
3242,10,100,1,3,4,3,3,100,10000,0,1.579267,159
3243,10,100,1,3,4,3,4,100,10000,0,2.50149,170
3244,10,100,1,3,4,4,1,100,10000,0,1.87654,161
3245,10,100,1,3,4,4,2,100,10000,0,1.658189,145
3246,10,100,1,3,4,4,3,100,10000,0,1.437299,139
3247,10,100,1,3,4,4,4,100,10000,0,2.284715,166
3248,10,100,1,4,1,1,1,100,10000,0,1.542293,160
3249,10,100,1,4,1,1,2,100,10000,0,1.77361,166
3250,10,100,1,4,1,1,3,100,10000,0,1.673004,162
3251,10,100,1,4,1,1,4,100,10000,0,2.15205,171
3252,10,100,1,4,1,2,1,100,10000,0,1.497478,175
3253,10,100,1,4,1,2,2,100,10000,0,1.760373,152
3254,10,100,1,4,1,2,3,100,10000,0,1.708654,163
3255,10,100,1,4,1,2,4,100,10000,0,2.196578,165
3256,10,100,1,4,1,3,1,100,10000,0,1.540694,176
3257,10,100,1,4,1,3,2,100,10000,0,1.649889,167
3258,10,100,1,4,1,3,3,100,10000,0,1.571237,175
3259,10,100,1,4,1,3,4,100,10000,0,2.22708,168
3260,10,100,1,4,1,4,1,100,10000,0,1.613681,171
3261,10,100,1,4,1,4,2,100,10000,0,1.985858,169
3262,10,100,1,4,1,4,3,100,10000,0,1.750191,175
3263,10,100,1,4,1,4,4,100,10000,0,2.088967,166
3264,10,100,1,4,2,1,1,100,10000,0,1.71204,158
3265,10,100,1,4,2,1,2,100,10000,0,1.729456,180
3266,10,100,1,4,2,1,3,100,10000,0,1.806245,195
3267,10,100,1,4,2,1,4,100,10000,0,2.045372,178
3268,10,100,1,4,2,2,1,100,10000,0,1.709174,166
3269,10,100,1,4,2,2,2,100,10000,0,1.935355,158
3270,10,100,1,4,2,2,3,100,10000,0,1.78121,170
3271,10,100,1,4,2,2,4,100,10000,0,2.730509,183
3272,10,100,1,4,2,3,1,100,10000,0,1.768052,194
3273,10,100,1,4,2,3,2,100,10000,0,1.90687,181
3274,10,100,1,4,2,3,3,100,10000,0,1.739496,200
3275,10,100,1,4,2,3,4,100,10000,0,2.534867,188
3276,10,100,1,4,2,4,1,100,10000,0,2.012378,184
3277,10,100,1,4,2,4,2,100,10000,0,1.842431,172
3278,10,100,1,4,2,4,3,100,10000,0,2.051524,205
3279,10,100,1,4,2,4,4,100,10000,0,2.683017,184
3280,10,100,1,4,3,1,1,100,10000,0,1.863201,164
3281,10,100,1,4,3,1,2,100,10000,0,1.889801,169
3282,10,100,1,4,3,1,3,100,10000,0,1.624083,196
3283,10,100,1,4,3,1,4,100,10000,0,2.158969,175
3284,10,100,1,4,3,2,1,100,10000,0,1.593436,189
3285,10,100,1,4,3,2,2,100,10000,0,1.844552,155
3286,10,100,1,4,3,2,3,100,10000,0,1.632576,174
3287,10,100,1,4,3,2,4,100,10000,0,2.368105,182
3288,10,100,1,4,3,3,1,100,10000,0,1.67222,185
3289,10,100,1,4,3,3,2,100,10000,0,1.896237,173
3290,10,100,1,4,3,3,3,100,10000,0,1.693516,197
3291,10,100,1,4,3,3,4,100,10000,0,2.30896,194
3292,10,100,1,4,3,4,1,100,10000,0,1.967675,170
3293,10,100,1,4,3,4,2,100,10000,0,1.964021,176
3294,10,100,1,4,3,4,3,100,10000,0,1.790552,195
3295,10,100,1,4,3,4,4,100,10000,0,2.527884,186
3296,10,100,1,4,4,1,1,100,10000,0,1.567086,158
3297,10,100,1,4,4,1,2,100,10000,0,1.848824,176
3298,10,100,1,4,4,1,3,100,10000,0,1.809728,176
3299,10,100,1,4,4,1,4,100,10000,0,2.417688,173
3300,10,100,1,4,4,2,1,100,10000,0,1.647635,166
3301,10,100,1,4,4,2,2,100,10000,0,1.895978,156
3302,10,100,1,4,4,2,3,100,10000,0,1.729488,174
3303,10,100,1,4,4,2,4,100,10000,0,2.158903,180
3304,10,100,1,4,4,3,1,100,10000,0,1.930038,175
3305,10,100,1,4,4,3,2,100,10000,0,1.680932,180
3306,10,100,1,4,4,3,3,100,10000,0,1.909958,195
3307,10,100,1,4,4,3,4,100,10000,0,2.360442,179
3308,10,100,1,4,4,4,1,100,10000,0,1.73899,179
3309,10,100,1,4,4,4,2,100,10000,0,2.056054,168
3310,10,100,1,4,4,4,3,100,10000,0,1.728603,185
3311,10,100,1,4,4,4,4,100,10000,0,2.20452,173
3312,10,100,2,1,1,1,1,100,10000,0,0.898159,134
3313,10,100,2,1,1,1,2,100,10000,0,0.941865,142
3314,10,100,2,1,1,1,3,100,10000,0,0.871689,143
3315,10,100,2,1,1,1,4,100,10000,0,1.132395,141
3316,10,100,2,1,1,2,1,100,10000,0,0.820834,133
3317,10,100,2,1,1,2,2,100,10000,0,0.892926,149
3318,10,100,2,1,1,2,3,100,10000,0,0.770297,144
3319,10,100,2,1,1,2,4,100,10000,0,0.984845,147
3320,10,100,2,1,1,3,2,100,10000,0,0.916548,134
3321,10,100,2,1,1,3,3,100,10000,0,0.978122,159
3322,10,100,2,1,1,3,4,100,10000,0,1.030249,156
3323,10,100,2,1,1,4,1,100,10000,0,0.827642,146
3324,10,100,2,1,1,4,2,100,10000,0,0.988975,148
3325,10,100,2,1,1,4,3,100,10000,0,0.929385,159
3326,10,100,2,1,1,4,4,100,10000,0,1.174718,152
3327,10,100,2,1,2,1,1,100,10000,0,0.890356,133
3328,10,100,2,1,2,1,2,100,10000,0,0.773942,130
3329,10,100,2,1,2,1,3,100,10000,0,0.838868,150
3330,10,100,2,1,2,1,4,100,10000,0,1.259355,143
3331,10,100,2,1,2,2,1,100,10000,0,0.749786,133
3332,10,100,2,1,2,2,2,100,10000,0,0.940667,149
3333,10,100,2,1,2,2,3,100,10000,0,0.902724,152
3334,10,100,2,1,2,2,4,100,10000,0,1.249276,154
3335,10,100,2,1,2,3,1,100,10000,0,0.885416,137
3336,10,100,2,1,2,3,2,100,10000,0,0.824744,151
3337,10,100,2,1,2,3,3,100,10000,0,0.98765,164
3338,10,100,2,1,2,3,4,100,10000,0,1.310619,165
3339,10,100,2,1,2,4,1,100,10000,0,0.825364,149
3340,10,100,2,1,2,4,2,100,10000,0,0.890373,171
3341,10,100,2,1,2,4,3,100,10000,0,0.900787,167
3342,10,100,2,1,2,4,4,100,10000,0,1.187821,160
3343,10,100,2,1,3,1,1,100,10000,0,0.825353,141
3344,10,100,2,1,3,1,2,100,10000,0,0.764941,133
3345,10,100,2,1,3,1,3,100,10000,0,0.988956,149
3346,10,100,2,1,3,1,4,100,10000,0,0.942335,161
3347,10,100,2,1,3,2,1,100,10000,0,0.994359,153
3348,10,100,2,1,3,2,2,100,10000,0,0.918758,158
3349,10,100,2,1,3,2,3,100,10000,0,0.816873,153
3350,10,100,2,1,3,2,4,100,10000,0,1.091945,160
3351,10,100,2,1,3,3,1,100,10000,0,0.780705,157
3352,10,100,2,1,3,3,2,100,10000,0,1.098426,168
3353,10,100,2,1,3,3,3,100,10000,0,0.941358,179
3354,10,100,2,1,3,3,4,100,10000,0,1.02628,167
3355,10,100,2,1,3,4,1,100,10000,0,0.952023,147
3356,10,100,2,1,3,4,2,100,10000,0,1.062429,151
3357,10,100,2,1,3,4,3,100,10000,0,0.850852,156
3358,10,100,2,1,3,4,4,100,10000,0,1.066534,152
3359,10,100,2,1,4,1,1,100,10000,0,1.028605,149
3360,10,100,2,1,4,1,2,100,10000,0,0.922917,153
3361,10,100,2,1,4,1,3,100,10000,0,0.984096,166
3362,10,100,2,1,4,1,4,100,10000,0,0.997156,153
3363,10,100,2,1,4,2,1,100,10000,0,0.890346,161
3364,10,100,2,1,4,2,2,100,10000,0,0.763418,168
3365,10,100,2,1,4,2,3,100,10000,0,0.775521,172
3366,10,100,2,1,4,2,4,100,10000,0,1.095521,172
3367,10,100,2,1,4,3,1,100,10000,0,0.757941,162
3368,10,100,2,1,4,3,2,100,10000,0,1.082589,182
3369,10,100,2,1,4,3,3,100,10000,0,0.796125,167
3370,10,100,2,1,4,3,4,100,10000,0,0.923075,159
3371,10,100,2,1,4,4,1,100,10000,0,0.982758,167
3372,10,100,2,1,4,4,2,100,10000,0,1.161146,164
3373,10,100,2,1,4,4,3,100,10000,0,0.968592,175
3374,10,100,2,1,4,4,4,100,10000,0,1.065854,168
3375,10,100,2,2,1,1,1,100,10000,0,0.807903,150
3376,10,100,2,2,1,1,2,100,10000,0,0.958614,167
3377,10,100,2,2,1,1,3,100,10000,0,0.924787,160
3378,10,100,2,2,1,1,4,100,10000,0,1.111306,163
3379,10,100,2,2,1,2,1,100,10000,0,0.833823,145
3380,10,100,2,2,1,2,2,100,10000,0,0.967338,162
3381,10,100,2,2,1,2,3,100,10000,0,1.014208,152
3382,10,100,2,2,1,2,4,100,10000,0,1.135838,163
3383,10,100,2,2,1,3,1,100,10000,0,0.938569,164
3384,10,100,2,2,1,3,2,100,10000,0,1.005314,169
3385,10,100,2,2,1,3,3,100,10000,0,0.920639,166
3386,10,100,2,2,1,3,4,100,10000,0,1.238109,165
3387,10,100,2,2,1,4,1,100,10000,0,1.030277,153
3388,10,100,2,2,1,4,2,100,10000,0,0.988886,174
3389,10,100,2,2,1,4,3,100,10000,0,0.966378,172
3390,10,100,2,2,1,4,4,100,10000,0,1.394109,184
3391,10,100,2,2,2,1,1,100,10000,0,0.836692,151
3392,10,100,2,2,2,1,2,100,10000,0,1.036389,170
3393,10,100,2,2,2,1,3,100,10000,0,0.896771,175
3394,10,100,2,2,2,1,4,100,10000,0,1.079807,181
3395,10,100,2,2,2,2,1,100,10000,0,0.892928,170
3396,10,100,2,2,2,2,2,100,10000,0,0.915234,156
3397,10,100,2,2,2,2,3,100,10000,0,0.822706,179
3398,10,100,2,2,2,2,4,100,10000,0,1.149643,180
3399,10,100,2,2,2,3,1,100,10000,0,0.91824,160
3400,10,100,2,2,2,3,2,100,10000,0,0.910909,169
3401,10,100,2,2,2,3,3,100,10000,0,0.860275,184
3402,10,100,2,2,2,3,4,100,10000,0,1.261593,182
3403,10,100,2,2,2,4,1,100,10000,0,0.975628,176
3404,10,100,2,2,2,4,2,100,10000,0,0.977548,186
3405,10,100,2,2,2,4,3,100,10000,0,0.971696,181
3406,10,100,2,2,2,4,4,100,10000,0,1.37959,219
3407,10,100,2,2,3,1,1,100,10000,0,0.963468,173
3408,10,100,2,2,3,1,2,100,10000,0,1.123381,177
3409,10,100,2,2,3,1,3,100,10000,0,0.967491,187
3410,10,100,2,2,3,1,4,100,10000,0,1.216957,169
3411,10,100,2,2,3,2,2,100,10000,0,1.083737,168
3412,10,100,2,2,3,2,3,100,10000,0,0.932314,168
3413,10,100,2,2,3,2,4,100,10000,0,1.170653,167
3414,10,100,2,2,3,3,1,100,10000,0,0.916005,183
3415,10,100,2,2,3,3,2,100,10000,0,0.994345,172
3416,10,100,2,2,3,3,3,100,10000,0,1.058749,205
3417,10,100,2,2,3,3,4,100,10000,0,1.272301,194
3418,10,100,2,2,3,4,1,100,10000,0,0.915594,171
3419,10,100,2,2,3,4,2,100,10000,0,1.078077,180
3420,10,100,2,2,3,4,3,100,10000,0,1.137381,197
3421,10,100,2,2,3,4,4,100,10000,0,1.490786,209
3422,10,100,2,2,4,1,1,100,10000,0,0.806091,178
3423,10,100,2,2,4,1,2,100,10000,0,0.915444,170
3424,10,100,2,2,4,1,3,100,10000,0,0.807128,171
3425,10,100,2,2,4,1,4,100,10000,0,1.032432,168
3426,10,100,2,2,4,2,1,100,10000,0,0.887326,168
3427,10,100,2,2,4,2,2,100,10000,0,1.006061,167
3428,10,100,2,2,4,2,3,100,10000,0,0.963331,173
3429,10,100,2,2,4,2,4,100,10000,0,1.16678,175
3430,10,100,2,2,4,3,1,100,10000,0,0.863561,185
3431,10,100,2,2,4,3,2,100,10000,0,1.026888,176
3432,10,100,2,2,4,3,3,100,10000,0,1.125098,202
3433,10,100,2,2,4,3,4,100,10000,0,1.533591,206
3434,10,100,2,2,4,4,1,100,10000,0,0.915559,178
3435,10,100,2,2,4,4,2,100,10000,0,1.06947,175
3436,10,100,2,2,4,4,3,100,10000,0,1.132364,193
3437,10,100,2,2,4,4,4,100,10000,0,1.499751,206
3438,10,100,2,3,1,1,1,100,10000,0,0.840184,130
3439,10,100,2,3,1,1,2,100,10000,0,0.915632,145
3440,10,100,2,3,1,1,3,100,10000,0,0.904873,156
3441,10,100,2,3,1,1,4,100,10000,0,0.968385,144
3442,10,100,2,3,1,2,1,100,10000,0,0.856029,136
3443,10,100,2,3,1,2,2,100,10000,0,0.95405,140
3444,10,100,2,3,1,2,3,100,10000,0,0.848809,141
3445,10,100,2,3,1,2,4,100,10000,0,1.331749,173
3446,10,100,2,3,1,3,1,100,10000,0,0.894672,154
3447,10,100,2,3,1,3,2,100,10000,0,1.271064,182
3448,10,100,2,3,1,3,3,100,10000,0,1.080016,198
3449,10,100,2,3,1,3,4,100,10000,0,1.358775,183
3450,10,100,2,3,1,4,1,100,10000,0,0.839121,152
3451,10,100,2,3,1,4,2,100,10000,0,1.285796,212
3452,10,100,2,3,1,4,3,100,10000,0,1.115653,203
3453,10,100,2,3,1,4,4,100,10000,0,1.486734,200
3454,10,100,2,3,2,1,1,100,10000,0,0.823422,145
3455,10,100,2,3,2,1,2,100,10000,0,1.061973,155
3456,10,100,2,3,2,1,3,100,10000,0,0.89203,143
3457,10,100,2,3,2,1,4,100,10000,0,1.113025,160
3458,10,100,2,3,2,2,1,100,10000,0,0.819444,138
3459,10,100,2,3,2,2,2,100,10000,0,1.027319,143
3460,10,100,2,3,2,2,3,100,10000,0,1.036385,178
3461,10,100,2,3,2,2,4,100,10000,0,1.358437,191
3462,10,100,2,3,2,3,1,100,10000,0,1.152866,193
3463,10,100,2,3,2,3,2,100,10000,0,1.209151,195
3464,10,100,2,3,2,3,3,100,10000,0,1.104618,207
3465,10,100,2,3,2,3,4,100,10000,0,1.430174,186
3466,10,100,2,3,2,4,1,100,10000,0,1.054104,188
3467,10,100,2,3,2,4,2,100,10000,0,1.188915,189
3468,10,100,2,3,2,4,3,100,10000,0,1.037849,199
3469,10,100,2,3,2,4,4,100,10000,0,1.263979,216
3470,10,100,2,3,3,1,1,100,10000,0,0.914556,157
3471,10,100,2,3,3,1,2,100,10000,0,0.921192,153
3472,10,100,2,3,3,1,3,100,10000,0,0.944547,176
3473,10,100,2,3,3,1,4,100,10000,0,1.254581,171
3474,10,100,2,3,3,2,1,100,10000,0,0.895527,154
3475,10,100,2,3,3,2,2,100,10000,0,0.887862,163
3476,10,100,2,3,3,2,3,100,10000,0,1.061061,193
3477,10,100,2,3,3,2,4,100,10000,0,1.332955,196
3478,10,100,2,3,3,3,1,100,10000,0,1.166167,200
3479,10,100,2,3,3,3,2,100,10000,0,1.16987,191
3480,10,100,2,3,3,3,3,100,10000,0,1.143869,199
3481,10,100,2,3,3,3,4,100,10000,0,1.276532,199
3482,10,100,2,3,3,4,1,100,10000,0,1.129267,210
3483,10,100,2,3,3,4,2,100,10000,0,1.229941,214
3484,10,100,2,3,3,4,3,100,10000,0,1.128877,194
3485,10,100,2,3,3,4,4,100,10000,0,1.317903,189
3486,10,100,2,3,4,1,1,100,10000,0,0.863046,155
3487,10,100,2,3,4,1,2,100,10000,0,0.896632,154
