Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Flow
Throughput,2.22292367813843,catapult,FF,328,catapult_fpga_area
Throughput,2.22292367813843,catapult,DSP,1,catapult_fpga_area
Throughput,2.22292367813843,catapult,BRAM,0,catapult_fpga_area
Throughput,1.66279512534981,catapult,CLB,151,catapult_fpga_area
Throughput,1.66279512534981,catapult,LUT,872,catapult_fpga_area
Throughput,1.66279512534981,catapult,FF,320,catapult_fpga_area
Throughput,1.66279512534981,catapult,DSP,1,catapult_fpga_area
Throughput,1.66279512534981,catapult,BRAM,0,catapult_fpga_area
Throughput,1.65696513579658,catapult,CLB,217,catapult_fpga_area
Throughput,1.65696513579658,catapult,LUT,1264,catapult_fpga_area
Throughput,1.65696513579658,catapult,FF,264,catapult_fpga_area
Throughput,1.65696513579658,catapult,DSP,1,catapult_fpga_area
Throughput,1.65696513579658,catapult,BRAM,0,catapult_fpga_area
Throughput,2.16144246024027,catapult,CLB,188,catapult_fpga_area
Throughput,2.16144246024027,catapult,LUT,1087,catapult_fpga_area
Throughput,2.16144246024027,catapult,FF,233,catapult_fpga_area
Throughput,2.16144246024027,catapult,DSP,1,catapult_fpga_area
Throughput,2.16144246024027,catapult,BRAM,0,catapult_fpga_area
Throughput,2.61089788778361,catapult,CLB,173,catapult_fpga_area
Throughput,2.61089788778361,catapult,LUT,1066,catapult_fpga_area
Throughput,2.61089788778361,catapult,FF,232,catapult_fpga_area
Throughput,2.61089788778361,catapult,DSP,1,catapult_fpga_area
Throughput,2.61089788778361,catapult,BRAM,0,catapult_fpga_area
Throughput,2.17361535267996,catapult,CLB,199,catapult_fpga_area
Throughput,2.17361535267996,catapult,LUT,1158,catapult_fpga_area
Throughput,2.17361535267996,catapult,FF,237,catapult_fpga_area
Throughput,2.17361535267996,catapult,DSP,1,catapult_fpga_area
Throughput,2.17361535267996,catapult,BRAM,0,catapult_fpga_area
Throughput,2.31267879897965,catapult,CLB,195,catapult_fpga_area
Throughput,2.31267879897965,catapult,LUT,1107,catapult_fpga_area
Throughput,2.31267879897965,catapult,FF,232,catapult_fpga_area
Throughput,2.31267879897965,catapult,DSP,1,catapult_fpga_area
Throughput,2.31267879897965,catapult,BRAM,0,catapult_fpga_area
Throughput,1.74444568493915,catapult,CLB,280,catapult_fpga_area
Throughput,1.74444568493915,catapult,LUT,1670,catapult_fpga_area
Throughput,1.74444568493915,catapult,FF,437,catapult_fpga_area
Throughput,1.74444568493915,catapult,DSP,1,catapult_fpga_area
Throughput,1.74444568493915,catapult,BRAM,0,catapult_fpga_area
Throughput,1.79761384737899,catapult,CLB,308,catapult_fpga_area
Throughput,1.79761384737899,catapult,LUT,1949,catapult_fpga_area
Throughput,1.79761384737899,catapult,FF,269,catapult_fpga_area
Throughput,1.79761384737899,catapult,DSP,1,catapult_fpga_area
Throughput,1.79761384737899,catapult,BRAM,0,catapult_fpga_area
Throughput,2.013020214749,catapult,CLB,297,catapult_fpga_area
Throughput,2.013020214749,catapult,LUT,1829,catapult_fpga_area
Throughput,2.013020214749,catapult,FF,224,catapult_fpga_area
Throughput,2.013020214749,catapult,DSP,1,catapult_fpga_area
Throughput,2.013020214749,catapult,BRAM,0,catapult_fpga_area
Throughput,2.15389121987783,catapult,CLB,279,catapult_fpga_area
Throughput,2.15389121987783,catapult,LUT,1748,catapult_fpga_area
Throughput,2.15389121987783,catapult,FF,223,catapult_fpga_area
Throughput,2.15389121987783,catapult,DSP,1,catapult_fpga_area
Throughput,2.15389121987783,catapult,BRAM,0,catapult_fpga_area
Throughput,2.12300702715326,catapult,CLB,276,catapult_fpga_area
Throughput,2.12300702715326,catapult,LUT,1695,catapult_fpga_area
Throughput,2.12300702715326,catapult,FF,220,catapult_fpga_area
Throughput,2.12300702715326,catapult,DSP,1,catapult_fpga_area
Throughput,2.12300702715326,catapult,BRAM,0,catapult_fpga_area
Throughput,2.17815571199554,catapult,CLB,287,catapult_fpga_area
Throughput,2.17815571199554,catapult,LUT,1776,catapult_fpga_area
Throughput,2.17815571199554,catapult,FF,223,catapult_fpga_area
Throughput,2.17815571199554,catapult,DSP,1,catapult_fpga_area
Throughput,2.17815571199554,catapult,BRAM,0,catapult_fpga_area
Throughput,1.58476345028359,catapult,CLB,148,catapult_fpga_area
Throughput,1.58476345028359,catapult,LUT,1010,catapult_fpga_area
Throughput,1.58476345028359,catapult,FF,255,catapult_fpga_area
Throughput,1.58476345028359,catapult,DSP,1,catapult_fpga_area
Throughput,1.58476345028359,catapult,BRAM,0,catapult_fpga_area
Throughput,1.83829949943105,catapult,CLB,153,catapult_fpga_area
Throughput,1.83829949943105,catapult,LUT,975,catapult_fpga_area
Throughput,1.83829949943105,catapult,FF,311,catapult_fpga_area
Throughput,1.83829949943105,catapult,DSP,1,catapult_fpga_area
Throughput,1.83829949943105,catapult,BRAM,0,catapult_fpga_area
Throughput,2.03013120737993,catapult,CLB,151,catapult_fpga_area
Throughput,2.03013120737993,catapult,LUT,964,catapult_fpga_area
Throughput,2.03013120737993,catapult,FF,239,catapult_fpga_area
Throughput,2.03013120737993,catapult,DSP,1,catapult_fpga_area
Throughput,2.03013120737993,catapult,BRAM,0,catapult_fpga_area
Throughput,2.18409758548012,catapult,CLB,159,catapult_fpga_area
Throughput,2.18409758548012,catapult,LUT,935,catapult_fpga_area
Throughput,2.18409758548012,catapult,FF,246,catapult_fpga_area
Throughput,2.18409758548012,catapult,DSP,1,catapult_fpga_area
Throughput,2.18409758548012,catapult,BRAM,0,catapult_fpga_area
Throughput,2.052633631581,catapult,CLB,155,catapult_fpga_area
Throughput,2.052633631581,catapult,LUT,936,catapult_fpga_area
Throughput,2.052633631581,catapult,FF,247,catapult_fpga_area
Throughput,2.052633631581,catapult,DSP,1,catapult_fpga_area
Throughput,2.052633631581,catapult,BRAM,0,catapult_fpga_area
Throughput,2.1947247595679,catapult,CLB,145,catapult_fpga_area
Throughput,2.1947247595679,catapult,LUT,907,catapult_fpga_area
Throughput,2.1947247595679,catapult,FF,248,catapult_fpga_area
Throughput,2.1947247595679,catapult,DSP,1,catapult_fpga_area
Throughput,2.1947247595679,catapult,BRAM,0,catapult_fpga_area
Throughput,1.61279137092105,catapult,CLB,218,catapult_fpga_area
Throughput,1.61279137092105,catapult,LUT,1321,catapult_fpga_area
Throughput,1.61279137092105,catapult,FF,307,catapult_fpga_area
Throughput,1.61279137092105,catapult,DSP,1,catapult_fpga_area
Throughput,1.61279137092105,catapult,BRAM,0,catapult_fpga_area
Throughput,1.77840693863251,catapult,CLB,209,catapult_fpga_area
Throughput,1.77840693863251,catapult,LUT,1316,catapult_fpga_area
Throughput,1.77840693863251,catapult,FF,338,catapult_fpga_area
Throughput,1.77840693863251,catapult,DSP,1,catapult_fpga_area
Throughput,1.77840693863251,catapult,BRAM,0,catapult_fpga_area
Throughput,1.99866888652158,catapult,CLB,172,catapult_fpga_area
Throughput,1.99866888652158,catapult,LUT,1025,catapult_fpga_area
Throughput,1.99866888652158,catapult,FF,257,catapult_fpga_area
Throughput,1.99866888652158,catapult,DSP,1,catapult_fpga_area
Throughput,1.99866888652158,catapult,BRAM,0,catapult_fpga_area
Throughput,2.1305017544682,catapult,CLB,180,catapult_fpga_area
Throughput,2.1305017544682,catapult,LUT,1040,catapult_fpga_area
Throughput,2.1305017544682,catapult,FF,259,catapult_fpga_area
Throughput,2.1305017544682,catapult,DSP,1,catapult_fpga_area
Throughput,2.1305017544682,catapult,BRAM,0,catapult_fpga_area
Throughput,2.28727747649251,catapult,CLB,164,catapult_fpga_area
Throughput,2.28727747649251,catapult,LUT,992,catapult_fpga_area
Throughput,2.28727747649251,catapult,FF,260,catapult_fpga_area
Throughput,2.28727747649251,catapult,DSP,1,catapult_fpga_area
Throughput,2.28727747649251,catapult,BRAM,0,catapult_fpga_area
Throughput,2.14339758524828,catapult,CLB,169,catapult_fpga_area
Throughput,2.14339758524828,catapult,LUT,998,catapult_fpga_area
Throughput,2.14339758524828,catapult,FF,261,catapult_fpga_area
Throughput,2.14339758524828,catapult,DSP,1,catapult_fpga_area
Throughput,2.14339758524828,catapult,BRAM,0,catapult_fpga_area
Throughput,1.49441983633114,catapult,CLB,173,catapult_fpga_area
Throughput,1.49441983633114,catapult,LUT,1083,catapult_fpga_area
Throughput,1.49441983633114,catapult,FF,311,catapult_fpga_area
Throughput,1.49441983633114,catapult,DSP,1,catapult_fpga_area
Throughput,1.49441983633114,catapult,BRAM,0,catapult_fpga_area
Throughput,1.7898661359117,catapult,CLB,185,catapult_fpga_area
Throughput,1.7898661359117,catapult,LUT,1173,catapult_fpga_area
Throughput,1.7898661359117,catapult,FF,343,catapult_fpga_area
Throughput,1.7898661359117,catapult,DSP,1,catapult_fpga_area
Throughput,1.7898661359117,catapult,BRAM,0,catapult_fpga_area
Throughput,2.05464112610771,catapult,CLB,160,catapult_fpga_area
Throughput,2.05464112610771,catapult,LUT,1044,catapult_fpga_area
Throughput,2.05464112610771,catapult,FF,283,catapult_fpga_area
Throughput,2.05464112610771,catapult,DSP,1,catapult_fpga_area
Throughput,2.05464112610771,catapult,BRAM,0,catapult_fpga_area
Throughput,2.05301289908004,catapult,CLB,166,catapult_fpga_area
Throughput,2.05301289908004,catapult,LUT,1066,catapult_fpga_area
Throughput,2.05301289908004,catapult,FF,283,catapult_fpga_area
Throughput,2.05301289908004,catapult,DSP,1,catapult_fpga_area
Throughput,2.05301289908004,catapult,BRAM,0,catapult_fpga_area
Throughput,2.08709880743174,catapult,CLB,170,catapult_fpga_area
Throughput,2.08709880743174,catapult,LUT,1053,catapult_fpga_area
Throughput,2.08709880743174,catapult,FF,284,catapult_fpga_area
Throughput,2.08709880743174,catapult,DSP,1,catapult_fpga_area
Throughput,2.08709880743174,catapult,BRAM,0,catapult_fpga_area
Throughput,2.1851284527761,catapult,CLB,162,catapult_fpga_area
Throughput,2.1851284527761,catapult,LUT,957,catapult_fpga_area
Throughput,2.1851284527761,catapult,FF,284,catapult_fpga_area
Throughput,2.1851284527761,catapult,DSP,1,catapult_fpga_area
Throughput,2.1851284527761,catapult,BRAM,0,catapult_fpga_area
Throughput,1.42732557724615,catapult,CLB,319,catapult_fpga_area
Throughput,1.42732557724615,catapult,LUT,2080,catapult_fpga_area
Throughput,1.42732557724615,catapult,FF,323,catapult_fpga_area
Throughput,1.42732557724615,catapult,DSP,1,catapult_fpga_area
Throughput,1.42732557724615,catapult,BRAM,0,catapult_fpga_area
Throughput,1.63664246072467,catapult,CLB,296,catapult_fpga_area
Throughput,1.63664246072467,catapult,LUT,1837,catapult_fpga_area
Throughput,1.63664246072467,catapult,FF,298,catapult_fpga_area
Throughput,1.63664246072467,catapult,DSP,1,catapult_fpga_area
Throughput,1.63664246072467,catapult,BRAM,0,catapult_fpga_area
Throughput,2.14812618952488,catapult,CLB,239,catapult_fpga_area
Throughput,2.14812618952488,catapult,LUT,1462,catapult_fpga_area
Throughput,2.14812618952488,catapult,FF,237,catapult_fpga_area
Throughput,2.14812618952488,catapult,DSP,1,catapult_fpga_area
Throughput,2.14812618952488,catapult,BRAM,0,catapult_fpga_area
Throughput,2.15033416192876,catapult,CLB,236,catapult_fpga_area
Throughput,2.15033416192876,catapult,LUT,1481,catapult_fpga_area
Throughput,2.15033416192876,catapult,FF,241,catapult_fpga_area
Throughput,2.15033416192876,catapult,DSP,1,catapult_fpga_area
Throughput,2.15033416192876,catapult,BRAM,0,catapult_fpga_area
Throughput,2.01196718079135,catapult,CLB,232,catapult_fpga_area
Throughput,2.01196718079135,catapult,LUT,1446,catapult_fpga_area
Throughput,2.01196718079135,catapult,FF,243,catapult_fpga_area
Throughput,2.01196718079135,catapult,DSP,1,catapult_fpga_area
Throughput,2.01196718079135,catapult,BRAM,0,catapult_fpga_area
Throughput,2.2714934387912,catapult,CLB,227,catapult_fpga_area
Throughput,2.2714934387912,catapult,LUT,1476,catapult_fpga_area
Throughput,2.2714934387912,catapult,FF,244,catapult_fpga_area
Throughput,2.2714934387912,catapult,DSP,1,catapult_fpga_area
Throughput,2.2714934387912,catapult,BRAM,0,catapult_fpga_area
Throughput,1.4867522936871,catapult,CLB,207,catapult_fpga_area
Throughput,1.4867522936871,catapult,LUT,1374,catapult_fpga_area
Throughput,1.4867522936871,catapult,FF,345,catapult_fpga_area
Throughput,1.4867522936871,catapult,DSP,1,catapult_fpga_area
Throughput,1.4867522936871,catapult,BRAM,0,catapult_fpga_area
Throughput,1.78421681802773,catapult,CLB,236,catapult_fpga_area
Throughput,1.78421681802773,catapult,LUT,1460,catapult_fpga_area
Throughput,1.78421681802773,catapult,FF,375,catapult_fpga_area
Throughput,1.78421681802773,catapult,DSP,1,catapult_fpga_area
Throughput,1.78421681802773,catapult,BRAM,0,catapult_fpga_area
Throughput,1.78310649246905,catapult,CLB,248,catapult_fpga_area
Throughput,1.78310649246905,catapult,LUT,1405,catapult_fpga_area
Throughput,1.78310649246905,catapult,FF,313,catapult_fpga_area
Throughput,1.78310649246905,catapult,DSP,1,catapult_fpga_area
Throughput,1.78310649246905,catapult,BRAM,0,catapult_fpga_area
Throughput,2.000012000072,catapult,CLB,235,catapult_fpga_area
Throughput,2.000012000072,catapult,LUT,1381,catapult_fpga_area
Throughput,2.000012000072,catapult,FF,317,catapult_fpga_area
Throughput,2.000012000072,catapult,DSP,1,catapult_fpga_area
Throughput,2.000012000072,catapult,BRAM,0,catapult_fpga_area
Throughput,2.07235417361769,catapult,CLB,223,catapult_fpga_area
Throughput,2.07235417361769,catapult,LUT,1343,catapult_fpga_area
Throughput,2.07235417361769,catapult,FF,319,catapult_fpga_area
Throughput,2.07235417361769,catapult,DSP,1,catapult_fpga_area
Throughput,2.07235417361769,catapult,BRAM,0,catapult_fpga_area
Throughput,2.01697079224596,catapult,CLB,204,catapult_fpga_area
Throughput,2.01697079224596,catapult,LUT,1257,catapult_fpga_area
Throughput,2.01697079224596,catapult,FF,320,catapult_fpga_area
Throughput,2.01697079224596,catapult,DSP,1,catapult_fpga_area
Throughput,2.01697079224596,catapult,BRAM,0,catapult_fpga_area
Throughput,1.59606219535163,catapult,CLB,251,catapult_fpga_area
Throughput,1.59606219535163,catapult,LUT,1524,catapult_fpga_area
Throughput,1.59606219535163,catapult,FF,369,catapult_fpga_area
Throughput,1.59606219535163,catapult,DSP,1,catapult_fpga_area
Throughput,1.59606219535163,catapult,BRAM,0,catapult_fpga_area
Throughput,1.60753612937451,catapult,CLB,282,catapult_fpga_area
Throughput,1.60753612937451,catapult,LUT,1768,catapult_fpga_area
Throughput,1.60753612937451,catapult,FF,409,catapult_fpga_area
Throughput,1.60753612937451,catapult,DSP,1,catapult_fpga_area
Throughput,1.60753612937451,catapult,BRAM,0,catapult_fpga_area
Throughput,1.80104244336622,catapult,CLB,206,catapult_fpga_area
Throughput,1.80104244336622,catapult,LUT,1345,catapult_fpga_area
Throughput,1.80104244336622,catapult,FF,328,catapult_fpga_area
Throughput,1.80104244336622,catapult,DSP,1,catapult_fpga_area
Throughput,1.80104244336622,catapult,BRAM,0,catapult_fpga_area
Throughput,1.92891932294932,catapult,CLB,227,catapult_fpga_area
Throughput,1.92891932294932,catapult,LUT,1376,catapult_fpga_area
Throughput,1.92891932294932,catapult,FF,332,catapult_fpga_area
Throughput,1.92891932294932,catapult,DSP,1,catapult_fpga_area
Throughput,1.92891932294932,catapult,BRAM,0,catapult_fpga_area
Throughput,2.07580421844933,catapult,CLB,216,catapult_fpga_area
Throughput,2.07580421844933,catapult,LUT,1371,catapult_fpga_area
Throughput,2.07580421844933,catapult,FF,334,catapult_fpga_area
Throughput,2.07580421844933,catapult,DSP,1,catapult_fpga_area
Throughput,2.07580421844933,catapult,BRAM,0,catapult_fpga_area
Throughput,1.98811109564802,catapult,CLB,219,catapult_fpga_area
Throughput,1.98811109564802,catapult,LUT,1367,catapult_fpga_area
Throughput,1.98811109564802,catapult,FF,335,catapult_fpga_area
Throughput,1.98811109564802,catapult,DSP,1,catapult_fpga_area
Throughput,1.98811109564802,catapult,BRAM,0,catapult_fpga_area
Throughput,1.41273467288835,catapult,CLB,196,catapult_fpga_area
Throughput,1.41273467288835,catapult,LUT,1267,catapult_fpga_area
Throughput,1.41273467288835,catapult,FF,379,catapult_fpga_area
Throughput,1.41273467288835,catapult,DSP,1,catapult_fpga_area
Throughput,1.41273467288835,catapult,BRAM,0,catapult_fpga_area
Throughput,1.86423173146115,catapult,CLB,267,catapult_fpga_area
Throughput,1.86423173146115,catapult,LUT,1612,catapult_fpga_area
Throughput,1.86423173146115,catapult,FF,295,catapult_fpga_area
Throughput,1.86423173146115,catapult,DSP,1,catapult_fpga_area
Throughput,1.86423173146115,catapult,BRAM,0,catapult_fpga_area
Throughput,1.9323410118124,catapult,CLB,242,catapult_fpga_area
Throughput,1.9323410118124,catapult,LUT,1448,catapult_fpga_area
Throughput,1.9323410118124,catapult,FF,233,catapult_fpga_area
Throughput,1.9323410118124,catapult,DSP,1,catapult_fpga_area
Throughput,1.9323410118124,catapult,BRAM,0,catapult_fpga_area
Throughput,2.01918223119637,catapult,CLB,240,catapult_fpga_area
Throughput,2.01918223119637,catapult,LUT,1478,catapult_fpga_area
Throughput,2.01918223119637,catapult,FF,237,catapult_fpga_area
Throughput,2.01918223119637,catapult,DSP,1,catapult_fpga_area
Throughput,2.01918223119637,catapult,BRAM,0,catapult_fpga_area
Throughput,2.12283126251144,catapult,CLB,235,catapult_fpga_area
Throughput,2.12283126251144,catapult,LUT,1422,catapult_fpga_area
Throughput,2.12283126251144,catapult,FF,239,catapult_fpga_area
Throughput,2.12283126251144,catapult,DSP,1,catapult_fpga_area
Throughput,2.12283126251144,catapult,BRAM,0,catapult_fpga_area
Throughput,2.113222220109,catapult,CLB,232,catapult_fpga_area
Throughput,2.113222220109,catapult,LUT,1407,catapult_fpga_area
Throughput,2.113222220109,catapult,FF,240,catapult_fpga_area
Throughput,2.113222220109,catapult,DSP,1,catapult_fpga_area
Throughput,2.113222220109,catapult,BRAM,0,catapult_fpga_area
Throughput,1.46279883151629,catapult,CLB,456,catapult_fpga_area
Throughput,1.46279883151629,catapult,LUT,2907,catapult_fpga_area
Throughput,1.46279883151629,catapult,FF,316,catapult_fpga_area
Throughput,1.46279883151629,catapult,DSP,1,catapult_fpga_area
Throughput,1.46279883151629,catapult,BRAM,0,catapult_fpga_area
Throughput,1.66963862341635,catapult,CLB,423,catapult_fpga_area
Throughput,1.66963862341635,catapult,LUT,2635,catapult_fpga_area
Throughput,1.66963862341635,catapult,FF,307,catapult_fpga_area
Throughput,1.66963862341635,catapult,DSP,1,catapult_fpga_area
Throughput,1.66963862341635,catapult,BRAM,0,catapult_fpga_area
Throughput,1.8174449268751,catapult,CLB,347,catapult_fpga_area
Throughput,1.8174449268751,catapult,LUT,2149,catapult_fpga_area
Throughput,1.8174449268751,catapult,FF,240,catapult_fpga_area
Throughput,1.8174449268751,catapult,DSP,1,catapult_fpga_area
Throughput,1.8174449268751,catapult,BRAM,0,catapult_fpga_area
Throughput,1.99741933422019,catapult,CLB,369,catapult_fpga_area
Throughput,1.99741933422019,catapult,LUT,2288,catapult_fpga_area
Throughput,1.99741933422019,catapult,FF,244,catapult_fpga_area
Throughput,1.99741933422019,catapult,DSP,1,catapult_fpga_area
Throughput,1.99741933422019,catapult,BRAM,0,catapult_fpga_area
Throughput,1.99997200039199,catapult,CLB,363,catapult_fpga_area
Throughput,1.99997200039199,catapult,LUT,2252,catapult_fpga_area
Throughput,1.99997200039199,catapult,FF,244,catapult_fpga_area
Throughput,1.99997200039199,catapult,DSP,1,catapult_fpga_area
Throughput,1.99997200039199,catapult,BRAM,0,catapult_fpga_area
Throughput,2.14573395902936,catapult,CLB,345,catapult_fpga_area
Throughput,2.14573395902936,catapult,LUT,2155,catapult_fpga_area
Throughput,2.14573395902936,catapult,FF,247,catapult_fpga_area
Throughput,2.14573395902936,catapult,DSP,1,catapult_fpga_area
Throughput,2.14573395902936,catapult,BRAM,0,catapult_fpga_area
Throughput,1.53931645113671,catapult,CLB,216,catapult_fpga_area
Throughput,1.53931645113671,catapult,LUT,1269,catapult_fpga_area
Throughput,1.53931645113671,catapult,FF,273,catapult_fpga_area
Throughput,1.53931645113671,catapult,DSP,1,catapult_fpga_area
Throughput,1.53931645113671,catapult,BRAM,0,catapult_fpga_area
Throughput,1.79664171730202,catapult,CLB,243,catapult_fpga_area
Throughput,1.79664171730202,catapult,LUT,1440,catapult_fpga_area
Throughput,1.79664171730202,catapult,FF,309,catapult_fpga_area
Throughput,1.79664171730202,catapult,DSP,1,catapult_fpga_area
Throughput,1.79664171730202,catapult,BRAM,0,catapult_fpga_area
Throughput,1.8702775491883,catapult,CLB,237,catapult_fpga_area
Throughput,1.8702775491883,catapult,LUT,1238,catapult_fpga_area
Throughput,1.8702775491883,catapult,FF,261,catapult_fpga_area
Throughput,1.8702775491883,catapult,DSP,1,catapult_fpga_area
Throughput,1.8702775491883,catapult,BRAM,0,catapult_fpga_area
Throughput,1.95434264707894,catapult,CLB,222,catapult_fpga_area
Throughput,1.95434264707894,catapult,LUT,1247,catapult_fpga_area
Throughput,1.95434264707894,catapult,FF,264,catapult_fpga_area
Throughput,1.95434264707894,catapult,DSP,1,catapult_fpga_area
Throughput,1.95434264707894,catapult,BRAM,0,catapult_fpga_area
Throughput,2.27951920380953,catapult,CLB,237,catapult_fpga_area
Throughput,2.27951920380953,catapult,LUT,1215,catapult_fpga_area
Throughput,2.27951920380953,catapult,FF,267,catapult_fpga_area
Throughput,2.27951920380953,catapult,DSP,1,catapult_fpga_area
Throughput,2.27951920380953,catapult,BRAM,0,catapult_fpga_area
Throughput,2.11603936679638,catapult,CLB,197,catapult_fpga_area
Throughput,2.11603936679638,catapult,LUT,1187,catapult_fpga_area
Throughput,2.11603936679638,catapult,FF,268,catapult_fpga_area
Throughput,2.11603936679638,catapult,DSP,1,catapult_fpga_area
Throughput,2.11603936679638,catapult,BRAM,0,catapult_fpga_area
Throughput,1.56799287504038,catapult,CLB,263,catapult_fpga_area
Throughput,1.56799287504038,catapult,LUT,1632,catapult_fpga_area
Throughput,1.56799287504038,catapult,FF,328,catapult_fpga_area
Throughput,1.56799287504038,catapult,DSP,1,catapult_fpga_area
Throughput,1.56799287504038,catapult,BRAM,0,catapult_fpga_area
Throughput,1.69084576104968,catapult,CLB,299,catapult_fpga_area
Throughput,1.69084576104968,catapult,LUT,1823,catapult_fpga_area
Throughput,1.69084576104968,catapult,FF,325,catapult_fpga_area
Throughput,1.69084576104968,catapult,DSP,1,catapult_fpga_area
Throughput,1.69084576104968,catapult,BRAM,0,catapult_fpga_area
Throughput,2.06700827423412,catapult,CLB,239,catapult_fpga_area
Throughput,2.06700827423412,catapult,LUT,1350,catapult_fpga_area
Throughput,2.06700827423412,catapult,FF,277,catapult_fpga_area
Throughput,2.06700827423412,catapult,DSP,1,catapult_fpga_area
Throughput,2.06700827423412,catapult,BRAM,0,catapult_fpga_area
Throughput,2.20142123755096,catapult,CLB,284,catapult_fpga_area
Throughput,2.20142123755096,catapult,LUT,1318,catapult_fpga_area
Throughput,2.20142123755096,catapult,FF,279,catapult_fpga_area
Throughput,2.20142123755096,catapult,DSP,1,catapult_fpga_area
Throughput,2.20142123755096,catapult,BRAM,0,catapult_fpga_area
Throughput,2.14583986026291,catapult,CLB,223,catapult_fpga_area
Throughput,2.14583986026291,catapult,LUT,1322,catapult_fpga_area
Throughput,2.14583986026291,catapult,FF,281,catapult_fpga_area
Throughput,2.14583986026291,catapult,DSP,1,catapult_fpga_area
Throughput,2.14583986026291,catapult,BRAM,0,catapult_fpga_area
Throughput,2.18817423118498,catapult,CLB,215,catapult_fpga_area
Throughput,2.18817423118498,catapult,LUT,1370,catapult_fpga_area
Throughput,2.18817423118498,catapult,FF,282,catapult_fpga_area
Throughput,2.18817423118498,catapult,DSP,1,catapult_fpga_area
Throughput,2.18817423118498,catapult,BRAM,0,catapult_fpga_area
Throughput,1.5397999799826,catapult,CLB,213,catapult_fpga_area
Throughput,1.5397999799826,catapult,LUT,1351,catapult_fpga_area
Throughput,1.5397999799826,catapult,FF,329,catapult_fpga_area
Throughput,1.5397999799826,catapult,DSP,1,catapult_fpga_area
Throughput,1.5397999799826,catapult,BRAM,0,catapult_fpga_area
Throughput,1.72924516719207,catapult,CLB,276,catapult_fpga_area
Throughput,1.72924516719207,catapult,LUT,1665,catapult_fpga_area
Throughput,1.72924516719207,catapult,FF,337,catapult_fpga_area
Throughput,1.72924516719207,catapult,DSP,1,catapult_fpga_area
Throughput,1.72924516719207,catapult,BRAM,0,catapult_fpga_area
Throughput,1.96630152447357,catapult,CLB,236,catapult_fpga_area
Throughput,1.96630152447357,catapult,LUT,1426,catapult_fpga_area
Throughput,1.96630152447357,catapult,FF,297,catapult_fpga_area
Throughput,1.96630152447357,catapult,DSP,1,catapult_fpga_area
Throughput,1.96630152447357,catapult,BRAM,0,catapult_fpga_area
Throughput,2.10379714346424,catapult,CLB,220,catapult_fpga_area
Throughput,2.10379714346424,catapult,LUT,1331,catapult_fpga_area
Throughput,2.10379714346424,catapult,FF,300,catapult_fpga_area
Throughput,2.10379714346424,catapult,DSP,1,catapult_fpga_area
Throughput,2.10379714346424,catapult,BRAM,0,catapult_fpga_area
Throughput,2.14602866665093,catapult,CLB,210,catapult_fpga_area
Throughput,2.14602866665093,catapult,LUT,1324,catapult_fpga_area
Throughput,2.14602866665093,catapult,FF,302,catapult_fpga_area
Throughput,2.14602866665093,catapult,DSP,1,catapult_fpga_area
Throughput,2.14602866665093,catapult,BRAM,0,catapult_fpga_area
Throughput,2.10814354771045,catapult,CLB,221,catapult_fpga_area
Throughput,2.10814354771045,catapult,LUT,1330,catapult_fpga_area
Throughput,2.10814354771045,catapult,FF,303,catapult_fpga_area
Throughput,2.10814354771045,catapult,DSP,1,catapult_fpga_area
Throughput,2.10814354771045,catapult,BRAM,0,catapult_fpga_area
Throughput,1.4370706751358,catapult,CLB,399,catapult_fpga_area
Throughput,1.4370706751358,catapult,LUT,2591,catapult_fpga_area
Throughput,1.4370706751358,catapult,FF,365,catapult_fpga_area
Throughput,1.4370706751358,catapult,DSP,1,catapult_fpga_area
Throughput,1.4370706751358,catapult,BRAM,0,catapult_fpga_area
Throughput,1.82392219877469,catapult,CLB,360,catapult_fpga_area
Throughput,1.82392219877469,catapult,LUT,2345,catapult_fpga_area
Throughput,1.82392219877469,catapult,FF,298,catapult_fpga_area
Throughput,1.82392219877469,catapult,DSP,1,catapult_fpga_area
Throughput,1.82392219877469,catapult,BRAM,0,catapult_fpga_area
Throughput,1.81876713051291,catapult,CLB,346,catapult_fpga_area
Throughput,1.81876713051291,catapult,LUT,2081,catapult_fpga_area
Throughput,1.81876713051291,catapult,FF,258,catapult_fpga_area
Throughput,1.81876713051291,catapult,DSP,1,catapult_fpga_area
Throughput,1.81876713051291,catapult,BRAM,0,catapult_fpga_area
Throughput,1.94307188005806,catapult,CLB,337,catapult_fpga_area
Throughput,1.94307188005806,catapult,LUT,1866,catapult_fpga_area
Throughput,1.94307188005806,catapult,FF,261,catapult_fpga_area
Throughput,1.94307188005806,catapult,DSP,1,catapult_fpga_area
Throughput,1.94307188005806,catapult,BRAM,0,catapult_fpga_area
Throughput,2.03221879680454,catapult,CLB,330,catapult_fpga_area
Throughput,2.03221879680454,catapult,LUT,1883,catapult_fpga_area
Throughput,2.03221879680454,catapult,FF,263,catapult_fpga_area
Throughput,2.03221879680454,catapult,DSP,1,catapult_fpga_area
Throughput,2.03221879680454,catapult,BRAM,0,catapult_fpga_area
Throughput,1.97082003850982,catapult,CLB,355,catapult_fpga_area
Throughput,1.97082003850982,catapult,LUT,1992,catapult_fpga_area
Throughput,1.97082003850982,catapult,FF,264,catapult_fpga_area
