Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Paramter3,FF_Value,Flow
Throughput,1.79052311923452,catapult,FF,559,FF,559,catapult_fpga_latency
Throughput,1.79052311923452,catapult,DSP,1,FF,559,catapult_fpga_latency
Throughput,1.79052311923452,catapult,BRAM,0,FF,559,catapult_fpga_latency
Throughput,2.26073510062532,catapult,CLB,1096,FF,479,catapult_fpga_latency
Throughput,2.26073510062532,catapult,LUT,7095,FF,479,catapult_fpga_latency
Throughput,2.26073510062532,catapult,FF,479,FF,479,catapult_fpga_latency
Throughput,2.26073510062532,catapult,DSP,1,FF,479,catapult_fpga_latency
Throughput,2.26073510062532,catapult,BRAM,0,FF,479,catapult_fpga_latency
Throughput,2.61647910872256,catapult,CLB,1257,FF,388,catapult_fpga_latency
Throughput,2.61647910872256,catapult,LUT,8356,FF,388,catapult_fpga_latency
Throughput,2.61647910872256,catapult,FF,388,FF,388,catapult_fpga_latency
Throughput,2.61647910872256,catapult,DSP,1,FF,388,catapult_fpga_latency
Throughput,2.61647910872256,catapult,BRAM,0,FF,388,catapult_fpga_latency
Throughput,2.83304577918675,catapult,CLB,1118,FF,353,catapult_fpga_latency
Throughput,2.83304577918675,catapult,LUT,7570,FF,353,catapult_fpga_latency
Throughput,2.83304577918675,catapult,FF,353,FF,353,catapult_fpga_latency
Throughput,2.83304577918675,catapult,DSP,1,FF,353,catapult_fpga_latency
Throughput,2.83304577918675,catapult,BRAM,0,FF,353,catapult_fpga_latency
Throughput,2.9434533183021,catapult,CLB,1217,FF,389,catapult_fpga_latency
Throughput,2.9434533183021,catapult,LUT,8103,FF,389,catapult_fpga_latency
Throughput,2.9434533183021,catapult,FF,389,FF,389,catapult_fpga_latency
Throughput,2.9434533183021,catapult,DSP,1,FF,389,catapult_fpga_latency
Throughput,2.9434533183021,catapult,BRAM,0,FF,389,catapult_fpga_latency
Throughput,2.97987097158693,catapult,CLB,1317,FF,387,catapult_fpga_latency
Throughput,2.97987097158693,catapult,LUT,8298,FF,387,catapult_fpga_latency
Throughput,2.97987097158693,catapult,FF,387,FF,387,catapult_fpga_latency
Throughput,2.97987097158693,catapult,DSP,1,FF,387,catapult_fpga_latency
Throughput,2.97987097158693,catapult,BRAM,0,FF,387,catapult_fpga_latency
Throughput,2.23982726452136,catapult,CLB,718,FF,441,catapult_fpga_latency
Throughput,2.23982726452136,catapult,LUT,4097,FF,441,catapult_fpga_latency
Throughput,2.23982726452136,catapult,FF,441,FF,441,catapult_fpga_latency
Throughput,2.23982726452136,catapult,DSP,1,FF,441,catapult_fpga_latency
Throughput,2.23982726452136,catapult,BRAM,0,FF,441,catapult_fpga_latency
Throughput,2.57408208232944,catapult,CLB,678,FF,415,catapult_fpga_latency
Throughput,2.57408208232944,catapult,LUT,3889,FF,415,catapult_fpga_latency
Throughput,2.57408208232944,catapult,FF,415,FF,415,catapult_fpga_latency
Throughput,2.57408208232944,catapult,DSP,1,FF,415,catapult_fpga_latency
Throughput,2.57408208232944,catapult,BRAM,0,FF,415,catapult_fpga_latency
Throughput,2.84217676634181,catapult,CLB,599,FF,330,catapult_fpga_latency
Throughput,2.84217676634181,catapult,LUT,3052,FF,330,catapult_fpga_latency
Throughput,2.84217676634181,catapult,FF,330,FF,330,catapult_fpga_latency
Throughput,2.84217676634181,catapult,DSP,1,FF,330,catapult_fpga_latency
Throughput,2.84217676634181,catapult,BRAM,0,FF,330,catapult_fpga_latency
Throughput,3.13628081003861,catapult,CLB,560,FF,331,catapult_fpga_latency
Throughput,3.13628081003861,catapult,LUT,3005,FF,331,catapult_fpga_latency
Throughput,3.13628081003861,catapult,FF,331,FF,331,catapult_fpga_latency
Throughput,3.13628081003861,catapult,DSP,1,FF,331,catapult_fpga_latency
Throughput,3.13628081003861,catapult,BRAM,0,FF,331,catapult_fpga_latency
Throughput,3.40688804625191,catapult,CLB,609,FF,327,catapult_fpga_latency
Throughput,3.40688804625191,catapult,LUT,3108,FF,327,catapult_fpga_latency
Throughput,3.40688804625191,catapult,FF,327,FF,327,catapult_fpga_latency
Throughput,3.40688804625191,catapult,DSP,1,FF,327,catapult_fpga_latency
Throughput,3.40688804625191,catapult,BRAM,0,FF,327,catapult_fpga_latency
Throughput,3.38610005925675,catapult,CLB,666,FF,328,catapult_fpga_latency
Throughput,3.38610005925675,catapult,LUT,3073,FF,328,catapult_fpga_latency
Throughput,3.38610005925675,catapult,FF,328,FF,328,catapult_fpga_latency
Throughput,3.38610005925675,catapult,DSP,1,FF,328,catapult_fpga_latency
Throughput,3.38610005925675,catapult,BRAM,0,FF,328,catapult_fpga_latency
Throughput,2.20164903512731,catapult,CLB,956,FF,602,catapult_fpga_latency
Throughput,2.20164903512731,catapult,LUT,5162,FF,602,catapult_fpga_latency
Throughput,2.20164903512731,catapult,FF,602,FF,602,catapult_fpga_latency
Throughput,2.20164903512731,catapult,DSP,1,FF,602,catapult_fpga_latency
Throughput,2.20164903512731,catapult,BRAM,0,FF,602,catapult_fpga_latency
Throughput,2.31619273502987,catapult,CLB,834,FF,445,catapult_fpga_latency
Throughput,2.31619273502987,catapult,LUT,4480,FF,445,catapult_fpga_latency
Throughput,2.31619273502987,catapult,FF,445,FF,445,catapult_fpga_latency
Throughput,2.31619273502987,catapult,DSP,1,FF,445,catapult_fpga_latency
Throughput,2.31619273502987,catapult,BRAM,0,FF,445,catapult_fpga_latency
Throughput,2.89648540461005,catapult,CLB,641,FF,362,catapult_fpga_latency
Throughput,2.89648540461005,catapult,LUT,3532,FF,362,catapult_fpga_latency
Throughput,2.89648540461005,catapult,FF,362,FF,362,catapult_fpga_latency
Throughput,2.89648540461005,catapult,DSP,1,FF,362,catapult_fpga_latency
Throughput,2.89648540461005,catapult,BRAM,0,FF,362,catapult_fpga_latency
Throughput,3.19538841543884,catapult,CLB,664,FF,368,catapult_fpga_latency
Throughput,3.19538841543884,catapult,LUT,3618,FF,368,catapult_fpga_latency
Throughput,3.19538841543884,catapult,FF,368,FF,368,catapult_fpga_latency
Throughput,3.19538841543884,catapult,DSP,1,FF,368,catapult_fpga_latency
Throughput,3.19538841543884,catapult,BRAM,0,FF,368,catapult_fpga_latency
Throughput,3.17036595534223,catapult,CLB,593,FF,366,catapult_fpga_latency
Throughput,3.17036595534223,catapult,LUT,3424,FF,366,catapult_fpga_latency
Throughput,3.17036595534223,catapult,FF,366,FF,366,catapult_fpga_latency
Throughput,3.17036595534223,catapult,DSP,1,FF,366,catapult_fpga_latency
Throughput,3.17036595534223,catapult,BRAM,0,FF,366,catapult_fpga_latency
Throughput,3.33943336494664,catapult,CLB,583,FF,368,catapult_fpga_latency
Throughput,3.33943336494664,catapult,LUT,3487,FF,368,catapult_fpga_latency
Throughput,3.33943336494664,catapult,FF,368,FF,368,catapult_fpga_latency
Throughput,3.33943336494664,catapult,DSP,1,FF,368,catapult_fpga_latency
Throughput,3.33943336494664,catapult,BRAM,0,FF,368,catapult_fpga_latency
Throughput,2.10225803535578,catapult,CLB,848,FF,610,catapult_fpga_latency
Throughput,2.10225803535578,catapult,LUT,4887,FF,610,catapult_fpga_latency
Throughput,2.10225803535578,catapult,FF,610,FF,610,catapult_fpga_latency
Throughput,2.10225803535578,catapult,DSP,1,FF,610,catapult_fpga_latency
Throughput,2.10225803535578,catapult,BRAM,0,FF,610,catapult_fpga_latency
Throughput,2.57698086076315,catapult,CLB,686,FF,461,catapult_fpga_latency
Throughput,2.57698086076315,catapult,LUT,4043,FF,461,catapult_fpga_latency
Throughput,2.57698086076315,catapult,FF,461,FF,461,catapult_fpga_latency
Throughput,2.57698086076315,catapult,DSP,1,FF,461,catapult_fpga_latency
Throughput,2.57698086076315,catapult,BRAM,0,FF,461,catapult_fpga_latency
Throughput,2.81548177116327,catapult,CLB,599,FF,371,catapult_fpga_latency
Throughput,2.81548177116327,catapult,LUT,3497,FF,371,catapult_fpga_latency
Throughput,2.81548177116327,catapult,FF,371,FF,371,catapult_fpga_latency
Throughput,2.81548177116327,catapult,DSP,1,FF,371,catapult_fpga_latency
Throughput,2.81548177116327,catapult,BRAM,0,FF,371,catapult_fpga_latency
Throughput,3.04528954613005,catapult,CLB,560,FF,374,catapult_fpga_latency
Throughput,3.04528954613005,catapult,LUT,3390,FF,374,catapult_fpga_latency
Throughput,3.04528954613005,catapult,FF,374,FF,374,catapult_fpga_latency
Throughput,3.04528954613005,catapult,DSP,1,FF,374,catapult_fpga_latency
Throughput,3.04528954613005,catapult,BRAM,0,FF,374,catapult_fpga_latency
Throughput,3.29436104220406,catapult,CLB,679,FF,375,catapult_fpga_latency
Throughput,3.29436104220406,catapult,LUT,3440,FF,375,catapult_fpga_latency
Throughput,3.29436104220406,catapult,FF,375,FF,375,catapult_fpga_latency
Throughput,3.29436104220406,catapult,DSP,1,FF,375,catapult_fpga_latency
Throughput,3.29436104220406,catapult,BRAM,0,FF,375,catapult_fpga_latency
Throughput,3.35409518251309,catapult,CLB,650,FF,380,catapult_fpga_latency
Throughput,3.35409518251309,catapult,LUT,3478,FF,380,catapult_fpga_latency
Throughput,3.35409518251309,catapult,FF,380,FF,380,catapult_fpga_latency
Throughput,3.35409518251309,catapult,DSP,1,FF,380,catapult_fpga_latency
Throughput,3.35409518251309,catapult,BRAM,0,FF,380,catapult_fpga_latency
Throughput,2.11889097246501,catapult,CLB,1113,FF,645,catapult_fpga_latency
Throughput,2.11889097246501,catapult,LUT,6157,FF,645,catapult_fpga_latency
Throughput,2.11889097246501,catapult,FF,645,FF,645,catapult_fpga_latency
Throughput,2.11889097246501,catapult,DSP,1,FF,645,catapult_fpga_latency
Throughput,2.11889097246501,catapult,BRAM,0,FF,645,catapult_fpga_latency
Throughput,2.35361680294108,catapult,CLB,1171,FF,495,catapult_fpga_latency
Throughput,2.35361680294108,catapult,LUT,7124,FF,495,catapult_fpga_latency
Throughput,2.35361680294108,catapult,FF,495,FF,495,catapult_fpga_latency
Throughput,2.35361680294108,catapult,DSP,1,FF,495,catapult_fpga_latency
Throughput,2.35361680294108,catapult,BRAM,0,FF,495,catapult_fpga_latency
Throughput,2.71048986683363,catapult,CLB,879,FF,398,catapult_fpga_latency
Throughput,2.71048986683363,catapult,LUT,5498,FF,398,catapult_fpga_latency
Throughput,2.71048986683363,catapult,FF,398,FF,398,catapult_fpga_latency
Throughput,2.71048986683363,catapult,DSP,1,FF,398,catapult_fpga_latency
Throughput,2.71048986683363,catapult,BRAM,0,FF,398,catapult_fpga_latency
Throughput,3.02805492891641,catapult,CLB,956,FF,398,catapult_fpga_latency
Throughput,3.02805492891641,catapult,LUT,5847,FF,398,catapult_fpga_latency
Throughput,3.02805492891641,catapult,FF,398,FF,398,catapult_fpga_latency
Throughput,3.02805492891641,catapult,DSP,1,FF,398,catapult_fpga_latency
Throughput,3.02805492891641,catapult,BRAM,0,FF,398,catapult_fpga_latency
Throughput,3.03429358611022,catapult,CLB,908,FF,402,catapult_fpga_latency
Throughput,3.03429358611022,catapult,LUT,5964,FF,402,catapult_fpga_latency
Throughput,3.03429358611022,catapult,FF,402,FF,402,catapult_fpga_latency
Throughput,3.03429358611022,catapult,DSP,1,FF,402,catapult_fpga_latency
Throughput,3.03429358611022,catapult,BRAM,0,FF,402,catapult_fpga_latency
Throughput,3.14031886797785,catapult,CLB,923,FF,406,catapult_fpga_latency
Throughput,3.14031886797785,catapult,LUT,5893,FF,406,catapult_fpga_latency
Throughput,3.14031886797785,catapult,FF,406,FF,406,catapult_fpga_latency
Throughput,3.14031886797785,catapult,DSP,1,FF,406,catapult_fpga_latency
Throughput,3.14031886797785,catapult,BRAM,0,FF,406,catapult_fpga_latency
Throughput,1.9602769479272,catapult,CLB,900,FF,639,catapult_fpga_latency
Throughput,1.9602769479272,catapult,LUT,5276,FF,639,catapult_fpga_latency
Throughput,1.9602769479272,catapult,FF,639,FF,639,catapult_fpga_latency
Throughput,1.9602769479272,catapult,DSP,1,FF,639,catapult_fpga_latency
Throughput,1.9602769479272,catapult,BRAM,0,FF,639,catapult_fpga_latency
Throughput,2.52510586506339,catapult,CLB,886,FF,498,catapult_fpga_latency
Throughput,2.52510586506339,catapult,LUT,5043,FF,498,catapult_fpga_latency
Throughput,2.52510586506339,catapult,FF,498,FF,498,catapult_fpga_latency
Throughput,2.52510586506339,catapult,DSP,1,FF,498,catapult_fpga_latency
Throughput,2.52510586506339,catapult,BRAM,0,FF,498,catapult_fpga_latency
Throughput,2.83691162452907,catapult,CLB,876,FF,403,catapult_fpga_latency
Throughput,2.83691162452907,catapult,LUT,4284,FF,403,catapult_fpga_latency
Throughput,2.83691162452907,catapult,FF,403,FF,403,catapult_fpga_latency
Throughput,2.83691162452907,catapult,DSP,1,FF,403,catapult_fpga_latency
Throughput,2.83691162452907,catapult,BRAM,0,FF,403,catapult_fpga_latency
Throughput,3.33310001633219,catapult,CLB,721,FF,406,catapult_fpga_latency
Throughput,3.33310001633219,catapult,LUT,4367,FF,406,catapult_fpga_latency
Throughput,3.33310001633219,catapult,FF,406,FF,406,catapult_fpga_latency
Throughput,3.33310001633219,catapult,DSP,1,FF,406,catapult_fpga_latency
Throughput,3.33310001633219,catapult,BRAM,0,FF,406,catapult_fpga_latency
Throughput,3.14931864491117,catapult,CLB,807,FF,407,catapult_fpga_latency
Throughput,3.14931864491117,catapult,LUT,4348,FF,407,catapult_fpga_latency
Throughput,3.14931864491117,catapult,FF,407,FF,407,catapult_fpga_latency
Throughput,3.14931864491117,catapult,DSP,1,FF,407,catapult_fpga_latency
Throughput,3.14931864491117,catapult,BRAM,0,FF,407,catapult_fpga_latency
Throughput,3.35218378012356,catapult,CLB,732,FF,408,catapult_fpga_latency
Throughput,3.35218378012356,catapult,LUT,4099,FF,408,catapult_fpga_latency
Throughput,3.35218378012356,catapult,FF,408,FF,408,catapult_fpga_latency
Throughput,3.35218378012356,catapult,DSP,1,FF,408,catapult_fpga_latency
Throughput,3.35218378012356,catapult,BRAM,0,FF,408,catapult_fpga_latency
Throughput,2.17172715288742,catapult,CLB,1063,FF,570,catapult_fpga_latency
Throughput,2.17172715288742,catapult,LUT,6317,FF,570,catapult_fpga_latency
Throughput,2.17172715288742,catapult,FF,570,FF,570,catapult_fpga_latency
Throughput,2.17172715288742,catapult,DSP,1,FF,570,catapult_fpga_latency
Throughput,2.17172715288742,catapult,BRAM,0,FF,570,catapult_fpga_latency
Throughput,2.51325111651181,catapult,CLB,1012,FF,517,catapult_fpga_latency
Throughput,2.51325111651181,catapult,LUT,5892,FF,517,catapult_fpga_latency
Throughput,2.51325111651181,catapult,FF,517,FF,517,catapult_fpga_latency
Throughput,2.51325111651181,catapult,DSP,1,FF,517,catapult_fpga_latency
Throughput,2.51325111651181,catapult,BRAM,0,FF,517,catapult_fpga_latency
Throughput,2.55815321802884,catapult,CLB,734,FF,437,catapult_fpga_latency
Throughput,2.55815321802884,catapult,LUT,4793,FF,437,catapult_fpga_latency
Throughput,2.55815321802884,catapult,FF,437,FF,437,catapult_fpga_latency
Throughput,2.55815321802884,catapult,DSP,1,FF,437,catapult_fpga_latency
Throughput,2.55815321802884,catapult,BRAM,0,FF,437,catapult_fpga_latency
Throughput,3.23485360670003,catapult,CLB,827,FF,434,catapult_fpga_latency
Throughput,3.23485360670003,catapult,LUT,4781,FF,434,catapult_fpga_latency
Throughput,3.23485360670003,catapult,FF,434,FF,434,catapult_fpga_latency
Throughput,3.23485360670003,catapult,DSP,1,FF,434,catapult_fpga_latency
Throughput,3.23485360670003,catapult,BRAM,0,FF,434,catapult_fpga_latency
Throughput,3.17286061940585,catapult,CLB,758,FF,435,catapult_fpga_latency
Throughput,3.17286061940585,catapult,LUT,4925,FF,435,catapult_fpga_latency
Throughput,3.17286061940585,catapult,FF,435,FF,435,catapult_fpga_latency
Throughput,3.17286061940585,catapult,DSP,1,FF,435,catapult_fpga_latency
Throughput,3.17286061940585,catapult,BRAM,0,FF,435,catapult_fpga_latency
Throughput,3.125,catapult,CLB,747,FF,438,catapult_fpga_latency
Throughput,3.125,catapult,LUT,4848,FF,438,catapult_fpga_latency
Throughput,3.125,catapult,FF,438,FF,438,catapult_fpga_latency
Throughput,3.125,catapult,DSP,1,FF,438,catapult_fpga_latency
Throughput,3.125,catapult,BRAM,0,FF,438,catapult_fpga_latency
Throughput,2.04710805045712,catapult,CLB,894,FF,669,catapult_fpga_latency
Throughput,2.04710805045712,catapult,LUT,5388,FF,669,catapult_fpga_latency
Throughput,2.04710805045712,catapult,FF,669,FF,669,catapult_fpga_latency
Throughput,2.04710805045712,catapult,DSP,1,FF,669,catapult_fpga_latency
Throughput,2.04710805045712,catapult,BRAM,0,FF,669,catapult_fpga_latency
Throughput,2.48699302647155,catapult,CLB,752,FF,533,catapult_fpga_latency
Throughput,2.48699302647155,catapult,LUT,4523,FF,533,catapult_fpga_latency
Throughput,2.48699302647155,catapult,FF,533,FF,533,catapult_fpga_latency
Throughput,2.48699302647155,catapult,DSP,1,FF,533,catapult_fpga_latency
Throughput,2.48699302647155,catapult,BRAM,0,FF,533,catapult_fpga_latency
Throughput,2.87933844319929,catapult,CLB,816,FF,443,catapult_fpga_latency
Throughput,2.87933844319929,catapult,LUT,4010,FF,443,catapult_fpga_latency
Throughput,2.87933844319929,catapult,FF,443,FF,443,catapult_fpga_latency
Throughput,2.87933844319929,catapult,DSP,1,FF,443,catapult_fpga_latency
Throughput,2.87933844319929,catapult,BRAM,0,FF,443,catapult_fpga_latency
Throughput,3.11484754378697,catapult,CLB,682,FF,446,catapult_fpga_latency
Throughput,3.11484754378697,catapult,LUT,3849,FF,446,catapult_fpga_latency
Throughput,3.11484754378697,catapult,FF,446,FF,446,catapult_fpga_latency
Throughput,3.11484754378697,catapult,DSP,1,FF,446,catapult_fpga_latency
Throughput,3.11484754378697,catapult,BRAM,0,FF,446,catapult_fpga_latency
Throughput,2.89691333883747,catapult,CLB,606,FF,447,catapult_fpga_latency
Throughput,2.89691333883747,catapult,LUT,3839,FF,447,catapult_fpga_latency
Throughput,2.89691333883747,catapult,FF,447,FF,447,catapult_fpga_latency
Throughput,2.89691333883747,catapult,DSP,1,FF,447,catapult_fpga_latency
Throughput,2.89691333883747,catapult,BRAM,0,FF,447,catapult_fpga_latency
Throughput,3.36222606263155,catapult,CLB,669,FF,448,catapult_fpga_latency
Throughput,3.36222606263155,catapult,LUT,4014,FF,448,catapult_fpga_latency
Throughput,3.36222606263155,catapult,FF,448,FF,448,catapult_fpga_latency
Throughput,3.36222606263155,catapult,DSP,1,FF,448,catapult_fpga_latency
Throughput,3.36222606263155,catapult,BRAM,0,FF,448,catapult_fpga_latency
Throughput,2.06389403142485,catapult,CLB,1524,FF,591,catapult_fpga_latency
Throughput,2.06389403142485,catapult,LUT,9474,FF,591,catapult_fpga_latency
Throughput,2.06389403142485,catapult,FF,591,FF,591,catapult_fpga_latency
Throughput,2.06389403142485,catapult,DSP,1,FF,591,catapult_fpga_latency
Throughput,2.06389403142485,catapult,BRAM,0,FF,591,catapult_fpga_latency
Throughput,2.35190633768201,catapult,CLB,1675,FF,532,catapult_fpga_latency
Throughput,2.35190633768201,catapult,LUT,10446,FF,532,catapult_fpga_latency
Throughput,2.35190633768201,catapult,FF,532,FF,532,catapult_fpga_latency
Throughput,2.35190633768201,catapult,DSP,1,FF,532,catapult_fpga_latency
Throughput,2.35190633768201,catapult,BRAM,0,FF,532,catapult_fpga_latency
Throughput,2.68139647128224,catapult,CLB,1349,FF,363,catapult_fpga_latency
Throughput,2.68139647128224,catapult,LUT,8792,FF,363,catapult_fpga_latency
Throughput,2.68139647128224,catapult,FF,363,FF,363,catapult_fpga_latency
Throughput,2.68139647128224,catapult,DSP,1,FF,363,catapult_fpga_latency
Throughput,2.68139647128224,catapult,BRAM,0,FF,363,catapult_fpga_latency
Throughput,2.84962798106707,catapult,CLB,1339,FF,400,catapult_fpga_latency
Throughput,2.84962798106707,catapult,LUT,9136,FF,400,catapult_fpga_latency
Throughput,2.84962798106707,catapult,FF,400,FF,400,catapult_fpga_latency
Throughput,2.84962798106707,catapult,DSP,1,FF,400,catapult_fpga_latency
Throughput,2.84962798106707,catapult,BRAM,0,FF,400,catapult_fpga_latency
Throughput,2.96246263594,catapult,CLB,1334,FF,359,catapult_fpga_latency
Throughput,2.96246263594,catapult,LUT,8984,FF,359,catapult_fpga_latency
Throughput,2.96246263594,catapult,FF,359,FF,359,catapult_fpga_latency
Throughput,2.96246263594,catapult,DSP,1,FF,359,catapult_fpga_latency
Throughput,2.96246263594,catapult,BRAM,0,FF,359,catapult_fpga_latency
Throughput,3.11481843723329,catapult,CLB,1253,FF,365,catapult_fpga_latency
Throughput,3.11481843723329,catapult,LUT,8546,FF,365,catapult_fpga_latency
Throughput,3.11481843723329,catapult,FF,365,FF,365,catapult_fpga_latency
Throughput,3.11481843723329,catapult,DSP,1,FF,365,catapult_fpga_latency
Throughput,3.11481843723329,catapult,BRAM,0,FF,365,catapult_fpga_latency
