n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,,obj1,obj2,lut,ff,dsp,bram
0554,1,4,1,5,230400,0,0.388488,624,3338,1196,3,1
0555,1,4,1,5,115200,0,0.415022,661,3663,1270,3,1
0556,1,4,1,5,57600,0,0.419052,798,4603,1337,3,1
0560,1,4,2,1,460800,0,0.398904,413,2412,746,2,1
0561,1,4,2,1,230400,0,0.379514,447,2684,756,3,1
0562,1,4,2,1,115200,0,0.361869,513,3165,809,3,1
0563,1,4,2,1,57600,0,0.362355,742,4260,884,3,1
0567,1,4,2,2,460800,0,0.390380,497,2982,851,3,1
0568,1,4,2,2,230400,0,0.371586,559,3299,902,3,1
0569,1,4,2,2,115200,0,0.407164,668,4157,932,3,1
0570,1,4,2,2,57600,0,0.388790,968,5658,1008,4,1
0574,1,4,2,3,460800,0,0.387906,511,2962,1010,2,1
0575,1,4,2,3,230400,0,0.393361,561,3246,1022,3,1
0576,1,4,2,3,115200,0,0.367501,627,3756,1069,4,1
0577,1,4,2,3,57600,0,0.384815,1062,6000,1151,3,1
0581,1,4,2,4,460800,0,0.365434,705,4183,1157,4,1
0582,1,4,2,4,230400,0,0.370048,789,4771,1170,5,1
0583,1,4,2,4,115200,0,0.389942,1010,6020,1207,4,1
0584,1,4,2,4,57600,0,0.370666,1355,7985,1223,3,1
0588,1,4,2,5,460800,0,0.384019,606,3252,1266,2,1
0589,1,4,2,5,230400,0,0.382407,667,3587,1276,3,1
0590,1,4,2,5,115200,0,0.378322,730,4172,1327,4,1
0591,1,4,2,5,57600,0,0.381789,1054,6138,1413,3,1
0595,1,4,3,1,460800,0,0.395207,464,2970,1019,3,1
0596,1,4,3,1,230400,0,0.384022,552,3381,987,3,1
0597,1,4,3,1,115200,0,0.416778,706,4295,1133,3,1
0598,1,4,3,1,57600,0,0.420203,1041,6321,1304,3,1
0602,1,4,3,2,460800,0,0.393606,659,4076,1098,4,1
0603,1,4,3,2,230400,0,0.389114,754,4689,1107,4,1
0604,1,4,3,2,115200,0,0.397253,996,6002,1187,4,1
0605,1,4,3,2,57600,0,0.364720,1515,9221,1319,4,1
0609,1,4,3,3,460800,0,0.424583,677,3923,1196,3,1
0610,1,4,3,3,230400,0,0.409884,744,4364,1193,3,1
0611,1,4,3,3,115200,0,0.398588,969,5826,1274,3,1
0612,1,4,3,3,57600,0,0.445175,1591,9417,1480,3,1
0616,1,4,3,4,460800,0,0.403482,1038,5987,1349,3,1
0617,1,4,3,4,230400,0,0.402214,1118,6559,1335,3,1
0618,1,4,3,4,115200,0,0.389853,1494,8931,1420,3,1
0619,1,4,3,4,57600,0,0.377669,2092,12612,1573,3,1
0623,1,4,3,5,460800,0,0.429609,796,4546,1449,3,1
0624,1,4,3,5,230400,0,0.404725,949,5262,1449,3,1
0625,1,4,3,5,115200,0,0.412041,1187,6979,1530,3,1
0626,1,4,3,5,57600,0,0.437437,1586,9910,1774,3,1
0630,1,4,4,1,460800,0,0.396239,429,2519,778,4,1
0631,1,4,4,1,230400,0,0.364221,460,2909,771,4,1
0632,1,4,4,1,115200,0,0.368146,602,3721,819,4,1
0633,1,4,4,1,57600,0,0.361611,919,5208,903,4,1
0637,1,4,4,2,460800,0,0.373234,567,3522,930,4,1
0638,1,4,4,2,230400,0,0.379879,650,4120,932,4,1
0639,1,4,4,2,115200,0,0.382226,883,5130,971,4,1
0640,1,4,4,2,57600,0,0.371918,1221,7358,1022,4,1
0644,1,4,4,3,460800,0,0.378169,621,3624,1054,4,1
0645,1,4,4,3,230400,0,0.389156,735,4248,1051,3,1
0646,1,4,4,3,115200,0,0.400976,934,5454,1098,3,1
0647,1,4,4,3,57600,0,0.380647,1197,7146,1171,4,1
0651,1,4,4,4,460800,0,0.433711,868,5191,1177,3,1
0652,1,4,4,4,230400,0,0.422156,968,5731,1182,3,1
0653,1,4,4,4,115200,0,0.408146,1285,7831,1245,4,1
0654,1,4,4,4,57600,0,0.377340,1989,11377,1268,3,1
0658,1,4,4,5,460800,0,0.407139,652,3681,1303,4,1
0659,1,4,4,5,230400,0,0.386941,763,4413,1296,3,1
0660,1,4,4,5,115200,0,0.424003,988,5801,1346,3,1
0665,1,4,5,1,460800,0,0.408685,551,3306,1063,3,1
0667,1,4,5,1,115200,0,0.393101,873,5319,1174,3,1
0668,1,4,5,1,57600,0,0.424493,1321,8047,1474,3,1
0672,1,4,5,2,460800,0,0.409088,866,5111,1258,2,1
0673,1,4,5,2,230400,0,0.403334,932,5789,1259,3,1
0674,1,4,5,2,115200,0,0.414081,1274,8032,1384,3,1
0675,1,4,5,2,57600,0,0.374135,2029,12217,1613,3,1
0679,1,4,5,3,460800,0,0.403266,890,5219,1303,3,1
0680,1,4,5,3,230400,0,0.382062,947,5633,1307,3,1
0681,1,4,5,3,115200,0,0.406558,1264,7738,1451,3,1
0682,1,4,5,3,57600,0,0.390347,2296,13934,1724,3,1
0686,1,4,5,4,460800,0,0.392636,1257,7121,1500,3,1
0687,1,4,5,4,230400,0,0.396867,1319,8122,1521,4,1
0688,1,4,5,4,115200,0,0.386189,2011,12351,1618,3,1
0693,1,4,5,5,460800,0,0.394444,1097,6161,1561,3,1
0695,1,4,5,5,115200,0,0.390660,1719,9633,1710,3,1
0700,1,5,1,1,460800,0,0.440719,364,2340,735,4,1
0701,1,5,1,1,230400,0,0.427773,427,2575,738,4,1
0702,1,5,1,1,115200,0,0.427748,460,2889,779,4,1
0703,1,5,1,1,57600,0,0.429275,696,4240,849,3,1
0707,1,5,1,2,460800,0,0.423341,523,3187,908,4,1
0708,1,5,1,2,230400,0,0.426045,542,3451,918,4,1
0709,1,5,1,2,115200,0,0.412873,642,3870,949,4,1
0710,1,5,1,2,57600,0,0.438640,840,4919,996,4,1
0714,1,5,1,3,460800,0,0.442021,606,3549,1066,4,1
0715,1,5,1,3,230400,0,0.438140,619,3734,1071,4,1
0716,1,5,1,3,115200,0,0.423866,744,4306,1116,4,1
0717,1,5,1,3,57600,0,0.428249,893,5018,1180,3,1
0721,1,5,1,4,460800,0,0.478264,851,4748,1240,4,1
0722,1,5,1,4,230400,0,0.452176,854,4905,1253,4,1
0723,1,5,1,4,115200,0,0.420906,1000,5746,1284,4,1
0724,1,5,1,4,57600,0,0.437079,1277,6993,1332,2,1
0728,1,5,1,5,460800,0,0.450159,766,4372,1390,5,1
0729,1,5,1,5,230400,0,0.443198,824,4565,1395,4,1
0730,1,5,1,5,115200,0,0.451436,826,4904,1435,4,1
0731,1,5,1,5,57600,0,0.427698,1178,6299,1502,3,1
0735,1,5,2,1,460800,0,0.421585,434,2667,771,3,1
0736,1,5,2,1,230400,0,0.421560,486,2919,785,3,1
0737,1,5,2,1,115200,0,0.428956,606,3453,832,3,1
0738,1,5,2,1,57600,0,0.440284,800,4676,918,3,1
0742,1,5,2,2,460800,0,0.424207,615,3695,947,4,1
0743,1,5,2,2,230400,0,0.451612,663,4059,959,4,1
0744,1,5,2,2,115200,0,0.422005,784,4867,1000,4,1
0745,1,5,2,2,57600,0,0.431602,1036,6269,1065,4,1
0749,1,5,2,3,460800,0,0.437588,687,4002,1108,3,1
