n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2
2359,4,256,2,1,1,1,0,7,1,0.0006,277
2360,4,256,2,1,1,1,0,7,2,0.0006,277
2361,4,256,2,1,1,1,0,8,0,0.0010,235
2362,4,256,2,1,1,1,0,8,1,0.0005,264
2363,4,256,2,1,1,1,0,8,2,0.0005,264
2364,4,256,2,1,1,1,0,9,0,0.0010,306
2365,4,256,2,1,1,1,0,9,1,0.0006,351
2366,4,256,2,1,1,1,0,9,2,0.0006,351
2367,4,256,2,1,1,1,0,10,0,0.0009,316
2368,4,256,2,1,1,1,0,10,1,0.0007,359
2369,4,256,2,1,1,1,0,10,2,0.0007,359
2370,4,256,2,1,1,1,0,11,0,0.0011,339
2371,4,256,2,1,1,1,0,11,1,0.0006,385
2372,4,256,2,1,1,1,0,11,2,0.0006,385
2373,4,256,2,1,1,1,0,12,0,0.0010,353
2374,4,256,2,1,1,1,0,12,1,0.0006,405
2375,4,256,2,1,1,1,0,12,2,0.0006,405
2376,4,256,2,1,1,1,0,13,0,0.0009,376
2377,4,256,2,1,1,1,0,13,1,0.0007,449
2378,4,256,2,1,1,1,0,13,2,0.0007,449
2379,4,256,2,1,1,1,0,14,0,0.0010,404
2380,4,256,2,1,1,1,0,14,1,0.0007,509
2381,4,256,2,1,1,1,0,14,2,0.0007,509
2382,4,256,2,1,1,1,0,15,0,0.0010,434
2383,4,256,2,1,1,1,0,15,1,0.0006,506
2384,4,256,2,1,1,1,0,15,2,0.0006,506
2385,4,256,2,2,1,1,0,1,0,0.0002,220
2386,4,256,2,2,1,1,0,1,1,0.0001,199
2387,4,256,2,2,1,1,0,1,2,0.0001,199
2388,4,256,2,2,1,1,0,2,0,0.0001,248
2389,4,256,2,2,1,1,0,2,1,0.0001,269
2390,4,256,2,2,1,1,0,2,2,0.0001,269
2391,4,256,2,2,1,1,0,3,0,0.0002,298
2392,4,256,2,2,1,1,0,3,1,0.0001,319
2393,4,256,2,2,1,1,0,3,2,0.0001,319
2394,4,256,2,2,1,1,0,4,0,0.0001,335
2395,4,256,2,2,1,1,0,4,1,0.0001,325
2396,4,256,2,2,1,1,0,4,2,0.0001,325
2397,4,256,2,2,1,1,0,5,0,0.0002,439
2398,4,256,2,2,1,1,0,5,1,0.0001,404
2399,4,256,2,2,1,1,0,5,2,0.0001,404
2400,4,256,2,2,1,1,0,6,0,0.0002,415
2401,4,256,2,2,1,1,0,6,1,0.0001,481
2402,4,256,2,2,1,1,0,6,2,0.0001,481
2403,4,256,2,2,1,1,0,7,0,0.0002,489
2404,4,256,2,2,1,1,0,7,1,0.0001,517
2405,4,256,2,2,1,1,0,7,2,0.0001,517
2406,4,256,2,2,1,1,0,8,0,0.0001,528
2407,4,256,2,2,1,1,0,8,1,0.0001,502
2408,4,256,2,2,1,1,0,8,2,0.0001,502
2409,4,256,2,2,1,1,0,9,0,0.0002,573
2410,4,256,2,2,1,1,0,9,1,0.0001,615
2411,4,256,2,2,1,1,0,9,2,0.0001,622
2412,4,256,2,2,1,1,0,10,0,0.0002,638
2413,4,256,2,2,1,1,0,10,1,0.0001,664
2414,4,256,2,2,1,1,0,10,2,0.0001,664
2415,4,256,2,2,1,1,0,11,0,0.0002,711
2416,4,256,2,2,1,1,0,11,1,0.0001,719
2417,4,256,2,2,1,1,0,11,2,0.0001,719
2418,4,256,2,2,1,1,0,12,0,0.0002,711
2419,4,256,2,2,1,1,0,12,1,0.0001,749
2420,4,256,2,2,1,1,0,12,2,0.0001,749
2421,4,256,2,2,1,1,0,13,0,0.0002,783
2422,4,256,2,2,1,1,0,13,1,0.0001,843
2423,4,256,2,2,1,1,0,13,2,0.0001,843
2424,4,256,2,2,1,1,0,14,0,0.0002,794
2425,4,256,2,2,1,1,0,14,1,0.0001,867
2426,4,256,2,2,1,1,0,14,2,0.0001,867
2427,4,256,2,2,1,1,0,15,0,0.0002,891
2428,4,256,2,2,1,1,0,15,1,0.0001,928
2429,4,256,2,2,1,1,0,15,2,0.0001,923
2430,4,256,2,4,1,1,0,1,0,0.0001,450
2431,4,256,2,4,1,1,0,1,1,0.0001,488
2432,4,256,2,4,1,1,0,1,2,0.0001,488
2433,4,256,2,4,1,1,0,2,0,0.0001,494
2434,4,256,2,4,1,1,0,2,1,0.0001,535
2435,4,256,2,4,1,1,0,2,2,0.0001,535
2436,4,256,2,4,1,1,0,3,0,0.0001,610
2437,4,256,2,4,1,1,0,3,1,0.0001,655
2438,4,256,2,4,1,1,0,3,2,0.0001,655
2439,4,256,2,4,1,1,0,4,0,0.0001,677
2440,4,256,2,4,1,1,0,4,1,0.0001,660
2441,4,256,2,4,1,1,0,4,2,0.0001,660
2442,4,256,2,4,1,1,0,5,0,0.0001,854
2443,4,256,2,4,1,1,0,5,1,0.0001,801
2444,4,256,2,4,1,1,0,5,2,0.0001,801
2445,4,256,2,4,1,1,0,6,0,0.0001,843
2446,4,256,2,4,1,1,0,6,1,0.0001,881
2447,4,256,2,4,1,1,0,6,2,0.0001,881
2448,4,256,2,4,1,1,0,7,0,0.0001,995
2449,4,256,2,4,1,1,0,7,1,0.0001,1008
2450,4,256,2,4,1,1,0,7,2,0.0001,1008
2451,4,256,2,4,1,1,0,8,0,0.0001,965
2452,4,256,2,4,1,1,0,8,1,0.0001,1003
2453,4,256,2,4,1,1,0,8,2,0.0001,1003
2454,4,256,2,4,1,1,0,9,0,0.0001,1153
2455,4,256,2,4,1,1,0,9,1,0.0001,1179
2456,4,256,2,4,1,1,0,9,2,0.0001,1179
2457,4,256,2,4,1,1,0,10,0,0.0001,1218
2458,4,256,2,4,1,1,0,10,1,0.0001,1309
2459,4,256,2,4,1,1,0,10,2,0.0001,1309
2460,4,256,2,4,1,1,0,11,0,0.0001,1309
2461,4,256,2,4,1,1,0,11,1,0.0001,1455
2462,4,256,2,4,1,1,0,11,2,0.0001,1455
2463,4,256,2,4,1,1,0,12,0,0.0001,1373
2464,4,256,2,4,1,1,0,12,1,0.0001,1398
2465,4,256,2,4,1,1,0,12,2,0.0001,1398
2466,4,256,2,4,1,1,0,13,0,0.0001,1456
2467,4,256,2,4,1,1,0,13,1,0.0001,1524
2468,4,256,2,4,1,1,0,13,2,0.0001,1524
2469,4,256,2,4,1,1,0,14,0,0.0001,1524
2470,4,256,2,4,1,1,0,14,1,0.0001,1602
2471,4,256,2,4,1,1,0,14,2,0.0001,1602
2472,4,256,2,4,1,1,0,15,0,0.0001,1673
2473,4,256,2,4,1,1,0,15,1,0.0001,1706
2474,4,256,2,4,1,1,0,15,2,0.0001,1706
2475,4,256,2,8,1,1,0,1,0,0.0001,892
2476,4,256,2,8,1,1,0,1,1,0.0000,906
2477,4,256,2,8,1,1,0,1,2,0.0000,906
2478,4,256,2,8,1,1,0,2,0,0.0001,916
2479,4,256,2,8,1,1,0,2,1,0.0001,1005
2480,4,256,2,8,1,1,0,2,2,0.0001,1005
2481,4,256,2,8,1,1,0,3,0,0.0001,1141
2482,4,256,2,8,1,1,0,3,1,0.0001,1165
2483,4,256,2,8,1,1,0,3,2,0.0001,1165
2484,4,256,2,8,1,1,0,4,0,0.0001,1317
2485,4,256,2,8,1,1,0,4,1,0.0001,1184
2486,4,256,2,8,1,1,0,4,2,0.0001,1184
2487,4,256,2,8,1,1,0,5,0,0.0001,1540
2488,4,256,2,8,1,1,0,5,1,0.0001,1411
2489,4,256,2,8,1,1,0,5,2,0.0001,1402
2490,4,256,2,8,1,1,0,6,0,0.0001,1509
2491,4,256,2,8,1,1,0,6,1,0.0001,1608
2492,4,256,2,8,1,1,0,6,2,0.0001,1608
2493,4,256,2,8,1,1,0,7,0,0.0001,1780
2494,4,256,2,8,1,1,0,7,1,0.0001,1818
2495,4,256,2,8,1,1,0,7,2,0.0001,1818
2496,4,256,2,8,1,1,0,8,0,0.0001,1811
2497,4,256,2,8,1,1,0,8,1,0.0001,1790
2498,4,256,2,8,1,1,0,8,2,0.0001,1790
2499,4,256,2,8,1,1,0,9,0,0.0001,2195
2500,4,256,2,8,1,1,0,9,1,0.0001,2177
2501,4,256,2,8,1,1,0,9,2,0.0001,2177
2502,4,256,2,8,1,1,0,10,0,0.0001,2371
2503,4,256,2,8,1,1,0,10,1,0.0001,2435
2504,4,256,2,8,1,1,0,10,2,0.0001,2435
2505,4,256,2,8,1,1,0,11,0,0.0001,2552
2506,4,256,2,8,1,1,0,11,1,0.0001,2605
2507,4,256,2,8,1,1,0,11,2,0.0001,2605
2508,4,256,2,8,1,1,0,12,0,0.0001,2508
2509,4,256,2,8,1,1,0,12,1,0.0001,2625
2510,4,256,2,8,1,1,0,12,2,0.0001,2625
2511,4,256,2,8,1,1,0,13,0,0.0001,2929
2512,4,256,2,8,1,1,0,13,1,0.0001,3049
2513,4,256,2,8,1,1,0,13,2,0.0001,3049
2514,4,256,2,8,1,1,0,14,0,0.0001,2994
2515,4,256,2,8,1,1,0,14,1,0.0001,3247
2516,4,256,2,8,1,1,0,14,2,0.0001,3247
2517,4,256,2,8,1,1,0,15,0,0.0001,3150
2518,4,256,2,8,1,1,0,15,1,0.0001,3540
2519,4,256,2,8,1,1,0,15,2,0.0001,3540
2520,4,256,4,1,1,1,0,1,0,0.0007,91
2521,4,256,4,1,1,1,0,1,1,0.0004,93
2522,4,256,4,1,1,1,0,1,2,0.0004,93
2523,4,256,4,1,1,1,0,2,0,0.0007,115
2524,4,256,4,1,1,1,0,2,1,0.0004,115
2525,4,256,4,1,1,1,0,2,2,0.0004,115
2526,4,256,4,1,1,1,0,3,0,0.0007,144
2527,4,256,4,1,1,1,0,3,1,0.0004,147
2528,4,256,4,1,1,1,0,3,2,0.0004,147
2529,4,256,4,1,1,1,0,4,0,0.0007,167
2530,4,256,4,1,1,1,0,4,1,0.0004,171
2531,4,256,4,1,1,1,0,4,2,0.0004,169
2532,4,256,4,1,1,1,0,5,0,0.0008,201
2533,4,256,4,1,1,1,0,5,1,0.0004,211
2534,4,256,4,1,1,1,0,5,2,0.0004,211
2535,4,256,4,1,1,1,0,6,0,0.0008,205
2536,4,256,4,1,1,1,0,6,1,0.0005,236
2537,4,256,4,1,1,1,0,6,2,0.0005,236
2538,4,256,4,1,1,1,0,7,0,0.0008,233
2539,4,256,4,1,1,1,0,7,1,0.0006,280
2540,4,256,4,1,1,1,0,7,2,0.0006,280
2541,4,256,4,1,1,1,0,8,0,0.0008,243
2542,4,256,4,1,1,1,0,8,1,0.0005,264
2543,4,256,4,1,1,1,0,8,2,0.0005,264
2544,4,256,4,1,1,1,0,9,0,0.0009,290
2545,4,256,4,1,1,1,0,9,1,0.0005,340
2546,4,256,4,1,1,1,0,9,2,0.0005,340
2547,4,256,4,1,1,1,0,10,0,0.0009,319
2548,4,256,4,1,1,1,0,10,1,0.0006,360
2549,4,256,4,1,1,1,0,10,2,0.0006,360
2550,4,256,4,1,1,1,0,11,0,0.0011,340
2551,4,256,4,1,1,1,0,11,1,0.0006,387
2552,4,256,4,1,1,1,0,11,2,0.0006,387
2553,4,256,4,1,1,1,0,12,0,0.0009,343
2554,4,256,4,1,1,1,0,12,1,0.0006,391
2555,4,256,4,1,1,1,0,12,2,0.0006,394
2556,4,256,4,1,1,1,0,13,0,0.0011,391
2557,4,256,4,1,1,1,0,13,1,0.0005,423
2558,4,256,4,1,1,1,0,13,2,0.0005,423
2559,4,256,4,1,1,1,0,14,0,0.0010,406
2560,4,256,4,1,1,1,0,14,1,0.0006,445
2561,4,256,4,1,1,1,0,14,2,0.0006,445
2562,4,256,4,1,1,1,0,15,0,0.0010,450
2563,4,256,4,1,1,1,0,15,1,0.0006,532
2564,4,256,4,1,1,1,0,15,2,0.0006,532
2565,4,256,4,2,1,1,0,1,0,0.0002,207
2566,4,256,4,2,1,1,0,1,1,0.0001,197
2567,4,256,4,2,1,1,0,1,2,0.0001,197
2568,4,256,4,2,1,1,0,2,0,0.0002,230
2569,4,256,4,2,1,1,0,2,1,0.0001,260
2570,4,256,4,2,1,1,0,2,2,0.0001,260
2571,4,256,4,2,1,1,0,3,0,0.0002,327
2572,4,256,4,2,1,1,0,3,1,0.0001,311
2573,4,256,4,2,1,1,0,3,2,0.0001,311
2574,4,256,4,2,1,1,0,4,0,0.0001,341
2575,4,256,4,2,1,1,0,4,1,0.0001,331
2576,4,256,4,2,1,1,0,4,2,0.0001,331
2577,4,256,4,2,1,1,0,5,0,0.0002,422
2578,4,256,4,2,1,1,0,5,1,0.0001,403
2579,4,256,4,2,1,1,0,5,2,0.0001,403
2580,4,256,4,2,1,1,0,6,0,0.0002,440
2581,4,256,4,2,1,1,0,6,1,0.0001,458
2582,4,256,4,2,1,1,0,6,2,0.0001,458
2583,4,256,4,2,1,1,0,7,0,0.0002,499
2584,4,256,4,2,1,1,0,7,1,0.0001,511
2585,4,256,4,2,1,1,0,7,2,0.0001,511
2586,4,256,4,2,1,1,0,8,0,0.0001,491
2587,4,256,4,2,1,1,0,8,1,0.0001,495
2588,4,256,4,2,1,1,0,8,2,0.0001,495
2589,4,256,4,2,1,1,0,9,0,0.0002,601
2590,4,256,4,2,1,1,0,9,1,0.0001,595
2591,4,256,4,2,1,1,0,9,2,0.0001,595
2592,4,256,4,2,1,1,0,10,0,0.0002,618
2593,4,256,4,2,1,1,0,10,1,0.0001,658
2594,4,256,4,2,1,1,0,10,2,0.0001,654
2595,4,256,4,2,1,1,0,11,0,0.0002,694
2596,4,256,4,2,1,1,0,11,1,0.0001,731
2597,4,256,4,2,1,1,0,11,2,0.0001,731
2598,4,256,4,2,1,1,0,12,0,0.0002,702
2599,4,256,4,2,1,1,0,12,1,0.0001,753
2600,4,256,4,2,1,1,0,12,2,0.0001,756
2601,4,256,4,2,1,1,0,13,0,0.0002,835
2602,4,256,4,2,1,1,0,13,1,0.0001,813
2603,4,256,4,2,1,1,0,13,2,0.0001,813
2604,4,256,4,2,1,1,0,14,0,0.0002,787
2605,4,256,4,2,1,1,0,14,1,0.0001,861
2606,4,256,4,2,1,1,0,14,2,0.0001,861
2607,4,256,4,2,1,1,0,15,0,0.0002,881
2608,4,256,4,2,1,1,0,15,1,0.0001,924
2609,4,256,4,2,1,1,0,15,2,0.0001,924
2610,4,256,4,4,1,1,0,1,0,0.0001,467
2611,4,256,4,4,1,1,0,1,1,0.0001,437
2612,4,256,4,4,1,1,0,1,2,0.0001,437
2613,4,256,4,4,1,1,0,2,0,0.0001,498
2614,4,256,4,4,1,1,0,2,1,0.0001,536
2615,4,256,4,4,1,1,0,2,2,0.0001,536
2616,4,256,4,4,1,1,0,3,0,0.0001,590
2617,4,256,4,4,1,1,0,3,1,0.0001,655
2618,4,256,4,4,1,1,0,3,2,0.0001,655
2619,4,256,4,4,1,1,0,4,0,0.0001,696
2620,4,256,4,4,1,1,0,4,1,0.0001,669
2621,4,256,4,4,1,1,0,4,2,0.0001,669
2622,4,256,4,4,1,1,0,5,0,0.0001,818
2623,4,256,4,4,1,1,0,5,1,0.0001,788
2624,4,256,4,4,1,1,0,5,2,0.0001,788
2625,4,256,4,4,1,1,0,6,0,0.0001,831
2626,4,256,4,4,1,1,0,6,1,0.0001,873
2627,4,256,4,4,1,1,0,6,2,0.0001,873
2628,4,256,4,4,1,1,0,7,0,0.0001,950
2629,4,256,4,4,1,1,0,7,1,0.0001,980
2630,4,256,4,4,1,1,0,7,2,0.0001,980
2631,4,256,4,4,1,1,0,8,0,0.0001,946
2632,4,256,4,4,1,1,0,8,1,0.0001,972
2633,4,256,4,4,1,1,0,8,2,0.0001,973
2634,4,256,4,4,1,1,0,9,0,0.0001,1130
2635,4,256,4,4,1,1,0,9,1,0.0001,1169
2636,4,256,4,4,1,1,0,9,2,0.0001,1169
2637,4,256,4,4,1,1,0,10,0,0.0001,1191
2638,4,256,4,4,1,1,0,10,1,0.0001,1293
2639,4,256,4,4,1,1,0,10,2,0.0001,1293
2640,4,256,4,4,1,1,0,11,0,0.0001,1337
2641,4,256,4,4,1,1,0,11,1,0.0001,1394
2642,4,256,4,4,1,1,0,11,2,0.0001,1394
2643,4,256,4,4,1,1,0,12,0,0.0001,1373
2644,4,256,4,4,1,1,0,12,1,0.0001,1450
2645,4,256,4,4,1,1,0,12,2,0.0001,1450
2646,4,256,4,4,1,1,0,13,0,0.0001,1449
2647,4,256,4,4,1,1,0,13,1,0.0001,1521
2648,4,256,4,4,1,1,0,13,2,0.0001,1521
2649,4,256,4,4,1,1,0,14,0,0.0001,1470
2650,4,256,4,4,1,1,0,14,1,0.0001,1639
2651,4,256,4,4,1,1,0,14,2,0.0001,1641
2652,4,256,4,4,1,1,0,15,0,0.0001,1602
2653,4,256,4,4,1,1,0,15,1,0.0001,1758
2654,4,256,4,4,1,1,0,15,2,0.0001,1758
2655,4,256,4,8,1,1,0,1,0,0.0001,839
2656,4,256,4,8,1,1,0,1,1,0.0001,864
2657,4,256,4,8,1,1,0,1,2,0.0001,864
2658,4,256,4,8,1,1,0,2,0,0.0001,911
2659,4,256,4,8,1,1,0,2,1,0.0001,1012
2660,4,256,4,8,1,1,0,2,2,0.0001,1012
2661,4,256,4,8,1,1,0,3,0,0.0001,1113
2662,4,256,4,8,1,1,0,3,1,0.0001,1364
2663,4,256,4,8,1,1,0,3,2,0.0001,1300
2664,4,256,4,8,1,1,0,4,0,0.0001,1277
2665,4,256,4,8,1,1,0,4,1,0.0001,1246
2666,4,256,4,8,1,1,0,4,2,0.0001,1246
2667,4,256,4,8,1,1,0,5,0,0.0001,1559
2668,4,256,4,8,1,1,0,5,1,0.0001,1458
2669,4,256,4,8,1,1,0,5,2,0.0001,1470
2670,4,256,4,8,1,1,0,6,0,0.0001,1518
2671,4,256,4,8,1,1,0,6,1,0.0001,1595
2672,4,256,4,8,1,1,0,6,2,0.0001,1591
2673,4,256,4,8,1,1,0,7,0,0.0001,1743
2674,4,256,4,8,1,1,0,7,1,0.0001,1824
2675,4,256,4,8,1,1,0,7,2,0.0001,1824
2676,4,256,4,8,1,1,0,8,0,0.0001,1790
2677,4,256,4,8,1,1,0,8,1,0.0001,1722
2678,4,256,4,8,1,1,0,8,2,0.0001,1722
2679,4,256,4,8,1,1,0,9,0,0.0001,2091
2680,4,256,4,8,1,1,0,9,1,0.0001,2110
2681,4,256,4,8,1,1,0,9,2,0.0001,2110
2682,4,256,4,8,1,1,0,10,0,0.0001,2280
2683,4,256,4,8,1,1,0,10,1,0.0001,2325
2684,4,256,4,8,1,1,0,10,2,0.0001,2325
2685,4,256,4,8,1,1,0,11,0,0.0001,2412
2686,4,256,4,8,1,1,0,11,1,0.0001,2592
2687,4,256,4,8,1,1,0,11,2,0.0001,2592
2688,4,256,4,8,1,1,0,12,0,0.0001,2544
2689,4,256,4,8,1,1,0,12,1,0.0001,2771
2690,4,256,4,8,1,1,0,12,2,0.0001,2771
2691,4,256,4,8,1,1,0,13,0,0.0001,2758
2692,4,256,4,8,1,1,0,13,1,0.0001,2948
2693,4,256,4,8,1,1,0,13,2,0.0001,2943
2694,4,256,4,8,1,1,0,14,0,0.0001,2835
2695,4,256,4,8,1,1,0,14,1,0.0001,3116
2696,4,256,4,8,1,1,0,14,2,0.0001,3116
2697,4,256,4,8,1,1,0,15,0,0.0001,3226
2698,4,256,4,8,1,1,0,15,1,0.0001,3374
2699,4,256,4,8,1,1,0,15,2,0.0001,3374
2700,4,256,8,1,1,1,0,1,0,0.0008,94
2701,4,256,8,1,1,1,0,1,1,0.0005,93
2702,4,256,8,1,1,1,0,1,2,0.0005,93
2703,4,256,8,1,1,1,0,2,0,0.0007,116
2704,4,256,8,1,1,1,0,2,1,0.0004,114
2705,4,256,8,1,1,1,0,2,2,0.0004,114
2706,4,256,8,1,1,1,0,3,0,0.0007,140
2707,4,256,8,1,1,1,0,3,1,0.0004,146
2708,4,256,8,1,1,1,0,3,2,0.0004,146
2709,4,256,8,1,1,1,0,4,0,0.0007,164
2710,4,256,8,1,1,1,0,4,1,0.0004,169
2711,4,256,8,1,1,1,0,4,2,0.0004,169
2712,4,256,8,1,1,1,0,5,0,0.0008,218
2713,4,256,8,1,1,1,0,5,1,0.0005,214
2714,4,256,8,1,1,1,0,5,2,0.0005,214
2715,4,256,8,1,1,1,0,6,0,0.0008,205
2716,4,256,8,1,1,1,0,6,1,0.0005,247
2717,4,256,8,1,1,1,0,6,2,0.0005,247
2718,4,256,8,1,1,1,0,7,0,0.0009,233
2719,4,256,8,1,1,1,0,7,1,0.0005,253
2720,4,256,8,1,1,1,0,7,2,0.0005,253
2721,4,256,8,1,1,1,0,8,0,0.0009,238
2722,4,256,8,1,1,1,0,8,1,0.0005,253
2723,4,256,8,1,1,1,0,8,2,0.0005,253
2724,4,256,8,1,1,1,0,9,0,0.0009,274
2725,4,256,8,1,1,1,0,9,1,0.0006,319
2726,4,256,8,1,1,1,0,9,2,0.0006,319
2727,4,256,8,1,1,1,0,10,0,0.0013,304
2728,4,256,8,1,1,1,0,10,1,0.0005,350
2729,4,256,8,1,1,1,0,10,2,0.0005,350
2730,4,256,8,1,1,1,0,11,0,0.0011,329
2731,4,256,8,1,1,1,0,11,1,0.0005,396
2732,4,256,8,1,1,1,0,11,2,0.0005,396
2733,4,256,8,1,1,1,0,12,0,0.0010,339
2734,4,256,8,1,1,1,0,12,1,0.0005,406
2735,4,256,8,1,1,1,0,12,2,0.0005,406
2736,4,256,8,1,1,1,0,13,0,0.0011,403
2737,4,256,8,1,1,1,0,13,1,0.0006,419
2738,4,256,8,1,1,1,0,13,2,0.0006,419
2739,4,256,8,1,1,1,0,14,0,0.0010,409
2740,4,256,8,1,1,1,0,14,1,0.0006,474
2741,4,256,8,1,1,1,0,14,2,0.0006,474
2742,4,256,8,1,1,1,0,15,0,0.0010,441
2743,4,256,8,1,1,1,0,15,1,0.0006,527
2744,4,256,8,1,1,1,0,15,2,0.0006,527
2745,4,256,8,2,1,1,0,1,0,0.0002,217
2746,4,256,8,2,1,1,0,1,1,0.0001,185
2747,4,256,8,2,1,1,0,1,2,0.0001,185
2748,4,256,8,2,1,1,0,2,0,0.0002,242
2749,4,256,8,2,1,1,0,2,1,0.0001,283
2750,4,256,8,2,1,1,0,2,2,0.0001,283
2751,4,256,8,2,1,1,0,3,0,0.0002,343
2752,4,256,8,2,1,1,0,3,1,0.0001,332
2753,4,256,8,2,1,1,0,3,2,0.0001,332
2754,4,256,8,2,1,1,0,4,0,0.0002,340
2755,4,256,8,2,1,1,0,4,1,0.0001,333
2756,4,256,8,2,1,1,0,4,2,0.0001,333
2757,4,256,8,2,1,1,0,5,0,0.0002,450
2758,4,256,8,2,1,1,0,5,1,0.0001,395
2759,4,256,8,2,1,1,0,5,2,0.0001,395
2760,4,256,8,2,1,1,0,6,0,0.0002,400
2761,4,256,8,2,1,1,0,6,1,0.0001,439
2762,4,256,8,2,1,1,0,6,2,0.0001,439
2763,4,256,8,2,1,1,0,7,0,0.0002,480
2764,4,256,8,2,1,1,0,7,1,0.0002,539
2765,4,256,8,2,1,1,0,7,2,0.0002,539
2766,4,256,8,2,1,1,0,8,0,0.0001,513
2767,4,256,8,2,1,1,0,8,1,0.0001,502
2768,4,256,8,2,1,1,0,8,2,0.0001,502
2769,4,256,8,2,1,1,0,9,0,0.0002,571
2770,4,256,8,2,1,1,0,9,1,0.0001,600
2771,4,256,8,2,1,1,0,9,2,0.0001,600
2772,4,256,8,2,1,1,0,10,0,0.0002,680
2773,4,256,8,2,1,1,0,10,1,0.0001,673
2774,4,256,8,2,1,1,0,10,2,0.0001,673
2775,4,256,8,2,1,1,0,11,0,0.0002,677
2776,4,256,8,2,1,1,0,11,1,0.0002,734
2777,4,256,8,2,1,1,0,11,2,0.0002,734
2778,4,256,8,2,1,1,0,12,0,0.0002,694
2779,4,256,8,2,1,1,0,12,1,0.0001,761
2780,4,256,8,2,1,1,0,12,2,0.0001,761
2781,4,256,8,2,1,1,0,13,0,0.0002,747
2782,4,256,8,2,1,1,0,13,1,0.0002,787
2783,4,256,8,2,1,1,0,13,2,0.0002,787
2784,4,256,8,2,1,1,0,14,0,0.0002,813
2785,4,256,8,2,1,1,0,14,1,0.0002,876
2786,4,256,8,2,1,1,0,14,2,0.0002,876
2787,4,256,8,2,1,1,0,15,0,0.0002,854
2788,4,256,8,2,1,1,0,15,1,0.0002,877
2789,4,256,8,2,1,1,0,15,2,0.0002,877
2790,4,256,8,4,1,1,0,1,0,0.0001,425
2791,4,256,8,4,1,1,0,1,1,0.0001,429
2792,4,256,8,4,1,1,0,1,2,0.0001,429
2793,4,256,8,4,1,1,0,2,0,0.0001,498
2794,4,256,8,4,1,1,0,2,1,0.0001,526
2795,4,256,8,4,1,1,0,2,2,0.0001,526
2796,4,256,8,4,1,1,0,3,0,0.0001,652
2797,4,256,8,4,1,1,0,3,1,0.0001,689
2798,4,256,8,4,1,1,0,3,2,0.0001,689
2799,4,256,8,4,1,1,0,4,0,0.0001,683
2800,4,256,8,4,1,1,0,4,1,0.0001,674
2801,4,256,8,4,1,1,0,4,2,0.0001,674
2802,4,256,8,4,1,1,0,5,0,0.0001,810
2803,4,256,8,4,1,1,0,5,1,0.0001,785
2804,4,256,8,4,1,1,0,5,2,0.0001,785
2805,4,256,8,4,1,1,0,6,0,0.0001,843
2806,4,256,8,4,1,1,0,6,1,0.0001,882
2807,4,256,8,4,1,1,0,6,2,0.0001,882
2808,4,256,8,4,1,1,0,7,0,0.0001,928
2809,4,256,8,4,1,1,0,7,1,0.0001,971
2810,4,256,8,4,1,1,0,7,2,0.0001,971
2811,4,256,8,4,1,1,0,8,0,0.0001,969
2812,4,256,8,4,1,1,0,8,1,0.0001,977
2813,4,256,8,4,1,1,0,8,2,0.0001,977
2814,4,256,8,4,1,1,0,9,0,0.0001,1139
2815,4,256,8,4,1,1,0,9,1,0.0001,1131
2816,4,256,8,4,1,1,0,9,2,0.0001,1131
2817,4,256,8,4,1,1,0,10,0,0.0001,1221
2818,4,256,8,4,1,1,0,10,1,0.0001,1308
2819,4,256,8,4,1,1,0,10,2,0.0001,1308
2820,4,256,8,4,1,1,0,11,0,0.0001,1279
2821,4,256,8,4,1,1,0,11,1,0.0001,1410
2822,4,256,8,4,1,1,0,11,2,0.0001,1410
2823,4,256,8,4,1,1,0,12,0,0.0001,1325
2824,4,256,8,4,1,1,0,12,1,0.0001,1404
2825,4,256,8,4,1,1,0,12,2,0.0001,1402
2826,4,256,8,4,1,1,0,13,0,0.0001,1519
2827,4,256,8,4,1,1,0,13,1,0.0001,1544
2828,4,256,8,4,1,1,0,13,2,0.0001,1544
2829,4,256,8,4,1,1,0,14,0,0.0001,1509
2830,4,256,8,4,1,1,0,14,1,0.0001,1604
2831,4,256,8,4,1,1,0,14,2,0.0001,1604
2832,4,256,8,4,1,1,0,15,0,0.0001,1708
2833,4,256,8,4,1,1,0,15,1,0.0001,1679
2834,4,256,8,4,1,1,0,15,2,0.0001,1679
2835,4,256,8,8,1,1,0,1,0,0.0001,856
2836,4,256,8,8,1,1,0,1,1,0.0001,879
2837,4,256,8,8,1,1,0,1,2,0.0001,879
2838,4,256,8,8,1,1,0,2,0,0.0001,901
2839,4,256,8,8,1,1,0,2,1,0.0001,973
2840,4,256,8,8,1,1,0,2,2,0.0001,973
2841,4,256,8,8,1,1,0,3,0,0.0001,1066
2842,4,256,8,8,1,1,0,3,1,0.0001,1189
2843,4,256,8,8,1,1,0,3,2,0.0001,1190
2844,4,256,8,8,1,1,0,4,0,0.0001,1264
2845,4,256,8,8,1,1,0,4,1,0.0001,1230
2846,4,256,8,8,1,1,0,4,2,0.0001,1230
2847,4,256,8,8,1,1,0,5,0,0.0001,1505
