n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,obj1,obj2,lut,ff,dsp,bram
4880,2048,3,3,4,2,16,0.000298,5664,33256,8685,27,0
4884,2048,3,3,4,3,4,0.000234,3513,19580,9387,27,0
4885,2048,3,3,4,3,8,0.000307,4720,26984,9453,27,0
4886,2048,3,3,4,3,16,0.000302,7076,42664,9241,27,0
4890,2048,3,3,4,4,4,0.000238,4252,23640,10179,27,0
4891,2048,3,3,4,4,8,0.000289,5850,33720,10305,27,0
4892,2048,3,3,4,4,16,0.000306,8943,53113,9947,27,0
4896,2048,3,4,1,1,4,0.000308,2689,15293,7562,36,0
4897,2048,3,4,1,1,8,0.000501,3683,21622,7820,36,0
4898,2048,3,4,1,1,16,0.000534,5135,30111,7876,36,0
4899,2048,3,4,1,1,32,0.000697,10146,52490,8050,36,0
4902,2048,3,4,1,2,4,0.000468,3774,20733,10023,36,0
4903,2048,3,4,1,2,8,0.000736,4934,28089,10154,36,0
4904,2048,3,4,1,2,16,0.000706,7334,43185,10229,36,0
4908,2048,3,4,1,3,4,0.000468,4351,24600,11114,36,0
4909,2048,3,4,1,3,8,0.000744,6152,35500,11213,36,0
4914,2048,3,4,1,4,4,0.000481,5198,30020,12171,36,0
4915,2048,3,4,1,4,8,0.000729,7441,43178,12323,36,0
4920,2048,3,4,2,1,4,0.000169,2478,14100,7508,36,0
4921,2048,3,4,2,1,8,0.000232,3313,19770,7748,36,0
4922,2048,3,4,2,1,16,0.000257,4947,30138,7772,36,0
4923,2048,3,4,2,1,32,0.000287,9151,50445,7964,36,0
4926,2048,3,4,2,2,4,0.000240,3688,20175,9992,36,0
4927,2048,3,4,2,2,8,0.000351,4855,27910,10098,36,0
4928,2048,3,4,2,2,16,0.000356,7378,43694,10170,36,0
4932,2048,3,4,2,3,4,0.000245,4423,25262,11070,36,0
4933,2048,3,4,2,3,8,0.000350,6119,35592,11182,36,0
4938,2048,3,4,2,4,4,0.000252,5346,30234,12122,36,0
4939,2048,3,4,2,4,8,0.000366,7527,43856,12260,36,0
4944,2048,3,4,3,1,4,0.000196,2661,15628,7925,36,0
4945,2048,3,4,3,1,8,0.000287,3689,21453,8031,36,0
4946,2048,3,4,3,1,16,0.000311,5577,31985,8087,36,0
4950,2048,3,4,3,2,4,0.000297,3879,21086,10246,36,0
4951,2048,3,4,3,2,8,0.000438,5200,29053,10371,36,0
4952,2048,3,4,3,2,16,0.000413,7535,44887,10430,36,0
4956,2048,3,4,3,3,4,0.000322,4557,25861,11299,36,0
4957,2048,3,4,3,3,8,0.000463,6219,36145,11439,36,0
4962,2048,3,4,3,4,4,0.000313,5449,30695,12404,36,0
4963,2048,3,4,3,4,8,0.000459,7550,44222,12547,36,0
4968,2048,3,4,4,1,4,0.000174,2638,15163,7862,36,0
4969,2048,3,4,4,1,8,0.000205,3385,20029,7948,36,0
4970,2048,3,4,4,1,16,0.000201,4868,29661,8009,36,0
4971,2048,3,4,4,1,32,0.000222,9412,51068,8163,36,0
4974,2048,3,4,4,2,4,0.000248,3675,20249,10198,36,0
4975,2048,3,4,4,2,8,0.000300,5028,28241,10326,36,0
4976,2048,3,4,4,2,16,0.000289,7415,43978,10406,36,0
4980,2048,3,4,4,3,4,0.000234,4527,25307,11267,36,0
4981,2048,3,4,4,3,8,0.000296,6253,36123,11388,36,0
4986,2048,3,4,4,4,4,0.000238,5509,30648,12390,36,0
4987,2048,3,4,4,4,8,0.000304,7607,43743,12512,36,0
4992,2048,4,1,1,1,4,0.000326,934,5038,3090,12,0
4993,2048,4,1,1,1,8,0.000481,1319,7305,3133,12,0
4994,2048,4,1,1,1,16,0.000474,1933,10717,3141,12,0
4995,2048,4,1,1,1,32,0.000550,3223,18181,3256,12,0
4996,2048,4,1,1,1,64,0.000577,5344,31941,3375,12,0
4998,2048,4,1,1,2,4,0.000398,1260,6648,3865,12,0
4999,2048,4,1,1,2,8,0.000593,1612,8988,3893,12,0
5000,2048,4,1,1,2,16,0.000680,2537,14766,3939,12,0
5001,2048,4,1,1,2,32,0.000643,4539,25499,4013,12,0
5004,2048,4,1,1,3,4,0.000449,1495,8123,4228,12,0
5005,2048,4,1,1,3,8,0.000675,2053,11656,4278,12,0
5006,2048,4,1,1,3,16,0.000714,3156,18594,4356,12,0
5007,2048,4,1,1,3,32,0.000681,6567,34077,4419,12,0
5010,2048,4,1,1,4,4,0.000475,1727,9504,4443,12,0
5011,2048,4,1,1,4,8,0.000689,2471,14193,4565,12,0
5012,2048,4,1,1,4,16,0.000675,3870,22817,4565,12,0
5013,2048,4,1,1,4,32,0.000675,7610,41412,4652,12,0
5016,2048,4,1,2,1,4,0.000167,966,5037,3026,12,0
5017,2048,4,1,2,1,8,0.000258,1202,6658,3046,12,0
5018,2048,4,1,2,1,16,0.000241,1764,10094,3072,12,0
5019,2048,4,1,2,1,32,0.000261,3187,17670,3167,12,0
5020,2048,4,1,2,1,64,0.000276,4812,29871,3265,12,0
5022,2048,4,1,2,2,4,0.000212,1229,6683,3808,12,0
5023,2048,4,1,2,2,8,0.000300,1720,9534,3835,12,0
5024,2048,4,1,2,2,16,0.000314,2610,14332,3876,12,0
5025,2048,4,1,2,2,32,0.000335,4971,26513,4044,12,0
5028,2048,4,1,2,3,4,0.000218,1538,8322,4166,12,0
5029,2048,4,1,2,3,8,0.000305,2224,12310,4219,12,0
5030,2048,4,1,2,3,16,0.000330,3299,19519,4301,12,0
5031,2048,4,1,2,3,32,0.000351,6349,35079,4421,12,0
5034,2048,4,1,2,4,4,0.000201,1706,9753,4380,12,0
5035,2048,4,1,2,4,8,0.000345,2536,14696,4512,12,0
5036,2048,4,1,2,4,16,0.000305,4011,24159,4537,12,0
5040,2048,4,1,3,1,4,0.000224,1116,5865,3375,12,0
5041,2048,4,1,3,1,8,0.000267,1459,7864,3396,12,0
5042,2048,4,1,3,1,16,0.000269,2094,12251,3436,12,0
5043,2048,4,1,3,1,32,0.000273,3771,21148,3546,12,0
5044,2048,4,1,3,1,64,0.000318,6338,37581,3703,12,0
5046,2048,4,1,3,2,4,0.000250,1414,7241,4145,12,0
5047,2048,4,1,3,2,8,0.000362,1833,10136,4121,12,0
5048,2048,4,1,3,2,16,0.000384,2813,16499,4163,12,0
5049,2048,4,1,3,2,32,0.000391,5266,28531,4268,12,0
5052,2048,4,1,3,3,4,0.000279,1719,9239,4512,12,0
5053,2048,4,1,3,3,8,0.000374,2269,12847,4597,12,0
5054,2048,4,1,3,3,16,0.000410,3404,20454,4636,12,0
5055,2048,4,1,3,3,32,0.000381,6638,36247,4685,12,0
5058,2048,4,1,3,4,4,0.000264,1857,10147,4668,12,0
5059,2048,4,1,3,4,8,0.000427,2799,15513,4841,12,0
5060,2048,4,1,3,4,16,0.000399,4061,24385,4844,12,0
5064,2048,4,1,4,1,4,0.000169,990,5188,3321,12,0
5065,2048,4,1,4,1,8,0.000190,1283,7058,3368,12,0
5066,2048,4,1,4,1,16,0.000201,1751,9965,3372,12,0
5067,2048,4,1,4,1,32,0.000200,3223,17915,3441,12,0
5068,2048,4,1,4,1,64,0.000213,5109,30448,3516,12,0
5070,2048,4,1,4,2,4,0.000213,1333,6950,4103,12,0
5071,2048,4,1,4,2,8,0.000239,1748,9750,4101,12,0
5072,2048,4,1,4,2,16,0.000256,2570,14963,4149,12,0
5073,2048,4,1,4,2,32,0.000259,4950,26546,4223,12,0
5076,2048,4,1,4,3,4,0.000215,1600,8507,4465,12,0
5077,2048,4,1,4,3,8,0.000274,2267,12621,4600,12,0
5078,2048,4,1,4,3,16,0.000292,3378,20002,4618,12,0
5079,2048,4,1,4,3,32,0.000294,6402,35183,4669,12,0
5082,2048,4,1,4,4,4,0.000207,1801,9925,4625,12,0
5083,2048,4,1,4,4,8,0.000256,2623,15326,4817,12,0
5084,2048,4,1,4,4,16,0.000259,4218,24847,4855,12,0
5085,2048,4,1,4,4,32,0.000280,7897,43820,4888,12,0
5088,2048,4,2,1,1,4,0.000279,1789,9859,5414,24,0
5089,2048,4,2,1,1,8,0.000438,2417,13737,5622,24,0
5090,2048,4,2,1,1,16,0.000444,3348,20185,5624,24,0
5091,2048,4,2,1,1,32,0.000618,6889,35382,5760,24,0
5094,2048,4,2,1,2,4,0.000454,2513,13542,7004,24,0
5095,2048,4,2,1,2,8,0.000722,3441,18844,7199,24,0
5096,2048,4,2,1,2,16,0.000725,4894,28815,7174,24,0
5100,2048,4,2,1,3,4,0.000459,3063,17037,7838,24,0
5101,2048,4,2,1,3,8,0.000735,4190,23545,7819,24,0
5102,2048,4,2,1,3,16,0.000714,6275,37436,7917,24,0
5106,2048,4,2,1,4,4,0.000481,3543,19980,8507,24,0
5107,2048,4,2,1,4,8,0.000726,5031,28528,8632,24,0
5108,2048,4,2,1,4,16,0.000680,7901,46771,8693,24,0
5112,2048,4,2,2,1,4,0.000152,1693,9425,5350,24,0
5113,2048,4,2,2,1,8,0.000251,2272,13038,5395,24,0
5114,2048,4,2,2,1,16,0.000223,3320,19669,5552,24,0
5115,2048,4,2,2,1,32,0.000267,5958,32055,5620,24,0
5118,2048,4,2,2,2,4,0.000215,2491,13163,6859,24,0
5119,2048,4,2,2,2,8,0.000337,3552,19568,7107,24,0
5120,2048,4,2,2,2,16,0.000332,5229,30670,7170,24,0
5124,2048,4,2,2,3,4,0.000220,3027,16582,7753,24,0
5125,2048,4,2,2,3,8,0.000356,4038,23691,7750,24,0
5126,2048,4,2,2,3,16,0.000348,6236,37516,7808,24,0
5130,2048,4,2,2,4,4,0.000241,3719,20668,8464,24,0
5131,2048,4,2,2,4,8,0.000352,5093,29016,8554,24,0
5132,2048,4,2,2,4,16,0.000341,7967,46870,8646,24,0
5136,2048,4,2,3,1,4,0.000193,1971,10558,5701,24,0
5137,2048,4,2,3,1,8,0.000241,2582,14343,5703,24,0
5138,2048,4,2,3,1,16,0.000270,3716,22108,5872,24,0
5139,2048,4,2,3,1,32,0.000336,7227,39203,5981,24,0
5142,2048,4,2,3,2,4,0.000286,2624,13918,7261,24,0
5143,2048,4,2,3,2,8,0.000404,3632,19754,7386,24,0
5144,2048,4,2,3,2,16,0.000430,5505,31109,7451,24,0
5148,2048,4,2,3,3,4,0.000326,3187,17177,8081,24,0
5149,2048,4,2,3,3,8,0.000403,4408,24843,8174,24,0
5150,2048,4,2,3,3,16,0.000436,6783,39874,8230,24,0
5154,2048,4,2,3,4,4,0.000306,3839,20800,8790,24,0
5155,2048,4,2,3,4,8,0.000425,5219,29832,8912,24,0
5156,2048,4,2,3,4,16,0.000407,8065,47882,8982,24,0
5160,2048,4,2,4,1,4,0.000136,1749,9568,5645,24,0
5161,2048,4,2,4,1,8,0.000169,2163,12531,5782,24,0
5162,2048,4,2,4,1,16,0.000169,3152,18695,5735,24,0
5163,2048,4,2,4,1,32,0.000233,6148,33370,5828,24,0
5166,2048,4,2,4,2,4,0.000225,2593,13803,7301,24,0
5167,2048,4,2,4,2,8,0.000289,3484,19141,7372,24,0
5168,2048,4,2,4,2,16,0.000286,5141,30383,7430,24,0
5172,2048,4,2,4,3,4,0.000237,3083,16944,8045,24,0
5173,2048,4,2,4,3,8,0.000287,4250,24055,8113,24,0
5174,2048,4,2,4,3,16,0.000309,6542,38169,8184,24,0
5178,2048,4,2,4,4,4,0.000231,3713,20544,8769,24,0
5179,2048,4,2,4,4,8,0.000293,5158,29463,8912,24,0
5180,2048,4,2,4,4,16,0.000307,7866,47104,8923,24,0
5184,2048,4,3,1,1,4,0.000332,2801,15701,8758,36,0
5185,2048,4,3,1,1,8,0.000475,3435,20598,8807,36,0
5186,2048,4,3,1,1,16,0.000503,5157,31002,8488,36,0
5187,2048,4,3,1,1,32,0.000623,9860,53393,8734,36,0
5190,2048,4,3,1,2,4,0.000445,3869,21055,11105,36,0
5191,2048,4,3,1,2,8,0.000706,5042,28750,11169,36,0
5192,2048,4,3,1,2,16,0.000718,8100,44021,10708,36,0
5196,2048,4,3,1,3,4,0.000486,4546,25793,12176,36,0
5197,2048,4,3,1,3,8,0.000730,6263,36563,11933,36,0
5202,2048,4,3,1,4,4,0.000499,5396,30478,12866,36,0
5203,2048,4,3,1,4,8,0.000726,7636,44239,12954,36,0
5208,2048,4,3,2,1,4,0.000167,2732,15374,8700,36,0
5209,2048,4,3,2,1,8,0.000241,3358,19713,8794,36,0
5210,2048,4,3,2,1,16,0.000288,4926,29393,8420,36,0
5211,2048,4,3,2,1,32,0.000312,8941,49472,8573,36,0
5214,2048,4,3,2,2,4,0.000235,3920,21173,11050,36,0
5215,2048,4,3,2,2,8,0.000353,5433,30763,10648,36,0
5216,2048,4,3,2,2,16,0.000351,7833,45923,10634,36,0
5220,2048,4,3,2,3,4,0.000225,4709,25689,12118,36,0
5221,2048,4,3,2,3,8,0.000364,6346,36535,11855,36,0
5226,2048,4,3,2,4,4,0.000241,5527,31195,12818,36,0
5227,2048,4,3,2,4,8,0.000348,7752,44684,12948,36,0
5232,2048,4,3,3,1,4,0.000225,2867,15753,8884,36,0
5233,2048,4,3,3,1,8,0.000278,3923,21921,9125,36,0
5234,2048,4,3,3,1,16,0.000287,5493,33586,8803,36,0
5235,2048,4,3,3,1,32,0.000361,11126,57534,9027,36,0
5238,2048,4,3,3,2,4,0.000317,4017,21542,11318,36,0
5239,2048,4,3,3,2,8,0.000403,5300,30063,11086,36,0
5240,2048,4,3,3,2,16,0.000414,7716,45610,11155,36,0
5244,2048,4,3,3,3,4,0.000319,4796,26513,12474,36,0
5245,2048,4,3,3,3,8,0.000454,6535,37855,12210,36,0
5250,2048,4,3,3,4,4,0.000326,5479,30877,13162,36,0
5251,2048,4,3,3,4,8,0.000442,7794,44844,13286,36,0
5256,2048,4,3,4,1,4,0.000154,2735,15348,8998,36,0
5257,2048,4,3,4,1,8,0.000212,3477,19907,9035,36,0
5258,2048,4,3,4,1,16,0.000202,4931,29805,8729,36,0
5259,2048,4,3,4,1,32,0.000246,9121,50778,8845,36,0
5262,2048,4,3,4,2,4,0.000233,3943,21193,11300,36,0
5263,2048,4,3,4,2,8,0.000313,5215,29218,10903,36,0
5264,2048,4,3,4,2,16,0.000286,7910,45306,11014,36,0
5268,2048,4,3,4,3,4,0.000243,4851,25935,12425,36,0
5269,2048,4,3,4,3,8,0.000302,6325,36997,12176,36,0
5274,2048,4,3,4,4,4,0.000237,5623,31461,13164,36,0
5275,2048,4,3,4,4,8,0.000300,7766,45002,13071,36,0
5280,2048,4,4,1,1,4,0.000332,3404,19913,10176,48,0
5281,2048,4,4,1,1,8,0.000557,4679,27305,10241,48,0
5282,2048,4,4,1,1,16,0.000540,6851,40362,10339,48,0
5286,2048,4,4,1,2,4,0.000453,4886,27082,13300,48,0
5287,2048,4,4,1,2,8,0.000739,6535,37568,13435,48,0
5292,2048,4,4,1,3,4,0.000466,5939,32856,14739,48,0
5293,2048,4,4,1,3,8,0.000706,8129,47071,14899,48,0
5298,2048,4,4,1,4,4,0.000470,7059,39387,16190,48,0
5299,2048,4,4,1,4,8,0.000725,9876,58249,15861,48,0
5304,2048,4,4,2,1,4,0.000165,3414,19548,10154,48,0
5305,2048,4,4,2,1,8,0.000263,4483,25835,10139,48,0
5306,2048,4,4,2,1,16,0.000252,6232,37377,10198,48,0
5310,2048,4,4,2,2,4,0.000242,4884,26900,13254,48,0
5311,2048,4,4,2,2,8,0.000361,6715,38039,13394,48,0
5312,2048,4,4,2,2,16,0.000367,9934,58684,12973,48,0
5316,2048,4,4,2,3,4,0.000243,5981,33933,14713,48,0
5317,2048,4,4,2,3,8,0.000348,8174,47418,14750,48,0
5322,2048,4,4,2,4,4,0.000237,7162,40620,16103,48,0
5328,2048,4,4,3,1,4,0.000234,3768,21232,10478,48,0
5329,2048,4,4,3,1,8,0.000277,4965,28305,10583,48,0
5330,2048,4,4,3,1,16,0.000308,6968,41945,10621,48,0
5334,2048,4,4,3,2,4,0.000322,5121,27718,13627,48,0
5335,2048,4,4,3,2,8,0.000431,6805,38546,13713,48,0
5340,2048,4,4,3,3,4,0.000311,5987,34083,15049,48,0
5341,2048,4,4,3,3,8,0.000444,8432,48679,14710,48,0
5346,2048,4,4,3,4,4,0.000320,7253,40778,16387,48,0
5352,2048,4,4,4,1,4,0.000153,3412,19907,10364,48,0
5353,2048,4,4,4,1,8,0.000213,4411,25673,10522,48,0
5354,2048,4,4,4,1,16,0.000231,6315,37814,10633,48,0
5358,2048,4,4,4,2,4,0.000231,5057,27546,13569,48,0
5359,2048,4,4,4,2,8,0.000308,6762,38156,13672,48,0
5364,2048,4,4,4,3,4,0.000252,6030,33701,14932,48,0
5365,2048,4,4,4,3,8,0.000308,8250,48210,14602,48,0
5370,2048,4,4,4,4,4,0.000241,7343,40648,16329,48,0
5371,2048,4,4,4,4,8,0.000294,10120,59073,16130,48,0
5376,4096,1,1,1,1,4,0.000429,236,1293,922,3,0
5377,4096,1,1,1,1,8,0.000676,295,1604,928,3,0
5378,4096,1,1,1,1,16,0.000701,420,2219,930,3,0
5379,4096,1,1,1,1,32,0.000763,613,3619,941,3,0
5380,4096,1,1,1,1,64,0.000799,975,6129,965,3,0
5381,4096,1,1,1,1,128,0.001086,1670,11183,1033,3,0
5382,4096,1,1,1,2,4,0.000730,325,1710,1117,3,0
5383,4096,1,1,1,2,8,0.001200,414,2366,1124,3,0
5384,4096,1,1,1,2,16,0.001360,588,3439,1130,3,0
5385,4096,1,1,1,2,32,0.001445,1071,6072,1146,3,0
5386,4096,1,1,1,2,64,0.001382,1654,10242,1175,3,0
5388,4096,1,1,1,3,4,0.000715,404,2209,1208,3,0
5389,4096,1,1,1,3,8,0.001276,539,3026,1217,3,0
5390,4096,1,1,1,3,16,0.001267,736,4404,1222,3,0
5391,4096,1,1,1,3,32,0.001450,1373,7606,1241,3,0
5392,4096,1,1,1,3,64,0.001400,2347,14038,1303,3,0
5394,4096,1,1,1,4,4,0.000848,465,2505,1300,3,0
5395,4096,1,1,1,4,8,0.001202,629,3541,1311,3,0
5396,4096,1,1,1,4,16,0.001323,837,5114,1316,3,0
5397,4096,1,1,1,4,32,0.001344,1866,10192,1351,3,0
5398,4096,1,1,1,4,64,0.001426,3072,17607,1403,3,0
5400,4096,1,1,2,1,4,0.000244,243,1331,906,3,0
5401,4096,1,1,2,1,8,0.000355,5 ,1703,911,3,0
5402,4096,1,1,2,1,16,0.000432,397,2349,915,3,0
5403,4096,1,1,2,1,32,0.000358,676,3888,927,3,0
5404,4096,1,1,2,1,64,0.000415,1111,6586,1023,3,0
5405,4096,1,1,2,1,128,0.000530,1827,12258,1033,3,0
5406,4096,1,1,2,2,4,0.000398,332,1749,1101,3,0
5407,4096,1,1,2,2,8,0.000599,422,2444,1107,3,0
5409,4096,1,1,2,2,32,0.000620,1198,6797,1142,3,0
5410,4096,1,1,2,2,64,0.000644,5 ,9685,1173,3,0
5412,4096,1,1,2,3,4,0.000378,417,2245,1192,3,0
5413,4096,1,1,2,3,8,0.000617,616,3424,1200,3,0
5414,4096,1,1,2,3,16,0.000714,787,4654,1207,3,0
5415,4096,1,1,2,3,32,0.000710,1449,7937,1242,3,0
5418,4096,1,1,2,4,4,0.000444,473,2595,1283,3,0
5419,4096,1,1,2,4,8,0.000612,637,3611,1293,3,0
5420,4096,1,1,2,4,16,0.000688,836,5233,1303,3,0
5421,4096,1,1,2,4,32,0.000683,1870,10092,1336,3,0
5422,4096,1,1,2,4,64,0.000715,3176,18372,1403,3,0
5424,4096,1,1,3,1,4,0.000289,279,1429,991,3,0
5425,4096,1,1,3,1,8,0.000365,332,1808,996,3,0
5426,4096,1,1,3,1,16,0.000378,3 ,2603,997,3,0
5427,4096,1,1,3,1,32,0.000446,757,4267,1027,3,0
5428,4096,1,1,3,1,64,0.000487,1174,7326,1040,3,0
5430,4096,1,1,3,2,4,0.000553,357,1854,1188,3,0
5431,4096,1,1,3,2,8,0.000776,466,2585,1193,3,0
5432,4096,1,1,3,2,16,0.000768,660,3742,1197,3,0
5433,4096,1,1,3,2,32,0.000842,1196,6689,1215,3,0
5434,4096,1,1,3,2,64,0.000875,1883,10898,1254,3,0
5436,4096,1,1,3,3,4,0.000535,425,2279,1277,3,0
5437,4096,1,1,3,3,8,0.000908,586,3366,1287,3,0
5438,4096,1,1,3,3,16,0.001029,854,4955,1291,3,0
5439,4096,1,1,3,3,32,0.001062,1500,8365,1321,3,0
5440,4096,1,1,3,3,64,0.001019,2738,16014,1387,3,0
5442,4096,1,1,3,4,4,0.000527,509,2764,1369,3,0
5443,4096,1,1,3,4,8,0.000924,680,3806,1385,3,0
5444,4096,1,1,3,4,16,0.001089,1018,5965,1393,3,0
5445,4096,1,1,3,4,32,0.001026,1985,10493,1421,3,0
5446,4096,1,1,3,4,64,0.001024,3197,18748,1473,3,0
5448,4096,1,1,4,1,4,0.000231,247,1380,981,3,0
5449,4096,1,1,4,1,8,0.000268,317,1720,993,3,0
5450,4096,1,1,4,1,16,0.000278,449,2406,993,3,0
5451,4096,1,1,4,1,32,0.000298,688,3931,1013,3,0
5452,4096,1,1,4,1,64,0.000316,1076,6747,1014,3,0
5453,4096,1,1,4,1,128,0.000412,1835,12382,1067,3,0
5454,4096,1,1,4,2,4,0.000393,340,1827,1178,3,0
5455,4096,1,1,4,2,8,0.000502,461,2501,1189,3,0
5456,4096,1,1,4,2,16,0.000477,603,3509,1192,3,0
5457,4096,1,1,4,2,32,0.000565,1100,6428,1205,3,0
5458,4096,1,1,4,2,64,0.000570,1759,10943,1226,3,0
5460,4096,1,1,4,3,4,0.000372,397,2212,1267,3,0
5461,4096,1,1,4,3,8,0.000494,548,3120,1282,3,0
5462,4096,1,1,4,3,16,0.000518,839,4864,1285,3,0
5463,4096,1,1,4,3,32,0.000531,1445,8036,1314,3,0
5464,4096,1,1,4,3,64,0.000559,2386,14350,1352,3,0
5466,4096,1,1,4,4,4,0.000424,471,2621,1360,3,0
5467,4096,1,1,4,4,8,0.000536,661,3772,1374,3,0
5468,4096,1,1,4,4,16,0.000563,860,5159,1382,3,0
5469,4096,1,1,4,4,32,0.000535,1893,10251,1405,3,0
5470,4096,1,1,4,4,64,0.000616,3186,18422,1457,3,0
5472,4096,1,2,1,1,4,0.000506,453,2647,1485,6,0
5473,4096,1,2,1,1,8,0.000765,707,3982,1505,6,0
5474,4096,1,2,1,1,16,0.000875,810,4789,1508,6,0
5475,4096,1,2,1,1,32,0.000905,1324,7453,1519,6,0
5476,4096,1,2,1,1,64,0.000973,2337,14016,1592,6,0
5478,4096,1,2,1,2,4,0.000827,635,3478,1879,6,0
5479,4096,1,2,1,2,8,0.001283,803,4548,1897,6,0
5480,4096,1,2,1,2,16,0.001413,1081,6328,1897,6,0
5481,4096,1,2,1,2,32,0.001370,2127,11588,1928,6,0
5482,4096,1,2,1,2,64,0.001450,3756,21250,2037,6,0
5484,4096,1,2,1,3,4,0.000876,754,4262,2061,6,0
5485,4096,1,2,1,3,8,0.001301,1049,6049,2080,6,0
5486,4096,1,2,1,3,16,0.001304,1500,9192,2102,6,0
5487,4096,1,2,1,3,32,0.001457,3240,18018,2170,6,0
5490,4096,1,2,1,4,4,0.000851,938,5181,2239,6,0
5491,4096,1,2,1,4,8,0.001288,1257,7232,2271,6,0
5492,4096,1,2,1,4,16,0.001291,1962,11680,2280,6,0
5493,4096,1,2,1,4,32,0.001411,3815,21308,2336,6,0
5496,4096,1,2,2,1,4,0.000238,465,2682,1469,6,0
5497,4096,1,2,2,1,8,0.000489,737,4031,1489,6,0
5498,4096,1,2,2,1,16,0.000410,818,4734,1491,6,0
5499,4096,1,2,2,1,32,0.000470,1534,9363,1516,6,0
5500,4096,1,2,2,1,64,0.000487,2439,14577,1584,6,0
5502,4096,1,2,2,2,4,0.000430,647,3627,1863,6,0
5503,4096,1,2,2,2,8,0.000682,835,4706,1882,6,0
5504,4096,1,2,2,2,16,0.000651,1102,6498,1882,6,0
5505,4096,1,2,2,2,32,0.000696,2098,11922,1910,6,0
5506,4096,1,2,2,2,64,0.000713,3941,22187,2039,6,0
5508,4096,1,2,2,3,4,0.000416,753,4400,2044,6,0
5509,4096,1,2,2,3,8,0.000621,1102,6327,2062,6,0
5510,4096,1,2,2,3,16,0.000722,1494,9342,2087,6,0
5511,4096,1,2,2,3,32,0.000683,2990,16962,2148,6,0
5514,4096,1,2,2,4,4,0.000471,931,5172,2223,6,0
5515,4096,1,2,2,4,8,0.000655,1285,7405,2245,6,0
5516,4096,1,2,2,4,16,0.000645,1931,11603,2274,6,0
5517,4096,1,2,2,4,32,0.000714,3838,21697,2334,6,0
5520,4096,1,2,3,1,4,0.000337,488,2673,1557,6,0
5521,4096,1,2,3,1,8,0.000483,727,4104,1573,6,0
5522,4096,1,2,3,1,16,0.000495,901,5154,1577,6,0
5523,4096,1,2,3,1,32,0.000516,1557,8752,1603,6,0
5524,4096,1,2,3,1,64,0.000511,2589,15364,1661,6,0
5526,4096,1,2,3,2,4,0.000529,655,3492,1946,6,0
5527,4096,1,2,3,2,8,0.000793,867,4908,1967,6,0
5528,4096,1,2,3,2,16,0.000862,1217,6944,1965,6,0
5529,4096,1,2,3,2,32,0.000929,2259,12447,2033,6,0
5532,4096,1,2,3,3,4,0.000559,790,4362,2128,6,0
5533,4096,1,2,3,3,8,0.000986,1051,6073,2152,6,0
5534,4096,1,2,3,3,16,0.001022,1600,9838,2171,6,0
5535,4096,1,2,3,3,32,0.001083,3153,17585,2232,6,0
5538,4096,1,2,3,4,4,0.000588,928,5251,2307,6,0
5539,4096,1,2,3,4,8,0.001115,1324,7462,2339,6,0
5540,4096,1,2,3,4,16,0.001048,1925,11640,2349,6,0
5541,4096,1,2,3,4,32,0.001143,4023,22220,2409,6,0
5544,4096,1,2,4,1,4,0.000254,468,2707,1544,6,0
5545,4096,1,2,4,1,8,0.000366,690,3937,1570,6,0
5546,4096,1,2,4,1,16,0.000371,879,4973,1571,6,0
5547,4096,1,2,4,1,32,0.000376,1428,7881,1593,6,0
5548,4096,1,2,4,1,64,0.000388,2440,14451,1638,6,0
5550,4096,1,2,4,2,4,0.000410,665,3599,1939,6,0
5551,4096,1,2,4,2,8,0.000481,851,4820,1965,6,0
5552,4096,1,2,4,2,16,0.000538,1121,6644,1960,6,0
5553,4096,1,2,4,2,32,0.000592,2174,11978,1989,6,0
5554,4096,1,2,4,2,64,0.000561,3997,22532,2088,6,0
5556,4096,1,2,4,3,4,0.000481,783,4312,2120,6,0
5557,4096,1,2,4,3,8,0.000606,1045,6025,2144,6,0
5558,4096,1,2,4,3,16,0.000585,1549,9343,2163,6,0
5559,4096,1,2,4,3,32,0.000594,3008,16895,2211,6,0
5562,4096,1,2,4,4,4,0.000474,953,5319,2297,6,0
5563,4096,1,2,4,4,8,0.000525,1278,7356,2333,6,0
5564,4096,1,2,4,4,16,0.000558,1924,11611,2344,6,0
5565,4096,1,2,4,4,32,0.000576,3731,20911,2403,6,0
5568,4096,1,3,1,1,4,0.000569,713,4023,2308,9,0
5569,4096,1,3,1,1,8,0.000778,936,5359,2339,9,0
5570,4096,1,3,1,1,16,0.000828,1325,7565,2352,9,0
5571,4096,1,3,1,1,32,0.000930,2343,12986,2397,9,0
5572,4096,1,3,1,1,64,0.001024,3837,21927,2515,9,0
5574,4096,1,3,1,2,4,0.000854,982,5377,2897,9,0
5575,4096,1,3,1,2,8,0.001241,1241,6958,2914,9,0
5576,4096,1,3,1,2,16,0.001318,1878,10996,2946,9,0
5577,4096,1,3,1,2,32,0.001465,3588,19337,3005,9,0
5580,4096,1,3,1,3,4,0.000864,1140,6509,3167,9,0
5581,4096,1,3,1,3,8,0.001346,1565,9118,3209,9,0
5582,4096,1,3,1,3,16,0.001392,2424,14506,3242,9,0
5583,4096,1,3,1,3,32,0.001413,4826,25848,3335,9,0
