n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,lut,ff,dsp,bram
2352,256,3,1,2,3,2,0,0.016636,617,3409,1293,0,0
2353,256,3,1,2,3,4,0,0.013005,581,3455,1775,0,0
2354,256,3,1,2,3,8,0,0.012693,610,3564,1795,0,0
2355,256,3,1,2,3,16,0,0.009225,577,3538,1454,0,0
2356,256,3,1,2,3,32,0,0.009225,577,3538,1454,0,0
2357,256,3,1,2,3,64,0,0.009225,577,3538,1454,0,0
2358,256,3,1,2,3,128,0,0.009225,577,3538,1454,0,0
2359,256,3,1,2,3,256,0,0.009225,577,3538,1454,0,0
2360,256,3,1,2,4,2,0,0.014460,485,2199,1334,0,0
2361,256,3,1,2,4,4,0,0.010492,448,2626,1375,0,0
2362,256,3,1,2,4,8,0,0.010266,497,2840,1777,0,0
2363,256,3,1,2,4,16,0,0.009149,437,2759,1226,0,0
2364,256,3,1,2,4,32,0,0.009149,437,2759,1226,0,0
2365,256,3,1,2,4,64,0,0.009149,437,2759,1226,0,0
2366,256,3,1,2,4,128,0,0.009149,437,2759,1226,0,0
2367,256,3,1,2,4,256,0,0.009149,437,2759,1226,0,0
2368,256,3,1,3,1,2,0,0.024946,639,3419,1445,0,0
2369,256,3,1,3,1,4,0,0.024113,634,3855,1475,0,0
2370,256,3,1,3,1,8,0,0.023318,632,3996,1633,0,0
2371,256,3,1,3,1,16,0,0.013760,797,5020,1356,0,0
2372,256,3,1,3,1,32,0,0.013760,797,5020,1356,0,0
2373,256,3,1,3,1,64,0,0.013760,797,5020,1356,0,0
2374,256,3,1,3,1,128,0,0.013760,797,5020,1356,0,0
2375,256,3,1,3,1,256,0,0.013760,797,5020,1356,0,0
2376,256,3,1,3,2,2,0,0.023256,650,3016,1431,0,0
2377,256,3,1,3,2,4,0,0.022754,641,3888,1469,0,0
2378,256,3,1,3,2,8,0,0.021867,637,3822,1621,0,0
2379,256,3,1,3,2,16,0,0.013969,719,4823,1342,0,0
2380,256,3,1,3,2,32,0,0.013969,719,4823,1342,0,0
2381,256,3,1,3,2,64,0,0.013711,726,4814,1337,0,0
2382,256,3,1,3,2,128,0,0.013969,719,4823,1342,0,0
2383,256,3,1,3,2,256,0,0.013969,719,4823,1342,0,0
2384,256,3,1,3,3,2,0,0.025082,712,3797,1381,0,0
2385,256,3,1,3,3,4,0,0.023985,639,3911,1485,0,0
2386,256,3,1,3,3,8,0,0.022650,637,3859,1630,0,0
2387,256,3,1,3,3,16,0,0.014011,943,6274,1505,0,0
2388,256,3,1,3,3,32,0,0.014011,943,6274,1505,0,0
2389,256,3,1,3,3,64,0,0.014066,927,6267,1507,0,0
2390,256,3,1,3,3,128,0,0.014011,943,6274,1505,0,0
2391,256,3,1,3,3,256,0,0.014011,943,6274,1505,0,0
2392,256,3,1,3,4,2,0,0.023712,571,2768,1427,0,0
2393,256,3,1,3,4,4,0,0.023868,604,3274,1469,0,0
2394,256,3,1,3,4,8,0,0.022043,595,3610,1615,0,0
2395,256,3,1,3,4,16,0,0.013337,729,4642,1340,0,0
2396,256,3,1,3,4,32,0,0.013626,721,4651,1340,0,0
2397,256,3,1,3,4,64,0,0.013337,729,4642,1340,0,0
2398,256,3,1,3,4,128,0,0.013337,729,4642,1340,0,0
2399,256,3,1,3,4,256,0,0.013337,729,4642,1340,0,0
2400,256,3,1,4,1,2,0,0.031833,718,3905,1520,0,0
2401,256,3,1,4,1,4,0,0.029826,728,4471,1932,0,0
2402,256,3,1,4,1,8,0,0.023657,722,4347,1958,0,0
2403,256,3,1,4,1,16,0,0.022721,873,5794,1480,0,0
2404,256,3,1,4,1,32,0,0.022721,873,5794,1480,0,0
2405,256,3,1,4,1,64,0,0.022721,873,5794,1480,0,0
2406,256,3,1,4,1,128,0,0.022721,873,5794,1480,0,0
2407,256,3,1,4,1,256,0,0.022721,873,5794,1480,0,0
2408,256,3,1,4,2,2,0,0.031149,656,3201,1508,0,0
2409,256,3,1,4,2,4,0,0.029190,653,4187,1926,0,0
2410,256,3,1,4,2,8,0,0.024563,677,3987,1943,0,0
2411,256,3,1,4,2,16,0,0.023944,871,5727,1464,0,0
2412,256,3,1,4,2,32,0,0.023944,871,5727,1464,0,0
2413,256,3,1,4,2,64,0,0.023944,871,5727,1464,0,0
2414,256,3,1,4,2,128,0,0.023944,871,5727,1464,0,0
2415,256,3,1,4,2,256,0,0.023944,871,5727,1464,0,0
2416,256,3,1,4,3,2,0,0.032239,734,4181,1458,0,0
2417,256,3,1,4,3,4,0,0.030179,679,4301,1856,0,0
2418,256,3,1,4,3,8,0,0.024328,730,4359,1956,0,0
2419,256,3,1,4,3,16,0,0.024441,1045,6653,1510,0,0
2420,256,3,1,4,3,32,0,0.024441,1045,6653,1510,0,0
2421,256,3,1,4,3,64,0,0.024441,1045,6653,1510,0,0
2422,256,3,1,4,3,128,0,0.024441,1045,6653,1510,0,0
2423,256,3,1,4,3,256,0,0.024441,1045,6653,1510,0,0
2424,256,3,1,4,4,2,0,0.031574,622,3119,1504,0,0
2425,256,3,1,4,4,4,0,0.028800,639,3733,1542,0,0
2426,256,3,1,4,4,8,0,0.024627,633,3630,1940,0,0
2427,256,3,1,4,4,16,0,0.022807,890,5726,1469,0,0
2428,256,3,1,4,4,32,0,0.022807,890,5726,1469,0,0
2429,256,3,1,4,4,64,0,0.022807,890,5726,1469,0,0
2430,256,3,1,4,4,128,0,0.023020,893,5733,1464,0,0
2431,256,3,1,4,4,256,0,0.022807,890,5726,1469,0,0
2432,256,3,2,1,1,2,0,0.010711,651,3390,1385,0,0
2433,256,3,2,1,1,4,0,0.010962,627,3826,1428,0,0
2434,256,3,2,1,1,8,0,0.010546,711,4446,1580,0,0
2435,256,3,2,1,1,16,0,0.006583,455,2586,1276,0,0
2436,256,3,2,1,1,32,0,0.006583,455,2586,1276,0,0
2437,256,3,2,1,1,64,0,0.006583,455,2586,1276,0,0
2438,256,3,2,1,1,128,0,0.006583,455,2586,1276,0,0
2439,256,3,2,1,1,256,0,0.006583,455,2586,1276,0,0
2440,256,3,2,1,2,2,0,0.011785,568,2865,1388,0,0
2441,256,3,2,1,2,4,0,0.010817,552,3480,1432,0,0
2442,256,3,2,1,2,8,0,0.010707,641,4118,1573,0,0
2443,256,3,2,1,2,16,0,0.007346,412,2697,1270,0,0
2444,256,3,2,1,2,32,0,0.007346,412,2697,1270,0,0
2445,256,3,2,1,2,64,0,0.007346,412,2697,1270,0,0
2446,256,3,2,1,2,128,0,0.007346,412,2697,1270,0,0
2447,256,3,2,1,2,256,0,0.007346,412,2697,1270,0,0
2448,256,3,2,1,3,2,0,0.011022,706,3480,1331,0,0
2449,256,3,2,1,3,4,0,0.010388,590,3546,1445,0,0
2450,256,3,2,1,3,8,0,0.011598,697,4323,1583,0,0
2451,256,3,2,1,3,16,0,0.007167,529,3007,1476,0,0
2452,256,3,2,1,3,32,0,0.007167,529,3007,1476,0,0
2453,256,3,2,1,3,64,0,0.007167,529,3007,1476,0,0
2454,256,3,2,1,3,128,0,0.007167,529,3007,1476,0,0
2455,256,3,2,1,3,256,0,0.007167,529,3007,1476,0,0
2456,256,3,2,1,4,2,0,0.011565,609,2641,1373,0,0
2457,256,3,2,1,4,4,0,0.011591,539,2948,1428,0,0
2458,256,3,2,1,4,8,0,0.011293,610,3923,1562,0,0
2459,256,3,2,1,4,16,0,0.007559,350,2251,1248,0,0
2460,256,3,2,1,4,32,0,0.007559,350,2251,1248,0,0
2461,256,3,2,1,4,64,0,0.007559,350,2251,1248,0,0
2462,256,3,2,1,4,128,0,0.007559,350,2251,1248,0,0
2463,256,3,2,1,4,256,0,0.007559,350,2251,1248,0,0
2465,256,3,2,2,1,4,0,0.016518,686,4185,1831,0,0
2466,256,3,2,2,1,8,0,0.017292,801,4814,1849,0,0
2467,256,3,2,2,1,16,0,0.012443,578,3513,1281,0,0
2468,256,3,2,2,1,32,0,0.012443,578,3513,1281,0,0
2469,256,3,2,2,1,64,0,0.012476,574,3512,1281,0,0
2470,256,3,2,2,1,128,0,0.012443,578,3513,1281,0,0
2471,256,3,2,2,1,256,0,0.012443,578,3513,1281,0,0
2472,256,3,2,2,2,2,0,0.022383,633,3253,1398,0,0
2473,256,3,2,2,2,4,0,0.016735,642,4082,1822,0,0
2474,256,3,2,2,2,8,0,0.016439,742,4488,1834,0,0
2476,256,3,2,2,2,32,0,0.012366,560,3452,1272,0,0
2477,256,3,2,2,2,64,0,0.012366,560,3452,1272,0,0
2478,256,3,2,2,2,128,0,0.012366,560,3452,1272,0,0
2479,256,3,2,2,2,256,0,0.012366,560,3452,1272,0,0
2480,256,3,2,2,3,2,0,0.022855,740,3843,1364,0,0
2481,256,3,2,2,3,4,0,0.017323,699,4235,1846,0,0
2482,256,3,2,2,3,8,0,0.017022,758,4727,1863,0,0
2483,256,3,2,2,3,16,0,0.012648,705,4226,1510,0,0
2484,256,3,2,2,3,32,0,0.012648,705,4226,1510,0,0
2485,256,3,2,2,3,64,0,0.012648,705,4226,1510,0,0
2486,256,3,2,2,3,128,0,0.012648,705,4226,1510,0,0
2487,256,3,2,2,3,256,0,0.012648,705,4226,1510,0,0
2488,256,3,2,2,4,2,0,0.022568,638,3202,1397,0,0
2489,256,3,2,2,4,4,0,0.016642,606,3667,1442,0,0
2490,256,3,2,2,4,8,0,0.016594,677,4198,1831,0,0
2491,256,3,2,2,4,16,0,0.012420,558,3426,1268,0,0
2492,256,3,2,2,4,32,0,0.012420,558,3426,1268,0,0
2493,256,3,2,2,4,64,0,0.012514,567,3426,1268,0,0
2494,256,3,2,2,4,128,0,0.012420,558,3426,1268,0,0
2495,256,3,2,2,4,256,0,0.012420,558,3426,1268,0,0
2496,256,3,2,3,1,2,0,0.033765,863,4368,1395,0,0
2497,256,3,2,3,1,4,0,0.031161,761,4571,1449,0,0
2498,256,3,2,3,1,8,0,0.031566,868,5430,1590,0,0
2499,256,3,2,3,1,16,0,0.021193,1004,5319,1454,0,0
2500,256,3,2,3,1,32,0,0.021193,1004,5319,1454,0,0
2501,256,3,2,3,1,64,0,0.021193,1004,5319,1454,0,0
2502,256,3,2,3,1,128,0,0.021193,1004,5319,1454,0,0
2503,256,3,2,3,1,256,0,0.021193,1004,5319,1454,0,0
2504,256,3,2,3,2,2,0,0.031596,799,4178,1397,0,0
2505,256,3,2,3,2,4,0,0.031692,718,4465,1437,0,0
2506,256,3,2,3,2,8,0,0.029967,804,5128,1584,0,0
2507,256,3,2,3,2,16,0,0.019971,868,5226,1456,0,0
2508,256,3,2,3,2,32,0,0.019971,868,5226,1456,0,0
2509,256,3,2,3,2,64,0,0.019971,868,5226,1456,0,0
2510,256,3,2,3,2,128,0,0.019971,868,5226,1456,0,0
2511,256,3,2,3,2,256,0,0.019971,868,5226,1456,0,0
2512,256,3,2,3,3,2,0,0.032132,913,4622,1327,0,0
2513,256,3,2,3,3,4,0,0.033340,726,4358,1438,0,0
2514,256,3,2,3,3,8,0,0.032863,864,5349,1581,0,0
2515,256,3,2,3,3,16,0,0.020083,983,6019,1481,0,0
2516,256,3,2,3,3,32,0,0.020083,983,6019,1481,0,0
2517,256,3,2,3,3,64,0,0.020083,983,6019,1481,0,0
2518,256,3,2,3,3,128,0,0.020083,983,6019,1481,0,0
2519,256,3,2,3,3,256,0,0.020083,983,6019,1481,0,0
2520,256,3,2,3,4,2,0,0.030388,767,3974,1387,0,0
2521,256,3,2,3,4,4,0,0.031376,715,4010,1442,0,0
2522,256,3,2,3,4,8,0,0.030759,779,4854,1589,0,0
2523,256,3,2,3,4,16,0,0.020082,894,5281,1451,0,0
2524,256,3,2,3,4,32,0,0.020082,894,5281,1451,0,0
2525,256,3,2,3,4,64,0,0.020082,894,5281,1451,0,0
2526,256,3,2,3,4,128,0,0.020082,894,5281,1451,0,0
2527,256,3,2,3,4,256,0,0.020082,894,5281,1451,0,0
2528,256,3,2,4,1,2,0,0.042060,849,4776,1482,0,0
2529,256,3,2,4,1,4,0,0.041217,915,5276,1898,0,0
2530,256,3,2,4,1,8,0,0.032300,991,5974,1922,0,0
2531,256,3,2,4,1,16,0,0.030812,925,5942,1617,0,0
2532,256,3,2,4,1,32,0,0.030812,925,5942,1617,0,0
2533,256,3,2,4,1,64,0,0.030812,925,5942,1617,0,0
2534,256,3,2,4,1,128,0,0.030812,925,5942,1617,0,0
2535,256,3,2,4,1,256,0,0.030812,925,5942,1617,0,0
2536,256,3,2,4,2,2,0,0.042489,826,4152,1471,0,0
2537,256,3,2,4,2,4,0,0.040942,843,4980,1892,0,0
2538,256,3,2,4,2,8,0,0.032241,932,5654,1915,0,0
2539,256,3,2,4,2,16,0,0.030716,995,6090,1554,0,0
2540,256,3,2,4,2,32,0,0.030645,975,6099,1573,0,0
2541,256,3,2,4,2,64,0,0.030716,995,6090,1554,0,0
2542,256,3,2,4,2,128,0,0.030716,995,6090,1554,0,0
2543,256,3,2,4,2,256,0,0.030716,995,6090,1554,0,0
2544,256,3,2,4,3,2,0,0.041988,929,5171,1410,0,0
2545,256,3,2,4,3,4,0,0.039770,849,4996,1896,0,0
2546,256,3,2,4,3,8,0,0.032280,991,5930,1920,0,0
2547,256,3,2,4,3,16,0,0.030573,1018,6650,1581,0,0
2548,256,3,2,4,3,32,0,0.030573,1018,6650,1581,0,0
2549,256,3,2,4,3,64,0,0.030573,1018,6650,1581,0,0
2550,256,3,2,4,3,128,0,0.030573,1018,6650,1581,0,0
2551,256,3,2,4,3,256,0,0.030573,1018,6650,1581,0,0
2552,256,3,2,4,4,2,0,0.041740,885,4398,1465,0,0
2553,256,3,2,4,4,4,0,0.039878,790,4518,1509,0,0
2554,256,3,2,4,4,8,0,0.031061,908,5432,1912,0,0
2555,256,3,2,4,4,16,0,0.030953,855,5983,1563,0,0
2556,256,3,2,4,4,32,0,0.030953,855,5983,1563,0,0
2557,256,3,2,4,4,64,0,0.030953,855,5983,1563,0,0
2558,256,3,2,4,4,128,0,0.030953,855,5983,1563,0,0
2559,256,3,2,4,4,256,0,0.030953,855,5983,1563,0,0
2560,256,3,3,1,1,2,0,0.017037,627,3473,1408,0,0
2561,256,3,3,1,1,4,0,0.015679,615,3712,1443,0,0
2562,256,3,3,1,1,8,0,0.016330,722,4600,1602,0,0
2563,256,3,3,1,1,16,0,0.010686,400,2417,1276,0,0
2564,256,3,3,1,1,32,0,0.010686,400,2417,1276,0,0
2565,256,3,3,1,1,64,0,0.010686,400,2417,1276,0,0
2566,256,3,3,1,1,128,0,0.010686,400,2417,1276,0,0
2567,256,3,3,1,1,256,0,0.010686,400,2417,1276,0,0
2568,256,3,3,1,2,2,0,0.016844,561,2661,1396,0,0
2569,256,3,3,1,2,4,0,0.017155,579,3582,1439,0,0
2570,256,3,3,1,2,8,0,0.016171,678,4323,1585,0,0
2571,256,3,3,1,2,16,0,0.010233,360,2355,1268,0,0
2572,256,3,3,1,2,32,0,0.010233,360,2355,1268,0,0
2573,256,3,3,1,2,64,0,0.010233,360,2355,1268,0,0
2574,256,3,3,1,2,128,0,0.010233,360,2355,1268,0,0
2575,256,3,3,1,2,256,0,0.010233,360,2355,1268,0,0
2576,256,3,3,1,3,2,0,0.017597,705,3640,1347,0,0
2577,256,3,3,1,3,4,0,0.016547,549,3563,1455,0,0
2578,256,3,3,1,3,8,0,0.016755,731,4534,1607,0,0
2579,256,3,3,1,3,16,0,0.011007,546,3469,1500,0,0
2580,256,3,3,1,3,32,0,0.011007,546,3469,1500,0,0
2581,256,3,3,1,3,64,0,0.011007,546,3469,1500,0,0
2582,256,3,3,1,3,128,0,0.011007,546,3469,1500,0,0
2583,256,3,3,1,3,256,0,0.011007,546,3469,1500,0,0
2584,256,3,3,1,4,2,0,0.016887,557,2820,1392,0,0
2585,256,3,3,1,4,4,0,0.018920,544,3066,1439,0,0
2586,256,3,3,1,4,8,0,0.017399,638,4035,1582,0,0
2587,256,3,3,1,4,16,0,0.011143,301,1986,1257,0,0
2588,256,3,3,1,4,32,0,0.011143,301,1986,1257,0,0
2589,256,3,3,1,4,64,0,0.011143,301,1986,1257,0,0
2590,256,3,3,1,4,128,0,0.011143,301,1986,1257,0,0
2591,256,3,3,1,4,256,0,0.011143,301,1986,1257,0,0
2592,256,3,3,2,1,2,0,0.031954,798,4022,1306,0,0
2593,256,3,3,2,1,4,0,0.023511,722,4264,1733,0,0
2594,256,3,3,2,1,8,0,0.025233,843,5028,1769,0,0
2595,256,3,3,2,1,16,0,0.018959,583,3658,1300,0,0
2596,256,3,3,2,1,32,0,0.018959,583,3658,1300,0,0
2597,256,3,3,2,1,64,0,0.018959,583,3658,1300,0,0
2598,256,3,3,2,1,128,0,0.018959,583,3658,1300,0,0
2599,256,3,3,2,1,256,0,0.018959,583,3658,1300,0,0
2600,256,3,3,2,2,2,0,0.034967,768,3514,1296,0,0
2601,256,3,3,2,2,4,0,0.023679,662,4043,1728,0,0
2602,256,3,3,2,2,8,0,0.024109,761,4712,1747,0,0
2603,256,3,3,2,2,16,0,0.018146,629,3713,1295,0,0
2604,256,3,3,2,2,32,0,0.018146,629,3713,1295,0,0
2605,256,3,3,2,2,64,0,0.018146,629,3713,1295,0,0
2606,256,3,3,2,2,128,0,0.018146,629,3713,1295,0,0
2607,256,3,3,2,2,256,0,0.018146,629,3713,1295,0,0
2608,256,3,3,2,3,2,0,0.032061,761,4178,1239,0,0
2609,256,3,3,2,3,4,0,0.024043,708,4363,1738,0,0
2610,256,3,3,2,3,8,0,0.026127,828,4977,1750,0,0
2611,256,3,3,2,3,16,0,0.018782,689,4172,1520,0,0
2612,256,3,3,2,3,32,0,0.018782,689,4172,1520,0,0
2613,256,3,3,2,3,64,0,0.018782,689,4172,1520,0,0
2614,256,3,3,2,3,128,0,0.018782,689,4172,1520,0,0
2615,256,3,3,2,3,256,0,0.018782,689,4172,1520,0,0
2616,256,3,3,2,4,2,0,0.032331,721,3377,1292,0,0
2617,256,3,3,2,4,4,0,0.024341,609,3568,1343,0,0
2618,256,3,3,2,4,8,0,0.025914,746,4470,1744,0,0
2619,256,3,3,2,4,16,0,0.018920,526,3339,1282,0,0
2620,256,3,3,2,4,32,0,0.018920,526,3339,1282,0,0
2621,256,3,3,2,4,64,0,0.018920,526,3339,1282,0,0
2622,256,3,3,2,4,128,0,0.018920,526,3339,1282,0,0
2623,256,3,3,2,4,256,0,0.018920,526,3339,1282,0,0
2624,256,3,3,3,1,2,0,0.046826,941,4683,1391,0,0
2625,256,3,3,3,1,4,0,0.049375,890,5187,1423,0,0
2626,256,3,3,3,1,8,0,0.048123,972,5793,1586,0,0
2627,256,3,3,3,1,16,0,0.031222,902,5811,1467,0,0
2628,256,3,3,3,1,32,0,0.031222,902,5811,1467,0,0
2629,256,3,3,3,1,64,0,0.031222,902,5811,1467,0,0
2630,256,3,3,3,1,128,0,0.031222,902,5811,1467,0,0
2631,256,3,3,3,1,256,0,0.031222,902,5811,1467,0,0
2632,256,3,3,3,2,2,0,0.047616,877,4239,1380,0,0
2633,256,3,3,3,2,4,0,0.047647,781,4777,1418,0,0
2634,256,3,3,3,2,8,0,0.047270,886,5384,1569,0,0
2635,256,3,3,3,2,16,0,0.031886,1005,6199,1456,0,0
2636,256,3,3,3,2,32,0,0.031886,1005,6199,1456,0,0
2637,256,3,3,3,2,64,0,0.031886,1005,6199,1456,0,0
2638,256,3,3,3,2,128,0,0.031886,1005,6199,1456,0,0
2639,256,3,3,3,2,256,0,0.031886,1005,6199,1456,0,0
2640,256,3,3,3,3,2,0,0.048106,952,5032,1325,0,0
2641,256,3,3,3,3,4,0,0.048229,830,4823,1432,0,0
2642,256,3,3,3,3,8,0,0.047060,1025,6064,1584,0,0
2643,256,3,3,3,3,16,0,0.032662,994,6587,1625,0,0
2644,256,3,3,3,3,32,0,0.032662,994,6587,1625,0,0
2645,256,3,3,3,3,64,0,0.032662,994,6587,1625,0,0
2646,256,3,3,3,3,128,0,0.032662,994,6587,1625,0,0
2647,256,3,3,3,3,256,0,0.032662,994,6587,1625,0,0
2648,256,3,3,3,4,2,0,0.050653,795,4141,1378,0,0
2649,256,3,3,3,4,4,0,0.048618,770,4330,1419,0,0
2650,256,3,3,3,4,8,0,0.049350,842,5142,1568,0,0
2651,256,3,3,3,4,16,0,0.031581,852,5657,1453,0,0
2652,256,3,3,3,4,32,0,0.031581,852,5657,1453,0,0
2653,256,3,3,3,4,64,0,0.031581,852,5657,1453,0,0
2654,256,3,3,3,4,128,0,0.031581,852,5657,1453,0,0
2655,256,3,3,3,4,256,0,0.031581,852,5657,1453,0,0
2656,256,3,3,4,1,2,0,0.064889,915,5044,1460,0,0
2657,256,3,3,4,1,4,0,0.055031,918,5407,1881,0,0
2658,256,3,3,4,1,8,0,0.049716,1096,6454,1911,0,0
2659,256,3,3,4,1,16,0,0.045091,1022,6327,1451,0,0
2660,256,3,3,4,1,32,0,0.044557,1027,6313,1440,0,0
2661,256,3,3,4,1,64,0,0.044557,1027,6313,1440,0,0
2662,256,3,3,4,1,128,0,0.044557,1027,6313,1440,0,0
2663,256,3,3,4,1,256,0,0.044557,1027,6313,1440,0,0
2664,256,3,3,4,2,2,0,0.065083,867,4600,1449,0,0
2665,256,3,3,4,2,4,0,0.054698,823,5068,1877,0,0
2666,256,3,3,4,2,8,0,0.049104,1045,6279,1900,0,0
2667,256,3,3,4,2,16,0,0.047367,984,6120,1428,0,0
2668,256,3,3,4,2,32,0,0.047367,984,6120,1428,0,0
2669,256,3,3,4,2,64,0,0.047367,984,6120,1428,0,0
2670,256,3,3,4,2,128,0,0.047367,984,6120,1428,0,0
2671,256,3,3,4,2,256,0,0.047367,984,6120,1428,0,0
2672,256,3,3,4,3,2,0,0.066246,986,5480,1391,0,0
2673,256,3,3,4,3,4,0,0.054782,885,5200,1883,0,0
2674,256,3,3,4,3,8,0,0.047908,1047,6444,1908,0,0
2675,256,3,3,4,3,16,0,0.048684,1129,7308,1480,0,0
2676,256,3,3,4,3,32,0,0.048684,1129,7308,1480,0,0
2677,256,3,3,4,3,64,0,0.048684,1129,7308,1480,0,0
2678,256,3,3,4,3,128,0,0.048684,1129,7308,1480,0,0
2679,256,3,3,4,3,256,0,0.048862,1133,7315,1471,0,0
2680,256,3,3,4,4,2,0,0.063410,917,4467,1443,0,0
2681,256,3,3,4,4,4,0,0.055421,762,4544,1492,0,0
2682,256,3,3,4,4,8,0,0.047346,1051,6225,1899,0,0
2683,256,3,3,4,4,16,0,0.046619,879,5851,1423,0,0
2684,256,3,3,4,4,32,0,0.046619,879,5851,1423,0,0
2685,256,3,3,4,4,64,0,0.046619,879,5851,1423,0,0
2686,256,3,3,4,4,128,0,0.046619,879,5851,1423,0,0
2687,256,3,3,4,4,256,0,0.046619,879,5851,1423,0,0
2688,256,3,4,1,1,2,0,0.010637,789,4064,1356,0,0
2689,256,3,4,1,1,4,0,0.010259,723,4382,1392,0,0
2690,256,3,4,1,1,8,0,0.012033,807,5127,1541,0,0
2691,256,3,4,1,1,16,0,0.007335,442,2610,1340,0,0
2692,256,3,4,1,1,32,0,0.007335,442,2610,1340,0,0
2693,256,3,4,1,1,64,0,0.007335,442,2610,1340,0,0
2694,256,3,4,1,1,128,0,0.007335,442,2610,1340,0,0
2695,256,3,4,1,1,256,0,0.007335,442,2610,1340,0,0
2696,256,3,4,1,2,2,0,0.011344,689,3359,1338,0,0
2697,256,3,4,1,2,4,0,0.011140,649,4043,1384,0,0
2698,256,3,4,1,2,8,0,0.010922,827,5020,1537,0,0
2699,256,3,4,1,2,16,0,0.007944,451,3080,1322,0,0
2700,256,3,4,1,2,32,0,0.007944,451,3080,1322,0,0
2701,256,3,4,1,2,64,0,0.007944,451,3080,1322,0,0
2702,256,3,4,1,2,128,0,0.007944,451,3080,1322,0,0
2703,256,3,4,1,2,256,0,0.007944,451,3080,1322,0,0
2704,256,3,4,1,3,2,0,0.010939,875,4362,1273,0,0
2705,256,3,4,1,3,4,0,0.011038,830,5145,1386,0,0
2706,256,3,4,1,3,8,0,0.011520,797,4867,1537,0,0
2707,256,3,4,1,3,16,0,0.007856,599,3845,1561,0,0
2708,256,3,4,1,3,32,0,0.007856,599,3845,1561,0,0
2709,256,3,4,1,3,64,0,0.007856,599,3845,1561,0,0
2710,256,3,4,1,3,128,0,0.007856,599,3845,1561,0,0
2711,256,3,4,1,3,256,0,0.007856,599,3845,1561,0,0
2712,256,3,4,1,4,2,0,0.011086,771,3374,1328,0,0
2713,256,3,4,1,4,4,0,0.011426,638,3709,1381,0,0
2714,256,3,4,1,4,8,0,0.011133,830,5109,1528,0,0
2715,256,3,4,1,4,16,0,0.007307,363,2485,1318,0,0
2716,256,3,4,1,4,32,0,0.007544,366,2481,1318,0,0
2717,256,3,4,1,4,64,0,0.007307,363,2485,1318,0,0
2718,256,3,4,1,4,128,0,0.007307,363,2485,1318,0,0
2719,256,3,4,1,4,256,0,0.007307,363,2485,1318,0,0
2720,256,3,4,2,1,2,0,0.022040,897,4488,1356,0,0
2721,256,3,4,2,1,4,0,0.016328,806,5018,1777,0,0
2722,256,3,4,2,1,8,0,0.017207,906,5328,1806,0,0
2723,256,3,4,2,1,16,0,0.012760,626,3866,1366,0,0
2724,256,3,4,2,1,32,0,0.012760,626,3866,1366,0,0
2725,256,3,4,2,1,64,0,0.012760,626,3866,1366,0,0
2726,256,3,4,2,1,128,0,0.012760,626,3866,1366,0,0
2727,256,3,4,2,1,256,0,0.012760,626,3866,1366,0,0
2728,256,3,4,2,2,2,0,0.022193,877,4017,1342,0,0
2729,256,3,4,2,2,4,0,0.017008,778,4781,1768,0,0
2730,256,3,4,2,2,8,0,0.017915,865,5069,1790,0,0
2731,256,3,4,2,2,16,0,0.012913,620,3833,1356,0,0
2732,256,3,4,2,2,32,0,0.012913,620,3833,1356,0,0
2733,256,3,4,2,2,64,0,0.012913,620,3833,1356,0,0
2734,256,3,4,2,2,128,0,0.012913,620,3833,1356,0,0
2736,256,3,4,2,3,2,0,0.021446,903,4666,1274,0,0
2737,256,3,4,2,3,4,0,0.017579,823,4911,1764,0,0
2738,256,3,4,2,3,8,0,0.017332,879,5242,1796,0,0
2739,256,3,4,2,3,16,0,0.013067,748,4744,1584,0,0
2740,256,3,4,2,3,32,0,0.013067,748,4744,1584,0,0
2741,256,3,4,2,3,64,0,0.013067,748,4744,1584,0,0
2742,256,3,4,2,3,128,0,0.013067,748,4744,1584,0,0
2743,256,3,4,2,3,256,0,0.013067,748,4744,1584,0,0
2744,256,3,4,2,4,2,0,0.021921,831,3903,1332,0,0
2745,256,3,4,2,4,4,0,0.016974,692,4225,1376,0,0
2746,256,3,4,2,4,8,0,0.016663,810,4796,1779,0,0
2747,256,3,4,2,4,16,0,0.012261,534,3650,1349,0,0
2748,256,3,4,2,4,32,0,0.012261,534,3650,1349,0,0
2749,256,3,4,2,4,64,0,0.012261,534,3650,1349,0,0
2750,256,3,4,2,4,128,0,0.012261,534,3650,1349,0,0
2751,256,3,4,2,4,256,0,0.012261,534,3650,1349,0,0
2752,256,3,4,3,1,2,0,0.033258,1031,5353,1442,0,0
2753,256,3,4,3,1,4,0,0.032543,943,5616,1474,0,0
2754,256,3,4,3,1,8,0,0.032218,1027,6153,1632,0,0
2755,256,3,4,3,1,16,0,0.021923,1019,6375,1370,0,0
2756,256,3,4,3,1,32,0,0.021923,1019,6375,1370,0,0
2757,256,3,4,3,1,64,0,0.021755,1020,6388,1369,0,0
2758,256,3,4,3,1,128,0,0.021923,1019,6375,1370,0,0
2759,256,3,4,3,1,256,0,0.021923,1019,6375,1370,0,0
2760,256,3,4,3,2,2,0,0.032244,1006,4772,1429,0,0
2761,256,3,4,3,2,4,0,0.031781,885,5234,1469,0,0
