Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,2.9691387716079074,vivado,CLB,1914,FF,7537,None
Throughput,2.9691387716079074,vivado,LUT,9545,FF,7537,None
Throughput,2.9691387716079074,vivado,FF,7537,FF,7537,None
Throughput,2.9691387716079074,vivado,DSP,66,FF,7537,None
Throughput,2.9691387716079074,vivado,BRAM,4,FF,7537,None
Throughput,3.2842232483595306,vivado,CLB,1919,FF,7547,None
Throughput,3.2842232483595306,vivado,LUT,9865,FF,7547,None
Throughput,3.2842232483595306,vivado,FF,7547,FF,7547,None
Throughput,3.2842232483595306,vivado,DSP,72,FF,7547,None
Throughput,3.2842232483595306,vivado,BRAM,4,FF,7547,None
Throughput,3.0704892210475894,vivado,CLB,2000,FF,7546,None
Throughput,3.0704892210475894,vivado,LUT,9941,FF,7546,None
Throughput,3.0704892210475894,vivado,FF,7546,FF,7546,None
Throughput,3.0704892210475894,vivado,DSP,72,FF,7546,None
Throughput,3.0704892210475894,vivado,BRAM,4,FF,7546,None
Throughput,3.247396399936351,vivado,CLB,2007,FF,7546,None
Throughput,3.247396399936351,vivado,LUT,10285,FF,7546,None
Throughput,3.247396399936351,vivado,FF,7546,FF,7546,None
Throughput,3.247396399936351,vivado,DSP,72,FF,7546,None
Throughput,3.247396399936351,vivado,BRAM,4,FF,7546,None
Throughput,3.1713814537612586,vivado,CLB,2216,FF,7556,None
Throughput,3.1713814537612586,vivado,LUT,11488,FF,7556,None
Throughput,3.1713814537612586,vivado,FF,7556,FF,7556,None
Throughput,3.1713814537612586,vivado,DSP,72,FF,7556,None
Throughput,3.1713814537612586,vivado,BRAM,4,FF,7556,None
Throughput,3.2429101876023543,vivado,CLB,2383,FF,7578,None
Throughput,3.2429101876023543,vivado,LUT,12978,FF,7578,None
Throughput,3.2429101876023543,vivado,FF,7578,FF,7578,None
Throughput,3.2429101876023543,vivado,DSP,72,FF,7578,None
Throughput,3.2429101876023543,vivado,BRAM,4,FF,7578,None
Throughput,3.167584210226229,vivado,CLB,2775,FF,7639,None
Throughput,3.167584210226229,vivado,LUT,16256,FF,7639,None
Throughput,3.167584210226229,vivado,FF,7639,FF,7639,None
