Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Flow
Throughput,3.023477301244161,catapult,CLB,829,latency
Throughput,3.023477301244161,catapult,LUT,4916,latency
Throughput,3.023477301244161,catapult,FF,1134,latency
Throughput,3.023477301244161,catapult,DSP,9,latency
Throughput,3.023477301244161,catapult,BRAM,1,latency
Throughput,3.039347391328134,catapult,CLB,1275,latency
Throughput,3.039347391328134,catapult,LUT,7762,latency
Throughput,3.039347391328134,catapult,FF,1423,latency
Throughput,3.039347391328134,catapult,DSP,9,latency
Throughput,3.039347391328134,catapult,BRAM,1,latency
Throughput,2.940424067959081,catapult,CLB,810,latency
Throughput,2.940424067959081,catapult,LUT,4654,latency
Throughput,2.940424067959081,catapult,FF,1104,latency
Throughput,2.940424067959081,catapult,DSP,13,latency
Throughput,2.940424067959081,catapult,BRAM,1,latency
Throughput,2.968001970753309,catapult,CLB,903,latency
Throughput,2.968001970753309,catapult,LUT,5240,latency
Throughput,2.968001970753309,catapult,FF,1130,latency
Throughput,2.968001970753309,catapult,DSP,13,latency
Throughput,2.968001970753309,catapult,BRAM,1,latency
Throughput,2.929939291657877,catapult,CLB,1194,latency
Throughput,2.929939291657877,catapult,LUT,7358,latency
Throughput,2.929939291657877,catapult,FF,1238,latency
Throughput,2.929939291657877,catapult,DSP,13,latency
Throughput,2.929939291657877,catapult,BRAM,1,latency
Throughput,2.9297676108331085,catapult,CLB,1893,latency
Throughput,2.9297676108331085,catapult,LUT,11499,latency
Throughput,2.9297676108331085,catapult,FF,1475,latency
Throughput,2.9297676108331085,catapult,DSP,13,latency
Throughput,2.9297676108331085,catapult,BRAM,1,latency
Throughput,3.1096557922003614,catapult,CLB,731,latency
Throughput,3.1096557922003614,catapult,LUT,4311,latency
Throughput,3.1096557922003614,catapult,FF,1144,latency
Throughput,3.1096557922003614,catapult,DSP,17,latency
Throughput,3.1096557922003614,catapult,BRAM,1,latency
Throughput,3.157442723988987,catapult,CLB,838,latency
Throughput,3.157442723988987,catapult,LUT,4933,latency
Throughput,3.157442723988987,catapult,FF,1066,latency
Throughput,3.157442723988987,catapult,DSP,17,latency
Throughput,3.157442723988987,catapult,BRAM,1,latency
Throughput,2.7489444053483463,catapult,CLB,1116,latency
Throughput,2.7489444053483463,catapult,LUT,6655,latency
Throughput,2.7489444053483463,catapult,FF,1255,latency
Throughput,2.7489444053483463,catapult,DSP,17,latency
Throughput,2.7489444053483463,catapult,BRAM,1,latency
Throughput,2.865354143445359,catapult,CLB,1797,latency
Throughput,2.865354143445359,catapult,LUT,11057,latency
Throughput,2.865354143445359,catapult,FF,1500,latency
Throughput,2.865354143445359,catapult,DSP,17,latency
Throughput,2.865354143445359,catapult,BRAM,1,latency
Throughput,2.875265243218687,catapult,CLB,1060,latency
Throughput,2.875265243218687,catapult,LUT,6300,latency
Throughput,2.875265243218687,catapult,FF,1309,latency
Throughput,2.875265243218687,catapult,DSP,29,latency
Throughput,2.875265243218687,catapult,BRAM,1,latency
Throughput,2.7996147730072343,catapult,CLB,1238,latency
Throughput,2.7996147730072343,catapult,LUT,7428,latency
Throughput,2.7996147730072343,catapult,FF,1334,latency
Throughput,2.7996147730072343,catapult,DSP,29,latency
Throughput,2.7996147730072343,catapult,BRAM,1,latency
Throughput,3.0042480066814474,catapult,CLB,1815,latency
Throughput,3.0042480066814474,catapult,LUT,11044,latency
Throughput,3.0042480066814474,catapult,FF,1468,latency
Throughput,3.0042480066814474,catapult,DSP,29,latency
Throughput,3.0042480066814474,catapult,BRAM,1,latency
Throughput,3.12241425069864,catapult,CLB,2425,latency
Throughput,3.12241425069864,catapult,LUT,14637,latency
Throughput,3.12241425069864,catapult,FF,1679,latency
Throughput,3.12241425069864,catapult,DSP,29,latency
Throughput,3.12241425069864,catapult,BRAM,1,latency
Throughput,2.821558967760867,catapult,CLB,852,latency
Throughput,2.821558967760867,catapult,LUT,4772,latency
Throughput,2.821558967760867,catapult,FF,1407,latency
Throughput,2.821558967760867,catapult,DSP,34,latency
Throughput,2.821558967760867,catapult,BRAM,1,latency
Throughput,2.578396134468515,catapult,CLB,1274,latency
Throughput,2.578396134468515,catapult,LUT,7667,latency
Throughput,2.578396134468515,catapult,FF,1435,latency
Throughput,2.578396134468515,catapult,DSP,34,latency
Throughput,2.578396134468515,catapult,BRAM,1,latency
Throughput,3.143062788965335,catapult,CLB,373,latency
Throughput,3.143062788965335,catapult,LUT,2117,latency
Throughput,3.143062788965335,catapult,FF,639,latency
Throughput,3.143062788965335,catapult,DSP,11,latency
Throughput,3.143062788965335,catapult,BRAM,1,latency
Throughput,3.0245655211628852,catapult,CLB,425,latency
Throughput,3.0245655211628852,catapult,LUT,2324,latency
Throughput,3.0245655211628852,catapult,FF,642,latency
Throughput,3.0245655211628852,catapult,DSP,11,latency
Throughput,3.0245655211628852,catapult,BRAM,1,latency
Throughput,3.0164729588281607,catapult,CLB,492,latency
Throughput,3.0164729588281607,catapult,LUT,2673,latency
Throughput,3.0164729588281607,catapult,FF,682,latency
Throughput,3.0164729588281607,catapult,DSP,11,latency
Throughput,3.0164729588281607,catapult,BRAM,1,latency
Throughput,2.918523577292719,catapult,CLB,576,latency
Throughput,2.918523577292719,catapult,LUT,3350,latency
Throughput,2.918523577292719,catapult,FF,769,latency
Throughput,2.918523577292719,catapult,DSP,11,latency
Throughput,2.918523577292719,catapult,BRAM,1,latency
Throughput,3.205385046878756,catapult,CLB,509,latency
Throughput,3.205385046878756,catapult,LUT,2855,latency
Throughput,3.205385046878756,catapult,FF,875,latency
Throughput,3.205385046878756,catapult,DSP,18,latency
Throughput,3.205385046878756,catapult,BRAM,1,latency
Throughput,3.0483808525101894,catapult,CLB,551,latency
Throughput,3.0483808525101894,catapult,LUT,3104,latency
Throughput,3.0483808525101894,catapult,FF,826,latency
Throughput,3.0483808525101894,catapult,DSP,18,latency
Throughput,3.0483808525101894,catapult,BRAM,1,latency
Throughput,3.275670611665973,catapult,CLB,655,latency
Throughput,3.275670611665973,catapult,LUT,3559,latency
Throughput,3.275670611665973,catapult,FF,828,latency
Throughput,3.275670611665973,catapult,DSP,18,latency
Throughput,3.275670611665973,catapult,BRAM,1,latency
Throughput,3.220570427434107,catapult,CLB,811,latency
Throughput,3.220570427434107,catapult,LUT,4514,latency
Throughput,3.220570427434107,catapult,FF,888,latency
Throughput,3.220570427434107,catapult,DSP,18,latency
Throughput,3.220570427434107,catapult,BRAM,1,latency
Throughput,3.2193988094663206,catapult,CLB,614,latency
Throughput,3.2193988094663206,catapult,LUT,3288,latency
Throughput,3.2193988094663206,catapult,FF,789,latency
Throughput,3.2193988094663206,catapult,DSP,34,latency
Throughput,3.2193988094663206,catapult,BRAM,1,latency
Throughput,2.8979459359206197,catapult,CLB,656,latency
Throughput,2.8979459359206197,catapult,LUT,3477,latency
Throughput,2.8979459359206197,catapult,FF,817,latency
Throughput,2.8979459359206197,catapult,DSP,34,latency
Throughput,2.8979459359206197,catapult,BRAM,1,latency
Throughput,3.059114325220562,catapult,CLB,684,latency
Throughput,3.059114325220562,catapult,LUT,3874,latency
Throughput,3.059114325220562,catapult,FF,868,latency
Throughput,3.059114325220562,catapult,DSP,34,latency
Throughput,3.059114325220562,catapult,BRAM,1,latency
Throughput,3.1876573905836603,catapult,CLB,914,latency
Throughput,3.1876573905836603,catapult,LUT,4736,latency
Throughput,3.1876573905836603,catapult,FF,901,latency
Throughput,3.1876573905836603,catapult,DSP,34,latency
Throughput,3.1876573905836603,catapult,BRAM,1,latency
Throughput,3.0395506328344415,catapult,CLB,859,latency
Throughput,3.0395506328344415,catapult,LUT,4155,latency
Throughput,3.0395506328344415,catapult,FF,995,latency
Throughput,3.0395506328344415,catapult,DSP,41,latency
Throughput,3.0395506328344415,catapult,BRAM,1,latency
Throughput,2.8163381408225394,catapult,CLB,794,latency
Throughput,2.8163381408225394,catapult,LUT,4431,latency
Throughput,2.8163381408225394,catapult,FF,1037,latency
Throughput,2.8163381408225394,catapult,DSP,41,latency
Throughput,2.8163381408225394,catapult,BRAM,1,latency
Throughput,3.118908382066277,catapult,CLB,1002,latency
Throughput,3.118908382066277,catapult,LUT,5104,latency
Throughput,3.118908382066277,catapult,FF,1029,latency
Throughput,3.118908382066277,catapult,DSP,41,latency
Throughput,3.118908382066277,catapult,BRAM,1,latency
Throughput,3.234351399342133,catapult,CLB,1159,latency
Throughput,3.234351399342133,catapult,LUT,6214,latency
Throughput,3.234351399342133,catapult,FF,1196,latency
Throughput,3.234351399342133,catapult,DSP,41,latency
Throughput,3.234351399342133,catapult,BRAM,1,latency
Throughput,3.0644108516917083,catapult,CLB,793,latency
Throughput,3.0644108516917083,catapult,LUT,4087,latency
Throughput,3.0644108516917083,catapult,FF,1111,latency
Throughput,3.0644108516917083,catapult,DSP,52,latency
Throughput,3.0644108516917083,catapult,BRAM,1,latency
Throughput,2.999922002027947,catapult,CLB,887,latency
Throughput,2.999922002027947,catapult,LUT,4180,latency
Throughput,2.999922002027947,catapult,FF,1096,latency
Throughput,2.999922002027947,catapult,DSP,52,latency
Throughput,2.999922002027947,catapult,BRAM,1,latency
Throughput,3.1855452697838293,catapult,CLB,941,latency
Throughput,3.1855452697838293,catapult,LUT,4602,latency
Throughput,3.1855452697838293,catapult,FF,1095,latency
Throughput,3.1855452697838293,catapult,DSP,52,latency
Throughput,3.1855452697838293,catapult,BRAM,1,latency
Throughput,3.044705409528101,catapult,CLB,1076,latency
Throughput,3.044705409528101,catapult,LUT,5797,latency
Throughput,3.044705409528101,catapult,FF,1303,latency
Throughput,3.044705409528101,catapult,DSP,52,latency
Throughput,3.044705409528101,catapult,BRAM,1,latency
Throughput,3.2084291851552402,catapult,CLB,421,latency
Throughput,3.2084291851552402,catapult,LUT,2501,latency
Throughput,3.2084291851552402,catapult,FF,710,latency
Throughput,3.2084291851552402,catapult,DSP,10,latency
Throughput,3.2084291851552402,catapult,BRAM,1,latency
Throughput,3.3286842709682145,catapult,CLB,473,latency
Throughput,3.3286842709682145,catapult,LUT,2792,latency
Throughput,3.3286842709682145,catapult,FF,722,latency
Throughput,3.3286842709682145,catapult,DSP,11,latency
Throughput,3.3286842709682145,catapult,BRAM,1,latency
Throughput,3.187931765508491,catapult,CLB,609,latency
Throughput,3.187931765508491,catapult,LUT,3267,latency
Throughput,3.187931765508491,catapult,FF,741,latency
Throughput,3.187931765508491,catapult,DSP,11,latency
Throughput,3.187931765508491,catapult,BRAM,1,latency
Throughput,3.0490872557299973,catapult,CLB,796,latency
Throughput,3.0490872557299973,catapult,LUT,4460,latency
Throughput,3.0490872557299973,catapult,FF,840,latency
Throughput,3.0490872557299973,catapult,DSP,11,latency
Throughput,3.0490872557299973,catapult,BRAM,1,latency
Throughput,3.209953423575824,catapult,CLB,601,latency
Throughput,3.209953423575824,catapult,LUT,3268,latency
Throughput,3.209953423575824,catapult,FF,903,latency
Throughput,3.209953423575824,catapult,DSP,18,latency
Throughput,3.209953423575824,catapult,BRAM,1,latency
Throughput,3.261419043425794,catapult,CLB,620,latency
Throughput,3.261419043425794,catapult,LUT,3640,latency
Throughput,3.261419043425794,catapult,FF,869,latency
Throughput,3.261419043425794,catapult,DSP,18,latency
Throughput,3.261419043425794,catapult,BRAM,1,latency
Throughput,3.2844713479141965,catapult,CLB,786,latency
Throughput,3.2844713479141965,catapult,LUT,4337,latency
Throughput,3.2844713479141965,catapult,FF,959,latency
Throughput,3.2844713479141965,catapult,DSP,18,latency
Throughput,3.2844713479141965,catapult,BRAM,1,latency
Throughput,3.5044067915403616,catapult,CLB,1079,latency
Throughput,3.5044067915403616,catapult,LUT,6124,latency
Throughput,3.5044067915403616,catapult,FF,988,latency
Throughput,3.5044067915403616,catapult,DSP,18,latency
Throughput,3.5044067915403616,catapult,BRAM,1,latency
Throughput,3.0931693541153074,catapult,CLB,700,latency
Throughput,3.0931693541153074,catapult,LUT,3598,latency
Throughput,3.0931693541153074,catapult,FF,861,latency
Throughput,3.0931693541153074,catapult,DSP,34,latency
Throughput,3.0931693541153074,catapult,BRAM,1,latency
Throughput,3.067127144688656,catapult,CLB,740,latency
Throughput,3.067127144688656,catapult,LUT,4036,latency
Throughput,3.067127144688656,catapult,FF,902,latency
Throughput,3.067127144688656,catapult,DSP,34,latency
Throughput,3.067127144688656,catapult,BRAM,1,latency
Throughput,2.9840947748500493,catapult,CLB,857,latency
Throughput,2.9840947748500493,catapult,LUT,4356,latency
Throughput,2.9840947748500493,catapult,FF,957,latency
Throughput,2.9840947748500493,catapult,DSP,34,latency
Throughput,2.9840947748500493,catapult,BRAM,1,latency
Throughput,3.240440699935191,catapult,CLB,1143,latency
Throughput,3.240440699935191,catapult,LUT,6355,latency
Throughput,3.240440699935191,catapult,FF,1050,latency
Throughput,3.240440699935191,catapult,DSP,34,latency
Throughput,3.240440699935191,catapult,BRAM,1,latency
Throughput,3.0557490863310233,catapult,CLB,920,latency
Throughput,3.0557490863310233,catapult,LUT,4715,latency
Throughput,3.0557490863310233,catapult,FF,1170,latency
Throughput,3.0557490863310233,catapult,DSP,41,latency
Throughput,3.0557490863310233,catapult,BRAM,1,latency
Throughput,3.331600900864884,catapult,CLB,1053,latency
Throughput,3.331600900864884,catapult,LUT,5277,latency
Throughput,3.331600900864884,catapult,FF,1229,latency
Throughput,3.331600900864884,catapult,DSP,41,latency
Throughput,3.331600900864884,catapult,BRAM,1,latency
Throughput,2.839320039636908,catapult,CLB,1104,latency
Throughput,2.839320039636908,catapult,LUT,6561,latency
Throughput,2.839320039636908,catapult,FF,1114,latency
Throughput,2.839320039636908,catapult,DSP,41,latency
Throughput,2.839320039636908,catapult,BRAM,1,latency
Throughput,2.9455688335252863,catapult,CLB,1337,latency
Throughput,2.9455688335252863,catapult,LUT,8387,latency
Throughput,2.9455688335252863,catapult,FF,1199,latency
Throughput,2.9455688335252863,catapult,DSP,41,latency
Throughput,2.9455688335252863,catapult,BRAM,1,latency
Throughput,3.294914628761969,catapult,CLB,1034,latency
Throughput,3.294914628761969,catapult,LUT,4753,latency
Throughput,3.294914628761969,catapult,FF,1175,latency
Throughput,3.294914628761969,catapult,DSP,52,latency
Throughput,3.294914628761969,catapult,BRAM,1,latency
Throughput,3.0659046871550855,catapult,CLB,971,latency
Throughput,3.0659046871550855,catapult,LUT,5215,latency
Throughput,3.0659046871550855,catapult,FF,1103,latency
Throughput,3.0659046871550855,catapult,DSP,52,latency
Throughput,3.0659046871550855,catapult,BRAM,1,latency
Throughput,3.033465187953503,catapult,CLB,1136,latency
Throughput,3.033465187953503,catapult,LUT,5785,latency
Throughput,3.033465187953503,catapult,FF,1179,latency
Throughput,3.033465187953503,catapult,DSP,52,latency
Throughput,3.033465187953503,catapult,BRAM,1,latency
Throughput,2.9796401190664192,catapult,CLB,1337,latency
Throughput,2.9796401190664192,catapult,LUT,7855,latency
Throughput,2.9796401190664192,catapult,FF,1327,latency
Throughput,2.9796401190664192,catapult,DSP,52,latency
Throughput,2.9796401190664192,catapult,BRAM,1,latency
Throughput,2.8811220241610895,catapult,CLB,473,latency
Throughput,2.8811220241610895,catapult,LUT,2906,latency
Throughput,2.8811220241610895,catapult,FF,884,latency
Throughput,2.8811220241610895,catapult,DSP,10,latency
Throughput,2.8811220241610895,catapult,BRAM,1,latency
Throughput,3.162315320785266,catapult,CLB,578,latency
Throughput,3.162315320785266,catapult,LUT,3444,latency
Throughput,3.162315320785266,catapult,FF,884,latency
Throughput,3.162315320785266,catapult,DSP,10,latency
Throughput,3.162315320785266,catapult,BRAM,1,latency
Throughput,3.2525402339226934,catapult,CLB,723,latency
Throughput,3.2525402339226934,catapult,LUT,4361,latency
Throughput,3.2525402339226934,catapult,FF,996,latency
Throughput,3.2525402339226934,catapult,DSP,10,latency
Throughput,3.2525402339226934,catapult,BRAM,1,latency
Throughput,3.2364030616372963,catapult,CLB,1051,latency
Throughput,3.2364030616372963,catapult,LUT,6460,latency
Throughput,3.2364030616372963,catapult,FF,1205,latency
Throughput,3.2364030616372963,catapult,DSP,10,latency
Throughput,3.2364030616372963,catapult,BRAM,1,latency
Throughput,3.2279931566545077,catapult,CLB,739,latency
Throughput,3.2279931566545077,catapult,LUT,4199,latency
Throughput,3.2279931566545077,catapult,FF,967,latency
Throughput,3.2279931566545077,catapult,DSP,17,latency
Throughput,3.2279931566545077,catapult,BRAM,1,latency
Throughput,2.9360211628405417,catapult,CLB,789,latency
Throughput,2.9360211628405417,catapult,LUT,4770,latency
Throughput,2.9360211628405417,catapult,FF,1039,latency
Throughput,2.9360211628405417,catapult,DSP,17,latency
Throughput,2.9360211628405417,catapult,BRAM,1,latency
Throughput,3.0821010066141885,catapult,CLB,1068,latency
Throughput,3.0821010066141885,catapult,LUT,6214,latency
Throughput,3.0821010066141885,catapult,FF,1076,latency
Throughput,3.0821010066141885,catapult,DSP,17,latency
Throughput,3.0821010066141885,catapult,BRAM,1,latency
Throughput,3.0315891590371673,catapult,CLB,1485,latency
Throughput,3.0315891590371673,catapult,LUT,9316,latency
Throughput,3.0315891590371673,catapult,FF,1262,latency
Throughput,3.0315891590371673,catapult,DSP,17,latency
Throughput,3.0315891590371673,catapult,BRAM,1,latency
Throughput,2.944918249069406,catapult,CLB,750,latency
Throughput,2.944918249069406,catapult,LUT,3990,latency
Throughput,2.944918249069406,catapult,FF,1110,latency
Throughput,2.944918249069406,catapult,DSP,34,latency
Throughput,2.944918249069406,catapult,BRAM,1,latency
Throughput,3.076421383589753,catapult,CLB,831,latency
Throughput,3.076421383589753,catapult,LUT,4632,latency
Throughput,3.076421383589753,catapult,FF,1185,latency
Throughput,3.076421383589753,catapult,DSP,34,latency
Throughput,3.076421383589753,catapult,BRAM,1,latency
Throughput,3.0495707729137123,catapult,CLB,1148,latency
Throughput,3.0495707729137123,catapult,LUT,6073,latency
Throughput,3.0495707729137123,catapult,FF,1337,latency
Throughput,3.0495707729137123,catapult,DSP,34,latency
Throughput,3.0495707729137123,catapult,BRAM,1,latency
Throughput,2.8931250669035173,catapult,CLB,1498,latency
Throughput,2.8931250669035173,catapult,LUT,8975,latency
Throughput,2.8931250669035173,catapult,FF,1531,latency
Throughput,2.8931250669035173,catapult,DSP,34,latency
Throughput,2.8931250669035173,catapult,BRAM,1,latency
Throughput,2.9374269315050787,catapult,CLB,1081,latency
Throughput,2.9374269315050787,catapult,LUT,5913,latency
Throughput,2.9374269315050787,catapult,FF,1361,latency
Throughput,2.9374269315050787,catapult,DSP,41,latency
Throughput,2.9374269315050787,catapult,BRAM,1,latency
Throughput,3.176842091886981,catapult,CLB,1180,latency
Throughput,3.176842091886981,catapult,LUT,6712,latency
Throughput,3.176842091886981,catapult,FF,1366,latency
Throughput,3.176842091886981,catapult,DSP,41,latency
Throughput,3.176842091886981,catapult,BRAM,1,latency
Throughput,3.164246545433834,catapult,CLB,1567,latency
Throughput,3.164246545433834,catapult,LUT,8890,latency
Throughput,3.164246545433834,catapult,FF,1528,latency
Throughput,3.164246545433834,catapult,DSP,41,latency
Throughput,3.164246545433834,catapult,BRAM,1,latency
Throughput,3.2407662467713867,catapult,CLB,2122,latency
Throughput,3.2407662467713867,catapult,LUT,12884,latency
Throughput,3.2407662467713867,catapult,FF,1680,latency
Throughput,3.2407662467713867,catapult,DSP,41,latency
Throughput,3.2407662467713867,catapult,BRAM,1,latency
Throughput,2.7657544286642786,catapult,CLB,966,latency
Throughput,2.7657544286642786,catapult,LUT,4780,latency
Throughput,2.7657544286642786,catapult,FF,1510,latency
Throughput,2.7657544286642786,catapult,DSP,51,latency
Throughput,2.7657544286642786,catapult,BRAM,1,latency
Throughput,2.934737311663233,catapult,CLB,1084,latency
Throughput,2.934737311663233,catapult,LUT,5938,latency
Throughput,2.934737311663233,catapult,FF,1457,latency
Throughput,2.934737311663233,catapult,DSP,52,latency
Throughput,2.934737311663233,catapult,BRAM,1,latency
Throughput,2.897987926982296,catapult,CLB,1282,latency
Throughput,2.897987926982296,catapult,LUT,7440,latency
Throughput,2.897987926982296,catapult,FF,1448,latency
Throughput,2.897987926982296,catapult,DSP,52,latency
Throughput,2.897987926982296,catapult,BRAM,1,latency
Throughput,2.9481653566985266,catapult,CLB,1824,latency
Throughput,2.9481653566985266,catapult,LUT,9944,latency
Throughput,2.9481653566985266,catapult,FF,1794,latency
Throughput,2.9481653566985266,catapult,DSP,52,latency
Throughput,2.9481653566985266,catapult,BRAM,1,latency
Throughput,2.914780560745484,catapult,CLB,490,latency
Throughput,2.914780560745484,catapult,LUT,2863,latency
Throughput,2.914780560745484,catapult,FF,735,latency
Throughput,2.914780560745484,catapult,DSP,11,latency
Throughput,2.914780560745484,catapult,BRAM,1,latency
Throughput,3.289841627024075,catapult,CLB,582,latency
Throughput,3.289841627024075,catapult,LUT,3179,latency
Throughput,3.289841627024075,catapult,FF,718,latency
Throughput,3.289841627024075,catapult,DSP,10,latency
Throughput,3.289841627024075,catapult,BRAM,1,latency
Throughput,3.247196046214094,catapult,CLB,686,latency
Throughput,3.247196046214094,catapult,LUT,3781,latency
Throughput,3.247196046214094,catapult,FF,764,latency
Throughput,3.247196046214094,catapult,DSP,11,latency
Throughput,3.247196046214094,catapult,BRAM,1,latency
Throughput,3.1629154489442186,catapult,CLB,941,latency
Throughput,3.1629154489442186,catapult,LUT,5492,latency
Throughput,3.1629154489442186,catapult,FF,867,latency
Throughput,3.1629154489442186,catapult,DSP,11,latency
Throughput,3.1629154489442186,catapult,BRAM,1,latency
Throughput,3.134648840963591,catapult,CLB,678,latency
Throughput,3.134648840963591,catapult,LUT,3829,latency
Throughput,3.134648840963591,catapult,FF,826,latency
Throughput,3.134648840963591,catapult,DSP,18,latency
Throughput,3.134648840963591,catapult,BRAM,1,latency
Throughput,3.2307881184536154,catapult,CLB,740,latency
Throughput,3.2307881184536154,catapult,LUT,4392,latency
Throughput,3.2307881184536154,catapult,FF,781,latency
Throughput,3.2307881184536154,catapult,DSP,18,latency
Throughput,3.2307881184536154,catapult,BRAM,1,latency
Throughput,3.2037522346171836,catapult,CLB,992,latency
Throughput,3.2037522346171836,catapult,LUT,5598,latency
Throughput,3.2037522346171836,catapult,FF,836,latency
Throughput,3.2037522346171836,catapult,DSP,18,latency
Throughput,3.2037522346171836,catapult,BRAM,1,latency
Throughput,3.2290563405750303,catapult,CLB,1334,latency
Throughput,3.2290563405750303,catapult,LUT,7717,latency
Throughput,3.2290563405750303,catapult,FF,905,latency
Throughput,3.2290563405750303,catapult,DSP,18,latency
Throughput,3.2290563405750303,catapult,BRAM,1,latency
Throughput,3.1220438147628964,catapult,CLB,741,latency
Throughput,3.1220438147628964,catapult,LUT,4265,latency
Throughput,3.1220438147628964,catapult,FF,922,latency
Throughput,3.1220438147628964,catapult,DSP,34,latency
Throughput,3.1220438147628964,catapult,BRAM,1,latency
Throughput,3.151363122118472,catapult,CLB,831,latency
Throughput,3.151363122118472,catapult,LUT,4696,latency
Throughput,3.151363122118472,catapult,FF,906,latency
Throughput,3.151363122118472,catapult,DSP,34,latency
Throughput,3.151363122118472,catapult,BRAM,1,latency
Throughput,3.0274498881357266,catapult,CLB,984,latency
Throughput,3.0274498881357266,catapult,LUT,5843,latency
Throughput,3.0274498881357266,catapult,FF,922,latency
Throughput,3.0274498881357266,catapult,DSP,34,latency
Throughput,3.0274498881357266,catapult,BRAM,1,latency
Throughput,3.1380818788323825,catapult,CLB,1313,latency
Throughput,3.1380818788323825,catapult,LUT,7619,latency
Throughput,3.1380818788323825,catapult,FF,1012,latency
Throughput,3.1380818788323825,catapult,DSP,34,latency
Throughput,3.1380818788323825,catapult,BRAM,1,latency
Throughput,2.84892979952081,catapult,CLB,1038,latency
Throughput,2.84892979952081,catapult,LUT,5553,latency
Throughput,2.84892979952081,catapult,FF,1105,latency
Throughput,2.84892979952081,catapult,DSP,41,latency
Throughput,2.84892979952081,catapult,BRAM,1,latency
Throughput,2.952752999258859,catapult,CLB,1167,latency
Throughput,2.952752999258859,catapult,LUT,6621,latency
Throughput,2.952752999258859,catapult,FF,1157,latency
Throughput,2.952752999258859,catapult,DSP,41,latency
Throughput,2.952752999258859,catapult,BRAM,1,latency
Throughput,2.8787996556955613,catapult,CLB,1439,latency
Throughput,2.8787996556955613,catapult,LUT,8356,latency
Throughput,2.8787996556955613,catapult,FF,1239,latency
Throughput,2.8787996556955613,catapult,DSP,41,latency
Throughput,2.8787996556955613,catapult,BRAM,1,latency
Throughput,3.0119665430756397,catapult,CLB,2106,latency
Throughput,3.0119665430756397,catapult,LUT,11493,latency
Throughput,3.0119665430756397,catapult,FF,1220,latency
Throughput,3.0119665430756397,catapult,DSP,41,latency
Throughput,3.0119665430756397,catapult,BRAM,1,latency
Throughput,2.9973952635160046,catapult,CLB,1033,latency
Throughput,2.9973952635160046,catapult,LUT,5136,latency
Throughput,2.9973952635160046,catapult,FF,1177,latency
Throughput,2.9973952635160046,catapult,DSP,52,latency
Throughput,2.9973952635160046,catapult,BRAM,1,latency
Throughput,3.2037522346171836,catapult,CLB,1113,latency
Throughput,3.2037522346171836,catapult,LUT,6122,latency
Throughput,3.2037522346171836,catapult,FF,1175,latency
Throughput,3.2037522346171836,catapult,DSP,52,latency
Throughput,3.2037522346171836,catapult,BRAM,1,latency
Throughput,3.1286957718805337,catapult,CLB,1300,latency
Throughput,3.1286957718805337,catapult,LUT,7347,latency
Throughput,3.1286957718805337,catapult,FF,1195,latency
Throughput,3.1286957718805337,catapult,DSP,52,latency
Throughput,3.1286957718805337,catapult,BRAM,1,latency
Throughput,3.102622336398724,catapult,CLB,1518,latency
Throughput,3.102622336398724,catapult,LUT,8679,latency
Throughput,3.102622336398724,catapult,FF,1358,latency
Throughput,3.102622336398724,catapult,DSP,52,latency
Throughput,3.102622336398724,catapult,BRAM,1,latency
Throughput,3.17258883248731,catapult,CLB,566,latency
Throughput,3.17258883248731,catapult,LUT,3278,latency
Throughput,3.17258883248731,catapult,FF,1038,latency
Throughput,3.17258883248731,catapult,DSP,10,latency
Throughput,3.17258883248731,catapult,BRAM,1,latency
Throughput,2.958413580301699,catapult,CLB,670,latency
Throughput,2.958413580301699,catapult,LUT,3880,latency
Throughput,2.958413580301699,catapult,FF,1069,latency
Throughput,2.958413580301699,catapult,DSP,10,latency
Throughput,2.958413580301699,catapult,BRAM,1,latency
Throughput,3.1809651048128003,catapult,CLB,854,latency
Throughput,3.1809651048128003,catapult,LUT,5134,latency
Throughput,3.1809651048128003,catapult,FF,1179,latency
Throughput,3.1809651048128003,catapult,DSP,10,latency
Throughput,3.1809651048128003,catapult,BRAM,1,latency
Throughput,3.165388377326956,catapult,CLB,1323,latency
Throughput,3.165388377326956,catapult,LUT,7961,latency
Throughput,3.165388377326956,catapult,FF,1458,latency
Throughput,3.165388377326956,catapult,DSP,10,latency
Throughput,3.165388377326956,catapult,BRAM,1,latency
Throughput,3.032002789442566,catapult,CLB,889,latency
Throughput,3.032002789442566,catapult,LUT,5218,latency
Throughput,3.032002789442566,catapult,FF,1258,latency
Throughput,3.032002789442566,catapult,DSP,17,latency
Throughput,3.032002789442566,catapult,BRAM,1,latency
Throughput,3.152217427349269,catapult,CLB,967,latency
Throughput,3.152217427349269,catapult,LUT,5794,latency
Throughput,3.152217427349269,catapult,FF,1123,latency
Throughput,3.152217427349269,catapult,DSP,17,latency
Throughput,3.152217427349269,catapult,BRAM,1,latency
Throughput,3.078116438988654,catapult,CLB,1344,latency
Throughput,3.078116438988654,catapult,LUT,8158,latency
Throughput,3.078116438988654,catapult,FF,1276,latency
Throughput,3.078116438988654,catapult,DSP,17,latency
Throughput,3.078116438988654,catapult,BRAM,1,latency
Throughput,3.203249376167184,catapult,CLB,2018,latency
Throughput,3.203249376167184,catapult,LUT,12602,latency
Throughput,3.203249376167184,catapult,FF,1564,latency
