n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2,lut,ff,dsp,bram
6177,128,1,2,3,57600,0,0.372915,881,5006,808,10,1
6181,128,1,2,4,460800,0,0.369113,565,3300,600,13,1
6182,128,1,2,4,230400,0,0.378820,638,3801,611,14,1
6183,128,1,2,4,115200,0,0.351494,876,5029,646,14,1
6184,128,1,2,4,57600,0,0.364055,1156,7061,697,14,1
6188,128,1,2,5,460800,0,0.391208,506,2844,605,17,1
6189,128,1,2,5,230400,0,0.413761,568,3223,684,17,1
6190,128,1,2,5,115200,0,0.362016,696,3915,669,17,1
6191,128,1,2,5,57600,0,0.387445,1068,5721,799,17,1
6195,128,1,3,1,460800,0,0.387497,422,2453,682,9,1
6196,128,1,3,1,230400,0,0.420032,519,2991,685,9,1
6197,128,1,3,1,115200,0,0.382053,658,3835,795,9,1
6198,128,1,3,1,57600,0,0.361909,1056,6088,1006,9,1
6202,128,1,3,2,460800,0,0.368050,552,3459,733,9,1
6203,128,1,3,2,230400,0,0.387149,689,3989,823,9,1
6204,128,1,3,2,115200,0,0.366199,892,5455,824,9,1
6205,128,1,3,2,57600,0,0.357902,1411,8419,968,9,1
6209,128,1,3,3,460800,0,0.371012,562,3235,743,11,1
6210,128,1,3,3,230400,0,0.360429,654,3694,749,10,1
6211,128,1,3,3,115200,0,0.369161,926,5083,860,10,1
6212,128,1,3,3,57600,0,0.364566,1416,7903,1072,10,1
6216,128,1,3,4,460800,0,0.401477,758,4815,851,13,1
6217,128,1,3,4,230400,0,0.394183,886,5612,933,14,1
6218,128,1,3,4,115200,0,0.386214,1189,7591,945,14,1
6219,128,1,3,4,57600,0,0.365313,2027,12667,1068,14,1
6223,128,1,3,5,460800,0,0.383185,596,3627,967,17,1
6224,128,1,3,5,230400,0,0.386626,741,4283,796,17,1
6225,128,1,3,5,115200,0,0.395424,982,5769,956,17,1
6226,128,1,3,5,57600,0,0.364610,1370,8391,1154,17,1
6230,128,1,4,1,460800,0,0.345361,385,2203,518,9,1
6231,128,1,4,1,230400,0,0.392014,432,2583,525,9,1
6232,128,1,4,1,115200,0,0.349633,579,3264,575,9,1
6233,128,1,4,1,57600,0,0.357083,820,4665,664,9,1
6237,128,1,4,2,460800,0,0.341518,492,2912,676,9,1
6238,128,1,4,2,230400,0,0.366594,568,3403,664,9,1
6239,128,1,4,2,115200,0,0.357341,784,4572,714,9,1
6240,128,1,4,2,57600,0,0.358243,1105,6554,777,9,1
6244,128,1,4,3,460800,0,0.352102,495,2767,591,11,1
6245,128,1,4,3,230400,0,0.357985,556,3285,599,10,1
6246,128,1,4,3,115200,0,0.349912,742,4157,650,10,1
6247,128,1,4,3,57600,0,0.371210,1019,6258,734,10,1
6251,128,1,4,4,460800,0,0.382847,652,3916,716,13,1
6252,128,1,4,4,230400,0,0.367306,755,4616,668,14,1
6253,128,1,4,4,115200,0,0.369281,1046,6515,797,14,1
6254,128,1,4,4,57600,0,0.372887,1549,9365,758,14,1
6258,128,1,4,5,460800,0,0.370695,538,3238,698,17,1
6259,128,1,4,5,230400,0,0.384843,651,3896,717,17,1
6260,128,1,4,5,115200,0,0.389202,869,5118,719,17,1
6261,128,1,4,5,57600,0,0.387892,1193,6838,818,17,1
6265,128,1,5,1,460800,0,0.387796,492,2860,827,9,1
6266,128,1,5,1,230400,0,0.422073,633,3466,841,9,1
6267,128,1,5,1,115200,0,0.370405,763,4582,980,9,1
6268,128,1,5,1,57600,0,0.378783,1198,7319,1261,9,1
6272,128,1,5,2,460800,0,0.381743,715,4311,894,9,1
6273,128,1,5,2,230400,0,0.376414,857,5293,908,9,1
6274,128,1,5,2,115200,0,0.365515,1198,7254,1024,9,1
6275,128,1,5,2,57600,0,0.370449,1819,10741,1268,9,1
6279,128,1,5,3,460800,0,0.389112,667,4090,882,11,1
6280,128,1,5,3,230400,0,0.398191,736,4376,896,10,1
6281,128,1,5,3,115200,0,0.376326,1035,6505,1103,10,1
6282,128,1,5,3,57600,0,0.363673,1864,11978,1324,9,1
6286,128,1,5,4,460800,0,0.390912,975,6150,981,13,1
6287,128,1,5,4,230400,0,0.374052,1117,7049,994,13,1
6288,128,1,5,4,115200,0,0.394705,1432,9469,1112,13,1
6289,128,1,5,4,57600,0,0.353507,2518,15578,1449,13,1
6293,128,1,5,5,460800,0,0.401283,780,4660,934,17,1
6295,128,1,5,5,115200,0,0.381085,1223,7242,1184,17,1
6296,128,1,5,5,57600,0,0.353168,2146,13019,1374,17,1
6300,128,2,1,1,460800,0,0.329587,316,1779,605,10,1
6301,128,2,1,1,230400,0,0.339243,353,2027,608,10,1
6302,128,2,1,1,115200,0,0.327173,397,2395,649,10,1
6303,128,2,1,1,57600,0,0.320127,545,3045,734,10,1
6307,128,2,1,2,460800,0,0.320932,423,2350,713,14,1
6308,128,2,1,2,230400,0,0.340872,493,2582,751,14,1
6309,128,2,1,2,115200,0,0.339910,616,3130,752,14,1
6310,128,2,1,2,57600,0,0.328311,703,4032,815,14,1
6314,128,2,1,3,460800,0,0.370116,430,2514,700,18,1
6315,128,2,1,3,230400,0,0.345327,490,2652,704,18,1
6316,128,2,1,3,115200,0,0.358045,583,3040,748,18,1
6317,128,2,1,3,57600,0,0.384247,704,3988,833,18,1
6321,128,2,1,4,460800,0,0.334843,655,3324,887,29,1
6322,128,2,1,4,230400,0,0.316635,666,3686,789,29,1
6323,128,2,1,4,115200,0,0.323953,791,4299,852,29,1
6324,128,2,1,4,57600,0,0.327662,1028,5784,936,29,1
6328,128,2,1,5,460800,0,0.353551,642,3118,956,35,1
6329,128,2,1,5,230400,0,0.353983,671,3359,923,35,1
6330,128,2,1,5,115200,0,0.345327,728,3760,906,35,1
6331,128,2,1,5,57600,0,0.336044,911,4662,1076,35,1
6335,128,2,2,1,460800,0,0.344346,342,2102,655,10,1
6336,128,2,2,1,230400,0,0.327925,385,2368,697,10,1
6337,128,2,2,1,115200,0,0.317628,541,2827,715,10,1
6338,128,2,2,1,57600,0,0.319019,669,3994,814,10,1
6342,128,2,2,2,460800,0,0.392896,508,2844,687,14,1
6343,128,2,2,2,230400,0,0.348287,551,3147,704,14,1
6344,128,2,2,2,115200,0,0.325665,745,3876,742,14,1
6345,128,2,2,2,57600,0,0.338666,950,5439,804,14,1
6349,128,2,2,3,460800,0,0.339381,503,2879,749,18,1
6350,128,2,2,3,230400,0,0.337816,551,3128,755,18,1
6351,128,2,2,3,115200,0,0.333025,691,4015,805,18,1
6352,128,2,2,3,57600,0,0.361251,1009,5522,906,18,1
6356,128,2,2,4,460800,0,0.343372,745,4073,971,29,1
6357,128,2,2,4,230400,0,0.362069,802,4398,1042,28,1
6358,128,2,2,4,115200,0,0.364966,997,5556,908,28,1
6359,128,2,2,4,57600,0,0.336709,1217,7242,1024,28,1
6363,128,2,2,5,460800,0,0.334976,652,3435,968,35,1
6364,128,2,2,5,230400,0,0.332291,662,3673,915,35,1
6365,128,2,2,5,115200,0,0.352885,801,4314,965,35,1
6366,128,2,2,5,57600,0,0.372861,1062,6051,1083,35,1
6370,128,2,3,1,460800,0,0.344786,447,2549,861,9,1
6371,128,2,3,1,230400,0,0.334115,519,3053,860,9,1
6372,128,2,3,1,115200,0,0.326501,737,3883,973,9,1
6373,128,2,3,1,57600,0,0.356256,1040,6251,1183,9,1
6377,128,2,3,2,460800,0,0.340444,633,3649,965,13,1
6378,128,2,3,2,230400,0,0.352205,736,4275,910,13,1
6379,128,2,3,2,115200,0,0.353549,952,5655,980,13,1
6380,128,2,3,2,57600,0,0.362117,1453,8827,1231,13,1
6384,128,2,3,3,460800,0,0.350609,671,3738,947,17,1
6385,128,2,3,3,230400,0,0.348136,731,4243,999,17,1
6386,128,2,3,3,115200,0,0.352965,943,5615,1116,17,1
6387,128,2,3,3,57600,0,0.357015,1381,8494,1295,17,1
6391,128,2,3,4,460800,0,0.378186,910,5440,1177,28,1
6392,128,2,3,4,230400,0,0.334383,1098,6156,1253,29,1
6393,128,2,3,4,115200,0,0.335006,1419,8377,1229,29,1
6394,128,2,3,4,57600,0,0.329497,2265,13329,1489,29,1
6398,128,2,3,5,460800,0,0.344260,806,4549,1196,34,1
6399,128,2,3,5,230400,0,0.362292,954,5385,1235,34,1
6400,128,2,3,5,115200,0,0.343637,1252,7092,1332,34,1
6401,128,2,3,5,57600,0,0.379136,1667,9883,1602,34,1
6405,128,2,4,1,460800,0,0.326928,413,2362,691,9,1
6406,128,2,4,1,230400,0,0.327100,470,2815,752,9,1
6407,128,2,4,1,115200,0,0.320028,587,3495,741,9,1
6408,128,2,4,1,57600,0,0.362039,863,5182,840,9,1
6412,128,2,4,2,460800,0,0.341838,551,3285,854,14,1
6413,128,2,4,2,230400,0,0.314757,642,3658,837,14,1
6414,128,2,4,2,115200,0,0.325318,808,4738,887,14,1
6415,128,2,4,2,57600,0,0.322117,1152,6677,950,14,1
6419,128,2,4,3,460800,0,0.336875,584,3306,822,18,1
6420,128,2,4,3,230400,0,0.325969,650,3714,769,18,1
6421,128,2,4,3,115200,0,0.328748,933,5164,825,18,1
6422,128,2,4,3,57600,0,0.346649,1173,6775,949,18,1
6426,128,2,4,4,460800,0,0.356526,775,4479,1037,28,1
6427,128,2,4,4,230400,0,0.372238,972,5421,1032,28,1
6428,128,2,4,4,115200,0,0.371874,1177,7039,999,28,1
6429,128,2,4,4,57600,0,0.333341,1534,9524,1176,28,1
6433,128,2,4,5,460800,0,0.345135,697,4190,1063,35,1
6434,128,2,4,5,230400,0,0.326314,930,5217,953,35,1
6435,128,2,4,5,115200,0,0.350406,1115,6304,1031,35,1
6436,128,2,4,5,57600,0,0.330627,1496,8829,1108,35,1
6440,128,2,5,1,460800,0,0.368702,509,3054,1077,9,1
6441,128,2,5,1,230400,0,0.324975,618,3695,990,9,1
6442,128,2,5,1,115200,0,0.330745,829,4916,1134,9,1
6443,128,2,5,1,57600,0,0.329018,1275,7762,1423,9,1
6447,128,2,5,2,460800,0,0.340087,810,4654,1104,13,1
6448,128,2,5,2,230400,0,0.336927,903,5240,1130,13,1
6449,128,2,5,2,115200,0,0.341304,1194,7358,1238,13,1
6450,128,2,5,2,57600,0,0.341324,1893,11499,1475,13,1
6454,128,2,5,3,460800,0,0.321579,731,4311,1144,17,1
6455,128,2,5,3,230400,0,0.316712,838,4933,1066,17,1
6456,128,2,5,3,115200,0,0.363776,1116,6655,1255,17,1
6457,128,2,5,3,57600,0,0.348997,1797,11057,1500,17,1
6461,128,2,5,4,460800,0,0.347794,1060,6300,1309,29,1
6462,128,2,5,4,230400,0,0.357192,1238,7428,1334,29,1
6463,128,2,5,4,115200,0,0.332862,1815,11044,1468,29,1
6464,128,2,5,4,57600,0,0.320265,2425,14637,1679,29,1
6468,128,2,5,5,460800,0,0.354414,852,4772,1407,34,1
6470,128,2,5,5,115200,0,0.387838,1274,7667,1435,34,1
6475,128,3,1,1,460800,0,0.318161,373,2117,639,11,1
6476,128,3,1,1,230400,0,0.330626,425,2324,642,11,1
6477,128,3,1,1,115200,0,0.331513,492,2673,682,11,1
6478,128,3,1,1,57600,0,0.342639,576,3350,769,11,1
6482,128,3,1,2,460800,0,0.311975,509,2855,875,18,1
6483,128,3,1,2,230400,0,0.328043,551,3104,826,18,1
6484,128,3,1,2,115200,0,0.305281,655,3559,828,18,1
6485,128,3,1,2,57600,0,0.310504,811,4514,888,18,1
6489,128,3,1,3,460800,0,0.310617,614,3288,789,34,1
6490,128,3,1,3,230400,0,0.345072,656,3477,817,34,1
6491,128,3,1,3,115200,0,0.326892,684,3874,868,34,1
6492,128,3,1,3,57600,0,0.313710,914,4736,901,34,1
6496,128,3,1,4,460800,0,0.328996,859,4155,995,41,1
6497,128,3,1,4,230400,0,0.355071,794,4431,1037,41,1
6498,128,3,1,4,115200,0,0.320625,1002,5104,1029,41,1
6499,128,3,1,4,57600,0,0.309181,1159,6214,1196,41,1
6503,128,3,1,5,460800,0,0.343940,808,4088,1111,52,1
6504,128,3,1,5,230400,0,0.333342,887,4180,1096,52,1
6505,128,3,1,5,115200,0,0.313918,941,4602,1095,52,1
6506,128,3,1,5,57600,0,0.328439,1076,5797,1303,52,1
6510,128,3,2,1,460800,0,0.311679,421,2501,710,10,1
6511,128,3,2,1,230400,0,0.300419,473,2792,722,11,1
6512,128,3,2,1,115200,0,0.313683,609,3267,741,11,1
6513,128,3,2,1,57600,0,0.319712,792,4466,840,11,1
6517,128,3,2,2,460800,0,0.311531,601,3268,903,18,1
6518,128,3,2,2,230400,0,0.306615,620,3640,869,18,1
6519,128,3,2,2,115200,0,0.304463,786,4337,959,18,1
6520,128,3,2,2,57600,0,0.285355,1079,6124,988,18,1
6524,128,3,2,3,460800,0,0.323293,700,3598,861,34,1
6525,128,3,2,3,230400,0,0.326038,740,4036,902,34,1
6526,128,3,2,3,115200,0,0.335110,857,4356,957,34,1
6527,128,3,2,3,57600,0,0.308600,1143,6355,1050,34,1
6531,128,3,2,4,460800,0,0.327252,920,4715,1170,41,1
6532,128,3,2,4,230400,0,0.300156,1053,5277,1229,41,1
6533,128,3,2,4,115200,0,0.352197,1104,6561,1114,41,1
6534,128,3,2,4,57600,0,0.339493,1337,8387,1199,41,1
6538,128,3,2,5,460800,0,0.303498,1034,4753,1175,52,1
6539,128,3,2,5,230400,0,0.326168,971,5215,1103,52,1
6540,128,3,2,5,115200,0,0.329656,1136,5785,1179,52,1
6541,128,3,2,5,57600,0,0.335611,1337,7855,1327,52,1
6545,128,3,3,1,460800,0,0.347087,473,2906,884,10,1
6546,128,3,3,1,230400,0,0.316224,578,3444,884,10,1
6547,128,3,3,1,115200,0,0.307452,723,4361,996,10,1
6548,128,3,3,1,57600,0,0.308985,1051,6460,1205,10,1
6552,128,3,3,2,460800,0,0.309790,739,4199,967,17,1
6553,128,3,3,2,230400,0,0.340597,789,4770,1039,17,1
6554,128,3,3,2,115200,0,0.324454,1068,6214,1076,17,1
6555,128,3,3,2,57600,0,0.329860,1485,9316,1262,17,1
6559,128,3,3,3,460800,0,0.337061,756,3991,1110,34,1
6560,128,3,3,3,230400,0,0.325053,831,4632,1185,34,1
6561,128,3,3,3,115200,0,0.327915,1148,6073,1337,34,1
6562,128,3,3,3,57600,0,0.345647,1498,8975,1531,34,1
6566,128,3,3,4,460800,0,0.340434,1081,5913,1361,41,1
6567,128,3,3,4,230400,0,0.314778,1180,6712,1366,41,1
6568,128,3,3,4,115200,0,0.316031,1567,8890,1528,41,1
6569,128,3,3,4,57600,0,0.308569,2122,12884,1680,41,1
6573,128,3,3,5,460800,0,0.361565,966,4780,1510,51,1
6574,128,3,3,5,230400,0,0.340746,1084,5938,1457,52,1
6575,128,3,3,5,115200,0,0.345067,1282,7440,1448,52,1
6576,128,3,3,5,57600,0,0.339194,1824,9944,1794,52,1
6580,128,3,4,1,460800,0,0.343079,490,2863,735,11,1
6581,128,3,4,1,230400,0,0.303966,582,3179,718,10,1
6582,128,3,4,1,115200,0,0.307958,686,3781,764,11,1
6583,128,3,4,1,57600,0,0.316164,941,5492,867,11,1
6587,128,3,4,2,460800,0,0.319015,678,3829,826,18,1
6588,128,3,4,2,230400,0,0.309522,740,4392,781,18,1
6589,128,3,4,2,115200,0,0.312134,992,5598,836,18,1
6590,128,3,4,2,57600,0,0.309688,1334,7717,905,18,1
6594,128,3,4,3,460800,0,0.320303,741,4265,922,34,1
6595,128,3,4,3,230400,0,0.316715,824,4692,906,34,1
6596,128,3,4,3,115200,0,0.330311,984,5843,922,34,1
6597,128,3,4,3,57600,0,0.313091,1315,7617,1012,34,1
6601,128,3,4,4,460800,0,0.346760,1034,5555,1105,41,1
6602,128,3,4,4,230400,0,0.338667,1167,6621,1157,41,1
6603,128,3,4,4,115200,0,0.347367,1439,8356,1239,41,1
6604,128,3,4,4,57600,0,0.332009,2106,11493,1220,41,1
6608,128,3,4,5,460800,0,0.333623,1033,5136,1177,52,1
6609,128,3,4,5,230400,0,0.312576,1112,6116,1175,52,1
6610,128,3,4,5,115200,0,0.319622,1300,7347,1195,52,1
6611,128,3,4,5,57600,0,0.322308,1518,8679,1358,52,1
6615,128,3,5,1,460800,0,0.315200,566,3278,1038,10,1
6616,128,3,5,1,230400,0,0.338019,670,3880,1069,10,1
6617,128,3,5,1,115200,0,0.315747,857,5141,1179,10,1
6618,128,3,5,1,57600,0,0.315917,1323,7961,1458,10,1
6622,128,3,5,2,460800,0,0.329815,889,5218,1258,17,1
6623,128,3,5,2,230400,0,0.317237,967,5794,1123,17,1
6624,128,3,5,2,115200,0,0.324874,1344,8158,1276,17,1
6625,128,3,5,2,57600,0,0.312183,2018,12602,1564,17,1
6629,128,3,5,3,460800,0,0.321951,1015,5432,1601,34,1
6630,128,3,5,3,230400,0,0.325949,979,5923,1539,34,1
6631,128,3,5,3,115200,0,0.328872,1394,7844,1706,34,1
6632,128,3,5,3,57600,0,0.329118,2066,12620,1993,34,1
6636,128,3,5,4,460800,0,0.331523,1353,7955,1541,41,1
6637,128,3,5,4,230400,0,0.375188,1349,8437,1491,41,1
6638,128,3,5,4,115200,0,0.330787,2083,12721,1713,41,1
6643,128,3,5,5,460800,0,0.336699,1220,6511,1638,55,1
6645,128,3,5,5,115200,0,0.320160,1750,9523,1695,52,1
6650,128,4,1,1,460800,0,0.258361,401,2112,677,14,1
6651,128,4,1,1,230400,0,0.270394,415,2315,749,14,1
6652,128,4,1,1,115200,0,0.264111,529,2645,721,14,1
6653,128,4,1,1,57600,0,0.265116,630,3323,804,14,1
6657,128,4,1,2,460800,0,0.280684,554,2968,956,29,1
6658,128,4,1,2,230400,0,0.298986,619,3277,930,29,1
6659,128,4,1,2,115200,0,0.281093,675,3655,989,29,1
6660,128,4,1,2,57600,0,0.269750,916,4507,1128,29,1
6664,128,4,1,3,460800,0,0.268666,693,3398,1014,41,1
6665,128,4,1,3,230400,0,0.281485,724,3716,993,41,1
6666,128,4,1,3,115200,0,0.274055,779,3995,991,41,1
6667,128,4,1,3,57600,0,0.269845,950,4876,1214,41,1
6671,128,4,1,4,460800,0,0.286928,809,4449,1269,53,1
6672,128,4,1,4,230400,0,0.294937,960,4782,1147,53,1
6673,128,4,1,4,115200,0,0.296680,1032,5277,1161,53,1
6674,128,4,1,4,57600,0,0.282452,1266,6471,1366,53,1
6678,128,4,1,5,460800,0,0.257403,1396,5858,758,125,1
6679,128,4,1,5,230400,0,0.268619,1437,6082,723,125,1
6680,128,4,1,5,115200,0,0.287141,1411,6362,708,125,1
6681,128,4,1,5,57600,0,0.276270,1716,7511,1106,125,1
6685,128,4,2,1,460800,0,0.266108,416,2406,759,13,1
6686,128,4,2,1,230400,0,0.248595,498,2677,731,13,1
6687,128,4,2,1,115200,0,0.266293,614,3243,816,13,1
6688,128,4,2,1,57600,0,0.267417,823,4475,872,13,1
6692,128,4,2,2,460800,0,0.285885,589,3269,974,28,1
6693,128,4,2,2,230400,0,0.267710,660,3522,1020,28,1
6694,128,4,2,2,115200,0,0.299947,767,4354,1022,28,1
6695,128,4,2,2,57600,0,0.256158,1047,5974,1116,28,1
6699,128,4,2,3,460800,0,0.274733,686,3516,1022,40,1
6700,128,4,2,3,230400,0,0.252816,801,3941,1034,40,1
6701,128,4,2,3,115200,0,0.283236,918,4646,1087,40,1
6702,128,4,2,3,57600,0,0.254448,1208,6088,1255,40,1
6706,128,4,2,4,460800,0,0.295666,982,4713,1398,52,1
6707,128,4,2,4,230400,0,0.286489,1027,5237,1434,53,1
6708,128,4,2,4,115200,0,0.285549,1254,6192,1338,53,1
6709,128,4,2,4,57600,0,0.271168,1497,8295,1339,53,1
6713,128,4,2,5,460800,0,0.258022,1454,6139,779,125,1
6714,128,4,2,5,230400,0,0.272947,1595,6580,847,125,1
6715,128,4,2,5,115200,0,0.294341,1499,7277,829,125,1
6716,128,4,2,5,57600,0,0.269820,1909,9335,1160,125,1
6720,128,4,3,1,460800,0,0.285905,560,2956,1003,14,1
6721,128,4,3,1,230400,0,0.278469,568,3422,960,14,1
6722,128,4,3,1,115200,0,0.274269,780,4482,1041,14,1
6723,128,4,3,1,57600,0,0.287367,1106,6361,1246,14,1
6727,128,4,3,2,460800,0,0.286325,742,4324,1163,28,1
6728,128,4,3,2,230400,0,0.278095,857,4794,1111,28,1
6729,128,4,3,2,115200,0,0.257499,1132,6205,1277,28,1
6730,128,4,3,2,57600,0,0.247559,1564,9388,1329,28,1
6734,128,4,3,3,460800,0,0.270893,818,4317,1285,41,1
6735,128,4,3,3,230400,0,0.273926,889,4653,1369,41,1
6736,128,4,3,3,115200,0,0.277333,1253,5960,1441,41,1
6737,128,4,3,3,57600,0,0.302798,1485,8699,1542,41,1
6741,128,4,3,4,460800,0,0.279985,1170,6057,1662,56,1
6742,128,4,3,4,230400,0,0.270094,1243,6790,1621,53,1
6743,128,4,3,4,115200,0,0.263547,1681,9656,1568,53,1
6744,128,4,3,4,57600,0,0.251728,2290,13263,1812,53,1
6748,128,4,3,5,460800,0,0.274689,1576,6590,1128,125,1
6749,128,4,3,5,230400,0,0.266242,1690,7524,1252,125,1
6750,128,4,3,5,115200,0,0.295363,1611,8853,1299,125,1
6751,128,4,3,5,57600,0,0.284053,2227,11399,1566,125,1
6755,128,4,4,1,460800,0,0.255128,454,2557,766,13,1
6756,128,4,4,1,230400,0,0.254122,595,3052,760,13,1
6757,128,4,4,1,115200,0,0.272787,623,3773,806,13,1
6758,128,4,4,1,57600,0,0.252231,965,5319,908,13,1
6762,128,4,4,2,460800,0,0.281936,692,3841,955,28,1
6763,128,4,4,2,230400,0,0.287715,761,4306,1095,28,1
6764,128,4,4,2,115200,0,0.279694,998,5569,1036,28,1
6765,128,4,4,2,57600,0,0.272604,1262,7375,1068,28,1
6769,128,4,4,3,460800,0,0.263942,786,3883,1061,40,1
6770,128,4,4,3,230400,0,0.274860,870,4452,1081,40,1
6771,128,4,4,3,115200,0,0.302888,1032,5731,1139,40,1
6772,128,4,4,3,57600,0,0.287700,1273,6845,1291,40,1
6776,128,4,4,4,460800,0,0.278402,1104,5666,1441,52,1
6777,128,4,4,4,230400,0,0.283905,1185,6702,1320,52,1
6778,128,4,4,4,115200,0,0.297396,1500,8475,1320,52,1
6779,128,4,4,4,57600,0,0.264317,1936,11188,1511,52,1
6783,128,4,4,5,460800,0,0.286251,1455,6499,834,125,1
6784,128,4,4,5,230400,0,0.276660,1685,7481,912,125,1
6785,128,4,4,5,115200,0,0.299320,1614,8065,883,125,1
6786,128,4,4,5,57600,0,0.285809,2421,11632,1224,125,1
6790,128,4,5,1,460800,0,0.300463,548,3331,1078,14,1
6791,128,4,5,1,230400,0,0.279977,713,3980,1081,14,1
6792,128,4,5,1,115200,0,0.271494,884,5181,1253,14,1
6793,128,4,5,1,57600,0,0.262084,1241,7882,1539,14,1
6797,128,4,5,2,460800,0,0.291555,917,5253,1352,28,1
6798,128,4,5,2,230400,0,0.282067,1066,6086,1266,28,1
6799,128,4,5,2,115200,0,0.295891,1333,8294,1392,28,1
6800,128,4,5,2,57600,0,0.271510,2178,12325,1765,28,1
6804,128,4,5,3,460800,0,0.292781,1010,5312,1461,41,1
6805,128,4,5,3,230400,0,0.293378,1043,6077,1456,41,1
6806,128,4,5,3,115200,0,0.278721,1353,7721,1625,41,1
6807,128,4,5,3,57600,0,0.304422,2105,12728,1874,41,1
6811,128,4,5,4,460800,0,0.278101,1448,8303,1786,53,1
6812,128,4,5,4,230400,0,0.283363,1603,9118,1782,53,1
6813,128,4,5,4,115200,0,0.298502,2193,13128,1895,53,1
6818,128,4,5,5,460800,0,0.282240,1863,8351,1446,125,1
6820,128,4,5,5,115200,0,0.285853,2510,12757,1513,125,1
6825,128,5,1,1,460800,0,0.314336,459,2486,715,17,1
6826,128,5,1,1,230400,0,0.333119,475,2759,750,17,1
6827,128,5,1,1,115200,0,0.327049,573,3077,822,17,1
6828,128,5,1,1,57600,0,0.312580,768,3876,846,17,1
6832,128,5,1,2,460800,0,0.341442,685,3760,865,35,1
6833,128,5,1,2,230400,0,0.366258,719,4080,936,35,1
6834,128,5,1,2,115200,0,0.336689,830,4422,1014,35,1
6835,128,5,1,2,57600,0,0.340469,1020,5488,1075,35,1
6839,128,5,1,3,460800,0,0.326610,826,4120,1084,52,1
6840,128,5,1,3,230400,0,0.330905,919,4248,1138,52,1
6841,128,5,1,3,115200,0,0.339247,861,4609,1130,52,1
6842,128,5,1,3,57600,0,0.338732,1062,5721,1252,52,1
6846,128,5,1,4,460800,0,0.343875,1684,6931,785,125,1
6847,128,5,1,4,230400,0,0.352005,1577,7177,755,125,1
6848,128,5,1,4,115200,0,0.344772,1636,7794,796,125,1
6849,128,5,1,4,57600,0,0.340383,2033,10087,1131,125,1
6853,128,5,1,5,460800,0,0.339648,1597,7012,706,155,1
6854,128,5,1,5,230400,0,0.321380,1747,7260,712,155,1
6855,128,5,1,5,115200,0,0.354862,1777,7670,864,155,1
6856,128,5,1,5,57600,0,0.340774,2027,9009,1088,155,1
6860,128,5,2,1,460800,0,0.326463,489,2819,757,17,1
6861,128,5,2,1,230400,0,0.314010,558,3103,767,17,1
6862,128,5,2,1,115200,0,0.334764,639,3590,912,17,1
6863,128,5,2,1,57600,0,0.319138,897,4792,917,17,1
6867,128,5,2,2,460800,0,0.336229,781,4072,1016,35,1
6868,128,5,2,2,230400,0,0.344906,769,4286,977,35,1
6869,128,5,2,2,115200,0,0.343967,991,4957,1145,35,1
6870,128,5,2,2,57600,0,0.388573,1149,6381,1107,35,1
6874,128,5,2,3,460800,0,0.350991,836,4126,1097,52,1
6875,128,5,2,3,230400,0,0.336530,821,4362,1102,52,1
6876,128,5,2,3,115200,0,0.341995,940,5143,1150,52,1
6877,128,5,2,3,57600,0,0.341507,1458,7120,1438,52,1
6881,128,5,2,4,460800,0,0.350301,1683,7320,1043,125,1
6882,128,5,2,4,230400,0,0.336181,1758,7937,1112,125,1
6883,128,5,2,4,115200,0,0.334979,1968,9081,1065,125,1
6884,128,5,2,4,57600,0,0.338396,2313,11400,1154,125,1
6888,128,5,2,5,460800,0,0.355123,1709,6757,790,155,1
6889,128,5,2,5,230400,0,0.326594,1690,7022,755,155,1
6890,128,5,2,5,115200,0,0.326876,1725,7930,850,155,1
6891,128,5,2,5,57600,0,0.326481,2240,9505,1264,155,1
6895,128,5,3,1,460800,0,0.328280,602,3374,874,17,1
6896,128,5,3,1,230400,0,0.336347,634,3758,873,17,1
6897,128,5,3,1,115200,0,0.348693,851,4831,992,17,1
6898,128,5,3,1,57600,0,0.338373,1093,6683,1311,17,1
6902,128,5,3,2,460800,0,0.335949,964,5154,1244,34,1
6903,128,5,3,2,230400,0,0.343542,1064,5871,1286,35,1
6904,128,5,3,2,115200,0,0.345417,1260,7078,1322,35,1
6905,128,5,3,2,57600,0,0.346572,1711,10409,1584,35,1
6909,128,5,3,3,460800,0,0.339376,1093,5571,1452,52,1
6910,128,5,3,3,230400,0,0.326008,1060,5958,1488,52,1
6911,128,5,3,3,115200,0,0.351135,1309,7478,1516,52,1
6912,128,5,3,3,57600,0,0.351116,1788,10581,1820,52,1
6916,128,5,3,4,460800,0,0.336678,2133,10094,1308,125,1
6917,128,5,3,4,230400,0,0.329049,2055,10580,1430,125,1
6918,128,5,3,4,115200,0,0.325433,2644,12950,1501,125,1
6919,128,5,3,4,57600,0,0.328670,2977,16213,1528,125,1
6923,128,5,3,5,460800,0,0.343732,2021,8453,1234,155,1
6924,128,5,3,5,230400,0,0.332617,2135,9602,1266,155,1
6925,128,5,3,5,115200,0,0.387283,2253,10854,1556,155,1
6926,128,5,3,5,57600,0,0.355736,2771,13613,1645,155,1
6930,128,5,4,1,460800,0,0.312914,544,3162,707,17,1
6931,128,5,4,1,230400,0,0.321315,673,3438,771,17,1
