n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_partition1,knob_array_partition2,obj1,obj2,lut,ff,dsp,bram
2705,32,2,1,2,2,2,0.000879,559,2874,1994,19,19
2706,32,2,1,2,2,4,0.000724,646,3124,2050,20,20
2707,32,2,1,2,2,8,0.001342,3407,15433,21375,17,17
2708,32,2,1,2,2,16,0.001427,3073,14436,20471,17,17
2709,32,2,1,2,2,32,0.001597,3325,16233,20705,22,22
2710,32,2,1,2,4,2,0.000841,624,3129,2162,19,19
2711,32,2,1,2,4,4,0.000709,651,3352,2230,20,20
2712,32,2,1,2,4,8,0.001362,3459,15404,21551,17,17
2713,32,2,1,2,4,16,0.001316,3263,15458,20522,17,17
2714,32,2,1,2,4,32,0.001531,3409,16601,20749,22,22
2715,32,2,1,2,8,2,0.000824,757,3959,2299,19,19
2716,32,2,1,2,8,4,0.000664,779,4140,2367,20,20
2717,32,2,1,2,8,8,0.001527,3435,16425,21687,17,17
2718,32,2,1,2,8,16,0.001219,3437,16249,20642,17,17
2719,32,2,1,2,8,32,0.001526,3469,17447,20881,22,22
2720,32,2,1,2,16,2,0.000882,988,5403,2599,19,19
2721,32,2,1,2,16,4,0.000644,1030,5660,2635,20,20
2722,32,2,1,2,16,8,0.001228,3601,17447,21969,17,17
2723,32,2,1,2,16,16,0.001419,3578,17170,20942,17,17
2724,32,2,1,2,16,32,0.001503,3822,18902,21149,22,22
2725,32,2,1,2,32,2,0.000830,1686,9003,3134,19,19
2727,32,2,1,2,32,8,0.001295,4531,21540,22523,17,17
2728,32,2,1,2,32,16,0.001524,4262,21355,21496,17,17
2729,32,2,1,2,32,32,0.001406,4399,22384,21734,22,22
2730,32,2,1,3,2,2,0.001010,856,4102,2999,25,25
2731,32,2,1,3,2,4,0.000930,946,4374,3285,25,25
2732,32,2,1,3,2,8,0.001474,5417,26269,29796,25,25
2733,32,2,1,3,2,16,0.001631,5641,25930,29678,28,28
2734,32,2,1,3,2,32,0.001437,3350,16023,20168,28,28
2735,32,2,1,3,4,2,0.000911,849,3967,2708,25,25
2736,32,2,1,3,4,4,0.000955,864,4209,3210,25,25
2737,32,2,1,3,4,8,0.001480,5077,21407,29652,25,25
2738,32,2,1,3,4,16,0.001244,4602,20460,29675,28,28
2739,32,2,1,3,4,32,0.001439,3046,13310,19945,28,28
2740,32,2,1,3,8,2,0.000912,973,5027,2845,25,25
2741,32,2,1,3,8,4,0.000833,1014,5311,3347,25,25
2742,32,2,1,3,8,8,0.001392,5525,25272,29971,25,25
2743,32,2,1,3,8,16,0.001513,4701,21308,29792,28,28
2744,32,2,1,3,8,32,0.001377,3180,14474,20082,28,28
2745,32,2,1,3,16,2,0.000944,1347,7207,3113,25,25
2746,32,2,1,3,16,4,0.000854,1406,7458,3615,25,25
2747,32,2,1,3,16,8,0.001528,6062,27986,30237,25,25
2748,32,2,1,3,16,16,0.001546,5317,25607,30060,28,28
2749,32,2,1,3,16,32,0.001153,3579,17042,20422,28,28
2750,32,2,1,3,32,2,0.000960,2353,12337,3722,25,25
2751,32,2,1,3,32,4,0.000865,2336,12393,4203,25,25
2752,32,2,1,3,32,8,0.001380,7065,32785,30762,25,25
2753,32,2,1,3,32,16,0.001174,6652,31386,30665,28,28
2754,32,2,1,3,32,32,0.001356,4760,21706,20944,28,28
2755,32,2,1,4,2,2,0.000795,831,3773,2294,31,31
2756,32,2,1,4,2,4,0.000535,961,4447,2979,34,34
2757,32,2,1,4,2,8,0.001281,3610,16705,21221,40,40
2758,32,2,1,4,2,16,0.001358,3696,16888,21501,40,40
2759,32,2,1,4,2,32,0.000817,3590,17170,19258,40,40
2760,32,2,1,4,4,2,0.000786,810,4233,2486,31,31
2761,32,2,1,4,4,4,0.000527,949,4796,3159,34,34
2762,32,2,1,4,4,8,0.001315,3552,17319,21447,40,40
2763,32,2,1,4,4,16,0.001338,3921,18254,24615,40,40
2764,32,2,1,4,4,32,0.001333,4195,19756,21443,40,40
2765,32,2,1,4,8,2,0.000767,1060,5677,2635,31,31
2766,32,2,1,4,8,4,0.000571,1181,6189,3308,34,34
2767,32,2,1,4,8,8,0.001456,3804,18708,21563,40,40
2768,32,2,1,4,8,16,0.001342,4102,18887,24761,40,40
2769,32,2,1,4,8,32,0.001412,4056,21112,21603,40,40
2770,32,2,1,4,16,2,0.000770,1459,8332,2935,31,31
2771,32,2,1,4,16,4,0.000542,1579,8826,3648,34,34
2772,32,2,1,4,16,8,0.001447,4393,21952,21861,40,40
2773,32,2,1,4,16,16,0.001311,4675,22577,25087,40,40
2774,32,2,1,4,16,32,0.001301,4608,24756,21892,40,40
2775,32,2,1,4,32,2,0.000783,2755,14813,3538,31,31
2776,32,2,1,4,32,4,0.000521,2863,15462,4192,34,34
2777,32,2,1,4,32,8,0.001465,5465,27217,22471,40,40
2778,32,2,1,4,32,16,0.001225,5863,27934,25697,40,40
2779,32,2,1,4,32,32,0.001169,5862,30297,22535,40,40
2780,32,2,2,1,2,2,0.001925,711,3277,2331,19,19
2781,32,2,2,1,2,4,0.001888,692,3393,2420,19,19
2782,32,2,2,1,2,8,0.003456,6586,30105,37078,19,19
2783,32,2,2,1,2,16,0.002843,6587,30339,37222,19,19
2784,32,2,2,1,2,32,0.003193,6639,29503,37216,19,19
2785,32,2,2,1,4,2,0.002036,701,3440,2459,19,19
2786,32,2,2,1,4,4,0.001949,720,3547,2548,19,19
2787,32,2,2,1,4,8,0.003391,6604,30516,37242,19,19
2788,32,2,2,1,4,16,0.003474,6794,31108,37263,19,19
2789,32,2,2,1,4,32,0.003318,6503,29889,37257,19,19
2790,32,2,2,1,8,2,0.001913,822,4137,2602,19,19
2791,32,2,2,1,8,4,0.001984,829,4246,2691,19,19
2792,32,2,2,1,8,8,0.003523,6863,31103,37348,19,19
2793,32,2,2,1,8,16,0.003424,6928,31965,37450,19,19
2794,32,2,2,1,8,32,0.003003,6574,30761,37449,19,19
2795,32,2,2,1,16,2,0.001986,1061,5618,2872,19,19
2796,32,2,2,1,16,4,0.001894,1072,5735,2957,19,19
2797,32,2,2,1,16,8,0.003375,6907,32281,37658,19,19
2798,32,2,2,1,16,16,0.003282,6949,33254,37692,19,19
2799,32,2,2,1,16,32,0.003364,6914,32058,37703,19,19
2800,32,2,2,1,32,2,0.001927,1818,9407,3451,19,19
2801,32,2,2,1,32,4,0.002171,1823,9523,3540,19,19
2802,32,2,2,1,32,8,0.003362,7581,35578,38250,19,19
2803,32,2,2,1,32,16,0.003165,7524,35442,38309,19,19
2804,32,2,2,1,32,32,0.003336,7828,35883,38288,19,19
2805,32,2,2,2,2,2,0.001758,992,4527,2756,31,31
2806,32,2,2,2,2,4,0.001313,974,4587,2673,31,31
2807,32,2,2,2,2,8,0.002883,7018,30147,39807,34,34
2808,32,2,2,2,2,16,0.003121,6592,30254,37730,34,34
2809,32,2,2,2,2,32,0.003205,7102,31190,38025,34,34
2810,32,2,2,2,4,2,0.001748,925,4822,2888,31,31
2811,32,2,2,2,4,4,0.001264,955,4920,2825,31,31
2812,32,2,2,2,4,8,0.002916,7017,30543,39966,34,34
2813,32,2,2,2,4,16,0.003044,6802,31533,37920,34,34
2814,32,2,2,2,4,32,0.003006,6950,32725,37923,34,34
2815,32,2,2,2,8,2,0.001675,1135,6124,3035,31,31
2816,32,2,2,2,8,4,0.001269,1151,6204,2974,31,31
2817,32,2,2,2,8,8,0.003115,7210,32814,40121,34,34
2818,32,2,2,2,8,16,0.002989,7142,32420,38057,34,34
2819,32,2,2,2,8,32,0.003050,7177,33821,38072,34,34
2820,32,2,2,2,16,2,0.001623,1589,8865,3361,31,31
2821,32,2,2,2,16,4,0.001276,1514,8757,3246,31,31
2822,32,2,2,2,16,8,0.002677,7564,35207,40422,34,34
2823,32,2,2,2,16,16,0.002877,7415,34685,38379,34,34
2824,32,2,2,2,16,32,0.003009,7653,35981,38329,34,34
2825,32,2,2,2,32,2,0.001687,2830,15447,3943,31,31
2826,32,2,2,2,32,4,0.001318,2826,15430,3843,31,31
2827,32,2,2,2,32,8,0.003108,8902,40743,40981,34,34
2829,32,2,2,2,32,32,0.003120,8859,42486,39067,34,34
2830,32,2,2,3,2,2,0.002037,1500,6634,4244,43,43
2831,32,2,2,3,2,4,0.001858,1523,6904,4753,43,43
2833,32,2,2,3,2,16,0.003092,10344,47531,55736,46,46
2834,32,2,2,3,2,32,0.003037,6272,29024,36696,46,46
2835,32,2,2,3,4,2,0.001947,1404,6532,3783,43,43
2836,32,2,2,3,4,4,0.001862,1393,6716,4665,43,43
2839,32,2,2,3,4,32,0.002635,6508,30175,36431,46,46
2840,32,2,2,3,8,2,0.001882,1642,8370,3923,43,43
2841,32,2,2,3,8,4,0.001739,1673,8525,4807,43,43
2844,32,2,2,3,8,32,0.002597,6501,31131,36534,46,46
2845,32,2,2,3,16,2,0.002043,2330,12409,4195,43,43
2846,32,2,2,3,16,4,0.001665,2269,12572,5095,43,43
2849,32,2,2,3,16,32,0.002891,6766,33532,36813,46,46
2850,32,2,2,3,32,2,0.002080,4058,21750,4891,43,43
2851,32,2,2,3,32,4,0.001884,4123,22207,5771,43,43
2854,32,2,2,3,32,32,0.002785,8793,43103,37498,46,46
2855,32,2,2,4,2,2,0.001560,1407,6296,3344,55,55
2856,32,2,2,4,2,4,0.001051,1546,7006,4288,58,58
2857,32,2,2,4,2,8,0.002793,7052,31769,38771,64,64
2858,32,2,2,4,2,16,0.003041,8284,36504,39339,64,64
2859,32,2,2,4,2,32,0.001730,7149,32700,34688,64,64
2860,32,2,2,4,4,2,0.001550,1378,7095,3522,55,55
2861,32,2,2,4,4,4,0.001131,1571,7788,4418,58,58
2862,32,2,2,4,4,8,0.002952,7276,33939,38944,64,64
2863,32,2,2,4,4,16,0.002867,8459,36240,45389,64,64
2864,32,2,2,4,4,32,0.002996,8284,38765,38995,64,64
2865,32,2,2,4,8,2,0.001559,1747,9614,3695,55,55
2866,32,2,2,4,8,4,0.001105,1923,10263,4702,58,58
2868,32,2,2,4,8,16,0.002828,9615,40973,45574,64,64
2869,32,2,2,4,8,32,0.002910,8665,41171,39185,64,64
2870,32,2,2,4,16,2,0.001583,2477,14522,4043,55,55
2871,32,2,2,4,16,4,0.001147,2597,15133,4904,58,58
2872,32,2,2,4,16,8,0.002905,8160,39769,39474,64,64
2875,32,2,2,4,32,2,0.001902,4827,26960,4927,55,55
2876,32,2,2,4,32,4,0.001311,4989,27607,5588,58,58
2880,32,2,3,1,2,2,0.003083,923,4205,2842,25,25
2881,32,2,3,1,2,4,0.002917,912,4325,2911,25,25
2885,32,2,3,1,4,2,0.002857,903,4481,2930,25,25
2886,32,2,3,1,4,4,0.002808,917,4606,2999,25,25
2890,32,2,3,1,8,2,0.003020,1033,5516,3072,25,25
2891,32,2,3,1,8,4,0.002848,1069,5615,3141,25,25
2895,32,2,3,1,16,2,0.002925,1383,7582,3339,25,25
2896,32,2,3,1,16,4,0.003030,1398,7697,3412,25,25
2900,32,2,3,1,32,2,0.003071,2399,12737,3959,25,25
2901,32,2,3,1,32,4,0.003052,2382,12855,4027,25,25
2905,32,2,3,2,2,2,0.002709,1333,6000,3461,43,43
2906,32,2,3,2,2,4,0.001877,1323,6106,3343,43,43
2910,32,2,3,2,4,2,0.002641,1279,6465,3554,43,43
2911,32,2,3,2,4,4,0.001943,1296,6571,3466,43,43
2915,32,2,3,2,8,2,0.002536,1584,8441,3697,43,43
2916,32,2,3,2,8,4,0.001922,1579,8462,3613,43,43
2920,32,2,3,2,16,2,0.002488,2128,12161,4059,43,43
2921,32,2,3,2,16,4,0.002150,2186,12230,3895,43,43
2925,32,2,3,2,32,2,0.002644,3929,21756,4672,43,43
2926,32,2,3,2,32,4,0.002052,4040,21856,4546,43,43
2930,32,2,3,3,2,2,0.002922,1968,8776,5383,61,61
2931,32,2,3,3,2,4,0.002716,2027,9178,6117,61,61
2934,32,2,3,3,2,32,0.004349,9678,42987,49089,64,64
2935,32,2,3,3,4,2,0.002716,1883,8999,4755,61,61
2936,32,2,3,3,4,4,0.002995,1981,9202,6016,61,61
2939,32,2,3,3,4,32,0.004381,9283,41527,48555,64,64
2940,32,2,3,3,8,2,0.002879,2232,11564,4897,61,61
2941,32,2,3,3,8,4,0.002647,2305,11875,6164,61,61
2944,32,2,3,3,8,32,0.004385,9530,44077,48726,64,64
2945,32,2,3,3,16,2,0.002966,3111,17420,5186,61,61
2946,32,2,3,3,16,4,0.002839,3174,17684,6455,61,61
2949,32,2,3,3,16,32,0.004148,10399,49658,49088,64,64
2950,32,2,3,3,32,2,0.003362,5647,31235,5859,61,61
2951,32,2,3,3,32,4,0.003031,5760,31601,7095,61,61
2955,32,2,3,4,2,2,0.002853,1962,8470,4334,79,79
2956,32,2,3,4,2,4,0.001906,2091,9425,5527,82,82
2959,32,2,3,4,2,32,0.002578,10168,46475,45901,88,88
2960,32,2,3,4,4,2,0.002419,1946,9945,4496,79,79
2961,32,2,3,4,4,4,0.001752,2187,10680,5538,82,82
2965,32,2,3,4,8,2,0.002573,2437,13593,4682,79,79
2966,32,2,3,4,8,4,0.001851,2635,14497,5587,82,82
2970,32,2,3,4,16,2,0.002385,3524,20882,5067,79,79
2971,32,2,3,4,16,4,0.001852,3642,21402,6240,82,82
2975,32,2,3,4,32,2,0.002795,6926,39007,5880,79,79
2976,32,2,3,4,32,4,0.001838,7150,39762,6800,82,82
2980,32,2,4,1,2,2,0.003865,1118,5177,3344,31,31
2981,32,2,4,1,2,4,0.003848,1136,5317,3393,31,31
2985,32,2,4,1,4,2,0.003873,1122,5515,3394,31,31
2986,32,2,4,1,4,4,0.004030,1132,5644,3443,31,31
2990,32,2,4,1,8,2,0.003884,1278,6844,3528,31,31
2991,32,2,4,1,8,4,0.003925,1330,6964,3577,31,31
2995,32,2,4,1,16,2,0.003771,1684,9463,3809,31,31
2996,32,2,4,1,16,4,0.003791,1714,9577,3859,31,31
3000,32,2,4,1,32,2,0.004359,3023,16048,4506,31,31
3001,32,2,4,1,32,4,0.004031,3024,16262,4555,31,31
3005,32,2,4,2,2,2,0.003447,1697,7409,4157,55,55
3006,32,2,4,2,2,4,0.002803,1673,7652,4007,55,55
3010,32,2,4,2,4,2,0.003428,1623,8092,4216,55,55
3011,32,2,4,2,4,4,0.002587,1666,8334,4101,55,55
3015,32,2,4,2,8,2,0.003303,1915,10666,4357,55,55
3016,32,2,4,2,8,4,0.002578,1964,10762,4366,55,55
3020,32,2,4,2,16,2,0.003764,2673,15444,5012,55,55
3021,32,2,4,2,16,4,0.002882,2727,15664,4663,55,55
3025,32,2,4,2,32,2,0.004004,5041,28036,5405,55,55
3026,32,2,4,2,32,4,0.002970,5111,28118,5405,55,55
3030,32,2,4,3,2,2,0.004601,2432,11311,6521,79,79
3031,32,2,4,3,2,4,0.004338,2518,11761,7480,79,79
3034,32,2,4,3,2,32,0.005934,12505,57503,61183,82,82
3035,32,2,4,3,4,2,0.004314,2361,11147,5727,79,79
3036,32,2,4,3,4,4,0.003539,2572,11519,7370,79,79
3040,32,2,4,3,8,2,0.004211,2885,14760,5844,79,79
3041,32,2,4,3,8,4,0.003651,2938,15413,7535,79,79
3045,32,2,4,3,16,2,0.004084,3954,22357,6196,79,79
3046,32,2,4,3,16,4,0.003582,4022,22674,7687,79,79
3050,32,2,4,3,32,2,0.004484,7431,40662,7006,79,79
3051,32,2,4,3,32,4,0.004078,7473,41018,8585,79,79
3055,32,2,4,4,2,2,0.003821,2595,11381,5319,103,103
3056,32,2,4,4,2,4,0.002525,2845,11947,6725,106,106
3060,32,2,4,4,4,2,0.003127,2481,12691,5469,103,103
3061,32,2,4,4,4,4,0.002399,2656,13696,6620,106,106
3062,32,2,4,4,4,8,0.006050,13445,60533,65551,112,112
3065,32,2,4,4,8,2,0.003255,3148,17486,5633,103,103
3066,32,2,4,4,8,4,0.002485,3268,18511,7064,106,106
3070,32,2,4,4,16,2,0.003515,4584,26928,6100,103,103
3071,32,2,4,4,16,4,0.002603,4783,27935,7247,106,106
3075,32,2,4,4,32,2,0.004448,9064,51092,6955,103,103
3076,32,2,4,4,32,4,0.002502,9250,51877,8524,106,106
3080,32,3,1,1,2,2,0.000987,659,3166,2215,16,16
3081,32,3,1,1,2,4,0.000993,682,3263,2314,16,16
3082,32,3,1,1,2,8,0.001669,4714,21424,28731,16,16
3083,32,3,1,1,2,16,0.001679,4711,21735,28865,16,16
3084,32,3,1,1,2,32,0.001662,4497,21066,28779,16,16
3085,32,3,1,1,4,2,0.000939,674,3312,2396,16,16
3086,32,3,1,1,4,4,0.000989,689,3413,2495,16,16
3087,32,3,1,1,4,8,0.001298,4679,21787,29016,16,16
3088,32,3,1,1,4,16,0.001723,4660,22169,28975,16,16
3089,32,3,1,1,4,32,0.001611,4640,21524,28999,16,16
3090,32,3,1,1,8,2,0.000982,790,4098,2535,16,16
3091,32,3,1,1,8,4,0.000995,798,4200,2634,16,16
3092,32,3,1,1,8,8,0.001517,4608,22431,29141,16,16
3093,32,3,1,1,8,16,0.001511,4936,23014,29104,16,16
3094,32,3,1,1,8,32,0.001381,4542,22325,29135,16,16
3095,32,3,1,1,16,2,0.000953,1012,5657,2809,16,16
3096,32,3,1,1,16,4,0.000985,1019,5774,2908,16,16
3097,32,3,1,1,16,8,0.001653,5015,24038,29379,16,16
3098,32,3,1,1,16,16,0.001730,5326,24535,29380,16,16
3099,32,3,1,1,16,32,0.001519,5007,23963,29360,16,16
3100,32,3,1,1,32,2,0.000961,1679,9316,3386,16,16
3101,32,3,1,1,32,4,0.000931,1725,9409,3484,16,16
3102,32,3,1,1,32,8,0.001589,5915,27993,29941,16,16
3103,32,3,1,1,32,16,0.001584,5878,28159,29986,16,16
3104,32,3,1,1,32,32,0.001735,5619,27222,29934,16,16
3105,32,3,1,2,2,2,0.000851,824,3898,2543,25,25
3106,32,3,1,2,2,4,0.000651,870,4070,2477,25,25
3107,32,3,1,2,2,8,0.001461,5085,22123,30871,28,28
3108,32,3,1,2,2,16,0.001472,4938,22205,29322,28,28
3109,32,3,1,2,2,32,0.001578,5110,24402,29597,28,28
3110,32,3,1,2,4,2,0.000887,865,4329,2727,25,25
3111,32,3,1,2,4,4,0.000675,882,4401,2679,25,25
3112,32,3,1,2,4,8,0.001524,4999,22720,31087,28,28
3113,32,3,1,2,4,16,0.001449,4818,22509,29523,28,28
3114,32,3,1,2,4,32,0.001488,5124,24367,29511,28,28
3115,32,3,1,2,8,2,0.000839,1019,5536,2868,25,25
3116,32,3,1,2,8,4,0.000679,1053,5616,2820,25,25
3117,32,3,1,2,8,8,0.001523,5521,24628,31185,28,28
3118,32,3,1,2,8,16,0.001409,5020,23790,29684,28,28
3119,32,3,1,2,8,32,0.001564,5310,25962,29707,28,28
3120,32,3,1,2,16,2,0.000853,1399,7953,3188,25,25
3121,32,3,1,2,16,4,0.000660,1456,8032,3098,25,25
3122,32,3,1,2,16,8,0.001445,5800,26780,31510,28,28
3123,32,3,1,2,16,16,0.001495,5436,26248,29937,28,28
3124,32,3,1,2,16,32,0.001320,5686,28081,29983,28,28
3125,32,3,1,2,32,2,0.000887,2494,13836,3762,25,25
3126,32,3,1,2,32,4,0.000703,2518,13872,3676,25,25
3127,32,3,1,2,32,8,0.001522,6770,32168,32076,28,28
3128,32,3,1,2,32,16,0.001462,6551,31889,30552,28,28
3129,32,3,1,2,32,32,0.001534,6956,33901,30620,28,28
3130,32,3,1,3,2,2,0.001062,1252,5676,3998,34,34
3131,32,3,1,3,2,4,0.001084,1281,5884,4397,34,34
3133,32,3,1,3,2,16,0.001667,7374,32748,43077,37,37
3134,32,3,1,3,2,32,0.001603,5096,23432,28875,37,37
3135,32,3,1,3,4,2,0.000973,1205,5657,3459,34,34
3136,32,3,1,3,4,4,0.000848,1188,5848,4181,34,34
3137,32,3,1,3,4,8,0.001404,8203,35649,43225,34,34
3138,32,3,1,3,4,16,0.001191,6672,29984,42939,37,37
3139,32,3,1,3,4,32,0.001113,4557,20067,28437,37,37
3140,32,3,1,3,8,2,0.001030,1500,7394,3604,34,34
3141,32,3,1,3,8,4,0.000862,1474,7532,4326,34,34
3142,32,3,1,3,8,8,0.001546,8225,37643,43303,34,34
3143,32,3,1,3,8,16,0.001346,7411,34751,43114,37,37
3144,32,3,1,3,8,32,0.001381,4975,21807,28538,37,37
3145,32,3,1,3,16,2,0.001063,1891,10571,3879,34,34
3146,32,3,1,3,16,4,0.000821,1990,10890,4601,34,34
3147,32,3,1,3,16,8,0.001520,8571,40934,43678,34,34
3148,32,3,1,3,16,16,0.001360,7470,35546,43400,37,37
3149,32,3,1,3,16,32,0.001360,5356,25160,28874,37,37
3150,32,3,1,3,32,2,0.001023,3500,18799,4556,34,34
3151,32,3,1,3,32,4,0.000879,3425,18670,5229,34,34
3152,32,3,1,3,32,8,0.001519,10432,50025,44323,34,34
3153,32,3,1,3,32,16,0.001547,9967,48892,43942,37,37
3154,32,3,1,3,32,32,0.001287,7445,33703,29485,37,37
3155,32,3,1,4,2,2,0.000792,1175,5299,2983,43,43
3156,32,3,1,4,2,4,0.000547,1298,6010,3782,46,46
3157,32,3,1,4,2,8,0.001455,5212,23489,30140,52,52
3158,32,3,1,4,2,16,0.001462,5685,25653,30599,52,52
3159,32,3,1,4,2,32,0.000826,5310,23749,27145,52,52
3160,32,3,1,4,4,2,0.000778,1179,6130,3203,43,43
3161,32,3,1,4,4,4,0.000526,1308,6697,3986,46,46
3162,32,3,1,4,4,8,0.001382,5560,26132,30375,52,52
3163,32,3,1,4,4,16,0.001327,5988,26224,35214,52,52
3164,32,3,1,4,4,32,0.001408,6031,28730,30445,52,52
3165,32,3,1,4,8,2,0.000747,1471,8104,3364,43,43
3166,32,3,1,4,8,4,0.000522,1606,8654,4142,46,46
3167,32,3,1,4,8,8,0.001451,5558,26862,30573,52,52
3168,32,3,1,4,8,16,0.001376,6383,30030,35351,52,52
3169,32,3,1,4,8,32,0.001403,6137,31222,30616,52,52
3170,32,3,1,4,16,2,0.000890,2055,12190,3689,43,43
3171,32,3,1,4,16,4,0.000573,2213,12811,4440,46,46
3172,32,3,1,4,16,8,0.001410,6124,30781,30865,52,52
3173,32,3,1,4,16,16,0.001445,7014,32685,35684,52,52
3174,32,3,1,4,16,32,0.001405,7039,35206,30887,52,52
3175,32,3,1,4,32,2,0.000861,4025,22317,4340,43,43
3176,32,3,1,4,32,4,0.000605,4138,22861,5129,46,46
3177,32,3,1,4,32,8,0.001374,8132,40852,31532,52,52
3178,32,3,1,4,32,16,0.001412,9324,42836,36359,52,52
3179,32,3,1,4,32,32,0.001395,9034,45719,31600,52,52
3180,32,3,2,1,2,2,0.001930,991,4633,3067,25,25
3181,32,3,2,1,2,4,0.002004,964,4644,3136,25,25
3185,32,3,2,1,4,2,0.001967,978,4992,3192,25,25
3186,32,3,2,1,4,4,0.001971,986,5099,3261,25,25
3189,32,3,2,1,4,32,0.003144,10095,45953,54515,25,25
3190,32,3,2,1,8,2,0.001990,1174,6192,3351,25,25
3191,32,3,2,1,8,4,0.001859,1193,6302,3420,25,25
3192,32,3,2,1,8,8,0.003505,10633,47583,54570,25,25
3195,32,3,2,1,16,2,0.001906,1538,8575,3617,25,25
3196,32,3,2,1,16,4,0.001883,1535,8699,3686,25,25
3199,32,3,2,1,16,32,0.003379,10990,50044,54919,25,25
3200,32,3,2,1,32,2,0.001898,2734,14357,4243,25,25
3201,32,3,2,1,32,4,0.002029,2667,14526,4314,25,25
3202,32,3,2,1,32,8,0.003521,12638,55648,55580,25,25
3205,32,3,2,2,2,2,0.001704,1341,6331,3693,43,43
3206,32,3,2,2,2,4,0.001521,1368,6455,3568,43,43
3209,32,3,2,2,2,32,0.003289,11201,48786,55550,46,46
3210,32,3,2,2,4,2,0.001688,1342,6947,3822,43,43
3211,32,3,2,2,4,4,0.001287,1385,7083,3735,43,43
3212,32,3,2,2,4,8,0.003126,11235,47231,58418,46,46
3215,32,3,2,2,8,2,0.001620,1653,8931,3975,43,43
3216,32,3,2,2,8,4,0.001413,1700,8966,3889,43,43
3219,32,3,2,2,8,32,0.003100,10594,50388,55544,46,46
3220,32,3,2,2,16,2,0.001704,2242,13077,4338,43,43
3221,32,3,2,2,16,4,0.001497,2327,13079,4173,43,43
3222,32,3,2,2,16,8,0.003075,11450,54035,58933,46,46
3225,32,3,2,2,32,2,0.001936,4198,23353,4957,43,43
3226,32,3,2,2,32,4,0.001407,4246,23324,4825,43,43
3230,32,3,2,3,2,2,0.002164,2031,9475,5849,61,61
3231,32,3,2,3,2,4,0.002132,2092,9838,6582,61,61
3234,32,3,2,3,2,32,0.003043,10523,47884,53584,64,64
3235,32,3,2,3,4,2,0.002007,2010,9406,5061,61,61
3236,32,3,2,3,4,4,0.001713,2066,9787,6349,61,61
3239,32,3,2,3,4,32,0.002898,9945,44054,53118,64,64
3240,32,3,2,3,8,2,0.001885,2451,12299,5210,61,61
3241,32,3,2,3,8,4,0.001827,2471,12698,6502,61,61
3244,32,3,2,3,8,32,0.002762,10262,47435,53279,64,64
3245,32,3,2,3,16,2,0.002000,3264,18382,5594,61,61
3246,32,3,2,3,16,4,0.001762,3292,18642,6823,61,61
3250,32,3,2,3,32,2,0.002196,6059,32953,6301,61,61
3251,32,3,2,3,32,4,0.002037,6018,32956,7544,61,61
3254,32,3,2,3,32,32,0.002820,13856,66272,54111,64,64
3255,32,3,2,4,2,2,0.001701,2074,8847,4558,79,79
3256,32,3,2,4,2,4,0.001092,2269,9814,5735,82,82
3259,32,3,2,4,2,32,0.001641,10921,48562,50267,88,88
3260,32,3,2,4,4,2,0.001636,1997,10434,4757,79,79
3261,32,3,2,4,4,4,0.001162,2312,11059,5858,82,82
3263,32,3,2,4,4,16,0.002957,12594,51956,66276,88,88
3264,32,3,2,4,4,32,0.002956,12486,56734,56742,88,88
3265,32,3,2,4,8,2,0.001557,2516,14016,4957,79,79
3266,32,3,2,4,8,4,0.001121,2710,14802,5944,82,82
3267,32,3,2,4,8,8,0.003016,11885,54279,57016,88,88
3270,32,3,2,4,16,2,0.001765,3531,21594,5335,79,79
3271,32,3,2,4,16,4,0.001149,3800,22282,6403,82,82
3273,32,3,2,4,16,16,0.003008,13650,59284,66727,88,88
3274,32,3,2,4,16,32,0.003021,14441,69666,57269,88,88
3275,32,3,2,4,32,2,0.001977,7244,40669,6042,79,79
3276,32,3,2,4,32,4,0.001308,7382,41151,7082,82,82
3277,32,3,2,4,32,8,0.002972,16852,76422,57970,88,88
3280,32,3,3,1,2,2,0.003004,1307,5935,3832,34,34
3281,32,3,3,1,2,4,0.003019,1302,6099,3872,34,34
3283,32,3,3,1,2,16,0.005250,14644,65294,73705,34,34
3284,32,3,3,1,2,32,0.005317,14474,62342,73586,34,34
3285,32,3,3,1,4,2,0.002868,1292,6426,3896,34,34
3286,32,3,3,1,4,4,0.002928,1291,6552,3936,34,34
3287,32,3,3,1,4,8,0.005294,16335,63460,73569,34,34
3290,32,3,3,1,8,2,0.002964,1542,8022,4039,34,34
3291,32,3,3,1,8,4,0.002928,1568,8118,4084,34,34
3293,32,3,3,1,8,16,0.005280,14967,66262,73830,34,34
3294,32,3,3,1,8,32,0.005183,14573,63040,73868,34,34
3295,32,3,3,1,16,2,0.002996,1962,11285,4323,34,34
3296,32,3,3,1,16,4,0.002963,1970,11304,4359,34,34
3297,32,3,3,1,16,8,0.005218,16251,68126,74073,34,34
3300,32,3,3,1,32,2,0.002936,3535,19247,5041,34,34
3301,32,3,3,1,32,4,0.003090,3566,19541,5081,34,34
3304,32,3,3,1,32,32,0.005283,16635,75842,74830,34,34
3305,32,3,3,2,2,2,0.002756,1878,8625,4751,61,61
3306,32,3,3,2,2,4,0.001994,1851,8494,4574,61,61
3307,32,3,3,2,2,8,0.004748,17159,64523,79336,64,64
